STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
21,385,3022,405279,Satakosia No-2,500,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405280,Kuturi,102,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405281,Satakosia No-1,500,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405282,Malisahi,190,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405283,Bahali,31,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405284,Purunapani,100,3525,GANIA,120627,BADASILINGA,
21,385,3022,405285,Geragedi,81,3525,GANIA,120627,BADASILINGA,
21,385,3022,405286,Kendudhipa,4,3525,GANIA,120627,BADASILINGA,
21,385,3022,405287,Dhipasahi,180,3525,GANIA,120627,BADASILINGA,
21,385,3022,405288,Mahanadikhesra,500,3525,GANIA,120627,BADASILINGA,
21,385,3022,405289,Sakatapalli,67,3525,GANIA,120627,BADASILINGA,
21,385,3022,405290,Osamaska,101,3525,GANIA,120627,BADASILINGA,
21,385,3022,405291,Kuchumara,87,3525,GANIA,120627,BADASILINGA,
21,385,3022,405292,Endagadu,31,3525,GANIA,120627,BADASILINGA,
21,385,3022,405293,Dimiripatia,24,3525,GANIA,120627,BADASILINGA,
21,385,3022,405294,Senaperi,96,3525,GANIA,120627,BADASILINGA,
21,385,3022,405295,Buriapaju,105,3525,GANIA,120627,BADASILINGA,
21,385,3022,405296,Idei,32,3525,GANIA,120627,BADASILINGA,
21,385,3022,405297,Bankajhari,250,3525,GANIA,120627,BADASILINGA,
21,385,3022,405298,Duising,289,3525,GANIA,120627,BADASILINGA,
21,385,3022,405299,Kumuri,31,3525,GANIA,120627,BADASILINGA,
21,385,3022,405300,Bedadi,37,3525,GANIA,120627,BADASILINGA,
21,385,3022,405301,Damaghati,52,3525,GANIA,120627,BADASILINGA,
21,385,3022,405302,Tudungi,29,3525,GANIA,120627,BADASILINGA,
21,385,3022,405303,Janakajhali,58,3525,GANIA,120627,BADASILINGA,
21,385,3022,405304,Seranda,18,3525,GANIA,120627,BADASILINGA,
21,385,3022,405305,Rekadi,63,3525,GANIA,120627,BADASILINGA,
21,385,3022,405306,Gahandi,11,3525,GANIA,120627,BADASILINGA,
21,385,3022,405307,Sikaragochha,174,3525,GANIA,120627,BADASILINGA,
21,385,3022,405308,Badasilinga,599,3525,GANIA,120627,BADASILINGA,
21,385,3022,405309,Gochhabari,285,3525,GANIA,120633,RASANGA,
21,385,3022,405310,Sagadabhanga,42,3525,GANIA,120627,BADASILINGA,
21,385,3022,405311,Malasapadar,37,3525,GANIA,120627,BADASILINGA,
21,385,3022,405312,Sanasilinga,5,3525,GANIA,120627,BADASILINGA,
21,385,3022,405313,Dhuapaju,111,3525,GANIA,120627,BADASILINGA,
21,385,3022,405314,Jamujhola,9,3525,GANIA,120627,BADASILINGA,
21,385,3022,405315,Kanapaju,500,3525,GANIA,120627,BADASILINGA,
21,385,3022,405316,Sakini,31,3525,GANIA,120627,BADASILINGA,
21,385,3022,405317,Tolakpatia,61,3525,GANIA,120627,BADASILINGA,
21,385,3022,405318,Musugoda,30,3525,GANIA,120627,BADASILINGA,
21,385,3022,405319,Salapaganda,46,3525,GANIA,120627,BADASILINGA,
21,385,3022,405320,Bethiasahi,260,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405321,Badamul,49,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405322,Badamulpatna,164,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405323,Muduligadia,91,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405324,Kandhazilinda,66,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405325,Chhamundia,1161,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405326,Haripura,554,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405327,Kanipokhari,117,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405328,Ranikhol,9,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405329,Barapalli,500,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405330,Maskajholi,118,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405331,Iswarapur,579,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405332,Bentapada,441,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405333,Raigadia,250,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405334,Mahanapada,275,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405336,Rajingi,527,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405337,Dhobabarei,188,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405338,Kimbhirakhani,592,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405339,Bhagamunda,68,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405340,Chhadamul,799,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405341,Mahukana,335,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405342,Diakana,500,3525,GANIA,120629,CHHAMUNDIA,
21,385,3022,405343,Manibhadra,500,3525,GANIA,120633,RASANGA,
21,385,3022,405344,Dankarisahi,785,3525,GANIA,120633,RASANGA,
21,385,3022,405345,Ostia,1313,3525,GANIA,120633,RASANGA,
21,385,3022,405346,Kadua,740,3525,GANIA,120633,RASANGA,
21,385,3022,405347,Gochhabari,503,3525,GANIA,120627,BADASILINGA,
21,385,3022,405349,Rasanga,988,3525,GANIA,120633,RASANGA,
21,385,3022,405350,Malatiput,983,3525,GANIA,120633,RASANGA,
21,385,3022,405352,Rautapadapatna,637,3525,GANIA,120628,BELAPADAPATNA,
21,385,3022,405353,Karadamundia,500,3525,GANIA,120628,BELAPADAPATNA,
21,385,3022,405354,Dasipur,189,3525,GANIA,120628,BELAPADAPATNA,
21,385,3022,405355,Taila,123,3525,GANIA,120628,BELAPADAPATNA,
21,385,3022,405356,Belapadapatana,1798,3525,GANIA,120628,BELAPADAPATNA,
21,385,3022,405357,Bijayanagar,1337,3525,GANIA,120628,BELAPADAPATNA,
21,385,3022,405359,Nuapada,342,3525,GANIA,120631,KARADAPADA,
21,385,3022,405360,Tamarjhula,107,3525,GANIA,120626,ADAKATA,
21,385,3022,405361,Kenduabida,706,3525,GANIA,120626,ADAKATA,
21,385,3022,405362,Krushnapalli,285,3525,GANIA,120626,ADAKATA,
21,385,3022,405363,Jagannathprasad,1941,3525,GANIA,120626,ADAKATA,
21,385,3022,405364,Adakata,609,3525,GANIA,120626,ADAKATA,
21,385,3022,405365,Dhuamada,758,3525,GANIA,120626,ADAKATA,
