STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
33,609,5745,634369,Kumarapalaiyam Agraharam,12963,0,none,226158,Kuppandapalayam,
33,609,5745,634370,Pallakkapalaiyam,6315,0,none,226160,Pallakkapalayam,
33,609,5745,634371,Sowdapuram,1725,0,none,226166,Sowthapuram,
33,609,5745,634372,Modamangalam,3461,0,none,226264,Thanneerpandalpalayam,
33,609,5745,634373,Modamangalam Agraharam,1657,0,none,226253,Modamangalam,
33,609,5745,634374,Karuveppampatti,8128,0,none,226252,Karuveppampatti,
33,609,5745,634375,Rajapalayam,5787,0,none,226258,O. rajapalayam,
33,609,5745,634376,Karuppagoundampalayam,147,0,none,226265,Thirumangalam,
33,609,5745,634377,Thirumangalam,395,0,none,226265,Thirumangalam,
33,609,5745,634378,Karumapuram,3327,0,none,226251,Karumapuram,
33,609,5745,634379,Koothanatham,1706,0,none,226065,Koothanatham,
33,609,5745,634380,Senbagamadevi,1555,0,none,226082,Senbagamadevi,
33,609,5745,634381,Ballakkuli Agraharam,1457,0,none,226059,Ballakuli  Agraharam,
33,609,5745,634382,Mangalam,3185,0,none,226070,Mangalam,
33,609,5745,634383,Sappayapuram,1331,0,none,226080,Sappayapuram,
33,609,5745,634384,Mamundi Agraharam,4555,0,none,226081,Sarkar  Mamundi,
33,609,5745,634385,Mallasamudram (West),7094,0,none,226068,Mallasamudram  Melmugam,
33,609,5745,634386,Kolankondai,1132,0,none,226064,Kolankondai,
33,609,5745,634387,Kavundampalaiyam,940,0,none,225985,Mandagapalayam,
33,609,5745,634388,Sembampalaiyam,515,0,none,226062,Karumanur,
33,609,5745,634389,Karumanur,1049,0,none,226060,Irukalur  Pudupalayam,
33,609,5745,634390,Pillanatham,1402,0,none,226078,Pillanatham,
33,609,5745,634391,Vattur,5478,0,none,226268,Vattur,
33,609,5745,634392,Kottaipalayam,775,0,none,226066,Kottapalayam,
33,609,5745,634393,Thirumangalam Pudupalayam,909,0,none,226265,Thirumangalam,
33,609,5745,634394,Andarapatti,771,0,none,225982,Kuppandapalayam,
33,609,5745,634395,Chinnathambipalayam,556,0,none,226263,T pudupalayam,
33,609,5745,634396,Neikkarappatti,1799,0,none,226262,T kailasampalayam,
33,609,5745,634397,Kailasampalayam,2457,0,none,226262,T kailasampalayam,
33,609,5745,634398,Devanankurichi,8362,0,none,226249,Devanankurichi,
33,609,5745,634399,Anangur,5795,0,none,226244,Anangoor,
33,609,5745,634400,Kaliyanur,9185,0,none,226155,Kalianur,
33,609,5745,634401,Kaliyanur Agraharam,1436,0,none,226156,Kalianur  Agraharam,
33,609,5745,634402,Samayasangili Agraharam,5018,0,none,226165,Samayasangili  Agraharam,
33,609,5745,634403,Pallipalaiyam Agraharam (Part),3281,0,none,226161,Pallipalayam  Agraharam,
33,609,5745,634404,Odappalli Agraharam,4879,0,none,226159,Odappalli  Agraharam,
33,609,5745,634405,Kadachanallur,13001,0,none,226154,Kadachanallur,
33,609,5745,634406,Thokkavadi,11138,0,none,226266,Thokkavadi,
33,609,5745,634407,Varagurampatti,8866,0,none,226267,Varagoorampatti,
33,609,5745,634408,Kavundampalayam,10403,0,none,225985,Mandagapalayam,
33,609,5745,634409,Sakthinayakkanpalayam,1561,0,none,225996,Sakthinaickenpalayam,
33,609,5745,634410,Kuppandapalayam,435,0,none,225982,Kuppandapalayam,
33,609,5745,634411,Oduvampalayam,256,0,none,225982,Kuppandapalayam,
33,609,5745,634412,Kovilpalayam,1028,0,none,225996,Sakthinaickenpalayam,
33,609,5745,634414,Kavundampalaiyam,2593,0,none,225970,85  Goundampalayam,
33,609,5745,634415,Agaram,5039,0,none,225972,Agaram,
33,609,5745,634416,Konnaiyar,5191,0,none,225980,Konnaiyar,
33,609,5745,634417,Vandinatham,401,0,none,226083,Vandinatham,
33,609,5745,634418,Avanasipatti,1183,0,none,226057,Avinashipatti,
33,609,5745,634419,Ramapuram,2712,0,none,226079,Ramapuram,
33,609,5745,634420,Paruttipalli,2451,0,none,226077,Paruthipalli,
33,609,5745,634421,Kottaipalayam,1164,0,none,226265,Thirumangalam,
33,609,5745,634422,Palamedu,2632,0,none,226076,Palamedu,
