STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
33,618,5795,637355,Alakkudy,3971,6230,none,225605,Alakkudi,
33,618,5795,637356,Mahendrapalli,1601,6230,none,225623,Mahendrapalli,
33,618,5795,637357,Kattur,1036,6230,none,225615,Kattur,
33,618,5795,637358,Pudupattinam,10077,6230,none,225631,Pudupattinam,
33,618,5795,637359,Puliyanthurai,1913,6230,none,225632,Puliyanthurai,
33,618,5795,637360,Arapallam,3260,6230,none,225608,Arappallam,
33,618,5795,637361,Mudhalaimedu,3215,6230,none,225624,Muthalimedu,
33,618,5795,637362,Achalpuram,4630,6230,none,225602,Achalpuram,
33,618,5795,637363,Thirumailadi,13378,6230,none,225601,A. K. Chathiram,
33,618,5795,637364,Nallanayakipuram,2401,6230,none,225625,Nallavinayagapuram,
33,618,5795,637365,Alalasundram,1190,6230,none,225606,Alalasundaram,
33,618,5795,637366,Palayapalayam,4305,6230,none,225629,Palayapalyam,
33,618,5795,637367,Thandavankulam,5040,6230,none,225636,Thandavangulam,
33,618,5795,637368,Vettangudy,5422,6230,none,225642,Vettangudi,
33,618,5795,637369,Agaravattaram,1650,6230,none,225604,Agaravattaram,
33,618,5795,637370,Madhanam,1336,6230,none,225620,Madhanam,
33,618,5795,637371,Serugudy,627,6230,none,225620,Madhanam,
33,618,5795,637372,Kannapiranadi,365,6230,none,225620,Madhanam,
33,618,5795,637373,Pannangudy,1629,6230,none,225630,Pannangudi,
33,618,5795,637374,Odhavanthangudy,1405,6230,none,225627,Othavanthangudi,
33,618,5795,637375,Koothiyampettai,3864,6230,none,225618,Koothiyanpeetai,
33,618,5795,637376,Gopalasamuthiram,7427,6230,none,225613,Gopalasamuthiram,
33,618,5795,637377,Sothiyakudi,2973,6230,none,225635,Sothiyakudi,
33,618,5795,637378,Madiravelur,3666,6230,none,225621,Mathirivellur,
33,618,5795,637379,Vadarengam,2225,6230,none,225641,Vadarangam,
33,618,5795,637380,Kunnam,3290,6230,none,225619,Kunnam,
33,618,5795,637381,Puthur,2995,6230,none,225633,Puthur,
33,618,5795,637382,Erukkur,3190,6230,none,225612,Erukkur,
33,618,5795,637383,Arasur,2631,6234,none,225609,Arasur,
33,618,5795,637384,Pachaiperumanallur,2043,6230,none,225628,Pachaiperumanallur,
33,618,5795,637385,Maharajapuram,1077,6230,none,225622,Magarajapuram,
33,618,5795,637386,Alangadu,1933,6230,none,225607,Alangadu,
33,618,5795,637387,Thirumullaivasal,13745,6230,none,225638,Thirumullaivasal,
33,618,5795,637388,Radhanallur,1146,6235,none,222581,Alkondanatham,
33,618,5795,637389,Edamanal,2831,6230,none,225611,Edamanal,
33,618,5795,637390,Varisaipathuvadagal,1754,6230,none,225640,Vadagal,
33,618,5795,637391,Kadavasal,1428,6230,none,225614,Kadavasal,
33,618,5795,637392,Umayalpathy,1902,6230,none,225639,Umaiyalpathi,
33,618,5795,637393,Arpakkam,1099,6230,none,225610,Arppakkam,
33,618,5795,637394,Villandhidasa Samuthiram,5172,6235,none,225870,VILANTHIDASAMUTHIRAM,
33,618,5795,637395,Olayampudur,1436,6230,none,225626,Olaiyanputhur,
33,618,5795,637396,Athiyur,1563,6235,none,225836,ATHIYUR,
33,618,5795,637397,Keelamathur,1570,6234,none,225616,Keelamathur,
33,618,5795,637398,Agaraelathur,2645,6230,none,225603,Agaraelathur,
33,618,5795,637399,Valluvakudi,1981,6235,none,225868,VALLUVAKUDI,
33,618,5795,637400,Agani,3861,6235,none,225834,AGANI,
33,618,5795,637401,Semmangudy,1692,6235,none,225860,SEMMANGUDI,
33,618,5795,637402,Thirukkarukavur,2550,6230,none,225637,Thirukarukavoore,
33,618,5795,637403,Thillaividangan,1277,6235,none,225862,THILLAIVIDANGAN,
33,618,5795,637404,Nemmeli,2061,6235,none,225850,NEMMELI,
33,618,5795,637405,Kondal,3336,6235,none,225845,KONDAL,
33,618,5795,637406,Marudhangudy,2286,6235,none,225835,ATHAMANGALAM,
33,618,5795,637407,Perumangalam,1581,6235,none,225852,PERUMANGALAM,
33,618,5795,637408,Punganur,3048,6235,none,225856,PUNGANUR,
33,618,5795,637409,Sattanathapuram,5005,6235,none,225858,SATTANATHAPURAM,
33,618,5795,637410,Thittai,2792,6235,none,225867,THITTAI,
33,618,5795,637411,Puduthurai,1780,6235,none,225855,PUDUTHURAI,
33,618,5795,637412,Thirunagiri,3994,6235,none,225863,THIRUNAGARI,
33,618,5795,637413,Neppathur,2752,6235,none,225851,NEPPATHUR,
33,618,5795,637414,Thennampattiam,4202,6235,none,225861,THENNAMPATTINAM,
33,618,5795,637415,Perunthottam I,2143,6235,none,225853,PERUNTHOTTAM,
