STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
33,619,5803,637848,Annukkudi,1716,0,none,230034,Annukudy,
33,619,5803,637849,Uthamadhanapuram,912,0,none,230073,Uthamathanapuram,
33,619,5803,637850,Salabogam,733,0,none,230057,Moolalvancheri,
33,619,5803,637851,Nallur,2392,0,none,230059,Nallur,
33,619,5803,637852,Renganathapuram,828,0,none,230032,83.regunathapuram,
33,619,5803,637853,Inamkiliyur,1662,0,none,230043,Enamkiliyur,
33,619,5803,637854,Kiliyur,4,0,none,230043,Enamkiliyur,
33,619,5803,637856,Govindakudi,5358,0,none,230041,Govindakudi,
33,619,5803,637857,Vaniyamgarambai,66,0,none,230041,Govindakudi,
33,619,5803,637858,Chandrasekarapuram,2145,0,none,230040,Chandrasekarapuram,
33,619,5803,637859,Virupatchipuram,1701,0,none,230080,Virupatchipuram,
33,619,5803,637860,Adhichamangalam,682,0,none,230037,Adichamangalam,
33,619,5803,637861,Reghunathapuram,1649,0,none,230053,Manickamangalam,
33,619,5803,637862,Veeranam,850,0,none,230077,Veeranam,
33,619,5803,637863,Nallambur,405,0,none,230077,Veeranam,
33,619,5803,637864,Uthukkadu,1772,0,none,230074,Uthukkadu,
33,619,5803,637865,Avoor,5282,0,none,230039,Avoor,
33,619,5803,637866,Velur,1735,0,none,230036,Erivelur,
33,619,5803,637867,Moolalvancheri,1458,0,none,230057,Moolalvancheri,
33,619,5803,637868,Avichavadi,179,0,none,230057,Moolalvancheri,
33,619,5803,637869,Manalur,1944,0,none,230052,Manalur,
33,619,5803,637870,Madhagaram,1836,0,none,230049,Madagaram,
33,619,5803,637871,Maligaithidal,2127,0,none,230050,Maligaithidal,
33,619,5803,637872,Eri,441,0,none,230036,Erivelur,
33,619,5803,637873,Velangudi,1608,0,none,230078,Velangudi,
33,619,5803,637874,Veeramangalam,934,0,none,230076,Veeramangalam,
33,619,5803,637875,Kalathur,815,0,none,230044,Kalathur,
33,619,5803,637876,Vadakkupattam,947,0,none,230075,Vadakkupattam,
33,619,5803,637877,Therkkupattam,1031,0,none,230070,Therkkupattam,
33,619,5803,637878,Padagacheri,1019,0,none,230061,Padagacheri,
33,619,5803,637879,Semmangudi,288,0,none,230072,Tholuvur,
33,619,5803,637880,Tholuvur,1031,0,none,230072,Tholuvur,
33,619,5803,637881,Sithanvalur,1789,0,none,230068,Sithanvalur,
33,619,5803,637882,Melavidayal,3290,0,none,230056,Melavidayal,
33,619,5803,637883,Keelavidayal,1958,0,none,230046,Keelavidayal,
33,619,5803,637884,Kandiyur,1320,0,none,230045,Kandiyur,
33,619,5803,637885,Mathur,1214,0,none,230055,Mathur,
33,619,5803,637886,Thiruvonamangalam,1164,0,none,230071,Thiruvonamangalam,
33,619,5803,637887,Amaravathi,1031,0,none,230071,Thiruvonamangalam,
33,619,5803,637888,Puliyakudi,806,0,none,230065,Puliyakudy,
33,619,5803,637889,Maruvathur,889,0,none,230054,Maruvathur,
33,619,5803,637890,Vilathur,1126,0,none,230079,Vilathur,
33,619,5803,637891,Sadayangal,220,0,none,230051,Manakkal,
33,619,5803,637892,Manakkal,972,0,none,230051,Manakkal,
33,619,5803,637893,Muniyur,1063,0,none,230058,Muniyur,
33,619,5803,637894,Kiliyur,756,0,none,230047,85 kiliyur,
33,619,5803,637895,Avalivanallur,1547,0,none,230038,Avalivanallur,
33,619,5803,637896,Regunathapuram,1205,0,none,230031,44.regunathapuram,
33,619,5803,637897,Haridwaramangalam,2440,0,none,230042,Haridwaramangalam,
33,619,5803,637898,Nemelikudi,546,0,none,230069,Thenkuvalaveli,
33,619,5803,637900,Thenkuvalaveli,1034,0,none,230069,Thenkuvalaveli,
33,619,5803,637901,Erumaipadugai,1081,0,none,230069,Thenkuvalaveli,
33,619,5803,637902,Poonthottam,1485,0,none,230064,Poonthottam,
33,619,5803,637903,Kethanoor,658,0,none,230064,Poonthottam,
33,619,5803,637904,Perungudi,1010,0,none,230063,Perungudi,
33,619,5803,637905,Alangudi,2541,0,none,230033,Alangudy,
33,619,5803,637906,Rajendranallur,410,0,none,230066,Poonayiruppu,
33,619,5803,637907,Poonaerrupu,855,0,none,230066,Poonayiruppu,
33,619,5803,637908,Saranatham,1838,0,none,230067,Saranatham,
33,619,5803,637909,Regunathapuram,792,0,none,230053,Manickamangalam,
33,619,5803,637910,Manickamangalam,723,0,none,230053,Manickamangalam,
33,619,5803,637911,Pappakudi,1078,0,none,230062,Pappakudi,
33,619,5803,637912,Pulavarnatham,570,0,none,230062,Pappakudi,
33,619,5803,637913,Narthangudi,1207,0,none,230060,Narthangudi,
33,619,5803,637914,Kottaiyur,2390,0,none,230048,Kottaiyur,
33,619,5803,637915,Aravathur,919,0,none,230035,Aravoor,
33,619,5803,637916,Aravoor,1052,0,none,230035,Aravoor,
33,619,5803,637917,Payathancheri,362,0,none,230035,Aravoor,
33,619,5804,637918,Vayallur,3360,0,none,229696,Vayalore,
33,619,5804,637919,Anniyur,2260,0,none,229656,Anniyur,
33,619,5804,637920,Serugudi,1096,0,none,229685,Serugudi,
33,619,5804,637921,Thiruppanburam,1554,0,none,229691,Thirupaampuram,
33,619,5804,637922,Suraikkayur,1857,0,none,229688,Suraikkaayur,
33,619,5804,637923,Alathur,1880,0,none,229663,Killiyur,
33,619,5804,637924,Killiyur,1008,0,none,229663,Killiyur,
33,619,5804,637925,Vadugakkudi,1544,0,none,229695,Vadugakudi,
33,619,5804,637926,Vilagam,1137,0,none,229698,Vilaagam,
33,619,5804,637927,Thiruvizhimizhalai,3166,0,none,229693,Thiruvizhimizhalai,
33,619,5804,637928,Paravakkarai,1470,0,none,229676,Paravaakkarai,
33,619,5804,637929,Kadalangudi,1406,0,none,229660,Kadalangudi,
33,619,5804,637930,Sarguneswarapuram,1391,0,none,229681,Sarguneswarapuram,
33,619,5804,637931,Vishnupuram,3214,0,none,229699,Vishnupuram,
33,619,5804,637932,Sarabojirajapuram,3274,0,none,229680,Sarabojiraajapuram,
33,619,5804,637933,Vellaiadambar,686,0,none,229680,Sarabojiraajapuram,
33,619,5804,637934,Thethiyur,2247,0,none,229689,Thethiyur,
33,619,5804,637935,Manavalanallur,4286,0,none,229667,Manavaalanallur,
33,619,5804,637936,Maruthuvakkudi,1526,0,none,229670,Maruthuvakkudi,
33,619,5804,637937,Koonthalur,2554,0,none,229664,Koondhalur,
33,619,5804,637938,18.Pudukkudi,1588,0,none,229651,101  Pudhukkudi,
33,619,5804,637939,Kandiramanickkam,2203,0,none,229661,Kandiramanikkam,
33,619,5804,637940,Prathabaramapuram,1136,0,none,229678,Prathaabaraamapuram,
33,619,5804,637941,Melaramansethi,896,0,none,229687,Seethakkamangalam,
