STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
33,630,5885,643192,Panjapalli,6680,6138,none,223191,Panjapalli,
33,630,5885,643193,Periyanur,1884,6138,none,223191,Panjapalli,
33,630,5885,643194,Namandahalli,3960,6138,none,223179,Gummanur,
33,630,5885,643195,Chinnagowndanahalli,1855,6138,none,223178,Guddalanahalli,
33,630,5885,643196,Chudanur,2957,6138,none,223172,Chudannur,
33,630,5885,643197,Gummanur,2752,6138,none,223179,Gummanur,
33,630,5885,643198,Jittandahalli,6215,6135,none,223072,Jittandahalli,
33,630,5885,643199,Mahendramangalam,3835,6135,none,223078,Mahendramangalam,
33,630,5885,643200,Maravadi,1180,0,none,223071,Jakkasamuthiram,
33,630,5885,643201,Themmarayanahalli,2990,6135,none,223078,Mahendramangalam,
33,630,5885,643202,Murukkalnatham,993,0,none,223071,Jakkasamuthiram,
33,630,5885,643203,Bikkanahalli,6689,6135,none,223071,Jakkasamuthiram,
33,630,5885,643204,Karukkanahalli,3734,6135,none,223071,Jakkasamuthiram,
33,630,5885,643205,Velakalahalli,5184,6138,none,223177,Golasanahalli,
33,630,5885,643206,Jakkasamudram,5302,6135,none,223071,Jakkasamuthiram,
33,630,5885,643207,Giddanahalli,1019,0,none,223072,Jittandahalli,
33,630,5885,643208,Chikkadornabettam,4456,6138,none,223171,Chikkathoranampettam,
33,630,5885,643209,Samanur,4262,6138,none,223184,Korvandahalli,
33,630,5885,643210,Bodikuttalapally,42,0,none,223191,Panjapalli,
33,630,5885,643211,Athimutlu,3210,6138,none,223165,Athimutlu,
33,630,5885,643212,Gendanahalli,3171,6138,none,223176,Gendanahalli,
33,630,5885,643213,Marandahalli,1927,6138,none,223185,M. Chettihalli,
33,630,5885,643214,Chennanahalli,443,0,none,223185,M. Chettihalli,
33,630,5885,643215,Chikkamarandhahalli,2568,6138,none,223170,Chikkamarandahalli,
33,630,5885,643216,Gujjarahalli,4301,6138,none,223164,A. Mallapuram,
33,630,5885,643217,Upparahalli,1273,6138,none,223164,A. Mallapuram,
33,630,5885,643218,Rengampatti,637,6138,none,223164,A. Mallapuram,
33,630,5885,643219,Sengabasuvantalar,1470,6138,none,223164,A. Mallapuram,
33,630,5885,643220,P.Settighalli,7690,6138,none,223189,P. Chettihalli,
33,630,5885,643221,Dandukaranahalli,4300,6138,none,223173,Dhandukaranahalli,
33,630,5885,643222,Annamalaihalli,1799,6135,none,223060,Annamalaihalli,
33,630,5885,643223,Hanumanthapuram,3940,6135,none,223069,Hanumanthapuram,
33,630,5885,643224,Elumichanahalli,5350,6135,none,223066,Elumichanahalli,
33,630,5885,643225,Mukkulam,4447,6135,none,223081,Mukkulum,
33,630,5885,643226,Kumbarahalli,4150,6135,none,223077,Kumbarahalli,
33,630,5885,643227,Pachchiganapalli,364,0,none,223077,Kumbarahalli,
33,630,5885,643228,Kerakodahalli,3914,6135,none,223074,Keragodahalli,
33,630,5885,643229,Karimangalam,360,0,none,223065,Bommahalli,
33,630,5885,643230,Bommahalli,5146,6135,none,223065,Bommahalli,
33,630,5885,643231,Nariyanahalli,3840,6135,none,223085,Pulikal,
33,630,5885,643232,Pulikkal,3646,6135,none,223085,Pulikal,
33,630,5885,643233,Kondachamanahalli,1609,6135,none,223069,Hanumanthapuram,
33,630,5885,643234,Chikkardanahalli,1837,6138,none,223180,Jerthav,
33,630,5885,643235,Jertalar,7155,6138,none,223180,Jerthav,
33,630,5885,643236,Kanavenahalli,2623,0,none,223166,Belamaranahalli,
33,630,5885,643237,Nallur,603,6138,none,223187,Nalur,
33,630,5885,643238,Budihalli,213,0,none,223168,Bevuhalli,
33,630,5885,643239,Belamaranahalli,3277,6138,none,223166,Belamaranahalli,
33,630,5885,643240,Thirumalvadi,4852,6138,none,223175,Ganapathi,
33,630,5885,643241,Bevuhalli,4843,6138,none,223168,Bevuhalli,
33,630,5885,643242,Sirenahalli,1316,6138,none,223168,Bevuhalli,
33,630,5885,643243,Sirandapuram,1171,0,none,223168,Bevuhalli,
33,630,5885,643244,Errakuttahalli,535,0,none,223187,Nalur,
33,630,5885,643245,Boppidi,1732,0,none,223187,Nalur,
33,630,5885,643246,Erudukuttahalli,775,0,none,223187,Nalur,
33,630,5885,643247,Erranahalli,8519,6138,none,223174,Errahalli,
33,630,5885,643248,Karagodahalli,5338,6138,none,223182,Kargadahalli,
33,630,5885,643249,Palacode,9481,6138,none,223167,Belarahalli,
33,630,5885,643250,Bolabhaguthanhalli,996,0,none,254906,Kattampatti,
33,630,5885,643251,Kottumaranahalli,3366,6135,none,223068,Kendikanahalli,
33,630,5885,643252,Naganampatty,3654,6135,none,223083,Naganampatti,
33,630,5885,643253,Periyanahalli,7388,6135,none,223084,Periyampatti,
33,630,5885,643254,Adilam,5652,6135,none,223059,Adilam,
33,630,5885,643255,Dindal,3009,6135,none,223087,Thindal,
33,630,5885,643256,Thellanahalli,1992,6135,none,223087,Thindal,
33,630,5885,643257,Bandarahalli,4694,6135,none,223062,Bandarahalli,
33,630,5885,643258,Murukkampatti,4871,6135,none,223082,Murukkampatty,
33,630,5885,643259,Indamangalam,5675,6135,none,223070,Indamangalam,
33,630,5885,643260,Molappanahalli,1188,6135,none,223080,Mottalur,
33,630,5885,643261,Poonathanahalli,1352,0,none,223076,Kovilur,
33,630,5885,643262,Chennarayanahalli,643,6135,none,223086,Pummandahalli,
33,630,5885,643263,Donnenahalli,463,0,none,223076,Kovilur,
33,630,5885,643264,Baisuhalli,8181,6135,none,223061,Baisuhalli,
33,630,5885,643265,Kalappanahalli,3701,6135,none,223073,Kalappanahalli,
33,630,5885,643266,Begarahalli,6088,6135,none,223063,Begarahalli,
33,630,5885,643267,Sitiganahalli,338,0,none,254906,Kattampatti,
33,630,5885,643268,Guthalahalli,1089,0,none,254906,Kattampatti,
33,630,5885,643269,Kattanahalli,803,6138,none,223075,Kathanahalli,
33,630,5885,643270,Karukkamaranhalli,125,0,none,254906,Kattampatti,
33,630,5885,643271,Modugulahalli,641,6138,none,223186,Modugulahalli,
33,630,5885,643272,Settihalli,1422,0,none,223181,Kammapalapatti,
33,630,5885,643273,Domalahalli,1421,6138,none,223186,Modugulahalli,
33,630,5885,643274,Papinayakanahalli,2629,6138,none,223181,Kammapalapatti,
