,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,MANWAT,3.10986267342,AMBEGAON CHAHRUM,19.307167,76.562389,Ambegaon Chaharun,19.332443,76.57507477
1,MANWAT,1.15622023477,SOMTHANA,19.370722,76.58875,Atola,19.38109877,76.58804372
2,MANWAT,3.07723603051,DEVALGAON AWCHAR,19.31025,76.589361,Deulgaon Awachar,19.32761514,76.61219472
3,MANWAT,1.10221241546,GOGALGAON,19.425556,76.53,Gogalgaon,19.43513111,76.52728125
4,MANWAT,3.31074442926,HAMDAPUR,19.136722,76.537194,Hamadapur,19.16119601,76.55514384
5,MANWAT,4.90500000958,HATKARWADI,19.089056,76.606306,Hatkarwadi,19.12580222,76.63213299
6,MANWAT,0.855314178529,IRLAD,19.391472,76.545583,Irlad,19.39772856,76.55032687
7,MANWAT,3.64234284116,ITALI,19.217333,76.502028,Itali,19.24568928,76.5193954
8,MANWAT,2.08398024163,KARANJI,19.366389,76.500361,Karanji,19.38381442,76.50767488
9,MANWAT,2.16676700367,KHARABA,19.35,76.513944,Kharba,19.36619923,76.52542336
10,MANWAT,2.34868655192,KOLHA,19.354972,76.552611,Kolha,19.36828734,76.56999058
11,MANWAT,4.39158352152,KOLHAWADI,19.337056,76.554694,Kolhawadi,19.36441651,76.58488117
12,MANWAT,2.15877431519,KOTHALA,19.392389,76.603944,Kothala,19.40945697,76.61375303
13,MANWAT,2.77867331653,WANGI,19.102694,76.528694,Kumbhari(Ganga Kinara),19.12501568,76.51680451
14,MANWAT,3.08938068223,MANDEWADGAON,19.220667,76.591444,Mandewadgaon,19.24719208,76.6001996
15,MANWAT,1.04291773817,MANOLI,19.348611,76.466611,Manoli,19.35646012,76.46116929
16,MANWAT,1.14687554823,MANWAT ROAD,19.359333,76.535861,Manwat Road,19.36595233,76.54424502
17,MANWAT,1.14687554823,MANWAT ROAD,19.359333,76.535861,Manwat Rural,19.36595233,76.54424502
18,MANWAT,1.89778009854,NARLAD,19.392056,76.572722,Narlad,19.40358271,76.58606607
19,MANWAT,3.37775247395,PARDI TAKALI,19.397139,76.602889,Pardi (p.takli),19.423116,76.61958429
20,MANWAT,3.64502218292,PIMPALA,19.235111,76.604611,Pimpla,19.2674727,76.59907864
21,MANWAT,5.44408525489,SOMTHANA,19.370722,76.58875,Rajura,19.39516479,76.63372075
22,MANWAT,2.23121624041,RAMETAKALI,19.172944,76.539,Rame Takli,19.19157934,76.54687788
23,MANWAT,4.02999036071,RAMPURI BUDRUK,19.115194,76.579139,Rampuri Bk,19.14785712,76.59576204
24,MANWAT,2.4270953801,RUDHI,19.330611,76.528611,Rudhi,19.34309077,76.54758944
25,MANWAT,3.44694761626,SARANGAPUR,19.141778,76.567944,Sarangapur,19.16880791,76.5840102
26,MANWAT,3.05912749456,SOMTHANA,19.370722,76.58875,Somthana,19.38734171,76.61199073
27,MANWAT,5.86208549972,TAKALI NILWARNA,19.406,76.583806,Takli Nilwarne,19.44109196,76.62552297
28,MANWAT,3.09328610505,THAR,19.112111,76.536278,Thar,19.13786718,76.54740364
29,MANWAT,2.901706362,WANGI,19.102694,76.528694,Wangi,19.12793543,76.53570271
30,MANWAT,4.48450560034,WAZUR BUDRUK,19.103611,76.512611,Wazur Bk,19.14352702,76.5187123
31,MANWAT,4.71885606591,WAZUR KHURD,19.101472,76.512694,Wazur Kh,19.14352702,76.5187123
32,Palam,1.58446811075,ADGAON,18.96496,76.90894,Adgaon,18.97113493,76.92251938
33,Palam,0.390916066399,AZAMABAD,18.99603,76.89481,Ajamabad,18.99788255,76.89796999
34,Palam,0.889431497268,ANANDWADI,18.94264,76.85353,Anandwadi,18.93883816,76.86097045
35,Palam,0.792246430712,ARKHED,19.04431,76.91561,Arkhed,19.04827058,76.90934439
36,Palam,1.63213978653,BANDARWADI,18.91358,76.90831,Bandarwadi,18.92822116,76.90941142
37,Palam,0.388264109492,BANWAS,18.85906,76.97836,Banwas,18.8561323,76.97634922
38,Palam,2.37024860951,DIGRAS,19.09214,77.00589,Barbadi,19.09469358,77.02828466
39,Palam,2.35374273693,BHALKUDKI,18.89594,76.89689,Bhalkudki,18.90928966,76.9142538
40,Palam,2.25084501534,PIMPALGAON MURUDDEO,19.0815,77.04564,Bhogaon,19.08439484,77.06683925
41,Palam,0.636284192066,CHATORI,18.92986,76.88167,Chatori,18.93487318,76.88458679
42,Palam,1.58561865891,CHORWAD,18.89922,76.91919,Chorwad,18.88685561,76.92669832
43,Palam,1.67896287643,DHANEWADI,19.06325,76.86092,Dhanewadi,19.069175,76.87561432
44,Palam,0.449033926299,DIGRAS,19.09214,77.00589,Digras,19.09449297,77.00936299
45,Palam,0.885291007703,DUTKA,19.11753,77.06736,Dutka,19.11730752,77.07578304
46,Palam,1.23355846202,FATTUNAIK TANDA,18.85228,77.01544,Fattunaik Tanda,18.84430666,77.00728965
47,Palam,2.61091962715,AZAMABAD,18.99603,76.89481,Ganeshwadi,18.98941867,76.91863777
48,Palam,1.08929921314,GHODA,19.03444,76.92036,Ghoda,19.03603786,76.93058419
49,Palam,1.1554500356,GIRDHARWADI,18.86281,76.99433,Girdharwadi,18.86451288,77.00516254
50,Palam,1.88784617947,GULKHAND,19.05331,76.96656,Gulkhand,19.06214521,76.98189846
51,Palam,0.781236359746,GUNJ,19.12511,77.09789,Gunj,19.11925095,77.09378622
52,Palam,0.69099601759,JAWALA PALAM,19.04725,76.96544,Jawla (palam),19.05207282,76.96958593
53,Palam,1.73502876687,UKKADGAON JAHAGIR,18.89778,76.89267,Jogalgaon,18.89221669,76.87726169
54,Palam,2.0064334037,NAVALGAON,18.96872,76.88583,Kandalgaon,18.97363074,76.90419051
55,Palam,1.03519931513,KAPASI,19.00514,76.87558,Kapsi,19.01167721,76.88259077
56,Palam,1.13799076077,KHADI,18.92836,76.91781,Khadi,18.93483943,76.92618488
57,Palam,0.718352180347,KHORAS,18.95342,76.95572,Khoras,18.94733566,76.95801614
58,Palam,1.17514981407,KHURLEWADI,19.05412,76.87723,Khurlewadi,19.06095417,76.88575876
59,Palam,0.639054789184,KOLWADI,18.98594,76.99144,Kolwadi,18.98883013,76.99669343
60,Palam,0.345551375189,KONERWADI,18.91281,76.88331,Konerwadi,18.91456987,76.88601746
61,Palam,2.527100505,LANDAKWADI,18.95044,76.90436,Landakwadi,18.92822116,76.90941142
62,Palam,2.06650144128,MAHADEVWADI,18.84908,76.92806,Mahadewadi,18.84554815,76.90878048
63,Palam,1.31536228613,MARTANDWADI,18.8675,76.88461,Martandwadi,18.85839893,76.89259557
64,Palam,0.690393428246,MOZAMABAD,18.87625,76.94492,Mozamabad,18.87936038,76.95059906
65,Palam,0.690393428246,MOZAMABAD,18.87625,76.94492,Mozmabad Tanda,18.87936038,76.95059906
66,Palam,0.54678918314,MUTKHED,18.92787,76.9782,Mutkhed,18.93118849,76.9743637
67,Palam,1.41355843748,NAVA,18.96125,76.88483,Navha,18.9582062,76.8978807
68,Palam,0.942344985092,NAVALGAON,18.96872,76.88583,Navhalgaon,18.975743,76.8808143
69,Palam,1.12514039712,PALAM,19.01506,76.94739,Palam,19.022348,76.95481468
70,Palam,0.889110187495,PARVA,19.04681,77.04781,Parwa,19.05013115,77.05550496
71,Palam,1.22005095353,PENDU BUDRUK,18.95778,77.01242,Pendu Bk.,18.94681103,77.01213932
72,Palam,1.09105142385,PENDU KHURD,18.95872,77.016,Pendu Kh.,18.95557754,77.02582831
73,Palam,1.21152930439,PETHPIMPALGAON,18.97567,76.96511,Peth Pimpalgaon,18.97367401,76.97643662
74,Palam,0.368349036498,PETHSHIVANI,19.00167,77.01533,Peth Shivani,19.00487902,77.01619945
75,Palam,0.939482104147,FALA,19.06172,76.94086,Phala,19.06124348,76.94978488
76,Palam,0.70682203932,FARKANDA,19.07831,76.97947,Pharkanda,19.08359134,76.98321315
77,Palam,0.856352255566,POKHARNIDEVI,18.86786,76.88956,Pokharni Devi,18.87123411,76.89687607
78,Palam,0.283329092478,RAHATI,19.10222,77.07369,Rahati,19.10079264,77.07592371
79,Palam,1.19146797376,RAMAPUR,18.84281,76.9665,Ramapur,18.84267159,76.95517906
80,Palam,1.19146797376,RAMAPUR,18.84281,76.9665,Ramapur Tanda,18.84267159,76.95517906
81,Palam,2.12855459576,RAORAJUR,19.04931,76.83653,Raorajur,19.05380144,76.8562165
82,Palam,2.63388453912,ROKADEWADI,19.01333,76.83683,Rokadewadi,19.02616076,76.85789084
83,Palam,2.99008600442,SADGIRWADI,18.85222,76.90225,Sadgirwadi,18.83718804,76.87869055
84,Palam,0.647226586337,SADALAPUR,18.94272,76.99567,Sadlapur,18.94607028,77.00070237
85,Palam,2.74594969425,WADI KHURD,19.03275,76.98914,Sarfrajpur,19.01067748,76.97742593
86,Palam,0.383770620362,SATEGAON,18.98658,77.03861,Sategaon,18.98827897,77.04178706
87,Palam,1.19863261617,SAYALA (PALAM),19.02772,76.88142,Sayala (palam),19.0376033,76.88597227
88,Palam,0.666636758994,SELU,18.97825,77.00719,Selu,18.97352255,77.01108885
89,Palam,2.58015338952,TAMBULGAON,18.93733,76.96469,Sipegaon,18.92406557,76.98481743
90,Palam,1.1553798626,SHIRPUR,19.02272,76.90083,Sirpur,19.02711946,76.91078712
91,Palam,2.13190146595,GHODA,19.03444,76.92036,Someshawar,19.05069138,76.93112158
92,Palam,2.23987919234,TAMBULGAON,18.93733,76.96469,Tambulgaon,18.94056317,76.9857105
93,Palam,0.714678168949,TANDULWADI,18.85864,76.92803,Tandulwadi,18.86486648,76.92634564
94,Palam,1.0376992579,TELJAPUR,18.96608,76.93825,Teljapur,18.96288895,76.94752307
95,Palam,0.454535489251,UKKADGAON JAHAGIR,18.89778,76.89267,Ukkadgaon Jagir,18.89371518,76.89221315
96,Palam,0.688477729855,UMARTHADI,19.06336,76.89547,Umarthadi,19.06395399,76.90199069
97,Palam,0.671375460356,UMARA,18.9302,76.94707,Umra,18.92430473,76.94569118
98,Palam,4.13633290987,WANBHUJWADI,18.95197,76.91197,Vanbhujwadi,18.95624709,76.87289932
99,Palam,3.64850392582,WARKHED,18.91478,76.94261,Warkhed,18.8946913,76.91518744
100,Pathri,0.599635257369,ANANDNAGAR,19.082111,76.4455,Anandnagar (vitatanda),19.07693431,76.44709863
101,Pathri,1.22023798414,ANDHAPURI,19.13,76.332417,Andhapuri,19.12864092,76.34394282
102,Pathri,0.864138520133,BABHALGAON,19.168444,76.425806,Babhulgaon,19.17089258,76.43361454
103,Pathri,1.6242467377,BABULTAR,19.2125,76.434833,Babultar,19.22477066,76.44322544
104,Pathri,0.750558423978,BANEGAON,19.255639,76.258194,Banegaon,19.26140019,76.25446837
105,Pathri,0.781868075328,BORGAVAN,19.313167,76.415139,Borgavhan,19.31851205,76.41998016
106,Pathri,1.48014861069,CHATE PIMPALGAON,19.176222,76.473472,Chate Pimpalgaon,19.18330602,76.48540407
107,Pathri,3.39849683975,DAKU PIMPRI,19.095444,76.417972,Daku Pimpri,19.12202163,76.4020005
108,Pathri,1.32035690716,DEVEGAON,19.322944,76.389861,Devegaon,19.33421389,76.39382438
109,Pathri,1.70288563544,DEVNANDRA,19.281778,76.435806,Devnandra,19.2942436,76.44523111
110,Pathri,0.888517841535,DHALEGAON,19.2245,76.369389,Dhalegaon,19.22767161,76.37715646
111,Pathri,1.76726740212,GOPEGAON,19.268167,76.309167,Gopegaon,19.2839546,76.3072273
112,Pathri,0.857781130913,GAUNDGAON,19.154889,76.362333,Goundgaon,19.15700757,76.37018539
113,Pathri,1.90607261789,GUNJ KHURD,19.169139,76.357444,Gunj Kh,19.17914607,76.37217894
114,Pathri,0.624859118663,HADGAON BUDRUK,19.317139,76.322528,Hadgaon Bk,19.31322315,76.32679888
115,Pathri,3.18030811985,JAITAPURWADI,19.202111,76.406778,Jaitapur Wadi,19.22935853,76.41598587
116,Pathri,2.20213668071,KANSUR,19.129278,76.389639,Kansur,19.14407247,76.40357472
117,Pathri,0.756510178976,KASAPURI,19.318028,76.257278,Kasapuri,19.31167048,76.25471091
118,Pathri,0.876409211588,KHEDULA,19.300611,76.395472,Khedula,19.30734706,76.39980813
119,Pathri,0.802441016387,KHERDA GANGAKINARA,19.280528,76.385306,Kherda,19.28733142,76.38785565
120,Pathri,2.40508860527,WARKHED,19.331694,76.298611,Kinhola Kh,19.34193875,76.31879925
121,Pathri,2.86212629456,LIMBA,19.097722,76.437306,Limba,19.12255603,76.4444686
122,Pathri,1.70759238908,MANJRATH,19.245167,76.245139,Manjarath,19.23034579,76.24088111
