,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,AKOLE,1.67171368927,AMBITKHIND,19.40058,73.92914,Abit Khind,19.41515351,73.93305523
1,AKOLE,1.98039311786,GARDANI,19.57738,74.01426,Agar,19.5602588,74.00905375
2,AKOLE,1.56760366509,AKOLE,19.54309,74.00731,Akola,19.5321325,74.01672217
3,AKOLE,0.357120397803,AMBAD,19.51598,73.95598,Ambad,19.5177868,73.95316291
4,AKOLE,1.04893748495,AMBEWANGAN,19.59617,73.80442,Ambevangan,19.60559837,73.8040956
5,AKOLE,1.43896460999,AMBHOL,19.43188,73.92073,Ambhol,19.43049234,73.90708659
6,AKOLE,2.47430419098,AMBIT,19.45376,73.78887,Ambit,19.45623977,73.7654176
7,AKOLE,0.177228360524,AURANGPUR,19.54065,73.97515,Aurangpur,19.53906736,73.97535026
8,AKOLE,4.07113030352,BABHULWANDI,19.59089,73.87054,Babhul Wandi,19.62043445,73.847585
9,AKOLE,0.0176935127634,BADAGI,19.27469,74.04571,Badgi,19.27463635,74.0455513
10,AKOLE,2.46146025209,BAHIRWADI,19.56515,73.95309,Bahirwadi,19.58654411,73.95912329
11,AKOLE,5.7228206538,GONDOSHI,19.46841,73.87013,Balthan,19.49024389,73.82069475
12,AKOLE,0.95960598266,MAVESHI,19.48134,73.84341,Baravwadi,19.4899506,73.84279742
13,AKOLE,0.612094443589,BARI,19.60855,73.73006,Bari,19.60990698,73.73572327
14,AKOLE,1.75583377694,BELAPUR,19.29245,74.08186,Belapur,19.30636823,74.08976234
15,AKOLE,0.727871766466,BHANDARDARA,19.53799,73.76966,Bhandardara,19.54435332,73.76803089
16,AKOLE,0.706995775991,BHOLEWADI,19.41511,73.98483,Bholewadi,19.4214314,73.98555395
17,AKOLE,2.64448440779,JAYANAWADI,19.64414,73.81398,Bitaka,19.66281796,73.7983473
18,AKOLE,1.19101385693,BORI,19.42544,73.99291,Bori,19.42733461,74.00408855
19,AKOLE,0.757219343148,BRAMHANWADA,19.34259,74.03428,Bramhanwada,19.34468481,74.0411473
20,AKOLE,1.4138269537,CHAITANYAPUR,19.29805,74.06367,Chaitanyapur,19.31022555,74.05978794
21,AKOLE,2.78687270842,CHANDGIRWADI,19.66234,73.82586,Chandgirwadi,19.68704205,73.83036069
22,AKOLE,0.982028604822,CHAS,19.37951,74.08666,Chas,19.38451778,74.0943716
23,AKOLE,1.526957468,CHICHONDI,19.56828,73.75759,Chichondi,19.58201188,73.7576982
24,AKOLE,1.36525506097,CHINCHAWANE,19.49137,73.89833,Chinchavane,19.50037247,73.90718679
25,AKOLE,1.51083445715,CHITALWEDHE,19.52804,73.90249,Chital Wedhe,19.54162705,73.90257029
26,AKOLE,1.09076373024,SANGAVI,19.66027,73.88965,Dagadwadi,19.65731097,73.89958141
27,AKOLE,1.24196902278,DEVGAON,19.59632,73.83123,Deogaon,19.60712639,73.83422775
28,AKOLE,1.40367747314,DEVTHAN,19.63912,74.04229,Deothan,19.64659885,74.03149199
29,AKOLE,0.411776494946,PIMPALGAON KHAND,19.45227,74.00676,Dhagewadi,19.45269977,74.00285916
30,AKOLE,0.888703705648,DHAMANGAON AWARI,19.50619,73.98589,Dhamangaon-awari,19.51330249,73.98202248
31,AKOLE,1.25888082894,DHAMANWAN,19.48273,73.80604,Dhamanvan,19.49163266,73.79862098
32,AKOLE,1.77191929385,DHOKARI,19.56288,73.98504,Dhokri,19.57812204,73.98997396
33,AKOLE,2.26814016259,DHUMALWADI,19.52822,73.98813,Dhumalwadi,19.54458426,74.00105108
34,AKOLE,1.56729308344,DIGAMBAR,19.57073,73.87339,Digambar,19.57215693,73.88827243
35,AKOLE,0.662240344271,DONGARGAON,19.63105,74.10076,Dongargaon,19.6363503,74.10364369
36,AKOLE,3.43119446386,PIMPARKANE,19.56903,73.85449,Dongarwadi,19.59983991,73.85630779
37,AKOLE,0.728983896276,EKDARE,19.66287,73.82011,Ekdare,19.66939308,73.82080586
38,AKOLE,4.45699692689,SATEWADI,19.38533,73.92723,Esarthav,19.36358176,73.96292071
39,AKOLE,1.818042853,GARDANI,19.57738,74.01426,Gardani,19.59321646,74.01857548
40,AKOLE,2.32439946634,KELI OTUR,19.37772,73.96741,Garwadi,19.36619285,73.98589483
41,AKOLE,3.18549902475,GHATGHAR,19.54422,73.63609,Ghatghar,19.57285114,73.6371292
42,AKOLE,1.75204204164,GHODSARWADI,19.64825,73.96519,Ghodsarwadi,19.66376253,73.96812287
43,AKOLE,1.01985910085,GHOTI,19.44582,73.87501,Ghoti,19.45489351,73.8735897
44,AKOLE,2.01997486098,KELI KOTUL,19.37829,73.95558,Godewadi,19.3825713,73.97429482
45,AKOLE,1.9689704914,GONDOSHI,19.46841,73.87013,Gondoshi,19.48567843,73.86597394
46,AKOLE,1.18882531425,GUHIRE,19.53142,73.78754,Guhire,19.54176701,73.78468399
47,AKOLE,1.24050031291,HIWARGAON,19.62623,74.09131,Hivargaon,19.62018259,74.10126286
48,AKOLE,0.945010820747,INDORI,19.54638,73.95103,Induri,19.55062641,73.95884207
49,AKOLE,0.82678483716,JACHAKWADI,19.27719,74.09579,Jachakwadi,19.28461976,74.09609824
50,AKOLE,1.44968092851,JAHAGIRDARWADI,19.61263,73.73059,Jahagirdarwadi,19.61784656,73.74327425
51,AKOLE,0.719942809233,JAMBHALE,19.30551,74.03246,Jambhale,19.30262144,74.03859973
52,AKOLE,1.37200626538,JAMGAON,19.50912,73.89454,Jamgaon,19.52144971,73.89403902
53,AKOLE,2.00863189652,JAYANAWADI,19.64414,73.81398,Jaynawadi,19.6549343,73.82935986
54,AKOLE,2.99318488208,KALAMB,19.37341,74.07755,Kalamb,19.38076591,74.05010139
55,AKOLE,0.191262779503,KALAS BUDRUK,19.52821,74.07266,Kalas Bk.,19.52702664,74.0713355
56,AKOLE,0.700164693859,KALAS KHURD,19.53326,74.07039,Kalas Kh.,19.52702664,74.0713355
57,AKOLE,0.81267925148,KARANDI,19.37332,74.01248,Karandi,19.37950313,74.0083493
58,AKOLE,1.60834842779,KATALAPUR,19.52566,73.81738,Katalapur,19.54012353,73.81722956
59,AKOLE,0.155937284971,KELI KOTUL,19.37829,73.95558,Keli Kotul,19.37935026,73.95460699
60,AKOLE,0.900501118334,KELIRUMHANWADI,19.66305,73.9124,Keli Rumhanwadi,19.66008888,73.92040431
61,AKOLE,1.77544342247,KELUNGAN,19.52147,73.83565,Kelungan,19.53656806,73.8411625
62,AKOLE,1.22753054686,GARDANI,19.57738,74.01426,Khanapur,19.56736636,74.01919218
63,AKOLE,3.7640011074,SATEWADI,19.38533,73.92723,Khetewadi,19.35217653,73.93447387
64,AKOLE,1.45847767,KHIRVIRE,19.63781,73.85551,Khirvire,19.6422198,73.86862593
65,AKOLE,1.34777016698,KAUTHWADI,19.49244,73.87261,Khuntewadi,19.50455475,73.87301582
66,AKOLE,1.75173727047,KONDANI,19.55211,73.80763,Kodni,19.56751787,73.81111408
67,AKOLE,0.96831998256,KOHANE,19.41855,73.86309,Kohane,19.42708028,73.86123243
68,AKOLE,1.65962178623,KOHANDI,19.54397,73.85364,Kohondi,19.55760767,73.86007567
69,AKOLE,1.0283792859,KOLTEMBHE,19.49781,73.74318,Koltembhe,19.4948499,73.73388513
70,AKOLE,1.76228810341,KOMBHALNE,19.62279,73.90993,Kombhalne,19.63370348,73.9221314
71,AKOLE,2.37603936441,LAVHALI OTUR,19.42397,73.81821,Kothale,19.40341041,73.8120362
72,AKOLE,1.52916343981,KOTUL,19.43561,73.96858,Kotul,19.42630565,73.95784172
73,AKOLE,1.99680895632,KUMBHEFAL,19.54238,74.04356,Kumbhefal,19.55314167,74.05881517
74,AKOLE,2.50807272688,KUMSHET,19.45116,73.73117,Kumshet,19.46521802,73.71246268
75,AKOLE,1.32472212652,LADGAON,19.60393,73.80959,Ladgaon,19.61514701,73.81385091
76,AKOLE,0.59137263098,LAHIT BUDRUK,19.41209,74.05834,Lahit Bk.,19.41722237,74.05981816
77,AKOLE,1.23966945283,LAHIT KHURD,19.39944,74.04875,Lahit Kh.,19.4029978,74.05995177
78,AKOLE,1.08718334288,LAVHALI OTUR,19.42397,73.81821,Lavhali Kotul,19.43101007,73.81101565
79,AKOLE,1.08718334288,LAVHALI OTUR,19.42397,73.81821,Lavhali Otur,19.43101007,73.81101565
80,AKOLE,2.22239074878,LINGDEV,19.43196,74.04675,Lingdev,19.44479408,74.06299747
81,AKOLE,2.10917847222,MALEGAON,19.54048,73.83067,Malegaon,19.55941973,73.83177431
82,AKOLE,1.21599820934,MANHERE,19.57942,73.78931,Manhere,19.5894069,73.79403916
83,AKOLE,4.93077580636,GONDOSHI,19.46841,73.87013,Manik Ozar,19.51103,73.85714314
84,AKOLE,0.504202017233,MANOHARPUR,19.52073,74.04864,Manoharpur,19.52051775,74.05344565
85,AKOLE,1.10301597293,MANYALE,19.38885,74.02224,Manyale,19.3950831,74.03042085
86,AKOLE,2.3656258955,MAVESHI,19.48134,73.84341,Maveshi,19.50260994,73.84293844
87,AKOLE,3.05549225765,MEHENDURI,19.55043,73.94822,Mehenduri,19.5776377,73.94413444
88,AKOLE,2.58591790984,MHALADEVI,19.54891,73.92585,Mhaladevi,19.57203648,73.92844829
89,AKOLE,0.958506368934,MHALUNGI,19.68982,73.90446,Mhalungi,19.69829005,73.9027594
90,AKOLE,1.23364290601,MOGRAS,19.46457,73.97472,Mogras,19.47565001,73.9741205
91,AKOLE,1.41273812577,MURSHET,19.55157,73.74187,Murshet,19.56425194,73.74268302
92,AKOLE,0.589957104001,MUTHALANE,19.60838,73.97028,Muthalane,19.61256673,73.97373963
93,AKOLE,1.68005606233,MUTKHEL,19.50983,73.76176,Mutkhel,19.52413089,73.76693262
94,AKOLE,1.39166407476,NACHANTHAV,19.39308,73.97314,Nachanthav,19.4040273,73.97957099
95,AKOLE,1.02698112489,NAWALEWADI,19.53525,73.99138,Navalewadi,19.5435816,73.98715077
96,AKOLE,2.08226100311,NILWANDE,19.53828,73.90337,Nilwande,19.55700609,73.90329508
97,AKOLE,0.929674041604,NIMBRAL,19.53937,73.91544,Nimbral,19.54756809,73.91718156
98,AKOLE,4.12190172448,SHENIT,19.62577,73.80864,Pabhulwandi,19.62043445,73.847585
99,AKOLE,3.27450160705,PACHNAI,19.41571,73.78204,Pachanai,19.426142,73.75283993
100,AKOLE,1.56355409939,PACHPATTAWADI,19.72641,73.88046,Pachapattawadi,19.73624935,73.89113197
101,AKOLE,1.39181246406,PADALNE,19.48052,73.92671,Padalane,19.49276158,73.92947933
102,AKOLE,1.74122949885,PADOSHI,19.67422,73.85484,Padoshi,19.67559124,73.87140627
103,AKOLE,1.65344902268,PAITHAN,19.44862,73.90582,Paithan,19.45622425,73.91937195
104,AKOLE,1.2298124807,PALSUNDE,19.40285,73.90125,Palsunde,19.40868646,73.89128953
105,AKOLE,0.837276326313,PANGARI,19.46115,73.99322,Pangari,19.46858895,73.99445689
106,AKOLE,2.13068874717,PANJARE,19.56751,73.72032,Panjare,19.58664185,73.71918442
107,AKOLE,1.53743848613,PARKHATPUR,19.52384,74.02081,Parakhatpur,19.53258802,74.03217073
108,AKOLE,4.82567506766,PEDHEWADI,19.68846,73.83653,Pedhewadi,19.69127058,73.88252665
109,AKOLE,0.776890449189,PENDSHET,19.59266,73.74271,Pendshet,19.5986964,73.7464443
110,AKOLE,4.54971367007,PALSUNDE,19.40285,73.90125,Phophasandi,19.38139141,73.8643166
111,AKOLE,0.971918339135,PIMPALDARAWADI,19.66205,73.84019,Pimpaldarawadi,19.66954848,73.84495954
112,AKOLE,0.363537340765,PIMPALDARI,19.36836,74.07772,Pimpaldari,19.36741828,74.08103861
113,AKOLE,2.11258158305,PIMPARKANE,19.56903,73.85449,Pimparkane,19.58160867,73.86960196
114,AKOLE,2.34759647759,MANYALE,19.38885,74.02224,Pisewadi,19.40163745,74.00442999
115,AKOLE,0.371635361061,KOMBHALNE,19.62279,73.90993,Poparewadi,19.62305104,73.90639257
116,AKOLE,2.26480713329,WANJULSHET,19.46726,73.84957,Purushawadi,19.47243489,73.82867566
117,AKOLE,2.06173860516,RAJUR,19.52355,73.87021,Rajur (CT),19.54090147,73.87714512
118,AKOLE,0.857521000354,RANAD KHURD-BUDRUK,19.54918,73.79555,Ranad Bk.,19.54561457,73.8028064
119,AKOLE,0.857521000354,RANAD KHURD-BUDRUK,19.54918,73.79555,Ranad Kh.,19.54561457,73.8028064
120,AKOLE,2.04212813701,RATANWADI,19.51803,73.72321,Ratanwadi,19.51118385,73.70512986
121,AKOLE,0.596128472738,REDE,19.54579,74.02509,Rede,19.55114885,74.02525525
122,AKOLE,1.12247589153,RUMBHODI,19.54632,73.94881,Rumbhodi,19.54939113,73.93860569
123,AKOLE,0.822045008782,SAKIRWADI,19.47836,73.88312,Sakirwadi,19.4856929,73.88411646
124,AKOLE,1.2597899985,SAMRAD,19.52585,73.68321,Samrad,19.53482372,73.67587177
125,AKOLE,0.992646385848,SAMSHERPUR,19.63895,73.96818,Samsherpur,19.64782623,73.9691903
126,AKOLE,2.2311935928,SANGAVI,19.66027,73.88965,Sangavi,19.6761715,73.90264633
127,AKOLE,0.904871920037,SATEWADI,19.38533,73.92723,Satewadi,19.37778119,73.92400804
128,AKOLE,1.46483054231,SAVARKUTE,19.49991,73.81855,Savarkute,19.51276126,73.82162241
129,AKOLE,0.740225909527,SAWARGAONPAT,19.64451,73.99171,Sawargaonpat,19.65023434,73.98810173
130,AKOLE,1.40373792534,SHENIT,19.62577,73.80864,Senit Kh.,19.63726053,73.81419106
131,AKOLE,1.37030918131,SHELAD,19.46122,73.90644,Shelad,19.4735282,73.90709083
132,AKOLE,1.3949719289,SHELVHIRE,19.57205,73.83986,Shelvihire,19.58343897,73.84544355
133,AKOLE,1.30556394172,SHENDI,19.55331,73.75651,Shendi,19.56240394,73.76439147
134,AKOLE,1.40373792534,SHENIT,19.62577,73.80864,Shenit,19.63726053,73.81419106
135,AKOLE,1.16395629297,SHERANKHEL,19.58569,73.93008,Sherankhel,19.59615761,73.93003133
136,AKOLE,1.29546576216,PIMPALGAON KHAND,19.45227,74.00676,Sherewadi,19.44993428,74.01886473
137,AKOLE,4.61461026776,PIMPALGAON KHAND,19.45227,74.00676,Shidawad,19.49095715,74.02269008
138,AKOLE,2.09068226409,SHILWANDI,19.43023,73.88549,Shilvandi,19.44644894,73.89557592
