,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Betalghat,6055.80940139,TALLA GAON,29.54382,79.38691,Badhani Gaon,Banigaon,80.24754
1,Betalghat,6028.45534946,BHATROJ,29.58786,79.30541,Bhatraunj Khan,Bharauni,79.74421
2,Betalghat,6057.24705203,BINKOT,29.59181,79.3398,Binkote,Maun Kote,80.34543
3,Betalghat,6051.27622913,KATMEEGAJAR,29.56304,79.28068,Bishguli,Bichul,80.23233
4,Betalghat,6057.60918873,KHEARLIBUNGA,29.53647,79.39939,Bunga,Udya Bunga Thalkedar,80.22839
5,Betalghat,6056.8523549,CHANDRA KOT,29.58513,79.38228,Chandrakote,Uchakote,80.34865
6,Betalghat,6056.11078263,GHAGHARETI,29.55988,79.37359,Chandula,Chaudla,80.20574
7,Betalghat,6045.00044474,CHYUNI,29.5894,79.31448,Chauni,Chauna,80.26585
8,Betalghat,6034.85067022,JOSHI KHOLA,29.56044,79.35209,Dabarbadi,Dabri,79.86303
9,Betalghat,6054.53087256,DARIMA,29.53854,79.38885,Dadima,Darma,80.28648
10,Betalghat,6033.26672291,MALLI PALI,29.54087,79.37199,Dandesari,Pandari,79.6984
11,Betalghat,6063.12764706,DHARI,29.51731,79.45967,Dhari,Dhari Air,80.25539
12,Betalghat,6056.79613473,DHOL GAON,29.58134,79.35864,Dholgaon,Budalgaon,80.298
13,Betalghat,6053.66243616,DIGTHARI,29.58949,79.35951,Digthari,Dhari Air,80.25539
14,Betalghat,6052.34823256,GHAGHARETI,29.55988,79.37359,Ghaghreti,Hureti,80.19932
15,Betalghat,6059.79274775,GHIROLI,29.54696,79.35481,Ghirauli,Chirali,80.30588
16,Betalghat,6046.70202962,GHORIYA HALSO,29.54124,79.34489,Ghoria Halson,Raighaon,80.05523
17,Betalghat,6055.37606766,HALDYANI,29.56922,79.34927,Haldyani,Balyani Chaura,80.29469
18,Betalghat,6052.26448124,HALSO KORD,29.53808,79.4276,Halsau,Palsau,80.08096
19,Betalghat,6071.53259345,GHIROLI,29.54696,79.35481,Harchnowly,DHARCHULA,80.54522
20,Betalghat,6049.79569338,SUKHA,29.5175,79.36113,Hari Nagar,Khir Hatigar,80.1542
