,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Chakrata,5895.07219781,BURASWA,30.6842,77.91759,Bangoti,Banoli Mantoli,80.07268
1,Chakrata,5879.09704556,BANIYANA,30.87626,77.82502,Baniyana,Barniya Gaon,80.23844
2,Chakrata,5920.64071211,BHATAAD-CHOTAAD,30.74472,78.04485,Bhatar Chhautar,DHARCHULA,80.54522
3,Chakrata,5911.5379565,BIJANU,30.70571,77.96846,Bijanu,Bijauri,80.33635
4,Chakrata,5920.55499487,DAIRIYO,30.64905,77.98704,Bisau,Basaur Mainan,80.32796
5,Chakrata,5909.59705414,BURASWA,30.6842,77.91759,Buraswa,Baraway,80.22918
6,Chakrata,5884.41010235,CHATAU,30.94271,77.8797,Chhatau,Bichhata,80.32088
7,Chakrata,5900.44393975,CHULTADH,30.74039,78.03037,Chhultar,Rakri Phular,80.10896
8,Chakrata,5906.79602662,CHOR KUNAVA,30.68848,78.03685,Chor Kunawa,Chora Pani,80.11538
9,Chakrata,5913.80077287,BIJANU,30.70571,77.96846,Chunauti,Chanauli,80.34982
10,Chakrata,5911.06058227,DABLA,30.69509,77.9828,Dabla,Daula,80.29685
11,Chakrata,5910.86239529,KITRAULI,30.71,77.80259,Daduwa,Maduwa,80.27543
12,Chakrata,5899.14679746,KOTHI,30.73976,78.0365,Dakerna,Dhakna Badola,80.09494
13,Chakrata,5902.09317617,DAUDHA,30.7036,77.78707,Daudha,Dudh Pokhara,80.13119
14,Chakrata,5912.07972219,DAIRIYO,30.64905,77.98704,Derio,Ukhri Seri,80.22647
15,Chakrata,5900.68622239,DHAURAPUDIYA,30.7312,78.06881,Dhaura Pudia,Dhurauli,80.18532
16,Chakrata,5906.11541922,MALAITHA,30.66897,77.83025,Dunawa,Dunga,80.23681
17,Chakrata,5899.51263592,MAGHGAON (KWAN),30.67736,77.76466,Gamari,Gajari,80.13298
18,Chakrata,5903.01631707,GABELA,30.7036,77.78707,Gawaila,Gaila Malla,80.31894
19,Chakrata,5918.5715346,GHANTA,30.64756,77.98492,Ghananta,Galant,80.31603
20,Chakrata,5897.36520014,GUTHAD,30.73196,78.06902,Guthar,Dhola Ghar,80.15002
21,Chakrata,5869.95520653,HAJA,30.66897,77.83025,Haja,Purani Haat,79.57493
