,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Dhoomakot,5953.17310479,ANDROLI,30.216651,78.708751,Androli,Anoli,79.97277
1,Dhoomakot,5966.33682754,KOTAPINJOLI,30.144766,78.698851,Badupinjoli,Banoli Mantoli,80.07268
2,Dhoomakot,5984.49464065,BILKOT,30.144766,78.698851,Baniya Gaon,Barigaon,80.3434
3,Dhoomakot,5986.18710423,BILKOT,30.144766,78.698851,Bhergaon,Kante Borgaon,80.32095
4,Dhoomakot,5973.51912345,BHAUN,30.104311,78.643383,Bhoun,Bhuni Gaon,80.12023
5,Dhoomakot,5977.12134314,BILKOT,30.144766,78.698851,Bilkot,Balakot,80.18365
6,Dhoomakot,5978.35631269,JAMARIYA,30.099111,78.639316,Binadu Bakhal,Toli Binayak,80.17681
7,Dhoomakot,5980.07334543,BILKOT,30.144766,78.698851,Dhyani Bakhal,Bheta Dhanik,80.254
8,Dhoomakot,5943.50679027,PALASI,30.133911,78.649233,Dobriyal Sar,Dotiyal Gaon,79.70494
9,Dhoomakot,5988.65925041,BHAUN,30.104311,78.643383,Dudera,Dhaun Dhura,80.31895
10,Dhoomakot,5985.91408435,DUNGRI,30.140133,78.674311,Dungri Malli,Dungra Bora Chalsilkot,80.25847
11,Dhoomakot,5985.91408435,DUNGRI,30.140133,78.674311,Dungri Talli,Dungra Bora Chalsilkot,80.25847
12,Dhoomakot,5988.74487655,JAMARIYA,30.099111,78.639316,Gambheru Bakhal,Chami Garkha,80.34194
13,Dhoomakot,5975.40970864,GHODPALA,30.070833,78.640516,Ghodpala Malla,Dadamalla,79.95405
14,Dhoomakot,5972.979462,JAMARIYA,30.099111,78.639316,Jadao Gweer,Jadopur,79.8837
15,Dhoomakot,5988.56066644,JAMARIYA,30.099111,78.639316,Jamraya Malla,Ramaila,80.23591
16,Dhoomakot,5983.75716783,JAMARIYA,30.099111,78.639316,Jamraya Talla,Jamajyali Gaon,80.26678
17,Dhoomakot,5980.7770416,KOTAPINJOLI,30.144766,78.698851,Kakku Malla,Kumalta,80.25779
18,Dhoomakot,5975.89631822,KOTAPINJOLI,30.144766,78.698851,Kakun Talla,Kanalka,80.28259
19,Dhoomakot,5969.35848952,KOTAPINJOLI,30.144766,78.698851,Kathet Gaon,Khetigaon,80.08226
20,Dhoomakot,5985.09136917,JAMARIYA,30.099111,78.639316,Khairad,Khara Giri,80.16904
21,Dhoomakot,5972.92033487,KOTAPINJOLI,30.144766,78.698851,Khatwa Bakhal,Khawagarh,80.08617
22,Dhoomakot,5970.56998945,TANDOLI,30.216651,78.708751,Khutida Talla,Bhumiyathal,80.254
23,Dhoomakot,5973.20426121,KOTA,30.144766,78.698851,Kota,Kota,80.22845
24,Dhoomakot,5965.46237045,MANDOLI,30.216651,78.708751,Kota,Kota,80.22845
25,Dhoomakot,5983.77667084,KOTAPINJOLI,30.144766,78.698851,Kotapinjoli,Kotali,80.31886
26,Dhoomakot,5960.08711492,MANDOLI,30.216651,78.708751,Mandoli,Madoli Dantoli,80.12249
27,Dhoomakot,5897.50013648,BILKOT,30.144766,78.698851,Mehentke Bakhel,Mehentke Bakhel,78.97492
28,Dhoomakot,5962.69933285,PALASI,30.133911,78.649233,Palasi,Palari Gunth,79.94083
29,Dhoomakot,5947.82399831,TANDOLI,30.216651,78.708751,Palli,Daram Paloli,79.85447
30,Dhoomakot,5982.4746205,DUNGRI,30.140133,78.674311,Patlun,Naini Patal,80.2807
31,Dhoomakot,5980.98524326,GHODPALA,30.070833,78.640516,Patotiya,Gohar Patiya,79.98905
32,Dhoomakot,5963.6017507,KOTAPINJOLI,30.144766,78.698851,Pinjoli Walli,Paintoli,80.02336
33,Dhoomakot,5988.51795558,PEEPALI,30.133911,78.649233,Pipli,Gyal Pipali,80.34763
34,Dhoomakot,5983.79861721,BHAUN,30.104311,78.643383,Salana,Balana,80.1896
35,Dhoomakot,5975.96005619,BILKOT,30.144766,78.698851,Sanduli Malli,Sera Saunali,80.21185
36,Dhoomakot,5975.96005619,BILKOT,30.144766,78.698851,Sanduli Talli,Sera Saunali,80.21185
37,Dhoomakot,5985.8420299,JAMARIYA,30.099111,78.639316,Sunbrhma,Urma,80.2939
38,Dhoomakot,5949.35799761,TANDOLI,30.216651,78.708751,Tandolli,Thadoli,79.92338
39,Dhoomakot,5978.50707421,KOTA,30.144766,78.698851,Thapla Palla,Papala,80.22832
40,Dhoomakot,5935.89705163,ANDROLI,30.216651,78.708751,Thawara,Harwar,79.75113
41,Dhoomakot,5961.62407763,ANDROLI,30.216651,78.708751,Thep Gaon,Khetigaon,80.08226
42,Kotdwara,5965.84441805,DEVAL KHAL,30.146251,78.704951,Amari,Ramari,80.10717
43,Kotdwara,5984.42349242,DEVAL KHAL,30.146251,78.704951,Bair Gaon,Barigaon,80.3434
44,Kotdwara,5984.80395582,DEVAL KHAL,30.146251,78.704951,Bedul Lagga Dhargaon,Budalgaon,80.298
45,Kotdwara,5954.15186446,BAADKOT,30.144766,78.698851,Budkot,Bhadkot,79.7746
46,Kotdwara,5975.18069056,GAHLI,30.139583,78.657351,Chamsyul,Bandal Chamu,80.1912
47,Kotdwara,5967.53332569,KATHUR CHHOTA,30.166351,78.692811,Chandni,Chandeli,79.91268
48,Kotdwara,5967.26814431,CHAR,30.184411,78.653816,Char,Charu Beta,79.94934
49,Kotdwara,5955.7210095,DAWAR,30.153583,78.725916,Dabar,Bitha Akbar,79.6925
50,Kotdwara,5950.4277316,KATHUR CHHOTA,30.166351,78.692811,Davrana,Mairabara Rana,79.68558
51,Kotdwara,5979.4037881,DEVAL KHAL,30.146251,78.704951,Deval / Banwar,Devlalgaon,80.22809
52,Kotdwara,5975.65157982,CHAR,30.184411,78.653816,Dhar Gaon,Gargaon Lagga Maichali,80.25721
53,Kotdwara,5980.62021272,DEVAL KHAL,30.146251,78.704951,Dhar Gaon,Gargaon Lagga Maichali,80.25721
54,Kotdwara,5980.03800903,BAADKOT,30.144766,78.698851,Dova,Dola,80.23525
55,Kotdwara,5985.1728937,GAHLI,30.139583,78.657351,Gahli,Gachuli,80.35504
56,Kotdwara,5958.94089378,MAVAKOT,30.144766,78.698851,Gorakhpur,Gokhuri,79.98395
57,Kotdwara,5967.51616278,PURAN KOT,30.144766,78.698851,Gyanpur,Gangapur,79.8666
58,Kotdwara,5985.97908523,DAWAR,30.153583,78.725916,Halduwa,Maduwa,80.27543
59,Kotdwara,5986.43884963,DAWAR,30.153583,78.725916,Jamal,Jayal,80.33113
