,Block Name,Distance,GP Name,GP_lat,GP_long,Village Name,Village_lat,Village_long
0,Bhatwari,5849.06770612,AGORA,30.838657,78.456201,Agoda,Aghora,79.40485
1,Bhatwari,5919.08930002,ATHALI,30.738325,78.352775,Athali,Bathauli,80.39174
2,Bhatwari,5942.5072131,BAGORI,30.355458,78.743202,Bagori,Machiya Magori,79.91848
3,Bhatwari,5905.32448561,BAGIYALGAON,30.739124,78.439833,Bagyal Gaon,Bayala,80.05346
4,Bhatwari,5907.45229311,BANDRANI,30.818158,78.535302,Bandrani,Sukha Baran,80.24824
5,Bhatwari,5900.5511725,BARSU,30.838543,78.617501,Barsu,Bareu,80.21515
6,Bhatwari,5917.39928091,BHAILURA,30.711495,78.450903,Bhailura,Baira,80.32436
7,Bhatwari,5891.52183821,BHANGELI,30.895974,78.677334,Bhangeli,Bhadeli,80.26022
8,Bhatwari,5886.49039684,BHANKOLI,30.837321,78.450345,Bhankoli,Banoli Mantoli,80.07268
9,Bhatwari,5912.76993025,BHATWARI,30.805256,78.620957,Bhatwari,Kuchala Bhadwari,80.3381
10,Bhatwari,5911.77189836,BHELATIPRI,30.785688,78.615587,Bhela Tipri,Beltari,80.26907
11,Bhatwari,5902.72161558,BHUKKI,30.866279,78.652002,Bhukki,Chauki,80.30074
12,Bhatwari,5912.33668454,BONGA,30.724684,78.432256,Bonga,Udya Bunga Thalkedar,80.22839
13,Bhatwari,5908.88456469,BONGARI,30.707685,78.467764,Bongari,Bangwari Tingarh,80.16031
14,Bhatwari,5919.97910971,DILSAUR,30.724475,78.426735,Chamkot,Bachakot,80.37781
15,Bhatwari,5846.70873164,DAANG,30.724691,78.432255,Dang,Dang,79.29276
16,Bhatwari,5897.49580192,DHANPUR,30.690363,78.482056,Dhanpur,Dhayanpur,79.79418
17,Bhatwari,5956.85276983,DHARALI,30.378784,78.775456,Dharali,Arali,80.26752
18,Bhatwari,5898.75935588,DIDSARI,30.796432,78.545345,Didsari,Digdai,80.06627
19,Bhatwari,5884.54718151,DILSAUR,30.724475,78.426735,Dilsaur,Saur,79.75912
20,Bhatwari,5914.63385036,THALAN,30.703384,78.468643,Dovalga Thalan,Devlalgaon,80.22809
21,Bhatwari,5885.23994358,DWARI,30.790696,78.600134,Dwari,Dhari Dhumka,79.93216
22,Bhatwari,5888.09460533,GAJOLI,30.837798,78.447754,Gajoli,Jajoli,80.11052
23,Bhatwari,5906.40084294,GAMDIDGAON,30.753963,78.404065,Gamdid Gaun,Amaun,80.11751
