STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,228,01372,243807,Sanwas,8843,2080,BARBIGHA,100844,SAMAS KHURDH
10,228,01372,243808,Daria Chak,1073,2080,BARBIGHA,100844,SAMAS KHURDH
10,228,01372,243809,Khalil Chak,799,2080,BARBIGHA,100844,SAMAS KHURDH
10,228,01372,243810,Rajoura,1462,2080,BARBIGHA,100845,SARVA
10,228,01372,243811,Sanwas,3192,2080,BARBIGHA,100843,SAMAS BUZURG
10,228,01372,243812,Khoja Gachhi,1545,2080,BARBIGHA,100844,SAMAS KHURDH
10,228,01372,243813,Babhan Bigha,2810,2080,BARBIGHA,100844,SAMAS KHURDH
10,228,01372,243814,Teus,10315,2080,BARBIGHA,100846,TEHUS
10,228,01372,243815,Bhanpur,205,0,STRING ENTERED,100837,JAGDISH PUR
10,228,01372,243816,Kabirpura,1943,2080,BARBIGHA,100837,JAGDISH PUR
10,228,01372,243817,Kanhauli,1323,2080,BARBIGHA,100837,JAGDISH PUR
10,228,01372,243818,Jagdishpur,1627,2080,BARBIGHA,100837,JAGDISH PUR
10,228,01372,243819,Ukhdi,2334,2080,BARBIGHA,100837,JAGDISH PUR
10,228,01372,243820,Tetarpur,466,2080,BARBIGHA,100837,JAGDISH PUR
10,228,01372,243821,Toi,3129,2080,BARBIGHA,100841,PANK
10,228,01372,243822,Saraia,871,2080,BARBIGHA,100837,JAGDISH PUR
10,228,01372,243823,Pank,2008,2080,BARBIGHA,100841,PANK
10,228,01372,243824,Chainpur Dih,284,2080,BARBIGHA,100841,PANK
10,228,01372,243825,Musapur,1659,2080,BARBIGHA,100841,PANK
10,228,01372,243826,Lachhmipur,371,2080,BARBIGHA,100838,KEWTI
10,228,01372,243827,Baijnathpur,1093,2080,BARBIGHA,100838,KEWTI
10,228,01372,243828,Kazi Fatu Chak,1541,2080,BARBIGHA,100841,PANK
10,228,01372,243829,Dih Nazimat,1937,2080,BARBIGHA,100838,KEWTI
10,228,01372,243830,Chak Suja,500,2080,BARBIGHA,100838,KEWTI
10,228,01372,243831,Milki Chak,1009,2080,BARBIGHA,100838,KEWTI
10,228,01372,243832,Biskurwa,500,2080,BARBIGHA,100838,KEWTI
10,228,01372,243833,Gordih,1125,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243834,Kasturipur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243835,Dharsani,2303,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243836,Shekhpurwa,1008,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243837,Keoti,3037,2080,BARBIGHA,100838,KEWTI
10,228,01372,243838,Punesra,1212,2080,BARBIGHA,100841,PANK
10,228,01372,243839,Mirzapur,1841,2080,BARBIGHA,100845,SARVA
10,228,01372,243840,Karman Chak,194,2080,BARBIGHA,100845,SARVA
10,228,01372,243841,Kutaut,2166,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243842,Ramraipur Buzurg,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243843,Ramraipur Buzurg,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243844,Ahiapur,1478,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243845,Gobindpur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243846,Nasratpur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243847,Gobindpur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243848,Ram Raipur Buzurg,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243849,Pinjri,3597,2080,BARBIGHA,100842,PINJHRI
10,228,01372,243850,Nasratpur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243851,Ahiapur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243852,Ramraipur Buzurg,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243853,Aima Pinjri,500,2080,BARBIGHA,100842,PINJHRI
10,228,01372,243854,Shibpur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243855,Ahiapur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243856,Ramraipur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243857,Shibpur,500,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243858,Jangipur,625,2080,BARBIGHA,100839,KUTHOUT
10,228,01372,243859,Kuseri,1443,2080,BARBIGHA,100842,PINJHRI
10,228,01372,243860,Mahamda,668,2080,BARBIGHA,100842,PINJHRI
10,228,01372,243861,Dumri,697,2080,BARBIGHA,100842,PINJHRI
10,228,01372,243862,Bhadarthi,1168,2080,BARBIGHA,100842,PINJHRI
10,228,01372,243863,Sarba,4904,2080,BARBIGHA,100845,SARVA
10,228,01372,243864,Milki Chak,1647,2080,BARBIGHA,100840,MALDAH
10,228,01372,243865,Maldah,7264,2080,BARBIGHA,100840,MALDAH
10,228,01372,243866,Esmailpur,1876,2080,BARBIGHA,100840,MALDAH
10,228,01372,243867,Milki,500,0,STRING ENTERED,100840,MALDAH
10,228,01372,243868,Bari Milki,500,0,STRING ENTERED,100840,MALDAH
10,228,01372,243869,Chhotki Milki,500,0,STRING ENTERED,100840,MALDAH
10,228,01373,243870,Haidar Chak,697,0,STRING ENTERED,100860,BELAW
10,228,01373,243871,Rahincha,940,2083,SHEIKHOPUR SARAI,100865,PANCHI
10,228,01373,243872,Panchi,9302,2083,SHEIKHOPUR SARAI,100865,PANCHI
10,228,01373,243873,Mohabbatpur,3768,2083,SHEIKHOPUR SARAI,100862,MOHABAT PUR
10,228,01373,243874,Mohsimpur,529,0,STRING ENTERED,100862,MOHABAT PUR
10,228,01373,243875,Khuria,773,2083,SHEIKHOPUR SARAI,100860,BELAW
10,228,01373,243876,Panhesa,1461,2083,SHEIKHOPUR SARAI,100862,MOHABAT PUR
10,228,01373,243877,Shekhupursarai,3966,2083,SHEIKHOPUR SARAI,100861,CHARUAAWAN
10,228,01373,243878,Sugia,1982,2083,SHEIKHOPUR SARAI,100861,CHARUAAWAN
10,228,01373,243879,Nimi,6193,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243880,Paharia,1497,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243881,Mian Bigha,876,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243882,Bara Bigha,1136,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243883,Sadikpur,1541,2083,SHEIKHOPUR SARAI,100859,AMBHARI
10,228,01373,243884,Ahmadpur,471,2083,SHEIKHOPUR SARAI,100859,AMBHARI
10,228,01373,243885,Chheman,2323,2083,SHEIKHOPUR SARAI,100859,AMBHARI
10,228,01373,243886,Baih Katta,658,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243887,Jalalpur Nimi,500,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243888,Mohammadpur Nimi,352,2083,SHEIKHOPUR SARAI,100863,NIMI
10,228,01373,243889,Jodhan Bigha,1569,2083,SHEIKHOPUR SARAI,100859,AMBHARI
10,228,01373,243890,Amari,5844,2083,SHEIKHOPUR SARAI,100859,AMBHARI
10,228,01373,243891,Asthana,2269,2083,SHEIKHOPUR SARAI,100864,ONAMA
10,228,01373,243892,Unaman,3699,2083,SHEIKHOPUR SARAI,100864,ONAMA
10,228,01373,243893,Biskorwa,500,2083,SHEIKHOPUR SARAI,100860,BELAW
10,228,01373,243894,Chak Usman,500,0,STRING ENTERED,100860,BELAW
10,228,01373,243895,Belao,8305,2083,SHEIKHOPUR SARAI,100860,BELAW
10,228,01373,243896,Jahangirpur Urf Madhepur,996,2083,SHEIKHOPUR SARAI,100860,BELAW
10,228,01373,243897,Subhanpur Kaseri Chak,246,0,STRING ENTERED,100860,BELAW
10,228,01373,243898,Haidar Chak Kita Doem,500,2083,SHEIKHOPUR SARAI,100860,BELAW
10,228,01373,243899,Charuanwan,6088,2083,SHEIKHOPUR SARAI,100860,BELAW
10,228,01374,243900,Kosra,6707,2084,SHEIKHPURA,100873,KOSRA
10,228,01374,243901,Bhadeli,945,2084,SHEIKHPURA,100873,KOSRA
10,228,01374,243902,Maniauri,2310,2084,SHEIKHPURA,100868,GAWA
10,228,01374,243903,Barki Milki,500,0,STRING ENTERED,100868,GAWA
