STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,219,01248,232811,Harpur Jan,5507,2072,MASHRAKH,100733,CHAND KUDARIYA
10,219,01248,232812,Sundar,2121,2072,MASHRAKH,100733,CHAND KUDARIYA
10,219,01248,232813,Chand Kudaria,5952,2072,MASHRAKH,100733,CHAND KUDARIYA
10,219,01248,232814,Karan Kudaria,7284,2072,MASHRAKH,100738,KARAN KUDARIYA
10,219,01248,232815,Dumarsan,4465,2072,MASHRAKH,100734,DUMARSHAN
10,219,01248,232816,Fardahia,1356,2072,MASHRAKH,100734,DUMARSHAN
10,219,01248,232817,Padumpur,1553,2072,MASHRAKH,100734,DUMARSHAN
10,219,01248,232818,Padmaul,2669,2072,MASHRAKH,100734,DUMARSHAN
10,219,01248,232819,Arna,7242,2072,MASHRAKH,100730,ARANA
10,219,01248,232820,Balua,816,2072,MASHRAKH,100730,ARANA
10,219,01248,232821,Sapahi,1203,2072,MASHRAKH,100730,ARANA
10,219,01248,232822,Chhapia,3091,2072,MASHRAKH,100730,ARANA
10,219,01248,232823,Narhar Barwa,472,0,STRING ENTERED,100735,DURGAULI
10,219,01248,232824,Barwa Ghat,2040,2072,MASHRAKH,100735,DURGAULI
10,219,01248,232825,Bansohi,3171,2072,MASHRAKH,100735,DURGAULI
10,219,01248,232826,Bahrauli,7587,2072,MASHRAKH,100731,BAHARULI
10,219,01248,232827,Bahadurpur,1808,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232828,Kawalpura,3918,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232829,Bangra,6906,2072,MASHRAKH,100732,BANGRA
10,219,01248,232830,Sisai,2577,2072,MASHRAKH,100738,KARAN KUDARIYA
10,219,01248,232831,Siuri,2024,2072,MASHRAKH,100738,KARAN KUDARIYA
10,219,01248,232832,Lakhanpur,2571,2072,MASHRAKH,100738,KARAN KUDARIYA
10,219,01248,232833,Charihara,2316,2072,MASHRAKH,100732,BANGRA
10,219,01248,232834,Khap Sarsath,125,2072,MASHRAKH,100732,BANGRA
10,219,01248,232835,Hansapir,1043,0,STRING ENTERED,100732,BANGRA
10,219,01248,232836,Chainpur,1741,2072,MASHRAKH,100732,BANGRA
10,219,01248,232837,Kishunpura,1254,0,STRING ENTERED,100739,KAWALPURA
10,219,01248,232838,Mathia,1687,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232839,Deuria,1860,2072,MASHRAKH,100731,BAHARULI
10,219,01248,232840,Sheikhpura,813,2072,MASHRAKH,100731,BAHARULI
10,219,01248,232841,Dumduma,1382,2072,MASHRAKH,100735,DURGAULI
10,219,01248,232842,Durgauli,2634,2072,MASHRAKH,100735,DURGAULI
10,219,01248,232843,Jajauli,3964,2072,MASHRAKH,100737,JAJAULI
10,219,01248,232844,Bahuara,1642,2072,MASHRAKH,100737,JAJAULI
10,219,01248,232845,Bishunpura,2526,2072,MASHRAKH,100737,JAJAULI
10,219,01248,232846,Barahimpur Gopi,2579,0,STRING ENTERED,100744,NAWADA
10,219,01248,232847,Barahimpur Chakarpan,1425,2072,MASHRAKH,100744,NAWADA
10,219,01248,232848,Bahiara,500,0,STRING ENTERED,100744,NAWADA
10,219,01248,232849,Dhaurigopal,2175,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232850,madarpur,3404,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232851,Sankauli,1760,2072,MASHRAKH,100741,MADARPUR
10,219,01248,232852,Korranw,877,2072,MASHRAKH,100744,NAWADA
10,219,01248,232853,Pilkhi,1789,2072,MASHRAKH,100744,NAWADA
10,219,01248,232854,Bishunpura,3368,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232855,Gandaman,2687,2072,MASHRAKH,100737,JAJAULI
10,219,01248,232856,Serukaha,1475,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232857,Gonauli,1397,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232858,Khajuri,2730,2072,MASHRAKH,100740,KHAJURI
10,219,01248,232859,Ghogia,3665,2072,MASHRAKH,100736,GANGAULI
10,219,01248,232860,Khairanpur,910,2072,MASHRAKH,100736,GANGAULI
10,219,01248,232861,Pachkhanda,2312,2072,MASHRAKH,100736,GANGAULI
10,219,01248,232862,Pakri,2184,2072,MASHRAKH,100740,KHAJURI
10,219,01248,232863,Chamaria,2099,2072,MASHRAKH,100746,SONAULI
10,219,01248,232864,Nawada,2767,2072,MASHRAKH,100744,NAWADA
10,219,01248,232865,Maguraha,1383,2072,MASHRAKH,100741,MADARPUR
10,219,01248,232866,Sirsa Jalalpur,1204,2072,MASHRAKH,100739,KAWALPURA
10,219,01248,232867,Sonauli,4077,2072,MASHRAKH,100746,SONAULI
10,219,01248,232868,Semri,3622,2072,MASHRAKH,100745,SEMARI
10,219,01248,232869,Gorhna,2312,2072,MASHRAKH,100746,SONAULI
10,219,01248,232870,Shamaspura,834,2072,MASHRAKH,100745,SEMARI
10,219,01248,232871,Dawangorhna,50,2072,MASHRAKH,100745,SEMARI
10,219,01248,232872,Mahesh Chhapra,797,2072,MASHRAKH,100745,SEMARI
10,219,01248,232873,Siuri,697,2072,MASHRAKH,100745,SEMARI
10,219,01248,232874,sikti Bhikham,2862,2072,MASHRAKH,100745,SEMARI
10,219,01248,232875,sikti Khanjahan,2129,2072,MASHRAKH,100746,SONAULI
10,219,01248,232876,Hanuman Ganj,2432,2072,MASHRAKH,100742,MASHRAK
10,219,01248,232877,Gangauli,3380,2072,MASHRAKH,100736,GANGAULI
10,219,01248,232878,Masrakh,24197,2072,MASHRAKH,100739,KAWALPURA
10,219,01249,232879,Semri,1328,0,STRING ENTERED,245374,BELOR
10,219,01249,232883,Pipra Singahi,621,2074,PANAPUR,100766,SATJORA
10,219,01249,232886,Chimanpura,766,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232887,Chausa,1125,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232888,Mathaura,1479,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232889,Pakrinarotim,2424,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232890,Harakhpakri,1931,2074,PANAPUR,100766,SATJORA
10,219,01249,232891,Satjora,4712,2074,PANAPUR,100766,SATJORA
10,219,01249,232892,Bijauli,1791,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232894,Bagdiha,1322,2074,PANAPUR,100766,SATJORA
10,219,01249,232896,Betaura,1614,2074,PANAPUR,100766,SATJORA
10,219,01249,232897,Khajuri,2662,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232898,Chakia,3506,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232899,Chintamanpur,1057,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232900,Karchulia,1740,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232901,Fatehpur,679,2074,PANAPUR,100758,BASAHIYA
10,219,01249,232902,Pirthamipur,1420,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232903,Bhagwanpur Birt,430,0,STRING ENTERED,100758,BASAHIYA
10,219,01249,232904,Bhagwanpur,956,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232907,Bhagwanpur Dhab,500,0,STRING ENTERED,100758,BASAHIYA
10,219,01249,232908,Salempur,1236,2074,PANAPUR,100758,BASAHIYA
10,219,01249,232909,Basatpur,1537,2074,PANAPUR,100758,BASAHIYA
10,219,01249,232910,Sonbarsa,1599,2074,PANAPUR,100758,BASAHIYA
10,219,01249,232911,Basahiya,2184,2074,PANAPUR,100758,BASAHIYA
10,219,01249,232912,Ubhbwa Saraynja,748,0,STRING ENTERED,100763,KONDHA
10,219,01249,232913,Ubhbwa,1347,2074,PANAPUR,100763,KONDHA
10,219,01249,232914,Murwa,1422,2074,PANAPUR,100764,MAHMAD PUR
10,219,01249,232915,Murwa Basahia,1541,0,STRING ENTERED,100758,BASAHIYA
10,219,01249,232916,Dhobwal,925,2074,PANAPUR,100764,MAHMAD PUR
10,219,01249,232917,Khajuri,960,2074,PANAPUR,100761,CHAKIYA
10,219,01249,232918,Shahbazpur,801,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232919,Dubauli,2870,0,STRING ENTERED,100762,DHENUKI
10,219,01249,232920,Totaha,223,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232921,Totaha Jagatpur,3652,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232922,Tola Totaha,500,2074,PANAPUR,100767,TOTAHA    JAGATPUR
10,219,01249,232923,Laguni,3005,0,STRING ENTERED,100762,DHENUKI
10,219,01249,232924,Dhenuki,5226,2074,PANAPUR,100762,DHENUKI
10,219,01249,232925,Khardewa,47,2074,PANAPUR,100764,MAHMAD PUR
10,219,01249,232926,Turki,3202,2074,PANAPUR,100764,MAHMAD PUR
10,219,01249,232927,Rasauli,11332,2074,PANAPUR,100765,RASAULI
10,219,01249,232928,Dhanauti,4571,2074,PANAPUR,100757,BAKWA
10,219,01249,232929,Bakwa,3254,2074,PANAPUR,100762,DHENUKI
10,219,01249,232930,Panapur,2341,2074,PANAPUR,100762,DHENUKI
10,219,01249,232931,Phakuli,1780,2074,PANAPUR,100764,MAHMAD PUR
10,219,01249,232932,Moria,2294,2074,PANAPUR,100760,BHORAHA
10,219,01249,232933,Sani Ramdaspur,247,2074,PANAPUR,100760,BHORAHA
10,219,01249,232934,Maria,104,2074,PANAPUR,100760,BHORAHA
10,219,01249,232935,Pawari patti Moria,262,2074,PANAPUR,100760,BHORAHA
10,219,01249,232936,Ramdaspur,677,2074,PANAPUR,100760,BHORAHA
10,219,01249,232937,Jipura,1192,2074,PANAPUR,100760,BHORAHA
10,219,01249,232938,Rampur Kharauni,390,2074,PANAPUR,100760,BHORAHA
10,219,01249,232939,Mahammadpur,2869,2074,PANAPUR,100764,MAHMAD PUR
10,219,01249,232940,Bhoraha,6670,2074,PANAPUR,100760,BHORAHA
10,219,01249,232942,Rampur Rudar,1224,2074,PANAPUR,100763,KONDHA
10,219,01249,232943,Kondh,3656,2074,PANAPUR,100763,KONDHA
10,219,01249,232944,Khapkat Bhagwanpur,500,0,STRING ENTERED,100761,CHAKIYA
10,219,01249,232945,Rampur Rudar,2047,2074,PANAPUR,100763,KONDHA
10,219,01249,232946,Bhagwanpur,2293,2074,PANAPUR,100763,KONDHA
10,219,01249,232947,Chak Ramdaspur,486,2074,PANAPUR,100760,BHORAHA
10,219,01250,232948,Pokhrera,3946,2078,TARAIYA,100824,POKHRERHA
10,219,01250,232949,Bagahi,2054,2078,TARAIYA,100824,POKHRERHA
10,219,01250,232950,Pipra,913,2078,TARAIYA,100824,POKHRERHA
10,219,01250,232951,Laua,3079,2078,TARAIYA,100824,POKHRERHA
10,219,01250,232956,Akolahi,500,0,STRING ENTERED,100820,MADHOPUR
10,219,01250,232957,Shampur,318,2078,TARAIYA,100820,MADHOPUR
10,219,01250,232958,Rajwara,1692,2078,TARAIYA,100820,MADHOPUR
10,219,01250,232959,Rajwara Muqim,396,2078,TARAIYA,100820,MADHOPUR
10,219,01250,232960,Chandpura,1455,0,STRING ENTERED,100819,DUMARI
10,219,01250,232961,Chandpura,557,2078,TARAIYA,100819,DUMARI
10,219,01250,232962,Chakia,666,2078,TARAIYA,100819,DUMARI
10,219,01250,232963,Usri,2603,2078,TARAIYA,100819,DUMARI
