STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_na
10,221,01284,236145,Gangaura,1269,2043,KALYANPUR,100208,KALAUNZER
10,221,01284,236146,Hasanpur,153,2043,KALYANPUR,100205,GOVINDPUR KHAJURI
10,221,01284,236147,Salaha,2309,2043,KALYANPUR,100208,KALAUNZER
10,221,01284,236148,Kalaunjar,4547,2043,KALYANPUR,100208,KALAUNZER
10,221,01284,236149,Sardimal,500,0,STRING ENTERED,100208,KALAUNZER
10,221,01284,236150,Sardimal,106,0,STRING ENTERED,100208,KALAUNZER
10,221,01284,236151,Sembhu Ram Tok,1368,0,STRING ENTERED,100208,KALAUNZER
10,221,01284,236152,Malinagar,9074,2043,KALYANPUR,100215,MALINAGAR
10,221,01284,236153,Saidpur,6352,2043,KALYANPUR,100221,SAIDPUR
10,221,01284,236154,Sahuri,2503,2043,KALYANPUR,100221,SAIDPUR
10,221,01284,236155,Baswari,1569,0,STRING ENTERED,100221,SAIDPUR
10,221,01284,236156,Simri Gopal,1534,2043,KALYANPUR,100204,GORAI
10,221,01284,236157,Simri,500,2043,KALYANPUR,100215,MALINAGAR
10,221,01284,236158,Dumrawan,711,0,STRING ENTERED,100204,GORAI
10,221,01284,236159,Balaha Jai Naraen,2967,0,STRING ENTERED,100204,GORAI
10,221,01284,236160,Somnaha,9408,2043,KALYANPUR,100223,SOMNAHA
10,221,01284,236161,Gorai,3473,2043,KALYANPUR,100204,GORAI
10,221,01284,236162,Madhurapur,127,0,STRING ENTERED,100214,MADHURAPUR
10,221,01284,236163,Madhurapur,3968,2043,KALYANPUR,100214,MADHURAPUR
10,221,01284,236164,Mohanpur,500,0,STRING ENTERED,100214,MADHURAPUR
10,221,01284,236165,Mohanpur,500,2043,KALYANPUR,100214,MADHURAPUR
10,221,01284,236167,Madhopur Bhual,3114,0,STRING ENTERED,100214,MADHURAPUR
10,221,01284,236168,Bakhtiarpur,5056,2043,KALYANPUR,100206,HAJPURVA
10,221,01284,236169,Hajpurwa,5380,2043,KALYANPUR,100206,HAJPURVA
10,221,01284,236170,Madanpur,1874,2043,KALYANPUR,100206,HAJPURVA
10,221,01284,236172,Bhardimal,500,0,STRING ENTERED,100206,HAJPURVA
10,221,01284,236173,Darori,500,2043,KALYANPUR,100224,SORMAR
10,221,01284,236174,Darori,500,0,STRING ENTERED,100224,SORMAR
10,221,01284,236175,Darori,500,0,STRING ENTERED,100224,SORMAR
10,221,01284,236176,Gobindbari,500,0,STRING ENTERED,100224,SORMAR
10,221,01284,236177,Gobindbari,428,0,STRING ENTERED,100224,SORMAR
10,221,01284,236178,Gobindbari,261,0,STRING ENTERED,100224,SORMAR
10,221,01284,236179,Budakpur,452,0,STRING ENTERED,100224,SORMAR
10,221,01284,236180,Budakpur,500,0,STRING ENTERED,100224,SORMAR
10,221,01284,236181,Budakpur,500,0,STRING ENTERED,100224,SORMAR
10,221,01284,236182,Ratanpur,1227,0,STRING ENTERED,100224,SORMAR
