STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,143,752,121694,Gharvara,9028,829,TAPPAL,44139,GHARVARA,
9,143,752,121695,Fazilpur Kachh,500,829,TAPPAL,44139,GHARVARA,
9,143,752,121696,Shamaspur,500,829,TAPPAL,44139,GHARVARA,
9,143,752,121697,Lalpur Raiyatpur,4325,829,TAPPAL,44162,LALPUR RAIYATPUR,
9,143,752,121698,Adampur,1531,829,TAPPAL,44121,ADAMPUR,
9,143,752,121699,Hamidpur,3029,829,TAPPAL,44141,HAMIDPUR,
9,143,752,121700,Syaraul,5504,829,TAPPAL,44181,SYARAUL,
9,143,752,121701,Dorpuri,500,829,TAPPAL,44181,SYARAUL,
9,143,752,121702,Tappal,17423,829,TAPPAL,44184,TAPPAL,
9,143,752,121703,Jahan Garh,2310,829,TAPPAL,44148,JAHAN GARH,
9,143,752,121704,Burhaka,2908,829,TAPPAL,44133,BURHAKA,
9,143,752,121705,Baina,4826,829,TAPPAL,44123,BAINA,
9,143,752,121706,Atari,1788,829,TAPPAL,44122,ATARI,
9,143,752,121707,Manpur,2524,829,TAPPAL,44165,MANPUR,
9,143,752,121708,Bijaitha,500,829,TAPPAL,44125,BAJAUTA,
9,143,752,121709,Maur,3368,829,TAPPAL,44166,MAUR,
9,143,752,121710,Rasulpur,983,827,KHAIR,44015,RASULPUR,
9,143,752,121711,Khera Kishan,763,829,TAPPAL,44161,LAL GARHI,
9,143,752,121712,Nagla Danda,389,829,TAPPAL,44161,LAL GARHI,
9,143,752,121713,Vasera,2853,829,TAPPAL,44188,VASERA,
9,143,752,121714,Lal Garhi,964,829,TAPPAL,44161,LAL GARHI,
9,143,752,121715,Palsera,3383,829,TAPPAL,44175,PALSERA,
9,143,752,121716,Bhadiyar,879,829,TAPPAL,44188,VASERA,
9,143,752,121717,Bhojaka,992,829,TAPPAL,44129,BHOJAKA,
9,143,752,121718,Kadirpur Barah,1531,829,TAPPAL,44153,KADIRPUR BARAH,
9,143,752,121719,Pipli Nagala Kadirpur,389,829,TAPPAL,44153,KADIRPUR BARAH,
9,143,752,121720,Shadipur,1895,829,TAPPAL,44178,SHADIPUR,
9,143,752,121721,Bijana Ki Nagaliya,1906,829,TAPPAL,44131,NAGALIYA BIJANA,
9,143,752,121722,Nagala Kripa,350,829,TAPPAL,44131,NAGALIYA BIJANA,
9,143,752,121723,Damuaka,1908,829,TAPPAL,44135,DAMUAKA,
9,143,752,121724,Paimpur,2332,829,TAPPAL,44172,PREMPUR,
9,143,752,121725,Balampur,2283,829,TAPPAL,44127,BALAMPUR,
9,143,752,121726,Hirpura,507,829,TAPPAL,44132,BULAKIPUR,
9,143,752,121727,Bulakipur,1893,829,TAPPAL,44132,BULAKIPUR,
9,143,752,121728,Jalalpur,1816,829,TAPPAL,44150,JALALPUR,
9,143,752,121729,Itwarpur,2197,829,TAPPAL,44146,ITWARPUR,
9,143,752,121730,Chhajjupur,1322,829,TAPPAL,44134,CHHAJJUPUR,
9,143,752,121731,Bichpuri,709,829,TAPPAL,44130,BICHPURI,
9,143,752,121732,Kheriabuzurg,3727,829,TAPPAL,44159,KHERIABUZURG,
9,143,752,121734,Niguna Siguna,1458,829,TAPPAL,44171,NIGUNA SIGUNA,
9,143,752,121735,Usarah Rasulpur,2518,829,TAPPAL,44186,USARAH RASULPUR,
9,143,752,121736,Nagal Kala,680,829,TAPPAL,44167,NAGAL KALA,
9,143,752,121737,Sotipura,462,829,TAPPAL,44167,NAGAL KALA,
9,143,752,121738,Nagala Khurd,1311,829,TAPPAL,44168,NAGALA KHURD,
9,143,752,121739,Harji Ki Garhi Urf Garhi Suraj,1932,829,TAPPAL,44142,HARJI KI GARHI URF GARHI SURAJ,
9,143,752,121740,Khandeha,5146,829,TAPPAL,44157,KHANDEHA,
9,143,752,121741,Kripalpur,1383,829,TAPPAL,44152,JIKARPUR,
9,143,752,121742,Kurana,3847,829,TAPPAL,44160,KURANA,
9,143,752,121743,Jikarpur,1484,829,TAPPAL,44152,JIKARPUR,
9,143,752,121744,Kansera,1672,829,TAPPAL,44154,KANSERA,
9,143,752,121745,Taharpur,3227,829,TAPPAL,44182,TAHARPUR,
9,143,752,121746,Hasanpur Jarailia,1421,829,TAPPAL,44143,HASANPUR JARAILIA,
9,143,752,121747,Hetalpur,2121,829,TAPPAL,44145,HETALPUR,
9,143,752,121748,Sherpur,86,829,TAPPAL,44164,MALAV,
9,143,752,121749,Narbari,2407,829,TAPPAL,44170,NARBARI,
9,143,752,121750,Girdharpur,12,829,TAPPAL,44164,MALAV,
9,143,752,121751,Malav,6301,829,TAPPAL,44164,MALAV,
9,143,752,121752,Palar,1678,829,TAPPAL,44174,PALAR,
9,143,752,121753,Utwara,2113,829,TAPPAL,44187,UTWARA,
9,143,752,121754,Untasani Bangar,6496,829,TAPPAL,44185,UNTASANI BANGAR,
9,143,752,121756,Pakhodana,1270,829,TAPPAL,44173,PAKHODANA,
9,143,752,121757,Jaidpura,2445,829,TAPPAL,44149,JAIDPURA,
9,143,752,121758,Ghanghauli,3208,829,TAPPAL,44138,GHANGHAULI,
9,143,752,121759,Simrauthi,2204,829,TAPPAL,44180,SIMRAUTHI,
9,143,752,121760,Bajidpur,1654,829,TAPPAL,44126,BAJIDPUR,
9,143,752,121761,Marorgarhi,427,829,TAPPAL,44136,DEVUAKA,
9,143,752,121762,Faizuaka,1684,829,TAPPAL,44137,FAIZUAKA,
9,143,752,121763,Dewaka,764,829,TAPPAL,44136,DEVUAKA,
9,143,752,121764,Goraula,3265,829,TAPPAL,44140,GORAULA,
9,143,752,121765,Naglia Goraula,1879,829,TAPPAL,44169,NAGLIA GORAULA,
9,143,752,121766,Madak,2469,829,TAPPAL,44163,MADAK,
9,143,752,121767,Jartauli,2714,829,TAPPAL,44151,JARTAULI,
9,143,752,121768,Salemapur,479,829,TAPPAL,44179,SHAHNAGAR SORAULA,
9,143,752,121769,Shahnagar Soraula,1086,829,TAPPAL,44179,SHAHNAGAR SORAULA,
9,143,752,121770,Harsukh Ki Nagaliya,508,829,TAPPAL,44124,BAIRAMGANJ,
9,143,752,121771,Bairamganj,703,829,TAPPAL,44124,BAIRAMGANJ,
9,143,752,121772,Bajhera,321,821,CHANDAUS,43554,BAJHERHA,
9,143,752,121773,Bharatpura,1186,829,TAPPAL,44128,BHARATPURA,
9,143,752,121774,Baluapur,394,829,TAPPAL,44144,HAZIYAPUR,
9,143,752,121775,Kamalpur,830,829,TAPPAL,44130,BICHPURI,
9,143,752,121776,Haziyapur,1645,829,TAPPAL,44144,HAZIYAPUR,
9,143,752,121777,Takipur,2038,829,TAPPAL,44183,TAKIPUR,
9,143,752,121778,Lohlari,54,829,TAPPAL,44183,TAKIPUR,
9,143,752,121779,Khediya Khurd,2090,829,TAPPAL,44158,KHEDIYA KHURD,
9,143,752,121780,Kaliyanpur,421,829,TAPPAL,44155,KARANPUR,
9,143,752,121781,Karanpur,2075,829,TAPPAL,44155,KARANPUR,
9,143,752,121782,Keelpur,2319,829,TAPPAL,44156,KEELPUR,
9,143,752,121783,Jadana,1501,829,TAPPAL,44147,JADANA,
9,143,752,121784,Milak Jarana,500,829,TAPPAL,44147,JADANA,
9,143,752,121785,Salpur,6632,829,TAPPAL,44177,SALPUR,
9,143,752,121786,Gaudoli,706,827,KHAIR,44004,MIRPUR DAHORA,
9,143,752,121787,Marha Habibpur,3212,827,KHAIR,44001,MARHA HABIBPUR,
9,143,752,121788,Chiti,1659,827,KHAIR,43981,CHITI,
9,143,752,121789,Mahgaura,5720,827,KHAIR,43998,MAHGAURA,
9,143,752,121790,Mirpur Dahora,3890,827,KHAIR,44004,MIRPUR DAHORA,
9,143,752,121791,Raipur,501,827,KHAIR,44004,MIRPUR DAHORA,
9,143,752,121792,Diwahamidpur,2534,827,KHAIR,43983,DIWAHAMIDPUR,
9,143,752,121793,Bajherha,1179,827,KHAIR,43969,BAJHERA,
9,143,752,121794,Ganeshpur,1746,821,CHANDAUS,43570,GANESHPUR,
9,143,752,121795,Nagala Assoo,1543,821,CHANDAUS,43592,NAGALA ASSOO,
9,143,752,121796,Dharmpur,875,821,CHANDAUS,43592,NAGALA ASSOO,
9,143,752,121797,Bamoti,3358,821,CHANDAUS,43555,BAMOTI,
9,143,752,121798,Rajpur,6881,827,KHAIR,44014,RAJPUR,
9,143,752,121799,Nagaliya Sopha,2933,827,KHAIR,44022,SOFA,
9,143,752,121800,Narayanpur,1224,827,KHAIR,44009,NARAYANPUR,
9,143,752,121801,Mohasan Pur,879,827,KHAIR,44005,MOHASAN PUR,
9,143,752,121802,Khera,2075,827,KHAIR,43992,KHERA,
9,143,752,121803,Palaviran,874,827,KHAIR,44005,MOHASAN PUR,
9,143,752,121804,Sujanpur,4933,827,KHAIR,44023,SUJANPUR,
9,143,752,121805,Resari,2264,827,KHAIR,44017,RESARI,
9,143,752,121806,Rooppur,559,827,KHAIR,44017,RESARI,
9,143,752,121807,Bankner,5637,827,KHAIR,43972,BANKNER,
9,143,752,121808,Mau,3313,827,KHAIR,44003,MAU,
9,143,752,121809,Kiratpur,1715,827,KHAIR,43994,KIRATPUR,
9,143,752,121810,Lakshman Garhi,2212,827,KHAIR,43995,LAKSHMAN GARHI,
9,143,752,121811,Udai Garhi,1862,827,KHAIR,44025,UDAI GARHI,
9,143,752,121812,Ainchana,2362,827,KHAIR,43964,AINCHANA,
9,143,752,121813,Utvara,3711,827,KHAIR,44027,UTVARA,
9,143,752,121814,Bhamraula,1752,827,KHAIR,43973,BHAMRAULA,
9,143,752,121815,Neem Khera,876,827,KHAIR,43973,BHAMRAULA,
9,143,752,121816,Sahroi,1615,827,KHAIR,44019,SAHROI,
9,143,752,121817,Jarara,6074,827,KHAIR,43989,JARARA,
9,143,752,121818,Rasulpur,2185,829,TAPPAL,44176,RASULPUR,
9,143,752,121819,Lohagarh,2187,827,KHAIR,43996,LOHAGARH,
9,143,752,121820,Bajhera,1086,829,TAPPAL,44130,BICHPURI,
9,143,752,121821,Naya Bans,503,827,KHAIR,43996,LOHAGARH,
9,143,752,121822,Taraura Urf Pipal Ka Gaon,1407,827,KHAIR,242976,PIPAL GAON,
9,143,752,121823,Nahraula,875,827,KHAIR,44007,NAHRAULA,
9,143,752,121824,Ismailpur,1078,827,KHAIR,43988,ISMAILPUR,
9,143,752,121825,Bhanauli,1921,827,KHAIR,43974,BHANAULI,
