STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,177,902,165657,Shahapur,1458,0,STRING ENTERED,52429,TIKAR,
9,177,902,165658,Sangauli,27,0,STRING ENTERED,52389,KOPEPUR,
9,177,902,165659,Mohammadpur Tarai,500,0,STRING ENTERED,52389,KOPEPUR,
9,177,902,165660,Kopeypur,1848,954,RUDAULI,52389,KOPEPUR,
9,177,902,165661,Aharauli,57,0,STRING ENTERED,52420,KHAIRI,
9,177,902,165662,Kotara,1328,954,RUDAULI,52390,KOTRA,
9,177,902,165663,Hasanamau,1112,954,RUDAULI,52390,KOTRA,
9,177,902,165664,Aither,1434,954,RUDAULI,52345,AITHAR,
9,177,902,165665,Khairi,750,954,RUDAULI,52420,KHAIRI,
9,177,902,165666,Sarai Nasir,397,954,RUDAULI,52420,KHAIRI,
9,177,902,165667,Barai,758,954,RUDAULI,52382,KAITHI,
9,177,902,165668,Kaithi,1311,954,RUDAULI,52382,KAITHI,
9,177,902,165669,Patranga,500,1090,Mawai,52131,PATRANGA,
9,177,902,165670,Sandari,1215,954,RUDAULI,52416,SANDARI,
9,177,902,165671,Naipura,901,954,RUDAULI,52416,SANDARI,
9,177,902,165672,Pasaiya,665,0,STRING ENTERED,52416,SANDARI,
9,177,902,165673,Maraucha,500,0,STRING ENTERED,52416,SANDARI,
9,177,902,165674,Muradabad,623,954,RUDAULI,52348,BAHORIKPUR,
9,177,902,165675,Geraunda,2850,954,RUDAULI,52368,GARAUNDA,
9,177,902,165676,Dupuhria,457,954,RUDAULI,52381,JUNEDPUR,
9,177,902,165677,Junaidpur,1152,954,RUDAULI,52381,JUNEDPUR,
9,177,902,165678,Dafiyapur,1398,954,RUDAULI,269557,DAFIYAPUR,
9,177,902,165679,Khandpipra,3287,954,RUDAULI,52385,KHANDPIPRA,
9,177,902,165680,Parsau,1391,954,RUDAULI,52409,PARSAU,
9,177,902,165681,Khedipur,1475,954,RUDAULI,52386,KHEDIPUR,
9,177,902,165682,Pal Pur,1151,954,RUDAULI,269560,PALPUR,
9,177,902,165683,Vajidpur,2635,954,RUDAULI,52430,WAJIDPUR,
9,177,902,165684,Bahorikpur,1344,954,RUDAULI,52348,BAHORIKPUR,
9,177,902,165685,Seewan,2291,954,RUDAULI,52423,SEWAN,
9,177,902,165686,Diwali,829,954,RUDAULI,52392,KHURDAHA,
9,177,902,165687,Khurdaha,1020,954,RUDAULI,52392,KHURDAHA,
9,177,902,165688,Jakhauli,4288,954,RUDAULI,52376,JAKHOLI,
9,177,902,165689,Baburichak,466,954,RUDAULI,52425,SITHOULI,
9,177,902,165690,Bulbulpur,447,954,RUDAULI,52425,SITHOULI,
9,177,902,165691,Sithauli,2298,954,RUDAULI,52425,SITHOULI,
9,177,902,165692,Jarayal Kalan,2335,954,RUDAULI,52380,JARYAL KALA,
9,177,902,165693,Rammau,479,954,RUDAULI,52367,GANOLI,
9,177,902,165694,Ganawli,5301,954,RUDAULI,52367,GANOLI,
9,177,902,165695,Ichaulia,2297,954,RUDAULI,52375,ICHOLIYA,
9,177,902,165696,Rauzagaon,3398,954,RUDAULI,52414,RAUJAGAON,
9,177,902,165697,Tanda Khulasa,2246,954,RUDAULI,52427,TANDAKHULASA,
9,177,902,165698,Matauli,1244,954,RUDAULI,52399,MATOLI,
9,177,902,165699,Jarayal Khurd,654,954,RUDAULI,52399,MATOLI,
9,177,902,165700,Raja Nagar,967,954,RUDAULI,52399,MATOLI,
9,177,902,165701,Purain,4396,954,RUDAULI,52411,PURAW,
9,177,902,165702,Saretha,4267,954,RUDAULI,52422,SARETHA,
9,177,902,165703,Moinuddinpur,191,954,RUDAULI,52378,JALEELPUR,
9,177,902,165704,Jalilpur,1177,954,RUDAULI,52378,JALEELPUR,
9,177,902,165705,Atwari,157,0,STRING ENTERED,52369,GOGAVA,
9,177,902,165706,Dalsarai,833,954,RUDAULI,52369,GOGAVA,
9,177,902,165707,Gogaona,1331,954,RUDAULI,52369,GOGAVA,
9,177,902,165708,Khateerpur,514,954,RUDAULI,52378,JALEELPUR,
9,177,902,165709,Salhumau,296,954,RUDAULI,52378,JALEELPUR,
9,177,902,165710,Chetaipur,467,954,RUDAULI,52378,JALEELPUR,
9,177,902,165711,Sarai Ahmad,1364,954,RUDAULI,52418,SARAIAHMAD,
9,177,902,165712,Bhitaura,2175,954,RUDAULI,52356,BHITORA,
9,177,902,165713,Amrauti,611,954,RUDAULI,52418,SARAIAHMAD,
9,177,902,165714,Ahmadabad,954,954,RUDAULI,52400,MEENAPUR FANGOULI,
9,177,902,165715,Meenapur Phagauli,1453,954,RUDAULI,52400,MEENAPUR FANGOULI,
9,177,902,165716,Danyalpur,345,0,STRING ENTERED,52361,DASHRATMAU,
9,177,902,165717,Dasrathmau,2059,954,RUDAULI,52361,DASHRATMAU,
9,177,902,165718,Yaqubpur,467,954,RUDAULI,52415,SAHANI,
9,177,902,165719,Sahni,1028,954,RUDAULI,52415,SAHANI,
9,177,902,165720,Asumau,1322,954,RUDAULI,52346,ASHUMAU,
9,177,902,165721,Sidhauna,640,954,RUDAULI,52346,ASHUMAU,
9,177,902,165722,Mohammadpurlal,53,954,RUDAULI,52346,ASHUMAU,
9,177,902,165723,Kurhasadat,2126,954,RUDAULI,52391,KUDASADAT,
9,177,902,165724,Firozpur Pawaran,1762,954,RUDAULI,52366,FIROJPUR PAWARAN,
9,177,902,165725,Bangaona,1897,954,RUDAULI,52350,BANGAVAN,
9,177,902,165726,Saraipeer,1086,954,RUDAULI,52421,SARAIPEER,
9,177,902,165727,Gulchappa Khurd,655,0,STRING ENTERED,52421,SARAIPEER,
9,177,902,165728,Baranpur Khurd,400,954,RUDAULI,52363,FAGAULI KURMIYAN,
9,177,902,165729,Fagoli Kuarmiyan,2811,954,RUDAULI,52363,FAGAULI KURMIYAN,
9,177,902,165730,Manpur,953,954,RUDAULI,52358,BICHALA,
