STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,166,856,152050,Budhera Kalan,546,1251,MOTH,71038,BUDHERA GHAT,
9,166,856,152051,Budheri Khurd,270,1251,MOTH,71038,BUDHERA GHAT,
9,166,856,152052,Tursanpura,87,1251,MOTH,71024,BADOKHARI,
9,166,856,152053,Sakin,6795,1251,MOTH,71074,SAKIN,
9,166,856,152054,Budheri Kalan,209,1251,MOTH,71038,BUDHERA GHAT,
9,166,856,152055,Budhera Ghat,1149,1251,MOTH,71038,BUDHERA GHAT,
9,166,856,152056,Tigra Ganeshpura,500,1251,MOTH,71040,CHHEOTA,
9,166,856,152057,Chheota,1693,1251,MOTH,71040,CHHEOTA,
9,166,856,152058,Diviyapur,707,1251,MOTH,71021,ATA,
9,166,856,152059,Ata,962,1251,MOTH,71021,ATA,
9,166,856,152060,Sajauni,593,1251,MOTH,71021,ATA,
9,166,856,152061,Gatara,500,1251,MOTH,71021,ATA,
9,166,856,152062,Jakhaila,500,1251,MOTH,71074,SAKIN,
9,166,856,152063,Lohagarh,6524,1251,MOTH,71060,LOHAGARH,
9,166,856,152064,Karai,2200,1251,MOTH,71052,KARAI,
9,166,856,152065,Aira,659,1251,MOTH,71046,IMILIYA (STATE),
9,166,856,152066,Imiliya (State),738,1251,MOTH,71046,IMILIYA (STATE),
9,166,856,152067,Madora Kalan,823,1251,MOTH,71061,MADORA KALAN,
9,166,856,152068,Tigra Kalan,462,1251,MOTH,71061,MADORA KALAN,
9,166,856,152069,Baidora,416,1251,MOTH,71046,IMILIYA (STATE),
9,166,856,152070,Sersa,4940,1251,MOTH,71077,SERSA,
9,166,856,152071,Nibola,500,1251,MOTH,71046,IMILIYA (STATE),
9,166,856,152072,Gyarai,974,1251,MOTH,71044,DHAURKA,
9,166,856,152073,Badaira,949,1251,MOTH,71023,BADAIRA,
9,166,856,152074,Khakal,607,1251,MOTH,71023,BADAIRA,
9,166,856,152075,Kashipura,550,1251,MOTH,71048,JARHA KALAN,
9,166,856,152076,Jarha Kalan,1053,1251,MOTH,71048,JARHA KALAN,
9,166,856,152077,Kharila,348,1251,MOTH,71048,JARHA KALAN,
9,166,856,152078,Sesa,2654,1251,MOTH,71078,SESA,
9,166,856,152079,Ghateshwar,24,1251,MOTH,71078,SESA,
9,166,856,152080,Garauli,500,1251,MOTH,71063,MAHARAJ GANJ,
9,166,856,152081,Maharaj Ganj,2457,1251,MOTH,71063,MAHARAJ GANJ,
9,166,856,152082,Dhera,535,1251,MOTH,71063,MAHARAJ GANJ,
9,166,856,152083,Karila,500,1251,MOTH,71063,MAHARAJ GANJ,
9,166,856,152084,Kanaucha,899,1251,MOTH,71078,SESA,
9,166,856,152085,Poonchh,7518,1251,MOTH,71069,POONCHH,
9,166,856,152086,Brasingh Pura,297,1251,MOTH,71032,BAWAI,
9,166,856,152087,Dhaurka,1406,1251,MOTH,71044,DHAURKA,
9,166,856,152088,Bawai,1857,1251,MOTH,71032,BAWAI,
9,166,856,152089,Sikandra,1196,1251,MOTH,71080,SIKANDRA,
9,166,856,152090,Sukupura,11,1251,MOTH,71080,SIKANDRA,
9,166,856,152091,Fatehpur (State),1327,1251,MOTH,71045,FATEHPUR (STATE),
9,166,856,152092,Dhamdhauli,242,1251,MOTH,71045,FATEHPUR (STATE),
9,166,856,152093,Bhaura Arich,500,1251,MOTH,71045,FATEHPUR (STATE),
9,166,856,152094,Salemapur,496,1251,MOTH,71045,FATEHPUR (STATE),
9,166,856,152095,Sarai Jhansi,316,1251,MOTH,71080,SIKANDRA,
9,166,856,152096,Datawali Khurd,500,1251,MOTH,71080,SIKANDRA,
9,166,856,152097,Maboosa,550,1251,MOTH,71080,SIKANDRA,
9,166,856,152098,Kayla,1079,1251,MOTH,265593,KAYALA,
9,166,856,152099,Tati Khilli,500,1251,MOTH,71067,PANARI,
9,166,856,152100,Madora Khurd,2129,1251,MOTH,71062,MADORA KHURD,
9,166,856,152101,Panari,2035,1251,MOTH,71067,PANARI,
9,166,856,152102,Paraichha,327,1251,MOTH,71047,IMLIYA(MOTH),
9,166,856,152103,Silari,487,1251,MOTH,71047,IMLIYA(MOTH),
9,166,856,152104,Ahrora,500,1251,MOTH,71073,SAINA,
9,166,856,152105,Tanda,1099,1251,MOTH,265587,TANDA,
9,166,856,152106,Bamhroli,6683,1251,MOTH,71026,BAMHROLI,
9,166,856,152107,Moth (Rural),428,1251,MOTH,71030,BARTHARI,
9,166,856,152108,Barthari,1083,1251,MOTH,71030,BARTHARI,
9,166,856,152109,Amkhera,491,1251,MOTH,71049,JAURA,
9,166,856,152110,Jaura,2314,1251,MOTH,71049,JAURA,
9,166,856,152111,Saina,1509,1251,MOTH,71073,SAINA,
9,166,856,152112,Saran,343,1251,MOTH,71047,IMLIYA(MOTH),
