STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,178,907,166924,Gobind Pur,629,858,TANDA,46415,SULEMPUR,
9,178,907,166925,Majha Karman Pur Barsawa,41,858,TANDA,46374,KARAMPUR BARSAWAN,
9,178,907,166926,Majhnai Pura,500,858,TANDA,46393,NAIPURA,
9,178,907,166927,Majha Ausanpur,500,858,TANDA,46333,AVSANPUR,
9,178,907,166928,Naipura,3156,858,TANDA,46393,NAIPURA,
9,178,907,166929,Ausan Pur,2777,858,TANDA,46333,AVSANPUR,
9,178,907,166930,Karanpur Bersawa,3073,858,TANDA,46374,KARAMPUR BARSAWAN,
9,178,907,166931,Mahuwari,3965,858,TANDA,46385,MAHUWARI,
9,178,907,166932,Anwa,4307,858,TANDA,46323,AINWA,
9,178,907,166933,Mathura Pur,57,858,TANDA,46323,AINWA,
9,178,907,166934,Dariya Pur,498,851,BASKHARI,45807,SHANKARPUR VISHUNPUR,
9,178,907,166935,Kaji Pur,1003,858,TANDA,271322,KAJIPUR,
9,178,907,166936,Kashi Pur,511,858,TANDA,46349,DASHRATHPUR,
9,178,907,166937,Jaguai,321,858,TANDA,46349,DASHRATHPUR,
9,178,907,166938,Bahoran Pur,590,858,TANDA,46385,MAHUWARI,
9,178,907,166939,Tulsipur Bankata,356,858,TANDA,46349,DASHRATHPUR,
9,178,907,166940,Budhanpur,108,858,TANDA,46349,DASHRATHPUR,
9,178,907,166941,Dashrathpur,1215,858,TANDA,46349,DASHRATHPUR,
9,178,907,166942,Majha Salarpur,500,858,TANDA,46412,SALARPUR,
9,178,907,166943,Majha Dhalmau,500,858,TANDA,46412,SALARPUR,
9,178,907,166944,Majha Arungabad,500,858,TANDA,46354,BADDUPUR,
9,178,907,166945,Majha Shahjaur,500,858,TANDA,46354,BADDUPUR,
9,178,907,166946,Majha Miranpur Babhanpur,500,858,TANDA,271379,MEERANPUR BABHANPURA,
9,178,907,166947,Majha Katariya,500,858,TANDA,46375,KATARIYA,
9,178,907,166948,Babhanpur Meranpura,1425,858,TANDA,271379,MEERANPUR BABHANPURA,
9,178,907,166949,Dhelmau,627,858,TANDA,46412,SALARPUR,
9,178,907,166950,Salarpur,1312,858,TANDA,46412,SALARPUR,
9,178,907,166951,Bheete,532,858,TANDA,46354,BADDUPUR,
9,178,907,166952,Dharm Pur,266,858,TANDA,46354,BADDUPUR,
9,178,907,166953,Baddupur,715,858,TANDA,46354,BADDUPUR,
9,178,907,166954,Majha Salarpur Rajaur,500,858,TANDA,46413,SALARPUR RAJAUR,
9,178,907,166955,Hasimpur,361,858,TANDA,46413,SALARPUR RAJAUR,
9,178,907,166956,Majha Rampur,500,858,TANDA,46404,RAIPUR,
9,178,907,166957,Majha Mahripur,698,858,TANDA,46384,MAHRIPUR,
9,178,907,166958,Kakrahi,500,858,TANDA,46372,KAKRAHI,
9,178,907,166959,Mahripur,792,858,TANDA,46384,MAHRIPUR,
9,178,907,166960,Raypur,1099,858,TANDA,46329,ARKHAPUR,
9,178,907,166961,Gokula,704,858,TANDA,46404,RAIPUR,
9,178,907,166962,Hasanpur,500,858,TANDA,46395,NASRULLAHPUR,
9,178,907,166963,Salarpur Rajaur,929,858,TANDA,46413,SALARPUR RAJAUR,
9,178,907,166964,Fatahpur Knhaura,846,858,TANDA,46358,FATEHPUR,
9,178,907,166965,Bahadurpur,773,858,TANDA,46358,FATEHPUR,
9,178,907,166966,Makhdoom Nagar,2194,858,TANDA,46371,JOT JAINA,
9,178,907,166967,Jot Jaina,149,858,TANDA,46371,JOT JAINA,
9,178,907,166968,Kakrahi,1275,858,TANDA,46372,KAKRAHI,
9,178,907,166969,Keshopur Pachpokhra,343,857,RAM NAGAR,46384,MAHRIPUR,
9,178,907,166970,Samariya,1364,851,BASKHARI,45803,SABUKPUR,
9,178,907,166971,Husainpur Sudhana,2384,858,TANDA,46366,HUSAINPUR SUDHANA,
9,178,907,166972,Kanaudha,676,858,TANDA,46358,FATEHPUR,
9,178,907,166973,Bihra,1348,858,TANDA,46342,BIHRA,
9,178,907,166974,Sarifpur,351,858,TANDA,46362,HAKEEMPUR,
9,178,907,166975,Jaganpur,523,858,TANDA,46342,BIHRA,
9,178,907,166976,Darveshpur,221,858,TANDA,46392,MUKUNDPUR,
9,178,907,166977,Majha Aasorpur,500,858,TANDA,46332,ASOPUR,
9,178,907,166978,Chak Assovpur,524,858,TANDA,46332,ASOPUR,
9,178,907,166979,Lakhanpur,828,851,BASKHARI,45785,LAKHANPUR,
9,178,907,166980,Rustampur,656,858,TANDA,46396,NAU SANDA,
9,178,907,166981,Hakeempur,617,858,TANDA,46362,HAKEEMPUR,
9,178,907,166982,Asopur(Ansik),5703,858,TANDA,46332,ASOPUR,
9,178,907,166983,Alahdadpur(Anshik),1014,858,TANDA,46329,ARKHAPUR,
9,178,907,166984,Arkhapur Kaji,1010,858,TANDA,46329,ARKHAPUR,
9,178,907,166985,Daulatpur Kaji,1246,851,BASKHARI,45810,TARAULI MUBARAKPUR,
9,178,907,166986,Trilokpur,612,858,TANDA,270273,TRILOKPUR,
9,178,907,166987,Samsuddinpur,608,851,BASKHARI,45804,SAMSUDDINPUR,
9,178,907,166988,Madhopur,367,858,TANDA,46381,LALAPUR,
9,178,907,166989,Lalapur,441,858,TANDA,46381,LALAPUR,
9,178,907,166990,Pakhanpur,407,858,TANDA,46381,LALAPUR,
9,178,907,166991,Dadanpur,220,858,TANDA,46381,LALAPUR,
9,178,907,166992,Sulampur,1074,858,TANDA,46383,MAHESHPUR,
9,178,907,166993,Mojanpur,908,857,RAM NAGAR,46351,DAULATPUR KAJI,
9,178,907,166994,Bhuwanpur,142,858,TANDA,46415,SULEMPUR,
9,178,907,166995,Govindpur,324,858,TANDA,46374,KARAMPUR BARSAWAN,
9,178,907,166996,Sakrawal,756,858,TANDA,46329,ARKHAPUR,
9,178,907,166997,Majha Chhajjapur,500,858,TANDA,46345,CHINTAURA,
9,178,907,166998,Majha Chintaura,5,858,TANDA,46345,CHINTAURA,
9,178,907,166999,Majha Kala,165,858,TANDA,46345,CHINTAURA,
9,178,907,167000,Ahata,590,858,TANDA,46345,CHINTAURA,
9,178,907,167001,Chintaura,5592,858,TANDA,46345,CHINTAURA,
9,178,907,167002,Rasoolpur,1577,858,TANDA,46407,RASOOLPUR HARIJAN,
9,178,907,167003,Chak Makdoom Nagar,481,858,TANDA,46407,RASOOLPUR HARIJAN,
9,178,907,167004,Fathe Jahoorpur,519,858,TANDA,270292,ALAMPUR SHEKHPUR,
9,178,907,167005,Dhaurahra,1769,851,BASKHARI,45751,AUJHIPUR,
9,178,907,167006,Pakolia,1920,858,TANDA,46398,PAIKAULIYA,
9,178,907,167007,Malikpur,291,858,TANDA,46387,JOT AFJAL,
9,178,907,167008,Brahimpur,3112,858,TANDA,46344,BRAHIMPUR KUSMA,
9,178,907,167009,Alampur Shekhpur,800,858,TANDA,270292,ALAMPUR SHEKHPUR,
9,178,907,167010,Jot Afzal,435,858,TANDA,46387,JOT AFJAL,
9,178,907,167011,Brahimpur Churawan,307,858,TANDA,46387,JOT AFJAL,
9,178,907,167012,Kisunpur,530,858,TANDA,272044,BELAHRI,
9,178,907,167013,Belahri,846,858,TANDA,272044,BELAHRI,
9,178,907,167014,Gaura Gujar,2641,858,TANDA,46360,GAURA GUJAR,
9,178,907,167015,Majha Gangapur,415,858,TANDA,46386,MAJHAN ULTAHWA,
9,178,907,167016,Majha Ultahwa,1180,858,TANDA,46386,MAJHAN ULTAHWA,
9,178,907,167017,Majha Ismailpur Beldaha,500,858,TANDA,46367,ISMAILPUR BELDAHA,
9,178,907,167018,Majha Tundiya,500,851,BASKHARI,46356,DUHIYA,
9,178,907,167019,Majha Rasoolpur,500,858,TANDA,46408,RASOOLPUR MUBARAKPUR,
9,178,907,167020,Piyarepur,1049,858,TANDA,46331,ASHRAFPUR,
9,178,907,167021,Rasoolpur Mubarakpur,3928,858,TANDA,46408,RASOOLPUR MUBARAKPUR,
9,178,907,167022,Duhiya,1687,858,TANDA,46356,DUHIYA,
9,178,907,167023,Ismailpur Beldaha,2803,858,TANDA,46367,ISMAILPUR BELDAHA,
9,178,907,167024,Saddopur,920,858,TANDA,46356,DUHIYA,
9,178,907,167025,Jot Awasti,192,858,TANDA,46408,RASOOLPUR MUBARAKPUR,
9,178,907,167026,Punthar,4218,858,TANDA,46403,PUNTHAR,
9,178,907,167027,Rampur Kala,4301,858,TANDA,46406,RAMPUR KALAN,
9,178,907,167028,Chak Fulwariya,199,858,TANDA,46406,RAMPUR KALAN,
9,178,907,167029,Shahpur Kurmaul,2091,858,TANDA,46414,SHAHPUR KURMAUL,
9,178,907,167030,Bahorapur,634,858,TANDA,46414,SHAHPUR KURMAUL,
9,178,907,167031,Chak Sansari,7,858,TANDA,46406,RAMPUR KALAN,
9,178,907,167032,Chak Juned,500,858,TANDA,46406,RAMPUR KALAN,
9,178,907,167033,Hasanpur Sunthar,1891,858,TANDA,46363,HASANPUR SUNTHAR,
9,178,907,167034,Alampur,1537,858,TANDA,46324,ALAMPUR DHANURA,
9,178,907,167035,Pura Kharagdas,271,858,TANDA,46324,ALAMPUR DHANURA,
9,178,907,167036,Chak Jalla,500,858,TANDA,46324,ALAMPUR DHANURA,
9,178,907,167037,Janardanpur,1490,858,TANDA,270372,JANARDANPUR,
9,178,907,167038,Mukundpur,1135,858,TANDA,46392,MUKUNDPUR,
9,178,907,167039,Kutubpur,147,858,TANDA,46362,HAKEEMPUR,
9,178,907,167040,Khaspur,8061,858,TANDA,46378,KHASPUR,
