STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,158,823,143789,Kurry,4690,1464,BACHHARAWAN,83482,KURRY,
9,158,823,143790,Rampur Sudauli,5597,1464,BACHHARAWAN,83494,RAMPUR SUDAULI,
9,158,823,143791,Sabji,1875,1464,BACHHARAWAN,83497,SABJI,
9,158,823,143792,Isiya,4877,1464,BACHHARAWAN,83473,ISIYA,
9,158,823,143793,Churwa,1661,1464,BACHHARAWAN,83467,CHURWA,
9,158,823,143794,Dostpur,1790,1464,BACHHARAWAN,83469,DOSTPUR,
9,158,823,143795,Amawa,1990,1464,BACHHARAWAN,83463,AMAWA,
9,158,823,143796,Kundauli,3183,1464,BACHHARAWAN,83481,KUNDAULI,
9,158,823,143797,Mahraura,905,1464,BACHHARAWAN,83487,NEEMTEEKAR,
9,158,823,143798,Neemteekar,5414,1464,BACHHARAWAN,83487,NEEMTEEKAR,
9,158,823,143799,Saroura,1824,1464,BACHHARAWAN,83498,SAROURA,
9,158,823,143800,Todarpur,748,1464,BACHHARAWAN,83505,TODARPUR,
9,158,823,143801,Malhipur,641,1464,BACHHARAWAN,83505,TODARPUR,
9,158,823,143802,Bachhrawan,9692,1464,BACHHARAWAN,83508,VISHUN PUR,
9,158,823,143803,Vinayakpur,1374,1464,BACHHARAWAN,83499,SEHGON PASHCHIM GAON,
9,158,823,143804,Sehgon Pashchim Gaon,4526,1464,BACHHARAWAN,83499,SEHGON PASHCHIM GAON,
9,158,823,143805,Tamanpur,2876,1464,BACHHARAWAN,83502,TAMANPUR,
9,158,823,143806,Paliya,1015,1464,BACHHARAWAN,268973,Paliya,
9,158,823,143807,Sehgon Khanpur,700,1464,BACHHARAWAN,83470,DUND GARH,
9,158,823,143808,Sehgon Purab Gaon,2085,1464,BACHHARAWAN,83500,SEHGON PURAB GAON,
9,158,823,143809,Dund Garh,1397,1464,BACHHARAWAN,83470,DUND GARH,
9,158,823,143810,Kasrawan,3690,1464,BACHHARAWAN,83479,KASRAWAN,
