STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
9,185,937,178488,Piraila Narharia,2952,983,RAMNAGAR,54446,PIRAILA NARHARIA,
9,185,937,178489,Tenduhna,717,983,RAMNAGAR,54446,PIRAILA NARHARIA,
9,185,937,178490,Chitir Gawan,2336,983,RAMNAGAR,54411,CHITIR GAWAN,
9,185,937,178491,Khamharia,1050,983,RAMNAGAR,54424,KHAMHARIA,
9,185,937,178492,Alhe Kuinyan,670,983,RAMNAGAR,54425,KHAMHARIA  WEST,
9,185,937,178493,Pakri,1603,983,RAMNAGAR,54437,PAKRI,
9,185,937,178494,Shankerpur,1995,983,RAMNAGAR,54450,SHANKARPUR,
9,185,937,178495,Bholapur,1481,983,RAMNAGAR,54407,BHOLAPUR,
9,185,937,178496,Chandokha,2042,983,RAMNAGAR,54409,CHANDOKHA,
9,185,937,178497,Adampur,1426,983,RAMNAGAR,54388,ADAMPUR,
9,185,937,178498,Khoria,1460,983,RAMNAGAR,54426,KHORIA,
9,185,937,178499,Kurthia,827,983,RAMNAGAR,54426,KHORIA,
9,185,937,178500,Barawngi,924,983,RAMNAGAR,267832,BADAUGI,
9,185,937,178501,Majhawa Ram Prasad,2075,983,RAMNAGAR,54431,MAJHAWA RAM PRASAD,
9,185,937,178502,Chirai Bujurg,1281,983,RAMNAGAR,54410,CHIRAI BUJURG,
9,185,937,178503,Dirhai Mafi,513,983,RAMNAGAR,54410,CHIRAI BUJURG,
9,185,937,178504,Dhaorahara,687,983,RAMNAGAR,54410,CHIRAI BUJURG,
9,185,937,178505,Naowa Gawn,2135,983,RAMNAGAR,54435,NAOWA GAWN,
9,185,937,178506,Chhapia Khas,883,983,RAMNAGAR,54430,MAJHARI,
9,185,937,178507,Narkhoria,3699,983,RAMNAGAR,54436,NARKHORIA,
9,185,937,178508,Majhari,1461,983,RAMNAGAR,54430,MAJHARI,
9,185,937,178509,Baidauli Urf Dubaoli,860,983,RAMNAGAR,54393,BAIDAULI URF DUBAOLI,
9,185,937,178510,Gandharia Nankar,566,983,RAMNAGAR,54393,BAIDAULI URF DUBAOLI,
9,185,937,178511,Bardeeha,456,983,RAMNAGAR,267825,BARDEEHAKHASH,
9,185,937,178512,Atardeeha,449,983,RAMNAGAR,54599,SEHAMO,
9,185,937,178513,Kataria Nankar,774,983,RAMNAGAR,54421,KATARIA NANKAR,
9,185,937,178514,Kohara,1705,983,RAMNAGAR,54427,KOHDA,
9,185,937,178515,Ahirauli,648,983,RAMNAGAR,54421,KATARIA NANKAR,
9,185,937,178516,Ramapur,354,985,SALTAUA GOPAL PUR,54568,KORHIYAPUR,
9,185,937,178517,Amare Deeha,1829,983,RAMNAGAR,54390,AMARE DEEHA,
9,185,937,178518,Kate Khaira,426,983,RAMNAGAR,54449,SAKATPUR,
9,185,937,178519,Sakatpur,827,983,RAMNAGAR,54449,SAKATPUR,
9,185,937,178520,Patichak,319,983,RAMNAGAR,54449,SAKATPUR,
9,185,937,178521,Chak Ibrahim Urf Shekhapur,637,983,RAMNAGAR,268788,IBRAHIMCHAK SHEKHAPUR,
9,185,937,178522,Tusail,2052,983,RAMNAGAR,54456,TUSAIL,
9,185,937,178523,Karauta,560,983,RAMNAGAR,54456,TUSAIL,
9,185,937,178524,Umar Bharia,445,983,RAMNAGAR,54444,PIPARAHIA,
9,185,937,178525,Piparahia,1029,985,SALTAUA GOPAL PUR,54589,PIPRAHIA,
9,185,937,178526,Halua Hasanpur,516,983,RAMNAGAR,54444,PIPARAHIA,
9,185,937,178527,Turkaulia Rai,962,983,RAMNAGAR,267661,TURKULIYA RAI,
9,185,937,178528,Parsohia,1110,985,SALTAUA GOPAL PUR,54587,PARSA LANGRA,
9,185,937,178529,Kolhui,1498,983,RAMNAGAR,267659,KOLHUI,
9,185,937,178530,Sagara Khas,1465,983,RAMNAGAR,54448,SAGARA KHAS,
9,185,937,178531,Ahiraulla,1587,983,RAMNAGAR,54389,AHIRAULA,
9,185,937,178532,Hariharpur,819,985,SALTAUA GOPAL PUR,54557,HARIHARPUR,
9,185,937,178533,Chaisar,1924,983,RAMNAGAR,54408,CHAISAR,
9,185,937,178534,Barhyalal Singh,1117,983,RAMNAGAR,268765,BADHYALAL SINGH,
9,185,937,178535,Khamharia,2016,983,RAMNAGAR,54425,KHAMHARIA  WEST,
9,185,937,178536,Atardeeha,1171,983,RAMNAGAR,267674,ATARDEEHA,
9,185,937,178537,Patwaria,1925,983,RAMNAGAR,54443,PATWARIA,
9,185,937,178538,Manjharia,50,985,SALTAUA GOPAL PUR,54545,BHADI KHURD,
9,185,937,178539,Gandharia Bujurg,1218,983,RAMNAGAR,54414,GANDHARIA BUJURG,
9,185,937,178540,Gandharia Khurd,696,983,RAMNAGAR,54414,GANDHARIA BUJURG,
9,185,937,178541,Sahaulia Chak,158,983,RAMNAGAR,54413,GADAHPUR CHAK AGYA,
9,185,937,178542,Deideeha,778,983,RAMNAGAR,54396,BANTIKRA,
9,185,937,178543,Gopia,498,983,RAMNAGAR,54413,GADAHPUR CHAK AGYA,
9,185,937,178544,Belgari,1028,983,RAMNAGAR,54403,BELGARI,
9,185,937,178545,Ovarideeh,617,983,RAMNAGAR,54403,BELGARI,
9,185,937,178546,Tarauthi,1640,983,RAMNAGAR,54453,TANDAUTHI,
9,185,937,178547,Kusumhi Kuwar,751,983,RAMNAGAR,54453,TANDAUTHI,
9,185,937,178548,Thumhawa,697,983,RAMNAGAR,54396,BANTIKRA,
9,185,937,178549,Sumia,560,983,RAMNAGAR,54403,BELGARI,
9,185,937,178550,Gadahpur Chak Agya,1038,983,RAMNAGAR,54413,GADAHPUR CHAK AGYA,
9,185,937,178551,Piraila Garib,1017,983,RAMNAGAR,54445,PIRAILA GARIB,
9,185,937,178552,Baidaulia,504,985,SALTAUA GOPAL PUR,54529,AAMA,
9,185,937,178553,Sonvarsa,228,983,RAMNAGAR,54434,NAKDHAR,
9,185,937,178554,Nakdhar,1204,983,RAMNAGAR,54434,NAKDHAR,
9,185,937,178555,Gangwar,287,983,RAMNAGAR,54434,NAKDHAR,
9,185,937,178556,Safipur Urf Navagawn,440,983,RAMNAGAR,54395,BANKE CHORE,
9,185,937,178557,Banke Chore,1448,983,RAMNAGAR,54395,BANKE CHORE,
9,185,937,178558,Bardarh Nankar,813,983,RAMNAGAR,54395,BANKE CHORE,
9,185,937,178559,Laximanpur,921,985,SALTAUA GOPAL PUR,54572,LAXIMANPUR,
9,185,937,178560,Sudai Deeha,215,985,SALTAUA GOPAL PUR,54563,JOGIA JOORI KUIYAN,
9,185,937,178561,Majhari,1337,983,RAMNAGAR,54433,MANJHARIA BAZAR,
9,185,937,178562,Parsa Kutub,2245,983,RAMNAGAR,54439,PARSA KUTUB,
9,185,937,178563,Achalpur,186,983,RAMNAGAR,54415,GHOSARH,
9,185,937,178564,Ghosarh,1342,983,RAMNAGAR,54415,GHOSARH,
9,185,937,178565,Sakhiya Deeh,341,983,RAMNAGAR,54433,MANJHARIA BAZAR,
9,185,937,178566,Majhaua Lal Singh,828,983,RAMNAGAR,267820,MAJHAWALAL SINGH,
9,185,937,178567,Dilawal Chak,295,983,RAMNAGAR,54433,MANJHARIA BAZAR,
9,185,937,178568,Minhan Chak Urf Takia,209,983,RAMNAGAR,54420,KARAYAN,
9,185,937,178569,Karayan,786,983,RAMNAGAR,54420,KARAYAN,
9,185,937,178570,Kawalpur,572,983,RAMNAGAR,267811,KAULPUR,
9,185,937,178571,Bargadwa,1617,983,RAMNAGAR,54399,BARGADWA,
9,185,937,178572,Patkhauli,646,983,RAMNAGAR,267827,PATKHAULI POORAB,
9,185,937,178573,Wajidjot,436,983,RAMNAGAR,54415,GHOSARH,
9,185,937,178574,Kotia,500,983,RAMNAGAR,54415,GHOSARH,
9,185,937,178575,Manikaura,658,983,RAMNAGAR,54415,GHOSARH,
9,185,937,178576,Asuraina,872,983,RAMNAGAR,267841,ASURAINA,
9,185,937,178577,Darhia,279,985,SALTAUA GOPAL PUR,54579,MUSTAFABAD,
9,185,937,178578,Khaira,2148,983,RAMNAGAR,54422,KHAIRA,
9,185,937,178579,Siswa Bujurg,1027,983,RAMNAGAR,267842,SISWA BZURUG,
9,185,937,178580,Persaunia,384,983,RAMNAGAR,54452,SISWA BUJURG,
9,185,937,178581,Karahia,285,983,RAMNAGAR,54405,BHANPUR,
9,185,937,178582,Bantikra,1139,983,RAMNAGAR,54396,BANTIKRA,
9,185,937,178583,Thumhawa,100,983,RAMNAGAR,267683,THUMAHAWA PANDEY,
9,185,937,178584,Pelani,1129,983,RAMNAGAR,267840,PELNI,
9,185,937,178585,Baidaula,918,983,RAMNAGAR,54392,BAIDAULA,
9,185,937,178586,Kopa,689,983,RAMNAGAR,54392,BAIDAULA,
9,185,937,178587,Jogia,88,983,RAMNAGAR,54405,BHANPUR,
9,185,937,178588,Nikuraha,104,983,RAMNAGAR,54405,BHANPUR,
9,185,937,178589,Bhanpur,5080,983,RAMNAGAR,54405,BHANPUR,
9,185,937,178590,Sisawa Khurd,457,983,RAMNAGAR,54452,SISWA BUJURG,
