STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
21,377,2889,391341,Gopinathpur,30,0,,116179,GOPIMOHANPUR,
21,377,2889,391342,Nilakanthapur,500,0,,116195,SARADARBANDH,
21,377,2889,391343,Churamanipur,708,0,,116195,SARADARBANDH,
21,377,2889,391344,Pitambarpur,500,0,,116195,SARADARBANDH,
21,377,2889,391345,Madhupur,500,0,,116195,SARADARBANDH,
21,377,2889,391346,Talamadhupur,500,0,,116195,SARADARBANDH,
21,377,2889,391347,Sankhabhanga,287,0,,116195,SARADARBANDH,
21,377,2889,391348,Chainbasa,500,0,,116195,SARADARBANDH,
21,377,2889,391349,Routrapur,330,0,,116195,SARADARBANDH,
21,377,2889,391350,Palasabani,206,0,,116195,SARADARBANDH,
21,377,2889,391351,Rangamatia,86,0,,116195,SARADARBANDH,
21,377,2889,391352,Bahalagadia,86,0,,116195,SARADARBANDH,
21,377,2889,391353,Pachakhali,92,0,,116195,SARADARBANDH,
21,377,2889,391354,Santikayatpur,500,0,,116195,SARADARBANDH,
21,377,2889,391355,Biswanathpur,187,0,,116195,SARADARBANDH,
21,377,2889,391356,Patharchatia,127,0,,116195,SARADARBANDH,
21,377,2889,391357,Garudabasa,48,0,,116195,SARADARBANDH,
21,377,2889,391358,Boitalupada,290,0,,116195,SARADARBANDH,
21,377,2889,391359,Ghuntabani,224,0,,116195,SARADARBANDH,
21,377,2889,391360,Gengtabani,119,0,,116195,SARADARBANDH,
21,377,2889,391361,SardarBandha,1027,0,,116195,SARADARBANDH,
21,377,2889,391362,Pinchhabani,303,0,,116195,SARADARBANDH,
21,377,2889,391363,Baratikayatpur,393,0,,116195,SARADARBANDH,
21,377,2889,391364,Patapur,500,0,,116195,SARADARBANDH,
21,377,2889,391365,karanjagouri,500,0,,116195,SARADARBANDH,
21,377,2889,391366,Brahmagujuri,500,0,,116195,SARADARBANDH,
21,377,2889,391367,Mangalpur,500,0,,116189,OLMARA,
