STATE,DISTRICT,SUBDISTT,T_VILLCODE,NAME,TOT_P,blk_code,blk_name,panch_code,panch_name
21,394,3153,421603,Kurumunda,233,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421604,Amodi,1406,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421605,Tamakidadar(Kala),441,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421606,Tamkidadar(Khurd),500,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421607,Kodoguda,181,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421608,Saraipali,1241,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421609,Bhaleswar,1552,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421610,Bakharmal,690,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421611,Beltukuri,1671,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421612,Pandripani,753,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421613,Deogaon,150,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421614,Singpur,466,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421615,Barakothi,472,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421616,Kandadhap,346,3534,NUAPADA,120829,BHALESWAR,
21,394,3153,421617,Masankunda,1451,3534,NUAPADA,120832,BISORA,
21,394,3153,421618,Kadamberi,1077,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421619,Dhanora,968,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421620,Bisora,1711,3534,NUAPADA,120832,BISORA,
21,394,3153,421621,Gudapatara,468,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421622,Negipali,507,3534,NUAPADA,120828,BELTUKRI,
21,394,3153,421623,Jhitiki,814,3534,NUAPADA,120832,BISORA,
21,394,3153,421624,Lukupali,444,3534,NUAPADA,120832,BISORA,
21,394,3153,421625,Babankera,422,3534,NUAPADA,120832,BISORA,
21,394,3153,421626,Doto,510,3534,NUAPADA,120832,BISORA,
21,394,3153,421627,Chingarasara,477,3534,NUAPADA,120832,BISORA,
21,394,3153,421628,Bhainsmundi ORF Bhusudi,483,3534,NUAPADA,120849,PARKOD,
21,394,3153,421629,Semeria,542,3534,NUAPADA,120849,PARKOD,
21,394,3153,421630,Senbhata,460,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421631,Gaharendihi,417,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421632,Kuliabandha,1224,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421633,Bhanpur,2562,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421634,Dhumabhata,147,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421635,Bhotha,792,3534,NUAPADA,120846,KULIABANDHA,
21,394,3153,421636,Kukurimundi,212,3534,NUAPADA,120849,PARKOD,
21,394,3153,421637,Parkod,1526,3534,NUAPADA,120849,PARKOD,
21,394,3153,421638,Parasabhadar,359,3534,NUAPADA,120834,BUDHIPALLI,
21,394,3153,421639,Amalidadar,487,3534,NUAPADA,120834,BUDHIPALLI,
21,394,3153,421640,Beheradihi,406,3534,NUAPADA,120834,BUDHIPALLI,
21,394,3153,421641,Jenjera,1051,3534,NUAPADA,120834,BUDHIPALLI,
21,394,3153,421642,Jangula,681,3534,NUAPADA,120834,BUDHIPALLI,
21,394,3153,421643,Budhipali,299,3534,NUAPADA,120834,BUDHIPALLI,
21,394,3153,421644,Baloda,771,3534,NUAPADA,120849,PARKOD,
21,394,3153,421645,Bhaisatal,433,3534,NUAPADA,120849,PARKOD,
21,394,3153,421646,Bhandarpuri,144,3534,NUAPADA,120849,PARKOD,
21,394,3153,421647,Darlinawapara,590,3534,NUAPADA,120831,BIROMAL,
21,394,3153,421648,Jamuli,609,3534,NUAPADA,120849,PARKOD,
21,394,3153,421649,Biromal,2527,3534,NUAPADA,120831,BIROMAL,
21,394,3153,421650,Chichiripani,1019,3534,NUAPADA,120840,JAMPANI,
21,394,3153,421651,Chhindpani,1417,3534,NUAPADA,120840,JAMPANI,
21,394,3153,421652,Jampani,1061,3534,NUAPADA,120840,JAMPANI,
