State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase,Village Name,Village_Lat,Village_Long,Distance(in meters),Village_Popln,Villg_Throughput,Matched_vlg,LinkThroughput
MAHARASHTRA,27.0,PARBHANI,513.0,PATHRI,4507.0,Gopegaon,186987.0,19.268167,76.309167,Gopegaon,1.0,ABEGAON,19.24070415,76.30492365,3086.04707045,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Erendeshwar,187056.0,19.29786,76.95628,Yerndeshwar,1.0,ADGAON,19.3803488,76.98062944,9521.47867745,1155.0,18.48,Adgaon,100
MAHARASHTRA,27.0,PARBHANI,513.0,PALAM,4505.0,Parwa,186807.0,19.04681,77.04781,Parwa,1.0,ADGAON,19.01549242,77.06157053,3770.81860245,1155.0,18.48,Adgaon,100
MAHARASHTRA,27.0,PARBHANI,513.0,PALAM,4505.0,Adgaon,186767.0,18.96496,76.90894,Adgaon,1.0,ADGAON,18.97113493,76.92251938,1584.46811075,1155.0,18.48,Adgaon,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Gour,187063.0,19.16275,77.08139,Gaur,1.0,ADGAON LASINA,19.17024299,77.06720092,1707.38882813,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Barbadi,187041.0,19.20469,77.04792,Barbadi,1.0,ADGAON SUGAON,19.20437949,77.06586635,1884.80804672,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,SONPETH,4510.0,Karam,187242.0,19.428806,76.601222,Karam,1.0,ADGAON[DARADE],19.51448128,76.64648244,10642.8933857,1430.0,22.88,Adgaon[Darade],100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Lon kh.,187087.0,19.24836,77.11036,Lon kh.,1.0,AGDAD,19.30457934,77.13303167,6688.90920345,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PATHRI,4507.0,Renakhali,187016.0,19.342083,76.363278,Renakhali,1.0,AHER BORGAON,19.44756864,76.35204276,11788.5140042,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Aherwadi,187035.0,19.26253,76.99436,Aherwadi,1.0,AHERWADI,19.27638426,77.00020006,1658.00693473,3143.0,50.288,Aherwadi,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Erendeshwar,187056.0,19.29786,76.95628,Yerndeshwar,1.0,AJALSONDA,19.45772253,76.96028074,17780.8553727,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PALAM,4505.0,Azamabad,186770.0,18.99603,76.89481,Azamabad,1.0,AJAMABAD,18.99788255,76.89796999,390.916066398,2699.0,43.184,Ajamabad,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Ajdapur,187038.0,19.1435,77.03353,Ajdapur,1.0,AJDAPUR,19.15144186,77.04071517,1161.68411576,956.0,15.296,Ajdapur,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Lon kh.,187087.0,19.24836,77.11036,Lon kh.,1.0,AKOLI,19.37514213,77.12428507,14173.0611277,763.0,12.208,Akoli,100
MAHARASHTRA,27.0,PARBHANI,513.0,PATHRI,4507.0,Dongargaon,186984.0,19.358972,76.287167,Dongargaon,1.0,AKOLI,19.40655816,76.26191047,5917.48828251,763.0,12.208,Akoli,100
MAHARASHTRA,27.0,PARBHANI,513.0,SONPETH,4510.0,Karam,187242.0,19.428806,76.601222,Karam,1.0,AKOLI,19.60156634,76.67873609,20857.2930709,763.0,12.208,Akoli,100
MAHARASHTRA,27.0,PARBHANI,513.0,SONPETH,4510.0,WAITAGWADI,187268.0,18.950083,76.660972,WAITAGWADI,1.0,AKOLI,18.92687082,76.72585445,7295.86823573,763.0,12.208,Akoli,100
MAHARASHTRA,27.0,PARBHANI,513.0,MANWAT,4504.0,Shevadi Jahagir,186756.0,19.330611,76.623167,Shevadi Jahagir,1.0,ALAND,19.30304806,76.66956054,5752.72111213,1011.0,16.176,Aland,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Erendeshwar,187056.0,19.29786,76.95628,Yerndeshwar,1.0,ALAPUR PANDHARI,19.30728018,76.91328139,4632.43620209,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Alegaon,187036.0,19.15131,77.15964,Alegaon,1.0,ALEGAON,19.14643627,77.16215372,602.837868331,2276.0,36.416,Alegaon,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Dastapur,187046.0,19.12628,76.84161,Dastapur,1.0,AMADAPUR,19.18371344,76.78723736,8567.55432867,1590.0,25.44,Amadapur,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Khadala,187081.0,19.11136,76.8335,Khandala,1.0,AMBE TAKLI,19.14295247,76.77330162,7234.38624367,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,MANWAT,4504.0,Kolhawadi,186731.0,19.337056,76.554694,Kolhawadi,1.0,AMBEGAON CHAHARUN,19.332443,76.57507477,2199.08233964,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,MANWAT,4504.0,Gogalgaon,186718.0,19.425556,76.53,Gogalgaon,1.0,AMBEGAON DIGER,19.44568168,76.51952607,2492.84982026,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PATHRI,4507.0,Jawala Zute,186991.0,19.30125,76.227583,Jawala Zute,1.0,ANANDGAON,19.32750984,76.22823163,2920.75418198,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PATHRI,4507.0,Anandnagar (vitatanda),186972.0,19.082111,76.4455,Anandnagar (vitatanda),1.0,ANANDNAGAR (VITATANDA),19.07693431,76.44709863,599.63525737,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,MANWAT,4504.0,Palodi,186742.0,19.189167,76.601389,Palodi,1.0,ANANDWADI,19.19722884,76.65534983,5737.12109369,644.0,10.304,Anandwadi,100
MAHARASHTRA,27.0,PARBHANI,513.0,SONPETH,4510.0,Tiwathana,187264.0,18.97425,76.672778,Tiwathana,1.0,ANANDWADI,18.97967526,76.69053299,1962.00730689,644.0,10.304,Anandwadi,100
MAHARASHTRA,27.0,PARBHANI,513.0,PALAM,4505.0,Anandwadi,186768.0,18.94264,76.85353,Anandwadi,1.0,ANANDWADI,18.93883816,76.86097045,889.431497268,644.0,10.304,Anandwadi,100
MAHARASHTRA,27.0,PARBHANI,513.0,PATHRI,4507.0,Andhapuri,186973.0,19.13,76.332417,Andhapuri,1.0,ANDHAPURI,19.12864092,76.34394282,1220.23798414,1247.0,19.952,Andhapuri,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Kharbada,187082.0,19.05278,76.81106,Kharbada,1.0,ANGALGAON,19.04511501,76.79217995,2159.69696561,1238.0,19.808,Angalgaon,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Penur,187104.0,19.08656,77.09939,Penur,1.0,ANTESHWAR,19.09726529,77.09143101,1454.79251117,1000.0,16.0,,100
MAHARASHTRA,27.0,PARBHANI,513.0,PURNA,4508.0,Erendeshwar,187056.0,19.29786,76.95628,Yerndeshwar,1.0,ARAL,19.34581734,77.00837568,7636.71028051,1000.0,16.0,,100
