State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase
ANDHRA PRADESH, 28, VIZIANAGARAM, 543, MENTADA, 5644, Rampalle, 214726, 18.287217, 83.221917, Rampalle, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, AKULAKATTA, 212331, 18.477321, 83.430508, Akulakatta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, ANAVARAM, 212332, 18.536785, 83.42778, Anavaram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, BADANGI, 212333, 18.49554, 83.367105, Badangi Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, BEEMAVARAM, 212334, 18.520193, 83.371901, Bheemavaram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, BOTCHAVANIVALASA, 212335, 18.520766, 83.421603, Bothasavanivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, DONKINIVALASA, 212336, 18.484404, 83.352212, Donkinavalasa GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, GAJARAYUNIVALASA, 212337, 18.483613, 83.328618, Gajarayunivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, GOLLADHI, 212338, 18.507745, 83.339235, Golladhi Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, GUDEPUVALASA, 212339, 18.500468, 83.419433, Gudepuvalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, KODURU, 212340, 18.468998, 83.392986, Koduru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, KOTIPALLI, 212341, 18.502193, 83.440053, Kotipalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, KUNYAVALASA, 216199, 18.469412, 83.457287, Kunyavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, KUSUMURU, 216200, 18.54329, 83.469243, Kusumuru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, LAKSHMIPURAM, 212342, 18.484275, 83.347186, Lakshmipuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, MALLAMPETA, 212343, 18.508031, 83.40089, Mallampeta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, MUGADA, 212344, 18.505023, 83.380308, Mugada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, NANDABALAGE, 216205, 18.531301, 83.456802, Nandabalage Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, P.VENKAMPETA, 212345, 18.51971, 83.450586, P.venkampeta Gp Site, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, PALTHERU, 212346, 18.529108, 83.397695, Palteru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, PEDAPALLI, 212347, 18.469903, 83.341998, Prdapalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, PINAPENKI, 212348, 18.532061, 83.454786, Pinapenki Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, PINDRANGIVALASA, 212349, 18.452648, 83.348771, Pindrangivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, PINNAVALASA, 212350, 18.480418, 83.37726, Pinnavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, PUDIVALASA, 212351, 18.491468, 83.393163, Pudivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, REJERU, 212352, 18.519475, 83.471343, Rejeru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, THENTUVALASA, 212353, 18.47159, 83.344391, Thentuvalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, VADADA, 212354, 18.505721, 83.455731, Vadada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, VEERASAGARAM, 212355, 18.460858, 83.365293, Veerasagaram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BADANGI, 5623, VUZARIRAMPURAM, 215516, 18.455041, 83.391101, Vuzarirampuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, AMPAVALLI, 212357, 18.549396, 83.51568, Ampavalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, ARASADA, 212358, 18.659715, 83.49973, Arasada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, BALIJIPETA, 212359, 18.612876, 83.526216, Balijipeta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, BARLI, 212360, 18.620601, 83.473928, Barli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, CHILAKALAPALLI, 212362, 18.595796, 83.530641, Chilakalapalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, CHINAKALAM, 216134, 18.661686, 83.454036, Chinkalam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, GALAVALLI, 212363, 18.535376, 83.616633, Galavilli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, GANGADA, 212364, 18.544725, 83.571725, Gangada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, MIRTHIVALASA, 212365, 18.621235, 83.491281, Mirthivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, NARANNAIDUVALASA, 212366, 18.551193, 83.592395, Narannaiduvalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, NARAYANAPURAM, 212367, 18.636978, 83.545513, Narayanapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, NOOKALAWADA, 212368, 18.58676, 83.557291, Nookalada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, PADAMAYAVALASA, 212369, 18.655491, 83.517018, Padamayavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, PALAGARA, 212370, 18.609306, 83.534606, Palagara Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, PANUKUVALASA, 212371, 18.661446, 83.467221, Panukuvalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, PEDAPENKI, 212372, 18.586823, 83.50684, Pedapenki Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, SIVARAMAPURAM, 212374, 18.645626, 83.469585, Sivaramapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, SUBHADRA, 212375, 18.639866, 83.460733, Subhadra Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, TUMARADA, 212376, 18.613408, 83.515073, Tumarada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, UDDAVOLU, 216217, 18.52458, 83.60692, Uddalovu Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, VANTARAM, 212377, 18.540345, 83.52917, Vontharam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, VENGALARAYAPURAM, 212378, 18.558465, 83.524798, Vengalarayapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BALIJIPETA, 5624, VENGAPURAM, 212379, 18.614975, 83.520078, Vengapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, A.RAVIVALASA, 212380, 17.99634, 83.482761, A Ravivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, AKKIVARAM, 215518, 18.0171, 83.465971, Akkivaram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, AMAKAM, 215520, 18.045168, 83.431993, Amakam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, BANGARRAJUPETA, 215521, 17.983903, 83.4352, Bangarraju Peta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, BANTUPALLI, 215522, 18.042646, 83.47871, Bantupalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, BASAVAPALEM(THUDEM), 212381, 17.954565, 83.49637, Thudem Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, BHOGAPURAM, 212382, 18.032003, 83.495555, Bogapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, BYREDDIPALEM, 212383, 17.980511, 83.525315, Byreddipalam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, CHAKIVALASA, 212384, 18.008785, 83.499393, Chakivalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, CHEPALA KANCHERU, 212385, 17.973618, 83.539443, Chepala Kancheru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, CHERUKUPALLI, 212386, 17.951773, 83.42931, Cherukupalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, DALLIPETA, 212387, 17.985745, 83.521068, Dalli Peta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, GANTLAM, 215529, 18.023433, 83.446846, Gantlam  Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, GOLAGAM, 215530, 18.004936, 83.44877, Golagam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, GUDEPUVALASA, 212388, 17.990463, 83.503935, Gudupuvalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, GUDIVADA, 212389, 17.938008, 83.432475, Gudivada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, KANCHERU, 212390, 17.981446, 83.537165, Kancheru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, KAVULAVADA, 212391, 17.966355, 83.493086, Kavulavada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, KONDARAJUPETA, 215534, 17.988841, 83.424975, Kondaraju Peta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, KONDRAJUPALEM, 212392, 18.001223, 83.557728, Kondrajupalam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, LINGALAVALASA, 212393, 17.959185, 83.434825, Lingalavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, MODAVALASA, 215535, 17.968515, 83.416176, Modavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, MUKKAM, 212394, 17.988088, 83.557796, Mukkam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, MUNJERU, 212395, 18.01441, 83.518275, Munjeru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, NANDIGAM, 212396, 18.024575, 83.548698, Nandigam Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, PEDADA, 215538, 18.043765, 83.46629, Pedada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, POLIPILLI, 212397, 17.966608, 83.439178, Polipilli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, RAGHUMANDA, 215541, 18.054038, 83.430805, Raghumanda Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, RAJAPULOVA, 212398, 17.95637, 83.419093, Rajapulova Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, RAMACHANDRAPETA, 212399, 18.005276, 83.551375, Ramachandrapeta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, RAVADA, 212400, 17.970506, 83.460223, Ravada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, SAVARAVILLI, 212401, 17.98751, 83.460345, Savaravilli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BHOGHAPURAM, 5625, VEDULLAVALASA, 215543, 18.050348, 83.442256, Vedullavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, ALAJANGI, 212402, 18.54095, 83.40346, Alajangi  Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, CH.BODDAVALASA, 212403, 18.61187, 83.3086, Ch.boddavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, CHINTADA, 212404, 18.608285, 83.450401, CHINTADA GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, DIBBAGUDIVALASA, 212405, 18.59672, 83.34675, Dibbagudavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, GOLLAPETA, 216080, 18.54299, 83.28529, Gollalapeta GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, GONGADA VALASA, 212406, 18.62752, 83.45129, Gongadavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, GOPALARAYUDUPETA, 212407, 18.60878, 83.32549, Gopalarayudupeta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, GORLASITARAMA PURAM, 212408, 18.53939, 83.31767, Gorlasithatampuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, J.RANGARAYAPURAM@KVPETA, 212409, 18.53252, 83.37513, J.rangarayapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, JAGANNADHAPURAM, 212410, 18.5814, 83.37682, JAGANNADHAPURAM, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KALAVARI, 212411, 18.60732, 83.4113, Kalavarai Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KAMMAVALASA, 212412, 18.57908, 83.446132, kammavalasa GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KARADA, 212413, 18.54928, 83.42696, Karada Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KASIMDORA VALASA, 212414, 18.54597, 83.3016, Kisimdoravalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KOMATIPALLI, 212416, 18.60042, 83.39477, Komatipalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KONDADEVUPALLI, 212417, 18.57996, 83.43933, Kondadevipalligp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KOTHA PENTA, 212418, 18.52007, 83.33652, Kothapenta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, KRISHNAPURAM, 212419, 18.5766, 83.38798, Krisnapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, M.BOORJAVALASA, 212420, 18.54172, 83.35125, M.boorjavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, METTAVALASA, 212421, 18.54231, 83.32796, Mettavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, NARAYANAPPA VALASA, 212422, 18.54387, 83.30361, Narayanappavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, PAKKI, 212423, 18.59672, 83.48217, Pakki Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, PARADHI, 212424, 18.52414, 83.30606, Paradhi GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, PENTA, 212425, 18.5237, 83.36102, Penta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, PIRIDI, 212426, 18.57363, 83.41756, Piridi Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, RAMUDUVALASA, 212427, 18.597043, 83.447729, ramuduvalasa GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, RANGARAYA PURAM, 212428, 18.54636, 83.36893, Rangarayapuram Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, ROMPILLI, 216095, 18.54119, 83.26835, ROMPALLI GP, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, SEETHAYYAPETA, 212429, 18.60793, 83.34727, Sithayyapeta Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, SIVADAVALASA, 212430, 18.57678, 83.467, Sivadavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BOBBILI, 5626, VELAGALAVALASA, 212431, 18.617508, 83.298992, Velagavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, AMBATIVALASA, 212432, 18.188615, 83.368216, Ambativalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, BILLALAVALASA, 212433, 18.219043, 83.3732, Billalavalasa Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, BONDAPALLI, 212434, 18.243766, 83.344868, Bondapalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, BUDATANAPALLI RAJERU, 212435, 18.223191, 83.289976, B Rajeru Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, CHINATAMARAPALLI, 212436, 18.233853, 83.289315, Chinatamarapalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, DEVUPALLI, 212437, 18.25232, 83.289691, Devupalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, GARUDABILLI, 212438, 18.206616, 83.352435, Garudabillu Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, GITTUPALLI, 212439, 18.264501, 83.319231, Gittupalli Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, GOLLUPALEM, 212440, 18.268266, 83.284343, Gollipalem Gp, 2
ANDHRA PRADESH                                    , 28, VIZIANAGARAM, 543, BONDAPALLE, 5627, GOTLAM, 212441, 18.16872, 83.37146, Gotlam Gp, 2
