State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
JAMMU AND KASHMIR,1,LEH LADAKH,3,PANAMIC,6544,Kheme (Tongteth),247248,34.9484,77.4261,panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,TIAKSHI,247235,34.8901,76.8003,Near DG SET,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,PANAMIC,6544,Kubed,247246,34.8765,77.4568,panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,WARIS FASTAN,247242,34.8732,77.1216,Pri school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,TURTUK-I,247233,34.8485,76.8302,Panchat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,TURTUK-II,247234,34.8481,76.832,MHC,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,Bogdang-B Gunesthang,247240,34.8039,77.0343,MHC,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,BOGDANG -A,247239,34.8022,77.0468,Panchat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,PANAMIC,6544,PANAMIC,247244,34.7839,77.5358,panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,UDMARU,247232,34.6982,77.281,Pri school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,PANAMIC,6544,Chamshan Charasa,247249,34.6744,77.5863,panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,Tertsay,247231,34.663,77.3248,Panchat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,PANAMIC,6544,TIGAR,247245,34.63856,77.6154,panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,DHA,247186,34.6207,76.4874,Middle school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,PANAMIC,6544,Sumoor,247250,34.6178,77.614,panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,PARTAPUR,247238,34.612,77.4465,Panchayat Gra under construction,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,HANU,247187,34.5895,76.6212,high school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,Lagjung,247247,34.5881,77.6188,Panchyat gra,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,HUNDER,247237,34.5854,77.4585,Panchyat gra,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,Deskit,247241,34.547,77.5469,SDM Office,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,TAKMACHIK,247184,34.5104,76.6238,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,Domkhar,247188,34.5062,76.633,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,Skurbuchan (Part-II),247180,34.4329,76.7055,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,Skurbuchan,247179,34.4277,76.7214,High school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,LIKEER,247198,34.403333,77.268889,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,KHARDONG,247243,34.3987,77.6573,Pnachyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,BASGO,247206,34.369444,77.548056,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,NIMOO,247211,34.361944,77.4025,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,TIA,247193,34.3457,76.9697,Middle school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,NEY,247207,34.330278,77.336667,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,TEMISGAM,247192,34.324,76.9886,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,KHALTSI,247190,34.3202,76.884,BDO Office,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,SASPOL,6542,Hemisshukpachan,247196,34.3153,77.077,pnachyat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,SABOO,247214,34.304444,77.782778,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,LAMAYURU,247185,34.2838,76.7682,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,PHYANG,247213,34.265278,77.557778,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,Rumbal,247210,34.256944,77.555833,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,SPITUK,247215,34.256944,77.555833,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,WANLA-A,247181,34.2488,76.8275,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,SASPOL,6542,SASPOL,247194,34.2474,77.1682,pachyat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,Choklamsar (Part-I),247208,34.239167,77.684167,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,Choklamsar (Part-II),247209,34.239167,77.684167,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DESKIT,98,Digar,247236,34.2339,77.8071,Pnachyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,SASPOL,6542,Mangue,247197,34.2334,77.0537,,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,KANJI,247189,34.2326,76.607,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,SASPOL,6542,ALCHI,247195,34.2305,77.1679,pnachyat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,LEH ,97,TARU,247212,34.213611,77.546944,Panchayat G,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,WANLA - B,247182,34.19985,76.871,middle school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,DURBUK,247174,34.111,78.1117,Panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,CHUCHOT YOKMA Part I,247222,34.094066,77.75485,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,CHUCHOT YOKMA PART II,247223,34.092033,77.587516,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,SHEY-B,247219,34.08735,77.620516,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,Wanla (Fotoksar),247183,34.0722,76.8247,middle school,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,SHEY-A,247218,34.071466,77.646366,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,STOK,247221,34.07015,77.544833,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,THIKSAY-B,247217,34.066433,77.6626,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,CHUCHOT SHAMMA PART II,247228,34.059133,77.61965,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,CHUCHOT SHAMMA PART I,247227,34.058866,77.619933,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,NANG,247224,34.052183,77.751783,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,THIKSAY-A,247216,34.050766,77.6695,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,Phobrang,247172,34.0361,78.45,School Phobrang,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,CHUCHOT GONGMA PART II,247226,34.035683,77.642616,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,CHUCHOT GONGMA PART I,247225,34.03565,77.642433,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,TANGTSE,247173,34.0332,78.1676,J&K Bank,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,RAMBIRPUR,247230,34.026883,77.679683,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,STAKNA,247229,34.00375,77.684583,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,SAKTI-A,247201,33.9976,77.8531,P school Tagar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,CHUCHOT,6543,MATHO,247220,33.997383,77.633483,panchayat,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,Shachukul,247177,33.9895,78.1071,Panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,Chemray,247202,33.9583,77.795,Panchyat gar cahmday,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,Martselang,247204,33.9202,77.7319,BDO,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHALTSI,95,Lingshed,247178,33.9077,76.8289,panchat gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,Igoo,247203,33.8912,77.7869,panchayat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,KARGIAM,247175,33.871,78.2921,R School,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,SAKTI,247200,33.8708,78.2915,panchayat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,Maan Pangong-A,247171,33.8569,78.5255,Middle school Man,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,SHARA,247205,33.7726,77.8915,panchyat shara,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,LIKTSAY,247259,33.7726,77.8915,liktsey,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,HEMYA,247255,33.7293,77.9522,himya,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,KHARU ,96,GIA,247199,33.6554,77.739,Panchayat Gar gai,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,SAMAD ROKCHAN,247263,33.6554,77.739,samad,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,DURBUK,94,CHUSHUL,247176,33.6015,78.6442,Panchyat Gar,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,Chumathang,247253,33.386,78.276,chumathang,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,SKITMANG,247254,33.386,78.276,skitmang,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,NYOMA,247262,33.3626,78.3414,nyoma,2
JAMMU AND KASHMIR,1,LEH LADAKH,3,NYOMA,99,KHARNAK,247261,33.316,77.705,kharnak,2
