State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Awoora C,245325,34.56421,74.18455,Awoora C,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Gugloosa B,459,34.56196,74.15616,Gugloosa B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Murhama,469,34.55801,74.16345,Murhama,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Awoora D,245326,34.55729,74.18855,Awoora D,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Awoora B,458,34.55729,74.18855,Awoora B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Zurhama B,245320,34.55299,74.16642,Zurhama B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Awoora A,457,34.54601,74.19505,Awoora A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Zurhama A,474,34.54596,74.17592,Zurhama A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Laderwan,468,34.54511,74.17749,Laderwan,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Alchizab,245317,34.53901,74.20986,Alchizab,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Kawari,245322,34.53721,74.18471,Kawari,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Gulgam D,245319,34.53658,74.21795,Gulgam D,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Gulgam B,462,34.53608,74.21259,Gulgam B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Gulgam C,245318,34.53223,74.21789,Gulgam C,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Gulgam A,461,34.53071,74.22625,Gulgam A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hundi,245316,34.52429,74.17821,Hundi,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hirri Bala A,245328,34.52349,74.19186,Hirri Bala A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hirri Bala B,245327,34.52349,74.19186,Hirri Bala B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hiri Payeen,456,34.52349,74.19186,Hiri Payeen,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hayan B,245313,34.5219,74.18456,Hayan B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hayan A,465,34.5219,74.18456,Hayan A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Trehgam F,245321,34.51538,74.17263,Trehgam F,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Trehgam C,245308,34.51538,74.17263,Trehgam C,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Trehgam A,472,34.51538,74.17263,Trehgam A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Poshpora A,470,34.51538,74.17263,Poshpora A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,BDO Office,88888,34.51276,74.1698,BDO Office,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Poshpora B,245314,34.51075,74.19888,Poshpora B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Hanjipora,463,34.51075,74.19888,Hanjipora,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Kunan,467,34.50764,74.1908,Kunan,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Trehgam B,473,34.50716,74.1612,Trehgam B,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Gugloosa A,460,34.50502,74.13961,Gugloosa A,21
JAMMU AND KASHMIR,1,Kupwara,1,Trehgam,92,Shumnagh,255904,34.50014,74.13385,Shumnagh,21
JAMMU AND KASHMIR,1,KUPWARA,1,TEETWAL,91,Prada,452,34.81882,73.35427,pg parada,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Hardring B,245162,34.74484,74.40113,ms hardring b,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Hardring A,265,34.71288,74.41087,pg hardring a,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Chontiwari B,245161,34.70876,74.41714,ms b chontiwari,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Chontiwari A,245160,34.6737,74.43831,pg chontiwari,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Dapal,263,34.66834,74.44095,ms dapal,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Dudi,264,34.64848,74.44386,hr sec dudi,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Pushwari,245159,34.64647,74.44206,pg pushwari,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Mori,270,34.63757,74.32507,pg mori,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Narikoote,245157,34.62417,74.32465,ms narikote,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Ladha,245156,34.61623,74.32841,ms ladha,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Nunwani,245154,34.60758,74.37077,ms nunwani,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Machil,268,34.60483,74.39231,cumunity centre,2
JAMMU AND KASHMIR,1,KUPWARA,1,KALAROOCH,83,Payerpora,272,34.60382,74.36628,ms payerpora,2
