State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
BIHAR,10,GOPALGANJ,217,BAIKUNTHPUR,1756,shirsha manpur,93238,26.268694,84.740694,SHIRSHA MANPUR,21,,500
BIHAR,10,GOPALGANJ,217,BAIKUNTHPUR,1756,usari,93239,26.29831,84.77823,USARI,21,,500
BIHAR,10,GOPALGANJ,217,BARAULI,1757,baghegee,93240,26.35523,84.60664,BAGHEGEE,21,,4187
BIHAR,10,GOPALGANJ,217,BARAULI,1757,balsand,93241,26.32207,84.55279,BALSAND,21,,4030
BIHAR,10,GOPALGANJ,217,BARAULI,1757,batardih,93242,26.41894,84.60793,BATARDIH,21,,500
BIHAR,10,GOPALGANJ,217,BARAULI,1757,bishunpura,93243,26.32382,84.61284,BISHUNPURA,21,,1761
BIHAR,10,GOPALGANJ,217,BARAULI,1757,dewapur,93244,26.41339,84.55971,DEWAPUR,21,,1154
BIHAR,10,GOPALGANJ,217,BARAULI,1757,hasanpur,93245,26.43635,84.66362,HASANPUR,21,,7288
BIHAR,10,GOPALGANJ,217,BARAULI,1757,kahla,93246,26.36751,84.54291,KAHLA,21,,3386
BIHAR,10,GOPALGANJ,217,BARAULI,1757,kalyanpur,93247,26.34416,84.51387,KALYANPUR,21,,731
BIHAR,10,GOPALGANJ,217,BARAULI,1757,khajuria,93248,26.37864,84.64007,KHAJURIA,21,,3879
BIHAR,10,GOPALGANJ,217,BARAULI,1757,larauli,93249,26.31102,84.61101,LARAULI,21,,3993
BIHAR,10,GOPALGANJ,217,BARAULI,1757,madhopur,93250,26.31211,84.55105,MADHOPUR,21,,7817
BIHAR,10,GOPALGANJ,217,BARAULI,1757,mahadipurpakariya,93251,26.41912,84.57336,MAHADIPURPAKARIYA,21,,165
BIHAR,10,GOPALGANJ,217,BARAULI,1757,mogal biraicha,93252,26.35801,84.53534,MOGAL BIRAICHA,21,,2183
BIHAR,10,GOPALGANJ,217,BARAULI,1757,mohammadpurnilami,93253,26.32941,84.58989,MOHAMMADPURNILAMI,21,,2691
BIHAR,10,GOPALGANJ,217,BARAULI,1757,nawada chand,93254,26.38838,84.53893,NAWADA CHAND,21,,2670
BIHAR,10,GOPALGANJ,217,BARAULI,1757,pipra,93255,26.32941,84.58989,PIPRA,21,,3251
BIHAR,10,GOPALGANJ,217,BARAULI,1757,rampur,93256,26.44428,84.63981,RAMPUR,21,,1131
BIHAR,10,GOPALGANJ,217,BARAULI,1757,sadawa,93257,26.41793,84.64935,SADAWA,21,,5704
BIHAR,10,GOPALGANJ,217,BARAULI,1757,salempurwest,93258,26.45602,84.64166,SALEMPURWEST,21,,10099
BIHAR,10,GOPALGANJ,217,BARAULI,1757,salempureast,93259,26.45618,84.62895,SALEMPUREAST,21,,838
BIHAR,10,GOPALGANJ,217,BARAULI,1757,sarfara,93260,26.41376,84.62159,SARFARA,21,,5080
BIHAR,10,GOPALGANJ,217,BARAULI,1757,sareyanarender,93261,26.34706,84.56577,SAREYANARENDER,21,,4567
BIHAR,10,GOPALGANJ,217,BARAULI,1757,sonbarsa,93262,26.41219,84.59251,SONBARSA,21,,1965
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,ahiraulidubauli,93343,26.57913,84.27801,AHIRAULIDUBAULI,21,,1479
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,ahiyapur,93344,26.53094,84.27732,AHIYAPUR,21,,1504
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,bakhari,93345,26.52916,84.38265,BAKHARI,21,,5409
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,baliwan sagar,93346,26.55727,84.32512,BALIWAN SAGAR,21,,1839
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,bankata,93348,26.57905,84.27148,BANKATA,21,,1322
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,bantail,93349,26.52141,84.34994,BANTAIL,21,,1376
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,barahara,93350,26.56882,84.26068,BARAHARA,21,,800
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,bhopata pur,93351,26.55927,84.32499,BHOPATA PUR,21,,1542
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,dhodhawaliya,93353,26.57594,84.29967,DHODHAWALIYA,21,,354
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,durg mathihaniya,93354,26.56611,84.38171,DURG MATHIHANIYA,21,,4938
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,jalal pur,93355,26.59701,84.31365,JALAL PUR,21,,747
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,khajuri,93356,26.52708,84.35889,KHAJURI,21,,8469
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,kuchaikote,93357,26.55727,84.32512,KUCHAIKOTE,21,,2259
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,mathihaniya kala,93358,26.58001,84.39111,MATHIHANIYA KALA,21,,3328
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,mathihaniya tiwari,93359,26.55927,84.32499,MATHIHANIYA TIWARI,21,,783
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,mathiya hardo,93360,26.58231,84.31175,MATHIYA HARDO,21,,920
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,matya khas,93361,26.52391,84.30309,MATYA KHAS,21,,337
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,pur khas,93362,26.57747,84.24379,PUR KHAS,21,,737
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,rampur khareya,93363,26.53712,84.28196,RAMPUR KHAREYA,21,,889
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,rampur madho,93364,26.53782,84.38371,RAMPUR MADHO,21,,712
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,salehpur,93365,26.59221,84.31165,SALEHPUR,21,,3616
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,sangawa dih,93366,26.59214,84.23034,SANGAWA DIH,21,,2811
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,sasamusa,93367,26.52145,84.36213,SASAMUSA,21,,841
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,sirisiya,93369,26.52757,84.37399,SIRISIYA,21,,1293
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,sisawa,93370,26.55874,84.32555,SISAWA,21,,1181
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,sonhula gokhul,93371,26.5239,84.30309,SONHULA GOKHUL,21,,412
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,tola sipaya,93372,26.5661,84.38171,TOLA SIPAYA,21,,966
BIHAR,10,GOPALGANJ,217,KUCHAIKOTE,1763,uchakaganw,93373,26.55727,84.32512,UCHAKAGANW,21,,23
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,pakauli bado,93414,26.448610,84.268580,PANCHYAT BHAWAN PAKULI,2,,1853
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,admapur,93374,26.413970,84.472510,PANCHYAT BHAWAN ADMAPUR,2,,2275
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,ahiyapur,93280,26.422480,84.056410,PANCHYAT BHAWAN AHIYAPUR,2,,1504
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,amarpura,93415,26.407510,84.694580,AMARPURA PANCHAT BHAWAN,2,,693
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,ameya,93332,26.612910,84.139290,AMEYA PANCHYAT BHAWAN,2,,390
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,bagahawa mishra,93263,26.406230,84.128310,PANCHYAT BHAWAN BAGAHAWA,2,,571
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,baikunthpur,93333,26.529160,84.090220,PADERIYA PANCHYAT BHAWAN,2,,568
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,bairagi tola,93403,26.472190,84.212970,PANCHYAT BHAWAN,2,,4064
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,bairia durg,93439,26.473750,84.291180,PANCHYAT BHAWAN BARIA ,2,,864
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,bairiya,93334,26.523150,83.983270,BAIRIYA PANCHYAT BHAWAN,2,,2041
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,bakharaur,93416,26.334640,84.627870,BAKHRAUR PANCHYAT BHAWAN,2,,500
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,balesra,93440,26.396360,84.339350,PANCHYAT BHAWAN BALESHRA,2,,8203
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,bandhaura ghat,93281,26.467110,84.006450,PANCHYAT BHAWAN BANDHAUR GHAT,2,,2212
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,bangra,93375,26.376710,84.441680,PANCHYAT BHAWAN BANGRA,2,,1351
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,bankata jagidari,93264,26.483270,84.131910,PANCHYAT BHAWAN BANKATA JADRI,2,,1269
BIHAR,10,GOPALGANJ,217,PANCHDEORI                                        ,1765,bankatiya,93394,26.515710,84.177820,PANCHYAT BHAWAN,2,,2042
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,baraipatti,93293,26.571120,84.417860,PANCHYAT BHAWAN BARIPATTI,2,,3023
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,barari jagdish,93428,26.460350,84.369730,PANCHYAT BHAWAN BARARI JAGDISH,2,,3559
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,bari ishar,93310,26.329990,84.284160,PANCHYAT BHAWAN BARI ISHAR,2,,729
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,bari rai bhan,93311,26.320170,84.261940,PANCHYAT BHAWAN BARI RAI,2,,4082
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,baruakaparpura,93312,26.366180,84.323190,PANCHYAT BHAWAN BARAKAP,2,,228
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,basdila khas,93294,26.480360,84.408840,PANCHYAT BHAWAN BASDILA KHAS,2,,515
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,bathua bazar,93404,26.477760,84.234910,PANCHYAT BHAWAN BATHUA BAZAR,2,,1138
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,bathuan,93376,26.341620,84.513520,PANCHYAT BHAWAN BATHUA,2,,1297
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,belahi khas,93335,26.525760,84.036070,BELAHI PANCHYAT BHAWAN,2,,860
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,belwa,93282,26.458420,83.920410,PANCHYAT BHAWAN BELWA,2,,107
BIHAR,10,GOPALGANJ,217,PANCHDEORI                                        ,1765,bhagwanpur,93395,26.549450,84.201680,PANCHYAT BHAWAN,2,,2475
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,bhaisahin,93377,26.436390,84.530070,PANCHYAT BHAWAN BHAISAHIN,2,,9823
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,bharpurwa,93283,26.504930,84.013690,PANCHYAT BHAWAN BHARPURWA,2,,649
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,bheriya,93336,26.571590,84.106080,BHERYA PANCHYAT BHAWAN,2,,282
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,bhitbherwa,93295,26.488810,84.437030,PANCHYAT BHAWAN BHITBHERWA,2,,7310
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,bhorey,93265,26.451140,84.102070,PANCHYAT BHAWAN BHOREY,2,,2324
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,bideshi tola,93429,26.435790,84.397810,PANCHYAT BHAWAN BIDESHI TOLA,2,,2877
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,bishunpur east,93296,26.529550,84.434160,PANCHYAT BHAWAN BISUNPUR WEST,2,,1971
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,bishunpur west,93297,26.513120,84.391230,PANCHYAT BHAWAN BISUNPUREAST,2,,3048
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,brindaban,93430,26.431530,84.379990,PANCHYAT BHAWAN BRINDABAN,2,,9828
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,buchiya,93417,26.340910,84.665990,BUCHAIYA PANCHYAT BHAWAN,2,,11140
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,budasi,93418,26.309690,84.680830,BUDSHI PANCHYAT BHAWAN,2,,1571
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,chain pur,93313,26.329380,84.235660,PANCHYAT BHAWAN CHAINPUR,2,,724
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,chakarwa khas,93266,26.447110,84.080640,PANCHYAT BHAWN CHAKRWA KHAS,2,,139
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,chamari patti,93405,26.496420,84.279280,PANCHYAT BHAWAN CHAMRIPATTI,2,,715
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,chaumukha,93284,26.475010,83.994680,PANCHYAT BHAWAN CHAUMUKH,2,,2557
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,chawrah,93298,26.450140,84.417920,PANCHYAT BHAWAN CHAWRAH,2,,711
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,chhap,93314,26.303640,84.361270,PANCHYAT BHAWAN CHHAP,2,,4988
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,chhathianw,93267,26.500390,84.060790,PANCHYAT BHAWAN CHHATHIAN,2,,62
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,chhawahi takki,93378,26.442300,84.474820,PANCHYAT BHAWAN CHAWI TAKKI,2,,1093
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,chhotka sankhe,93441,26.472290,84.296120,PANCHYAT BHAWAN CHOTKA SAKHEN,2,,1527
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,churaman chak,93406,26.441750,84.231350,PANCHYAT BHAWAN CHURMAN CHOCK,2,,1647
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,dahi bhatta,93442,26.476130,84.371260,PANCHYAT BHAWAN DAHIBATA,2,,7756
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,dewapur shekhpur,93379,26.428710,84.460210,PANCHYAT BHAWAN DEVAPUR,2,,1154
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,dhatiwana,93431,26.387450,84.395610,PANCHYAT BHAWAN DATHIWANA,2,,488
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,domanpur,93268,26.410540,84.163250,PANCHYAT BHAWAN DOMANPUR,2,,924
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,dumaria,93419,26.368020,84.733820,DUMARIA PANCHYAT BHAWAN,2,,970
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,dumer narendra,93269,26.469010,84.116440,PANCHYAT BHAWAN BDUMER NARENDRA,2,,365
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,ek denga,93315,26.363480,84.197140,PANCHYAT BHAWAN EKDENGA,2,,686
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,ekderwa,93299,26.504380,84.422490,PANCHYAT BHAWAN EKDERWAN,2,,803
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,ekderwan,93432,26.424860,84.425150,PANCHYAT BHAWAN EKDEWAN,2,,500
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,fatehpur,93316,26.393820,84.245950,PANCHYAT BHAWAN FATEHPUR,2,,10500
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,fulugani,93433,26.374510,84.382980,PANCHYAT BHAWAN EKDERWA,2,,5127
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,fulwariya,93407,26.461850,84.247010,PANCHYAT BHAWAN FULWARIYA,2,,1501
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,ganesh dummar,93408,26.453550,84.199140,PANCHYAT BHAWAN GANESH DUMMER,2,,2380
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,gaura,93337,26.607660,84.121710,GAURA PANCHYAT,2,,170
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,gidha,93409,26.501730,84.212390,PANCHYAT BHAWAN GIDHA,2,,709
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,gopalpur,93270,26.410950,84.072450,PANCHYAT BHAWAN GOPALPUR,2,,828
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,gousiya,93380,26.465420,84.513860,PANCHYAT BHAWAN GAUSIYA,2,,936
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,hardiya,93271,26.471120,84.080210,PANCHYAT BHAWAN HARDIYA,2,,500
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,harpur,93443,26.488310,84.321220,PANCHYAT,2,,1573
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,hathua,93317,26.362330,84.294180,PANCHYAT BHAWAN HATHWA,2,,7156
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,hussepur,93272,26.462520,84.165020,PANCHYAT BHAWAN HUSSEPUR,2,,275
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,indarwa abdullah,93434,26.462910,84.385090,PANCHYAT BHAWAN INDARWA ABDULLAH,2,,4601
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,jagdishpur,93285,26.496240,83.938870,PANCHYAT BHAWAN JADISHPUR,2,,482
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,jagiri tola,93300,26.508530,84.475180,PANCHYAT BHAWAN JAGIRI TOLA,2,,2526
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,jagmalwa,93435,26.425410,84.413010,PANCHYAT BHAWAN JAGMALWA,2,,3059
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,jagnnatha,93381,26.428820,84.490860,PANCHYAT BHAWAN JAGNNATHA,2,,3548
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,jagtouli,93273,26.376880,84.162480,PANCHYAT BHAWAN JAGTOULI,2,,224
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,jalalpur,93420,26.327460,84.681260,JALALPUR PANCHYAT BHAWAN,2,,559
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,jamsar,93444,26.421290,84.295310,PANCHYAT BHAWAN JAMSAR,2,,5107
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,jhirwan,93445,26.425210,84.354420,PANCHYAT BHAWAN JHIRWAN,2,,3320
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,jiganajagarnath,93318,26.360130,84.351990,PANCHYAT BHAWAN JIGNA JAGNATH,2,,8265
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,kalyanpur,93274,26.478830,84.184490,PANCHYAT BHAWAN KALYANPUR,2,,731
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,kamlakantkarariya,93410,26.405230,84.218360,PANCHYAT BHAWAN KAMALKANT KARARIYA,2,,2982
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,kandh gopi,93319,26.401720,84.303790,PANCHYAT BHAWAN KANDH GOPI,2,,1175
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,karan pura,93382,26.395980,84.499470,PANCHYAT BHAWAN KARANPURA,2,,2622
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,karas ghat,93421,26.371940,84.696660,KARASGHAT PANCHYAT BHAWAN,2,,4418
BIHAR,10,GOPALGANJ,217,KATAIYA                                           ,1762,karkataha,93338,26.525990,84.062510,KARKATHA PANCHYAT BHAWAN,2,,184
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,kasi tangrahi,93422,26.341340,84.734020,KASI TANGRAHI PANCHYAT BHAWAN,2,,1422
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,katgharwa,93301,26.511080,84.482180,PANCHYAT BHAWAN KATGRAHWA,2,,500
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,khadahi,93275,26.434240,84.114560,PANCHYAT BHAWAN KHADI,2,,247
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,khairatia,93320,26.388980,84.212310,PANCHYAT BHAWAN KHAIRATIYA,2,,307
BIHAR,10,GOPALGANJ,217,PANCHDEORI                                        ,1765,khalgaw,93396,26.544610,84.142410,PANCHYAT BHAWAN,2,,1163
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,khawajepur,93302,26.482540,84.506870,PANCHYAT BHAWAN KWAJEPUR,2,,500
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,khiri dih,93286,26.503840,83.973340,PANCHYAT BHAWAN KHRIDIH,2,,500
BIHAR,10,GOPALGANJ,217,PHULWARIYA                                        ,1766,koila deva,93411,26.402520,84.182080,PANCHAT BHAWAN KOILA DEVA,2,,450
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,koini,93383,26.423880,84.519390,PANCHYAT BHAWAN KOINI,2,,2137
BIHAR,10,GOPALGANJ,217,GOPALGANJ                                         ,1760,konhwa,93303,26.492220,84.403480,PANCHYAT BHAWAN KONWHA,2,,78
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,koreya,93276,26.494020,84.089820,PANCHYAT BHAWAN KOREYA,2,,789
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,kotia,93287,26.428990,84.040650,PANCHYAT BHAWAN KOTIA,2,,938
BIHAR,10,GOPALGANJ,217,PANCHDEORI                                        ,1765,kuisa khurd,93397,26.610150,84.176970,PANCHYAT BHAWAN,2,,3240
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,kusaundhi,93321,26.366310,84.230660,PANCHYAT BHAWAN KUSAUNDHI,2,,1292
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,kushahar,93423,26.359720,84.703440,KUSHHAR PANCHYAT BHAWAN,2,,667
BIHAR,10,GOPALGANJ,217,BHOREY                                            ,1758,lami chour,93277,26.413650,84.149710,PANCHYAT BHAWAN LAMI CHOUR,2,,589
BIHAR,10,GOPALGANJ,217,THAWE                                             ,1768,laxwar,93436,26.398980,84.372640,PANCHYAT BHAWAN LAXWAR,2,,4160
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,line bazar,93322,26.412020,84.266840,PANCHYAT BHAWAN LINE BAZAAR,2,,5926
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,lohijara,93424,26.373990,84.663010,LOHIJARA PANCHYAT BHAWAN,2,,7724
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,luhsi,93446,26.432750,84.357560,PANCHYAT BHAWAN LUSI,2,,3747
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,machgarjagdish,93323,26.368210,84.289860,PANCHYAT BHAWAN MACHGARL JAGDISH,2,,711
BIHAR,10,GOPALGANJ,217,HATHUA                                            ,1761,machgarlaxhiram,93324,26.375550,84.284540,PANCHYAT BHAWAN MACHGARL LACHIRAM,2,,3609
BIHAR,10,GOPALGANJ,217,MANJHA                                            ,1764,madhu sarayain,93384,26.437310,84.515310,PANCHYAT BHAWAN MADHU SARIYA,2,,6556
BIHAR,10,GOPALGANJ,217,PANCHDEORI                                        ,1765,magahiya,93398,26.500620,84.187320,PANCHYAT BHAWAN,2,,515
BIHAR,10,GOPALGANJ,217,UCHKAGAON                                         ,1769,mahaicha,93447,26.388690,84.353540,PANCHYAT BHAWAN MAHAICHA,2,,4924
BIHAR,10,GOPALGANJ,217,SIDHWALIYA                                        ,1767,mahamad pur,93425,26.338310,84.701130,MOHAMMADPUR PANCHYAT BHAWAN,2,,7273
BIHAR,10,GOPALGANJ,217,PANCHDEORI                                        ,1765,mahuawa,93399,26.602810,84.144830,PANCHYAT BHAWAN,2,,500
BIHAR,10,GOPALGANJ,217,BIJAIPUR                                          ,1759,majhaulia,93288,26.486490,84.025250,PANCHYAT BHAWAN MAJHWALIA,2,,637
