State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
BIHAR,10,DARBHANGA,215,BIRAUL,1718,manor bhauram,92652,25.916912,86.083606,MANOR BHAURAM,21,,3919
BIHAR,10,DARBHANGA,215,BIRAUL,1718,parri,92654,25.966802,86.150005,PARRI,21,,6908
BIHAR,10,DARBHANGA,215,BIRAUL,1718,pataniya,92655,25.93344,86.166884,PATANIYA,21,,5782
BIHAR,10,DARBHANGA,215,BIRAUL,1718,pokharam (n),92656,25.933433,86.18354,POKHARAM (N),21,,15500
BIHAR,10,DARBHANGA,215,BIRAUL,1718,pokharam (s),92657,25.90019,86.200111,POKHARAM (S),21,,28209
BIHAR,10,DARBHANGA,215,BIRAUL,1718,ramnagar,92658,25.933372,86.150182,RAMNAGAR,21,,500
BIHAR,10,DARBHANGA,215,BIRAUL,1718,rohar mahmuda,92659,26.000022,86.216745,ROHAR MAHMUDA,21,,2732
BIHAR,10,DARBHANGA,215,BIRAUL,1718,sahasram,92660,25.933528,86.1669,SAHASRAM,21,,1887
BIHAR,10,DARBHANGA,215,BIRAUL,1718,saho,92661,25.966703,86.133597,SAHO,21,,4679
BIHAR,10,DARBHANGA,215,BIRAUL,1718,sonpur paghari,92662,25.900032,86.283533,SONPUR PAGHARI,21,,4163
BIHAR,10,DARBHANGA,215,BIRAUL,1718,supaul,92663,25.933609,86.250009,SUPAUL,21,,1925
BIHAR,10,DARBHANGA,215,BIRAUL,1718,uchati,92664,25.91675,86.250054,UCHATI,21,,8387
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,kansi,92676,26.172333,85.810111,Kansi,21,,500
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,shahbajpur,92683,26.199833,85.88125,Shahbajpur,21,,1133
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,shisho (west),92686,26.199667,85.857139,SHISHO (West),21,,4789
BIHAR,10,DARBHANGA,215,JALE,1724,ahiyari (s) pb,92741,26.297861,85.805556,AHIYARI (S) PB,21,,1029
BIHAR,10,DARBHANGA,215,JALE,1724,ahiyari (n) pb,92742,26.311611,85.813917,AHIYARI (N) PB,21,,4679
BIHAR,10,DARBHANGA,215,JALE,1724,bandholi pb,92743,26.38025,85.78025,BANDHOLI PB,21,,3446
BIHAR,10,DARBHANGA,215,JALE,1724,barampur (e) pb,92744,26.290333,85.759278,BARAMPUR (E) PB,21,,2925
BIHAR,10,DARBHANGA,215,JALE,1724,brahmapur (w) pb,92745,26.301944,85.740361,BRAHMAPUR (W) PB,21,,15500
BIHAR,10,DARBHANGA,215,JALE,1724,dhadhiya pb,92746,26.347722,85.810278,DHADHIYA PB,21,,334
BIHAR,10,DARBHANGA,215,JALE,1724,doghra pb,92747,26.357583,85.723861,DOGHRA PB,21,,2825
BIHAR,10,DARBHANGA,215,JALE,1724,jale (s) pb,92748,26.384275,85.728893,JALE (S) PB,21,,37256
BIHAR,10,DARBHANGA,215,JALE,1724,jale (w) pb,92749,26.390444,85.728056,JALE (W) PB,21,,37256
BIHAR,10,DARBHANGA,215,JALE,1724,jale (e) pb,92750,26.394472,85.754278,JALE (E) PB,21,,37256
BIHAR,10,DARBHANGA,215,JALE,1724,jale (n) pb,92751,26.389194,85.733722,JALE (N) PB,21,,4318
BIHAR,10,DARBHANGA,215,JALE,1724,kachhua pb,92752,26.310306,85.732722,KACHHUA PB,21,,3652
BIHAR,10,DARBHANGA,215,JALE,1724,kamtoul pb,92753,26.333583,85.818167,KAMTOUL PB,21,,39
BIHAR,10,DARBHANGA,215,JALE,1724,karwa tariyani pb,92754,26.384667,85.817306,KARWA TARIYANI PB,21,,463
BIHAR,10,DARBHANGA,215,JALE,1724,katraul basant pb,92755,26.377694,85.702667,KATRAUL BASANT PB,21,,2193
BIHAR,10,DARBHANGA,215,JALE,1724,kazi bahera pb,92756,26.37225,85.758,KAZI BAHERA PB,21,,3149
BIHAR,10,DARBHANGA,215,JALE,1724,massa pb,92757,26.389806,85.813167,MASSA PB,21,,121
BIHAR,10,DARBHANGA,215,JALE,1724,muraitha pb,92758,26.364278,85.796083,MURAITHA PB,21,,11442
BIHAR,10,DARBHANGA,215,JALE,1724,radhi (n) pb,92759,26.343028,85.767056,RADHI (N) PB,21,,2810
BIHAR,10,DARBHANGA,215,JALE,1724,radhi (e) pb,92760,26.327306,85.799694,RADHI (E) PB,21,,2810
BIHAR,10,DARBHANGA,215,JALE,1724,radhi (s) pb,92761,26.325997,85.760508,RADHI (S) PB,21,,2810
BIHAR,10,DARBHANGA,215,JALE,1724,rarhi (w) pb,92762,26.342694,85.732167,RARHI (W) PB,21,,4789
BIHAR,10,DARBHANGA,215,JALE,1724,ratanpur pb,92763,26.293472,85.7335,RATANPUR PB,21,,13146
BIHAR,10,DARBHANGA,215,JALE,1724,reorha pb,92764,26.397,85.703917,REORHA PB,21,,1412
BIHAR,10,DARBHANGA,215,JALE,1724,sahaspur pb,92765,26.435528,85.734417,SAHASPUR PB,21,,4094
BIHAR,10,DARBHANGA,215,JALE,1724,yogiara pb,92766,26.405222,85.752194,YOGIARA PB,21,,1622
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,asaraha,92767,26.268944,85.906306,ASARAHA,21,,384
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,bansara,92768,26.268944,85.980861,BANSARA,21,,1717
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,barhi,92769,26.2185,85.923139,BARHI,21,,4679
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1719,bariaul,92770,26.209639,85.826917,BARIAUL,21,,4503
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,pacharhi,92771,26.286028,85.969694,PACHARHI,21,,3652
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,chatwan,92772,26.247833,85.993472,CHATWAN,21,,11054
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,dighiar,92773,26.273639,85.947028,DIGHIAR,21,,5062
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,jalwara,92774,26.151944,85.809722,JALWARA,21,,500
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,jalwara,92774,26.263028,85.900094,JALWARA,21,,500
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,karjapatti,92775,26.226306,85.8465,KARJAPATTI,21,,5559
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,keoti,92776,26.294944,85.947556,KEOTI,21,,2004
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,khirma,92777,26.247083,85.918417,KHIRMA,21,,4897
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,koilasthan,92778,26.201861,85.900611,KOILASTHAN,21,,1033
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,kothia,92779,26.269944,85.867222,KOTHIA,21,,509
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,ladari,92780,26.263472,85.928278,LADARI,21,,2160
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,lahbar,92781,26.246417,85.963056,LAHBAR,21,,2283
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,lalganj,92781,26.261167,85.948583,LALGANJ,21,,14370
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,madhopatti,92783,26.234278,85.8365,MADHOPATTI,21,,9153
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,majhigama,92784,26.214417,85.875556,MAJHIGAMA,21,,2646
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,nanoura,92785,26.238111,85.903972,NANOURA,21,,384
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,naya gaon (east),92786,26.285583,85.994167,NAYA GAON (EAST),21,,15500
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,naya gaon (west),92787,26.302417,85.968028,NAYA GAON (WEST),21,,15500
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,paigamberpur,92788,26.283167,85.947278,PAIGAMBERPUR,21,,7423
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,pindaruch,92789,26.241472,85.851694,PINDARUCH,21,,1399
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,rajoura,92790,26.307667,85.997694,RAJOURA,21,,3879
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,sharjanpur,92791,26.264194,85.98625,SHARJANPUR,21,,2377
BIHAR,10,DARBHANGA,215,KEOTIRUNWAY,1725,dani,92792,26.247389,85.875389,DANI,21,,1551
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,baghant,92825,26.169667,86.176944,BAGHANT,21,,10553
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,balour,92826,26.200917,86.124444,BALOUR,21,,4679
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,bajidpur,92827,26.158556,86.150639,BAJIDPUR,21,,2571
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,bhandarison,92828,26.178722,86.146833,BHANDARISON,21,,10557
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,barhampur,92829,26.199944,86.081667,Barhampur,21,,2925
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,brahmpura bhatpura,92830,26.207611,86.170028,BRAHMPURA BHATPURA,21,,1634
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,chanaur,92831,26.197528,86.160389,CHANAUR,21,,7420
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,gangauli kanakpur,92832,26.197341,86.221046,GANGAULI KANAKPUR,21,,500
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,jagdishpur,92833,26.152056,86.132278,JAGDISHPUR,21,,11595
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,katma bahaurawa,92834,26.196972,86.20975,KATMA BAHAURAWA,21,,2888
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,moibehat,92835,26.13235,86.16085,Moibehat,21,,2590
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,nehra (west),92836,26.142833,86.094,NEHRA (WEST),21,,4789
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,nehra (east),92837,26.157972,86.101306,NEHRA (EAST),21,,17373
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,paiktol jatuka,92838,26.162056,86.143028,PAIKTOL JATUKA,21,,979
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,paithan kabai,92839,26.173306,86.068194,PAITHAN KABAI,21,,11038
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,raghopur (north),92840,26.204333,86.081306,RAGHOPUR (NORTH),21,,2837
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,raghopur (east),92841,26.180167,86.121861,RAGHOPUR (EAST),21,,22403
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,raghopur (south),92842,26.177,86.094417,RAGHOPUR (SOUTH),21,,2837
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,raghopur (west),92843,26.185833,86.081972,RAGHOPUR (WEST),21,,22403
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,raje,92844,26.211456,86.146208,RAJE,21,,13051
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,tatuar,92845,26.201264,86.185078,Tatuar,21,,5771
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,ujan,92846,26.216139,86.22675,UJAN,21,,1716
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,arai birdipur,92847,26.126556,85.765389,ARAI BIRDIPUR,21,,204
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,asthua,92848,26.233861,85.758889,ASTHUA,21,,622
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,banauli,92849,26.140722,85.806944,BANAULI,21,,505
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,bharathi,92850,26.174306,85.787139,BHARATHI,21,,500
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,bharhulli,92851,26.206306,85.779472,BHARHULLI,21,,1533
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,bharwara,92852,26.248639,85.737694,BHARWARA,21,,500
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,bhawanipur,92853,26.210861,85.756833,BHAWANIPUR,21,,17506
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,hariharpur (e),92854,26.256194,85.832944,HARIHARPUR (E),21,,13990
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,hariharpur [west],92855,26.249861,85.834917,HARIHARPUR [WEST],21,,4789
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,harpur,92856,26.118778,85.7435,HARPUR,21,,1644
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,kaligawn,92857,26.242389,85.774,KALIGAWN,21,,813
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,katassa,92858,26.203417,85.734333,KATASSA,21,,219
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,katka,92859,26.27075,85.757417,KATKA,21,,2620
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,madhopur basatwara,92860,26.150583,85.791361,MADHOPUR BASATWARA,21,,5805
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,mankauli,92861,26.224806,85.714667,MANKAULI,21,,1600
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,nista,92862,26.260761,85.75725,NISTA,21,,500
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,rajo,92863,26.259694,85.713028,RAJO,21,,1796
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,rampura,92864,26.178167,85.744389,RAMPURA,21,,630
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,sadhwara,92865,26.117528,85.764417,SADHWARA,21,,5430
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,sanahpur,92866,26.265,85.727139,SANAHPUR,21,,1034
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,shankarpur,92867,26.248222,85.728444,SHANKARPUR,21,,881
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,simri,92868,26.162139,85.772556,SIMRI,21,,11947
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,singhwara north,92869,26.194278,85.73575,SINGHWARA NORTH,21,,498
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,singhwara south,92870,26.18775,85.733722,SINGHWARA SOUTH,21,,4000
BIHAR,10,DARBHANGA,215,SINGHWARA,1730,tektar,92871,26.265,85.727167,TEKTAR,21,,5311
BIHAR,10,DARBHANGA,215,TARDIH,1731,baika,92872,26.148167,86.257003,BAIKA,21,,3755
BIHAR,10,DARBHANGA,215,TARDIH,1731,bisahath bathia,92873,26.169444,86.183028,BISAHATH BATHIA,21,,2664
BIHAR,10,DARBHANGA,215,TARDIH,1731,ijarahta,92874,26.128694,86.229861,IJARAHTA,21,,500
BIHAR,10,DARBHANGA,215,TARDIH,1731,kaithwar,92875,26.162583,86.255389,KAITHWAR,21,,7810
BIHAR,10,DARBHANGA,215,TARDIH,1731,kakodha,92876,26.154472,86.269167,KAKODHA,21,,8927
BIHAR,10,DARBHANGA,215,TARDIH,1731,kathara,92877,26.142333,86.214778,KATHARA,21,,500
BIHAR,10,DARBHANGA,215,TARDIH,1731,kursomachota,92878,26.124083,86.292583,KURSOMACHOTA,21,,5054
BIHAR,10,DARBHANGA,215,TARDIH,1731,lagma,92879,26.178528,86.23525,LAGMA,21,,5866
BIHAR,10,DARBHANGA,215,TARDIH,1731,mahthaur,92880,26.127833,86.201194,MAHTHAUR,21,,6679
BIHAR,10,DARBHANGA,215,TARDIH,1731,nadiami kurson,92881,26.117528,86.277556,NADIAMI KURSON,21,,7181
BIHAR,10,DARBHANGA,215,TARDIH,1731,pokhar bhinda,92882,26.19075,86.249944,POKHAR BHINDA,21,,4862
BIHAR,10,DARBHANGA,215,TARDIH,1731,rajakhar war,92883,26.171917,86.290944,RAJAKHAR WAR,21,,400
BIHAR,10,DARBHANGA,215,TARDIH,1731,sherpur narayanpur,92884,26.17575,86.247611,SHERPUR NARAYANPUR,21,,2377
BIHAR,10,DARBHANGA,215,TARDIH,1731,thengaha,92885,26.136861,86.317833,THENGAHA,21,,500
BIHAR                                             ,10,DARBHANGA,215,GAURABAURAM                                       ,1720,aasi,92688,25.976000,86.263417,Pan. Bhawan,2,,500
BIHAR                                             ,10,DARBHANGA,215,GAURABAURAM                                       ,1720,adharpur,92689,26.150058,86.300198,Pan. Bhawan,2,,3521
BIHAR                                             ,10,DARBHANGA,215,ALINAGAR                                          ,1714,adhloam,92556,26.117722,86.172972,Pan. Bhawan,2,,3022
BIHAR                                             ,10,DARBHANGA,215,ALINAGAR                                          ,1714,alinagar,92557,26.088333,86.255528,Pan. Bhawan,2,,6876
BIHAR                                             ,10,DARBHANGA,215,HAYAGHAT                                          ,1723,anand pur sahora,92727,26.061417,85.926806,Anandpur PB,2,,384
BIHAR                                             ,10,DARBHANGA,215,HANUMAN NAGAR                                     ,1722,araila,92713,26.097056,85.750167,Araila PB,2,,4577
BIHAR                                             ,10,DARBHANGA,215,KUSHESWAR ASTHAN EAST                             ,1728,aurahi,92801,25.883593,86.218389,Pan. Bhawan,2,,2171
BIHAR                                             ,10,DARBHANGA,215,BENIPUR                                           ,1717,bahera,92617,26.066822,86.116821,Pan. Bhawan,2,,3149
BIHAR                                             ,10,DARBHANGA,215,GAURABAURAM                                       ,1720,bangrasi,92690,25.916721,86.300080,Pan. Bhawan,2,,1429
BIHAR                                             ,10,DARBHANGA,215,KUSHESWAR ASTHAN EAST                             ,1728,bargawn,92802,25.800250,86.283348,Pan. Bhawan,2,,5823
