,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
0,GONDIA,0.273045650942,ADASI,21.406333,80.268917,2830.0,45.28,Adasi,21.40806716,80.26704965
1,GONDIA,0.812346562161,AMBHORA,21.507639,80.226722,2526.0,40.416,Ambhora,21.50471196,80.2339165
2,GONDIA,1.11688597555,ARJUNI,21.529556,80.244472,4199.0,67.184,Arjuni,21.51952607,80.2438927
3,GONDIA,0.144192187865,ASOLI,21.477694,80.265222,503.0,8.048,Asoli,21.47835947,80.26402597
4,GONDIA,0.211184333417,BADEGAON,21.579861,80.291861,1407.0,22.512,Badegaon,21.58113467,80.29337604
5,GONDIA,1.5774443928,BAGHOLI,21.579806,80.213222,878.0,14.048,Bagholi,21.56789502,80.22150832
6,GONDIA,1.38707403888,KATI,21.599389,80.204083,1093.0,17.488,Bajartola,21.59927187,80.19066725
7,GONDIA,2.06519509578,BALAMATOLA,21.554917,80.129306,1030.0,16.48,Balamatola,21.54767824,80.11091635
8,GONDIA,0.917397580071,BANATHAR,21.586667,80.271806,1969.0,31.504,Banathar,21.59407164,80.27571919
9,GONDIA,0.755885638266,BARBASPURA,21.485611,80.234139,1485.0,23.76,Barbaspura,21.48819729,80.24089518
10,GONDIA,0.511870285743,BATANA,21.495917,80.252861,2058.0,32.928,Batana,21.49527939,80.25776079
11,GONDIA,1.18681237335,MOGARRA,21.538167,80.271111,393.0,6.288,Bhadutola,21.53144447,80.26219876
12,GONDIA,2.14654715585,BIRSOLA,21.625972,80.205917,768.0,12.288,Bhadyatola,21.61110025,80.2191564
13,GONDIA,0.766390488784,HIWARA,21.48375,80.158528,530.0,8.48,Bhagwattola,21.47736604,80.16131981
14,GONDIA,0.327375488243,BHANPUR,21.487361,80.113139,2224.0,35.584,Bhanpur,21.49004018,80.11445087
15,GONDIA,0.599028497851,DEUTOLA,21.513194,80.071333,657.0,10.512,Bijaitola,21.51857595,80.07107759
16,GONDIA,0.607446771073,BIRSI (DASGAON),21.551083,80.140194,1694.0,27.104,Birsi,21.54562076,80.1402853
17,GONDIA,0.443931971421,BIRSI (KA.),21.518778,80.284222,1694.0,27.104,Birsi,21.51499682,80.28284471
18,GONDIA,0.488514895359,BIRSOLA,21.625972,80.205917,2910.0,46.56,Birsola,21.62164474,80.20673346
19,GONDIA,1.05403359213,KASA,21.613167,80.187639,1626.0,26.016,Brahmantola,21.60408292,80.18472619
20,GONDIA,0.983271605908,NAGARA,21.496861,80.205667,2746.0,43.936,Chandanitola,21.50271434,80.19854311
21,GONDIA,0.728640413198,CHANGERA,21.579056,80.243389,962.0,15.392,Changera,21.58482476,80.24673153
22,GONDIA,0.576919324446,CHARGAON,21.542528,80.245611,1900.0,30.4,Chargaon,21.54268952,80.25118631
23,GONDIA,1.44174024898,CHHIPIYA,21.549556,80.319194,2340.0,37.44,Chhipiya,21.56117529,80.31300754
24,GONDIA,5.48355459217,RAPEWADA,21.421528,80.155444,25.0,0.4,Chichtola,21.37229986,80.15858245
25,GONDIA,1.98304693071,PARASWADA,21.537944,80.289,643.0,10.288,Chiramantola,21.55525748,80.29359848
26,GONDIA,0.349984419688,CHULOD,21.455972,80.248028,3066.0,49.056,Chulod,21.45483394,80.24487497
27,GONDIA,1.2157260353,CHUTIYA,21.435417,80.151528,2757.0,44.112,Chutiya,21.43358796,80.13994786
28,GONDIA,2.72086663296,POWARITOLA,21.401667,80.278278,815.0,13.04,Dagotola,21.4242494,80.26815685
29,GONDIA,1.09563942004,DANDEGAON,21.446139,80.035778,3486.0,55.776,Dandegaon,21.43676238,80.03903082
30,GONDIA,0.883869604039,DANGORLI,21.602,80.143639,2931.0,46.896,Dangorli,21.59643792,80.13753148
31,GONDIA,0.0999107060682,DASGAON (BUZ.),21.566333,80.15125,3086.0,49.376,Dasgaon Bk.,21.56658763,80.15217655
32,GONDIA,0.591480758248,DASGAON (KHU.),21.573917,80.140278,3086.0,49.376,Dasgaon Kh.,21.57009066,80.13630452
33,GONDIA,0.0644116368365,DATORA,21.443611,80.271694,2609.0,41.744,Datora,21.44398478,80.27121855
34,GONDIA,0.292829438128,DAWANIWADA,21.505444,80.053806,3398.0,54.368,Dawaniwada,21.50654675,80.05123557
35,GONDIA,1.1467323481,DEORI,21.568611,80.090194,1490.0,23.84,Deori,21.55855622,80.08772899
36,GONDIA,0.964946951211,DEUTOLA,21.513194,80.071333,483.0,7.728,Deutola,21.5188929,80.06429834
37,GONDIA,0.379477289703,DHAKNI,21.460111,80.151056,2753.0,44.048,Dhakni,21.45929098,80.1546155
38,GONDIA,1.78546565402,DHAMANEWADA,21.431167,80.021194,1531.0,24.496,Dhamanewada,21.41517167,80.01968275
39,GONDIA,0.630559070014,DHAMANGAON,21.600583,80.254083,1648.0,26.368,Dhamangaon,21.59887893,80.25990015
40,GONDIA,0.83381695608,DHAPEWADA,21.54875,80.056972,2788.0,44.608,Dhapewada,21.54136869,80.05555109
41,GONDIA,0.793327691188,DONGARGAON,21.469944,80.100972,1316.0,21.056,Dongargaon,21.46913009,80.10858848
42,GONDIA,0.257763641635,EKODI,21.445,80.019778,4147.0,66.352,Ekodi,21.44717283,80.02064587
43,GONDIA,0.809950602627,FULCHUR,21.435,80.207583,5990.0,95.84,Fulchur (CT),21.43187148,80.2005163
44,GONDIA,0.559683253181,FULCHURTOLA,21.436417,80.198194,931.0,14.896,Fulchur Tola,21.43187148,80.2005163
45,GONDIA,3.10255485025,GANGAZARI,21.445861,80.054056,2016.0,32.256,Gangazari,21.4229262,80.07112739
46,GONDIA,0.399418742641,GARRA (BUZ.),21.557139,80.202806,2300.0,36.8,Garra Bk.,21.55987624,80.20030501
47,GONDIA,0.399418742641,GARRA (BUZ.),21.557139,80.202806,1639.0,26.224,Garra Kh.,21.55987624,80.20030501
48,GONDIA,0.479451590819,GHIWARI,21.534028,80.192222,1327.0,21.232,Ghiwari,21.5363416,80.1883104
49,GONDIA,0.643455838366,GIROLA,21.539528,80.162833,500.0,8.0,Girola,21.53602419,80.1677841
50,GONDIA,0.548347312555,GUDMA,21.43075,80.291139,2227.0,35.632,Gudama,21.42809962,80.28667152
51,GONDIA,0.484168877251,HIWARA,21.48375,80.158528,1507.0,24.112,Hiwara,21.48798434,80.15743746
52,GONDIA,0.499912564035,IRRI,21.463889,80.292528,2627.0,42.032,Irri,21.4680555,80.29434288
53,GONDIA,0.542407192646,JABBARTOLA,21.503139,80.177583,931.0,14.896,Jabbar Tola,21.49826274,80.17744358
54,GONDIA,0.922243917576,BANATHAR,21.586667,80.271806,853.0,13.648,Jagantola,21.59423904,80.27544569
55,GONDIA,1.70861113909,BHANPUR,21.487361,80.113139,148.0,2.368,Jartal,21.49545315,80.09910046
56,GONDIA,0.597793277526,JIRUTOLA,21.613667,80.23475,757.0,12.112,Jirutola,21.61711024,80.23919103
57,GONDIA,5.02980450919,GANGAZARI,21.445861,80.054056,391.0,6.256,Junewani,21.40080462,80.04975266
58,GONDIA,1.22221576273,BAGHOLI,21.579806,80.213222,931.0,14.896,Kalar Tola,21.582074,80.2247879
59,GONDIA,1.19533980853,KAMTHA,21.519278,80.307056,5437.0,86.992,Kamtha,21.50853864,80.30756875
60,GONDIA,1.78694309074,KATI,21.599389,80.204083,154.0,2.464,Kanhartola,21.58683495,80.19329321
61,GONDIA,0.766255977905,LAHITOLA,21.527639,80.171444,154.0,2.464,Kanhartola,21.52781832,80.16403863
62,GONDIA,0.708538875633,KARANJA,21.424611,80.193361,5048.0,80.768,Karanja,21.41832357,80.19224923
63,GONDIA,0.484503301398,KARUTOLA,21.485,80.054222,648.0,10.368,Karutola,21.48421821,80.04961538
64,GONDIA,0.63339604557,KASA,21.613167,80.187639,198.0,3.168,Kasa,21.61885934,80.18786649
65,GONDIA,0.744280780367,KATANGIKALA,21.485944,80.202417,2643.0,42.288,Katangi Kala (CT),21.47925054,80.20243362
66,GONDIA,3.37261164247,KATANGTOLA,21.569556,80.304222,394.0,6.304,Katang Tola,21.5487172,80.32791822
67,GONDIA,1.66300088957,NAGARA,21.496861,80.205667,394.0,6.304,Katang Tola,21.49602743,80.18961817
68,GONDIA,1.06834656297,KATI,21.599389,80.204083,2946.0,47.136,Kati,21.59207061,80.21077811
69,GONDIA,1.20553387697,KHADBANDHA,21.476694,80.05325,1639.0,26.224,Khadbanda,21.46731796,80.05909938
70,GONDIA,1.09315733128,KHAMARI,21.425333,80.236917,1639.0,26.224,Khamari (CT),21.43330619,80.24309536
71,GONDIA,1.7466625932,KHARRA,21.456056,80.104694,870.0,13.92,Kharra,21.44037014,80.10379596
72,GONDIA,1.88970224419,ZADUTOLA,21.483278,80.062389,897.0,14.352,Khatitola,21.48917019,80.07951986
73,GONDIA,0.748625100749,KHATIYA,21.520611,80.257361,2608.0,41.728,Khatiya,21.515314,80.26182793
74,GONDIA,1.84150687512,DONGARGAON,21.469944,80.100972,1019.0,16.304,Kidangipar,21.46106819,80.08594818
75,GONDIA,1.10342636516,KINHI,21.585722,80.119806,2336.0,37.376,Kinhi,21.57805498,80.11303105
76,GONDIA,0.956530508989,KOCHEWAHI,21.574111,80.27275,1674.0,26.784,Kochewahi,21.56715186,80.27818746
77,GONDIA,2.27880568399,SEJGAON,21.481667,80.130361,1168.0,18.688,Kohka,21.50108162,80.123308
78,GONDIA,0.38000556187,KORNI,21.605528,80.233722,1082.0,17.312,Korani,21.60457336,80.23725139
79,GONDIA,1.13323925494,KUDWA,21.477389,80.185917,11549.0,184.784,Kudwa (CT),21.47131247,80.17712487
80,GONDIA,0.413210193942,LAHITOLA,21.527639,80.171444,833.0,13.328,Lahitola,21.52649219,80.17524376
81,GONDIA,1.84277037086,LODHITOLA (CHU..),21.445556,80.149833,1744.0,27.904,Lodhitola,21.44691195,80.13208745
82,GONDIA,0.976167042783,GHIWARI,21.534028,80.192222,1744.0,27.904,Lodhi Tola,21.52810247,80.19918532
83,GONDIA,0.95010548973,LODHITOLA (DHA.),21.5475,80.053139,1744.0,27.904,Lodhi Tola,21.54122178,80.04690774
84,GONDIA,1.05232824817,SAWARI,21.522944,80.213861,1744.0,27.904,Lodhi Tola,21.53240679,80.21401075
