,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
396,Chopda,0.593474271148,AJANTISIM,21.20087,75.04566,500.0,8.0,Ajanti Seem,21.2039476,75.05033717
397,Chopda,1.78169364402,VELE,21.21559,75.26978,637.0,10.192,Akhatwade,21.21438911,75.28691966
398,Chopda,2.08410748605,AKULKHEDE,21.24765,75.25183,4743.0,75.888,Akulkhede,21.25683698,75.26935894
399,Chopda,1.34558318424,AMBADE,21.25681,75.3489,1119.0,17.904,Ambade,21.26308711,75.36000127
400,Chopda,0.707266663638,ANVARDE BK.,21.22508,75.08778,988.0,15.808,Anwarde Bk.,21.21919925,75.09037996
401,Chopda,1.31257052441,ANVARDE KH.,21.18314,75.16474,988.0,15.808,Anwarde Kh.,21.19379453,75.17018985
402,Chopda,0.559344417356,BHARDU,21.226,75.17849,746.0,11.936,Bhardu,21.22354239,75.18319848
403,Chopda,1.55808874584,BHAVALE,21.27144,75.13135,1410.0,22.56,Bhawale,21.27139154,75.14638655
404,Chopda,1.94210772795,BHOKARI,21.17918,75.38264,1682.0,26.912,Bhokari,21.19358642,75.39323048
405,Chopda,1.02864890408,BIDGAON,21.24689,75.51827,2112.0,33.792,Bidgaon,21.24903434,75.52792526
406,Chopda,2.33054029846,VADATI,21.27123,75.36494,464.0,7.424,Borkhede,21.25796121,75.3823494
407,Chopda,3.58106665659,DEVHARI,21.38561,75.47326,1627.0,26.032,Bormali,21.35341928,75.47430072
408,Chopda,1.90282212439,BUDHGAON,21.17208,75.15123,2140.0,34.24,Budhagaon,21.18911292,75.15299774
409,Chopda,1.648443575,CHAHARDI,21.22327,75.23023,11115.0,177.84,Chahardi,21.21863517,75.24533598
410,Chopda,2.24379308795,CHANDSANI,21.18875,75.47595,1199.0,19.184,Chandsani,21.19640052,75.49597679
411,Chopda,1.57039974348,CHAUGAON,21.31062,75.21791,2727.0,43.632,Chaugaon,21.30406105,75.23133519
412,Chopda,0.9774042393,CHUNCHALE,21.28291,75.24903,4711.0,75.376,Chunchale,21.28153028,75.25834639
413,Chopda,0.81035322313,DAGADI BK.,21.22519,75.07385,310.0,4.96,Dagadi Bk,21.21913591,75.07820202
414,Chopda,0.874678805475,DEVGAON,21.19297,75.51893,1648.0,26.368,Deogaon,21.19055532,75.52695937
415,Chopda,5.00599053797,DEVHARI,21.38561,75.47326,1773.0,28.368,Deozari,21.36984034,75.51854329
416,Chopda,0.70971195335,DEVHARI,21.38561,75.47326,467.0,7.472,Devhari,21.38543999,75.48011211
417,Chopda,1.82076716286,DHANORA P.A.,21.21054,75.51862,267.0,4.272,Dhanore Pr.Adavad,21.2215356,75.53163571
418,Chopda,3.00130728277,GALANGI,21.25332,75.1145,267.0,4.272,Dhanore Pr.chopda,21.26310609,75.1414915
419,Chopda,0.888805934835,DHANWADI,21.1981,75.31659,999.0,15.984,Dhanwadi,21.20222421,75.32393411
420,Chopda,2.0794121797,VICHKHEDE,21.18875,75.1819,992.0,15.872,Dhupe Kh.,21.19832071,75.19913138
421,Chopda,1.80382629082,DONDWADE,21.16269,75.21723,795.0,12.72,Dondwade,21.17728789,75.20964254
422,Chopda,2.7039145662,GALANGI,21.25332,75.1145,1362.0,21.792,Galangi,21.25374023,75.14058759
423,Chopda,0.56117019729,GALWADE,21.24517,75.16918,790.0,12.64,Galwade,21.25011809,75.17024531
424,Chopda,2.05856871549,GANPUR,21.28309,75.1377,3880.0,62.08,Ganpur,21.28427301,75.15752767
425,Chopda,2.40656682972,GARTAD,21.20194,75.29664,2295.0,36.72,Garatad,21.21325719,75.3164282
426,Chopda,1.41114105452,GHADWEL,21.18922,75.19765,1449.0,23.184,Ghadwel,21.19262169,75.21076298
427,Chopda,3.46197181098,GHODGAON,21.23719,75.10756,3985.0,63.76,Ghodgaon,21.22024888,75.13558324
428,Chopda,0.453316304805,GHUMAWAL BK.,21.21639,75.35117,736.0,11.776,Ghumawal Bk.,21.22032101,75.35232895
429,Chopda,1.41338487019,MACHALE,21.23178,75.35823,736.0,11.776,Ghumawal Kh.,21.22032101,75.35232895
430,Chopda,0.169380743345,GORGAWLE BK.,21.20197,75.35434,3750.0,60.0,Gorgawale Bk.,21.20046896,75.35406184
431,Chopda,1.58192574253,GORGAWALE KH.,21.19521,75.36829,3750.0,60.0,Gorgawale Kh.,21.19545586,75.38354653
432,Chopda,2.16513820609,HATED BK.,21.24544,75.17173,310.0,4.96,Hatede Bk.,21.22668566,75.1661125
433,Chopda,0.966773241128,HATED KH.,21.23506,75.16862,992.0,15.872,Hatede Kh.,21.22668566,75.1661125
434,Chopda,0.860902735344,KAMALGAON,21.188,75.47473,1585.0,25.36,Kamalgaon,21.18887678,75.48298022
435,Chopda,4.09983300579,CHAUGAON,21.31062,75.21791,386.0,6.176,Karjane,21.31180196,75.25746661
436,Chopda,1.59110201819,KARJANE,21.3811,75.40892,386.0,6.176,Karjane,21.37755503,75.3940325
437,Chopda,1.83255125323,KATHORE,21.15315,75.32766,2089.0,33.424,Kathore,21.16955928,75.3293015
438,Chopda,1.05800865849,KAJIPURA,21.25554,75.21558,807.0,12.912,Kazipura,21.25493825,75.22576896
439,Chopda,1.51169064933,KHACHANE,21.15266,75.25653,1556.0,24.896,Khachane,21.16584407,75.26008692
440,Chopda,0.752196627474,KHADGAON,21.20446,75.3532,1190.0,19.04,Khadgaon,21.21117135,75.35229078
441,Chopda,1.3263831947,AMBADE,21.25681,75.3489,563.0,9.008,Kharag,21.25318817,75.36109485
442,Chopda,2.60486051928,KHARDI,21.2392,75.47623,2515.0,40.24,Khardi,21.25525741,75.49453098
443,Chopda,2.33083295529,BHOKARI,21.17918,75.38264,992.0,15.872,Khedi Bk.,21.18972619,75.4020684
444,Chopda,0.539591327429,KOLAMBE,21.17046,75.34816,2090.0,33.44,Kolambe,21.17448242,75.34524901
445,Chopda,3.53864813442,KRISHNAPUR,21.33636,75.25533,1448.0,23.168,Krishnapur,21.30512656,75.26187976
446,Chopda,2.32539147816,KURWEL,21.15987,75.28418,2763.0,44.208,Kurvel,21.17448854,75.30021662
447,Chopda,1.21424400956,KUSUMBE,21.23234,75.10499,1551.0,24.816,Kusumbe,21.22154916,75.10678616
448,Chopda,1.36508893959,LASUR,21.30748,75.19784,9265.0,148.24,Lasur,21.29521025,75.19827818
449,Chopda,1.41717984215,LONI,21.2187,75.47236,1432.0,22.912,Loni,21.22625436,75.48337162
450,Chopda,2.20981660028,MACHALE,21.23178,75.35823,1783.0,28.528,Machale,21.23904592,75.37807495
451,Chopda,0.633122037256,MAJREHINGONE,21.2695,75.22682,1093.0,17.488,Majare Hingone,21.27507738,75.22559072
452,Chopda,2.44586711024,MAJAREHOL,21.2009,75.27571,782.0,12.512,Majre Hol,21.21051504,75.29693031
453,Chopda,1.55273425476,MALKHEDA,21.1789,75.12138,780.0,12.48,Malkhede,21.18260872,75.13581792
454,Chopda,1.69172675997,MAMALDE,21.29274,75.26297,3166.0,50.656,Mamlade,21.2931582,75.27929256
455,Chopda,0.858697925257,MANGRUL,21.21412,75.39823,3363.0,53.808,Mangrul,21.21763578,75.40560562
456,Chopda,4.30787589672,GANPUR,21.28309,75.1377,873.0,13.968,Marathe,21.31667012,75.15843728
457,Chopda,0.655285409753,MAUJEHINGONE,21.26935,75.22708,1093.0,17.488,Mauje Hingone,21.27507738,75.22559072
458,Chopda,1.55473527195,MELANE,21.37651,75.43559,2556.0,40.896,Melane,21.37208888,75.44983443
459,Chopda,1.91240344655,MITAWALI,21.16608,75.493,1251.0,20.016,Mitawali,21.18043438,75.50315924
460,Chopda,1.43999997385,MOHARAD,21.24404,75.52968,2590.0,41.44,Moharad,21.24491207,75.54354292
461,Chopda,0.447096671234,MOHIDE,21.21842,75.06705,1255.0,20.08,Mohide,21.21512722,75.06952532
462,Chopda,0.838839956163,MORCHIDA,21.401,75.17937,866.0,13.856,Morchida,21.39386051,75.17675288
463,Chopda,1.97865488574,VAIJAPUR,21.38863,75.34328,583.0,9.328,Mulyautar,21.39465396,75.36126265
464,Chopda,3.28122399287,AMBADE,21.25681,75.3489,441.0,7.056,Narod,21.25170121,75.38008428
