,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
0,BHIVAPUR,0.462896274722,ADDYAL (PUNARVASIT),20.81604,79.53161,833.0,13.328,Adyal,20.81424817,79.53562994
1,BHIVAPUR,2.34208934745,MANORA,20.79559,79.40559,500.0,8.0,Akalabodi,20.77504839,79.40060869
2,BHIVAPUR,0.921143108575,AALESUR,20.61579,79.32062,496.0,7.936,Alesur,20.62309643,79.32479123
3,BHIVAPUR,5.14712089378,ZAMKOLI,20.63175,79.19534,153.0,2.448,Bellarpar,20.59554417,79.22615424
4,BHIVAPUR,1.65283823308,BESUR,20.69398,79.26561,2209.0,35.344,Besur,20.6832992,79.27666033
5,BHIVAPUR,1.35419776989,BHAGEBORI,20.75689,79.46837,847.0,13.552,Bhagebori,20.75061405,79.47953121
6,BHIVAPUR,1.28147174818,BHAGWANPUR,20.65512,79.33731,1356.0,21.696,Bhagwanpur,20.66050958,79.34819661
7,BHIVAPUR,0.736255976188,BHIVI,20.6339,79.1959,604.0,9.664,Bhivi,20.62830508,79.19211636
8,BHIVAPUR,2.4480301956,PULLAR,20.85761,79.50296,249.0,3.984,Bhowari,20.83560613,79.50218898
9,BHIVAPUR,3.64593487362,WAKESHAWAR,20.73173,79.41239,236.0,3.776,Bordkala,20.71310783,79.44124395
10,BHIVAPUR,2.72104245266,ZILBODI,20.68944,79.46234,500.0,8.0,Borgaon S.,20.66586521,79.46935345
11,BHIVAPUR,1.58082657175,BOTEZARI,20.73932,79.33341,651.0,10.416,Botezari,20.72510566,79.33313216
12,BHIVAPUR,4.07670899521,KAWADSHI (B),20.7737,79.28848,694.0,11.104,Chargaon (g),20.75247949,79.32045381
13,BHIVAPUR,4.4057647482,MANDVA(L),20.74364,79.2551,694.0,11.104,Chargaon Mo.,20.73214562,79.295645
14,BHIVAPUR,2.03491269444,CHICHALA,20.75623,79.3541,134.0,2.144,Chichala,20.74223544,79.36671015
15,BHIVAPUR,2.50939107347,MAHALGAON,20.67449,79.23197,609.0,9.744,Chikhalapar,20.66391456,79.25327769
16,BHIVAPUR,1.35732666956,SALEBHATTI(C),20.68415,79.36419,204.0,3.264,Chorvihira,20.69601343,79.36726278
