,Block Name,Distance,GP Name,GP_lat,GP_long,TOT_P,Throughput,Village Name,Village_lat,Village_long
0,Ardhapur,1.07109181221,AMBEGAON,19.258172,77.465701,1414.0,22.624,Ambegaon,19.2507671,77.45917532
1,Ardhapur,0.878636071038,AMRABAD,19.246941,77.420643,660.0,10.56,Amrabad,19.23910157,77.42169218
2,Ardhapur,2.11810125962,SHAHAPUR,19.269334,77.410462,298.0,4.768,Amrapur,19.26108998,77.39227118
3,Ardhapur,0.203204297227,BAMNI,19.244202,77.341834,1352.0,21.632,Bamni,19.24257887,77.34094463
4,Ardhapur,0.830158958139,BARASGAON,19.242957,77.401851,2161.0,34.576,Barasgaon,19.2355461,77.40089382
5,Ardhapur,0.752183241531,BELSAR,19.261137,77.408942,1012.0,16.192,Belsar,19.25440624,77.40965727
6,Ardhapur,0.995240177431,BHOGAON,19.344873,77.318852,2060.0,32.96,Bhogaon,19.34687769,77.32809703
7,Ardhapur,0.697333406395,CHENAPUR,19.278589,77.484993,2436.0,38.976,Chenapur,19.27259938,77.48696166
8,Ardhapur,4.6228750447,PANGRI,19.300902,77.419703,145.0,2.32,Chinchban,19.3072269,77.37616458
9,Ardhapur,0.654821141121,DABHAD,19.236197,77.354884,1874.0,29.984,Dabhad,19.23187646,77.35912215
10,Ardhapur,0.931863183407,DOUR,19.277331,77.268172,632.0,10.112,Daur,19.27820971,77.27700132
11,Ardhapur,1.84665285269,DEGAON (BK),19.198451,77.379002,382.0,6.112,Degaon Bk.,19.18308938,77.37232
12,Ardhapur,1.17878396373,DEGAON (K),19.28286,77.260864,2785.0,44.56,DEGAON (K.),19.27748843,77.25118156
13,Ardhapur,0.52573072739,DELUB(BK),19.328273,77.347642,382.0,6.112,Delub (Bk.),19.33223446,77.34490694
14,Ardhapur,0.605317004148,DELUB (KD),19.333529,77.320597,1755.0,28.08,Delub (Kh.),19.32836134,77.31878311
15,Ardhapur,0.923069592977,DHAMDARI,19.307752,77.257621,1432.0,22.912,Dhamdari,19.30728891,77.24883862
16,Ardhapur,0.955072138877,DIGRAS,19.202061,77.355462,969.0,15.504,Digras,19.19431343,77.35938832
17,Ardhapur,0.71770035415,GANPUR,19.29052,77.321733,1533.0,24.528,Ganpur,19.2866077,77.32717188
18,Ardhapur,2.11810125962,SHAHAPUR,19.269334,77.410462,225.0,3.6,Hamrapur,19.26108998,77.39227118
19,Ardhapur,0.667292665931,JAMBHURUN,19.254007,77.375422,1895.0,30.32,JAMBHARUN,19.24856074,77.3727525
20,Ardhapur,2.71457569519,JAMBHURUN,19.254007,77.375422,315.0,5.04,Kaladgaon,19.22959855,77.37493582
21,Ardhapur,0.955319917192,KAMTHA (BK),19.281861,77.31272,382.0,6.112,KAMTHA (BK.),19.27518984,77.30698473
22,Ardhapur,1.03866036633,PANGRI,19.300902,77.419703,390.0,6.24,Karwadi,19.29259537,77.41517643
23,Ardhapur,0.999313564136,SANGVI (KD),19.274801,77.338332,3044.0,48.704,Khadki,19.26870864,77.33133298
24,Ardhapur,0.285261086035,KHAIRGAON (BK),19.217661,77.431705,1369.0,21.904,Khairgaon Bk.,19.21519297,77.43096356
25,Ardhapur,0.285261086035,KHAIRGAON (BK),19.217661,77.431705,1369.0,21.904,Khairgaon Kh.,19.21519297,77.43096356
26,Ardhapur,0.456912150393,KONDHA,19.306755,77.328461,2705.0,43.28,Kondha,19.30705465,77.33280338
27,Ardhapur,0.055727188625,LAHAN,19.282427,77.459482,5506.0,88.096,Lahan,19.28228499,77.45897281
28,Ardhapur,0.207741877865,MALEGAON,19.299902,77.269543,1171.0,18.736,Malegaon,19.29805104,77.26981182
29,Ardhapur,0.956743958371,MENDHLA (BK),19.260384,77.332785,382.0,6.112,MENDHALA (BK.),19.25523068,77.32548634
30,Ardhapur,0.821311974463,MENDHLA (KD),19.264676,77.339067,1833.0,29.328,MENDHALA (KD.),19.25899615,77.34406884
31,Ardhapur,1.1759104396,DIGRAS,19.202061,77.355462,495.0,7.92,Nandla Makta,19.19591255,77.3463511
32,Ardhapur,2.0267492437,BAMNI,19.244202,77.341834,363.0,5.808,Nijampur,19.24216044,77.32264985
33,Ardhapur,0.993857020306,PATNOOR,19.270153,77.518807,2182.0,34.912,Patnur,19.2629871,77.51314804
34,Ardhapur,0.602206676655,SAWARGAON,19.303612,77.313024,997.0,15.952,Sawargaon,19.3016345,77.30768186
35,Ardhapur,0.391032340841,SHENI,19.315033,77.362052,2024.0,32.384,SHENI,19.3184529,77.36292003
36,Ardhapur,1.77496325395,BAMNI,19.244202,77.341834,250.0,4.0,Wahedpur,19.25309886,77.35587213
37,Ardhapur,0.575316398662,YELEGAON,19.220535,77.384604,4886.0,78.176,Yelegaon,19.21828756,77.38953941
38,Dharmabad,0.446220657209,ALOOR,18.843889,77.868611,965.0,15.44,Aloor,18.8398899,77.86825891
39,Dharmabad,3.6861912178,ATALA,18.916944,77.681667,2001.0,32.016,Atala,18.889217,77.70087381
40,Dharmabad,0.772397177972,ATKUR,18.903056,77.816861,1246.0,19.936,Atkur,18.90499196,77.82391244
41,Dharmabad,1.81639563426,BABLI (DH),18.870833,77.803333,1891.0,30.256,Babhali (D),18.85545103,77.79752229
42,Dharmabad,0.58287822657,BABULGAON,18.959722,77.771667,973.0,15.568,BABHULGAON,18.9573849,77.77662825
43,Dharmabad,0.831978291215,BAMNI THADI,18.835556,77.835,1352.0,21.632,Bamni,18.82956431,77.83026519
44,Dharmabad,0.321405588431,BANNALLI,18.939444,77.839722,1525.0,24.4,Bannali,18.94136716,77.84200336
45,Dharmabad,2.16508693418,BELGUJARI,18.931667,77.707222,884.0,14.144,Belgujari,18.91331793,77.71410838
46,Dharmabad,1.10634866609,BELLUR (BK),18.837222,77.879722,382.0,6.112,Belur Bk.,18.84160316,77.88916078
47,Dharmabad,1.89480125835,BELLUR (KH),18.844722,77.908611,1755.0,28.08,Belur Kh.,18.83666345,77.92447546
48,Dharmabad,1.5300707872,CHIKNA,18.929167,77.758889,2614.0,41.824,Chikna,18.91743518,77.76649075
49,Dharmabad,1.35965784935,CHINCHOLI,18.845556,77.895556,1056.0,16.896,Chincholi,18.84867924,77.90804786
50,Dharmabad,1.29030152652,CHOLAKHA,18.908889,77.715556,872.0,13.952,Cholakha,18.89853329,77.72109005
51,Dharmabad,1.7507649157,CHONDI,18.884167,77.725,1120.0,17.92,Chondi,18.86973804,77.71834019
52,Dharmabad,4.23453145421,DIGRAS,18.892501,77.733056,969.0,15.504,Digras,18.85476979,77.73850645
53,Dharmabad,1.2167272368,YELEGAON (DH),18.947297,77.732261,1099.0,17.584,Elegaon,18.93671075,77.72933391
54,Dharmabad,2.89818474276,ATKUR,18.903056,77.816861,500.0,8.0,Gurjawala,18.9235776,77.83384653
55,Dharmabad,1.46236480497,BELGUJARI,18.931667,77.707222,434.0,6.944,Haregaon,18.918729,77.70472783
56,Dharmabad,0.895519325171,HASNALI,18.972222,77.775556,401.0,6.416,Hasnali,18.9709208,77.78396031
57,Dharmabad,1.91965806594,BELLUR (KH),18.844722,77.908611,133.0,2.128,Jaflapur,18.85611782,77.9223143
58,Dharmabad,1.97283949293,JARIKOT,18.894444,77.732222,3744.0,59.904,Jarikot,18.88050986,77.74382993
59,Dharmabad,1.23212734887,JUNNI,18.990833,77.758056,1595.0,25.52,Junni,18.98149813,77.76436975
60,Dharmabad,1.73396001682,KAREGAON,18.933611,77.689722,1408.0,22.528,Karegaon,18.91859045,77.68529304
61,Dharmabad,1.28336216707,KERKHELI,18.966389,77.744444,4675.0,74.8,Karkheli,18.95488206,77.74538843
62,Dharmabad,1.22654868877,MANGNALI,18.904444,77.804722,1479.0,23.664,Mangnali,18.89342122,77.80428257
63,Dharmabad,0.461432176477,MANUR (TS),18.8275,77.839722,1487.0,23.792,Manur,18.82393147,77.83748425
64,Dharmabad,1.39386295985,MASHTI,18.850656,77.787858,669.0,10.704,Mashti,18.83833459,77.78542157
65,Dharmabad,0.713976831303,MOKLI (THADI),18.839722,77.812222,707.0,11.312,Mokali,18.83356563,77.81414942
66,Dharmabad,2.18951149186,ALOOR,18.843889,77.868611,783.0,12.528,Nerli,18.83882635,77.84850484
67,Dharmabad,0.606064500541,PANGRI,18.993056,77.7425,857.0,13.712,Pangri,18.98805935,77.74480274
68,Dharmabad,1.57076006895,PATODA (BK),18.895001,77.782501,382.0,6.112,Patoda Bk.,18.88173149,77.77738078
69,Dharmabad,0.764582911449,PATODA (KH),18.876944,77.782597,1708.0,27.328,Patoda Kh.,18.88173149,77.77738078
70,Dharmabad,0.556082180523,RAJAPUR,19.016167,77.751519,1229.0,19.664,Rajapur,19.01443209,77.75648011
71,Dharmabad,2.89124681941,SIRAJKHOD,18.850278,77.857778,151.0,2.416,Rameshwar,18.87424318,77.84711825
72,Dharmabad,2.03666067678,SIRAJKHOD,18.850278,77.857778,418.0,6.688,Rampur,18.85843966,77.8404511
73,Dharmabad,1.38109602133,ROSHANGAON,18.875622,77.755308,904.0,14.464,Roshangaon,18.86330926,77.75703324
74,Dharmabad,4.6979102641,SAIKHED,18.857778,77.735833,1105.0,17.68,Saikhed,18.90002681,77.73561317
75,Dharmabad,1.3187709918,SALEGAON (D),18.969722,77.697778,1505.0,24.08,Salegaon (D),18.95852202,77.70190317
76,Dharmabad,1.21353411159,SAMRALA,18.924444,77.791389,1067.0,17.072,Samrala,18.91475233,77.7966933
77,Dharmabad,1.50211563779,SANGAM,18.826311,77.842178,530.0,8.48,Sangam,18.8150418,77.85004824
78,Dharmabad,0.451568974255,BABLI (DH),18.870833,77.803333,1.0,0.016,Sharifabad (D),18.87327718,77.79990558
79,Dharmabad,0.800052400257,SIRAJKHOD,18.850278,77.857778,1883.0,30.128,Sirajkhed,18.85334024,77.85089808
80,Dharmabad,0.880452157516,ILEGAON THADI,18.845178,77.827361,1105.0,17.68,Vilegaon Thadi (Bk),18.83729618,77.82656106
81,Dharmabad,5.24835984129,YELLAPUR,18.929722,77.676811,573.0,9.168,Yellapur,18.88416008,77.68983939
82,Dharmabad,0.240349345533,YEOTI,18.965833,77.803611,2036.0,32.576,Yeoti,18.96753334,77.80502215
83,Dharmabad,1.60494720594,YETALA,18.941111,77.795833,3441.0,55.056,Yetala,18.9367311,77.81037318
84,Kandhar,2.33653921108,AMBULGA,18.812517,77.238867,2662.0,42.592,Abulaga,18.82256582,77.25836355
85,Kandhar,0.907900349411,ALEGAON,18.923056,77.296389,1164.0,18.624,Alegaon,18.92507081,77.30475356
86,Kandhar,2.74347559857,NAGALGAON,18.776944,77.142222,397.0,6.352,Anandwadi,18.79926602,77.15332393
87,Kandhar,1.13176172499,AURAL,18.874167,77.324444,725.0,11.6,Aural,18.87703393,77.3347651
88,Kandhar,1.625576694,BABHULGAON,18.865278,77.120556,2870.0,45.92,Babulgaon,18.87872236,77.12662407
89,Kandhar,2.31852851556,BACHOTI,18.866333,77.251655,454.0,7.264,Bachoti,18.88123681,77.26706583
90,Kandhar,1.85169010443,BHADARPURA,18.867083,77.202333,4264.0,68.224,Bahadarpura,18.87998869,77.21345494
91,Kandhar,3.0758533893,BALANTWADI,18.863356,77.165756,743.0,11.888,Balantwadi,18.8905555,77.17107845
92,Kandhar,1.26185911319,BAMNI (PK),18.900001,77.276944,1352.0,21.632,Bamni P.k.,18.90747589,77.28596935
93,Kandhar,1.6660182083,BARUL,18.849867,77.325383,4674.0,74.784,Barul,18.84736063,77.34099175
94,Kandhar,0.759161314919,BHANDARKUTHYACHIWADI,18.920556,77.268889,1371.0,21.936,Bhandar Kumthyachiwadi,18.9240325,77.27510056
95,Kandhar,1.07359391098,BHENDEWADI,18.709696,77.175514,676.0,10.816,Bhendewadi,18.70873423,77.18565701
96,Kandhar,1.98755449291,BHUKMARI,18.908251,77.411148,1084.0,17.344,Bhukmari,18.89043951,77.41273306
97,Kandhar,1.07697265807,BHUTYACHIWADI,18.940556,77.300833,663.0,10.608,Bhutyachiwadi,18.94226922,77.31091146
98,Kandhar,1.24238175606,BIJEWADI,18.85325,77.19265,1365.0,21.84,Bijewadi,18.8609903,77.20116453
99,Kandhar,2.07631729988,GUNDA,18.918333,77.358333,108.0,1.728,Binda,18.92453369,77.37695228
100,Kandhar,0.930578126891,BOLKA,18.708151,77.099617,1613.0,25.808,Bolka,18.71312895,77.10671981
101,Kandhar,4.03713417283,AMBULGA,18.812517,77.238867,508.0,8.128,Bramhwadi,18.79349437,77.27153491
102,Kandhar,1.76757153327,CHOWKI DHARMAPURI,18.849217,77.295167,1833.0,29.328,Chauki Dharnapuri,18.84879088,77.31195788
103,Kandhar,1.8152704626,CHOWKI MAHAKAYA,18.806389,77.390278,1435.0,22.96,Chauki (Mahakaya),18.79335442,77.40066093
104,Kandhar,1.4178067356,BARUL,18.849867,77.325383,500.0,8.0,Chaukipaya,18.84879088,77.31195788
105,Kandhar,0.755807179107,CHIKHALI,18.893611,77.341111,1462.0,23.392,Chikhali,18.89550497,77.34801072
106,Kandhar,0.404801554202,DAHIKALAMBA,18.931111,77.350001,2795.0,44.72,Dahikalamba,18.92966963,77.35353512
107,Kandhar,1.28643242696,DAITHNA,18.763056,77.163333,1372.0,21.952,Daithana,18.770509,77.17267848
108,Kandhar,1.20861944126,DATALA,18.924167,77.320556,2224.0,35.584,Datala,18.92513559,77.33200077
109,Kandhar,1.75491907847,DEOYACHIWADI,18.764783,77.288983,850.0,13.6,Dewaichiwadi,18.78055907,77.28945381
110,Kandhar,2.14383074327,DHANORA KAUTHA,18.825833,77.391389,892.0,14.272,Dhanora (Kavtha),18.81117739,77.40462358
111,Kandhar,1.88457729998,MAJRE DHARMAPURI,18.907778,77.173056,1833.0,29.328,Dharmapuri Majare,18.92418707,77.17753973
112,Kandhar,1.22622058033,DIGRAS (BK),18.712001,77.200167,382.0,6.112,Digras Bk.,18.7213849,77.20628282
113,Kandhar,2.27196912027,DIGRAS (KH),18.733194,77.223889,1755.0,28.08,Digras Kh.,18.7213849,77.20628282
114,Kandhar,2.07631729988,GUNDA,18.918333,77.358333,114.0,1.824,Dinda,18.92453369,77.37695228
115,Kandhar,0.497773441544,GANDHINAGAR,18.752601,77.234801,537.0,8.592,Gandhinagar,18.75200297,77.23948616
116,Kandhar,1.02407839506,GANGANBID,18.867201,77.136767,535.0,8.56,Ganganbid,18.87616981,77.13897876
117,Kandhar,0.879129909922,GAUL,18.794751,77.225817,3883.0,62.128,Gaul,18.79487465,77.2341675
118,Kandhar,0.908379460865,GHAGARDARA,18.763056,77.206389,1562.0,24.992,Ghagardarwadi,18.76003214,77.21440387
119,Kandhar,1.90687045911,GHODAJ,18.858717,77.155083,2531.0,40.496,Ghodaj,18.87562172,77.15203567
120,Kandhar,1.23267261699,GHUBADWADI,18.724988,77.244359,221.0,3.536,Ghubadwadi,18.72871711,77.25538222
121,Kandhar,3.00731643663,GOGDARI,18.876944,77.244167,1311.0,20.976,Gogdari,18.90232472,77.25404089
122,Kandhar,2.04656306468,GONAR,18.781389,77.361111,2280.0,36.48,Gonar,18.76306898,77.36297888
123,Kandhar,3.57736233896,GULAB WADI,18.894167,77.170278,657.0,10.512,Gulabwadi,18.87696077,77.19900891
124,Kandhar,0.851863721318,GUNDA,18.918333,77.358333,483.0,7.728,Gunda,18.91447358,77.36532865
125,Kandhar,0.690292312022,GUNTUR,18.707631,77.232431,2872.0,45.952,Guntur,18.70696479,77.23894736
126,Kandhar,1.98422605636,GUTTEWADI,18.774444,77.169444,606.0,9.696,Guttewadi,18.78890905,77.18048116
127,Kandhar,1.00749160129,HADOLI (BR),18.72,77.152778,1367.0,21.872,Hadoli B.S.,18.71502428,77.16077292
128,Kandhar,1.38688908465,HALDA,18.89,77.376667,2087.0,33.392,Halda,18.87894209,77.38276482
129,Kandhar,2.75111777092,HANMANTWADI,18.776389,77.077222,523.0,8.368,Hanmantwadi,18.79865875,77.08860803
130,Kandhar,1.37632131379,HARBAL (PK),18.767222,77.219167,1456.0,23.296,Harbal P.K.,18.77137668,77.23148129
131,Kandhar,0.682535774849,HASUL,18.697167,77.052433,1418.0,22.688,Hasul,18.69266369,77.05683637
132,Kandhar,0.58469018769,HATKAYAL,18.719833,77.090167,1739.0,27.824,Hatkayal,18.72494848,77.08888204
133,Kandhar,0.378877158764,HIPPERGA SHAHA,18.725483,77.134667,1663.0,26.608,Hiparga Shadivan,18.72480724,77.13114071
134,Kandhar,1.13176172499,AURAL,18.874167,77.324444,725.0,11.6,Hisse Aural,18.87703393,77.3347651
135,Kandhar,2.12386070226,IMAMWADI,18.895556,77.185278,747.0,11.952,Imamwadi,18.87900822,77.17519609
136,Kandhar,1.95658895894,JAKAPUR,18.797501,77.366111,796.0,12.736,Jakapur,18.78133356,77.37344702
137,Kandhar,1.64683719528,JANGAMWADI,18.854901,77.219751,696.0,11.136,Jangamwadi,18.8660527,77.23005007
138,Kandhar,2.05769925162,KALHALI,18.761967,77.298101,2042.0,32.672,Kallali,18.74772207,77.31057562
139,Kandhar,2.24634741206,KANDHAREWADI,18.825556,77.204722,1679.0,26.864,Kandharewadi,18.82454747,77.22603898
140,Kandhar,0.850770825575,KARTALA,18.70459,77.062369,1015.0,16.24,Kartala,18.7121659,77.06349927
141,Kandhar,0.890906724687,KATKALAMBA,18.855556,77.365001,3946.0,63.136,Katkalmba,18.84781577,77.36718781
142,Kandhar,1.84739943787,KAUTHA,18.811944,77.372222,787.0,12.592,Kautha,18.80282667,77.38689428
143,Kandhar,2.73658749121,KAUTHA,18.811944,77.372222,497.0,7.952,Kauthawadi,18.82442166,77.39463304
144,Kandhar,1.63720487822,KHANDGAON,18.759722,77.360833,1755.0,28.08,Khandgaon Hamid,18.74853074,77.37093734
145,Kandhar,1.30933172571,KHUDYACHIWADI,18.923056,77.244167,878.0,14.048,Khudyachiwadi,18.93027368,77.25400242
146,Kandhar,5.77492353271,KOTBAZAR,18.874167,77.203333,3044.0,48.704,Kot Bazar,18.91401441,77.23853819
147,Kandhar,0.449883600729,KURULA,18.760083,77.129283,7069.0,113.104,Kurla,18.75753035,77.13259809
148,Kandhar,1.16648477107,LADKA,18.915278,77.378333,1681.0,26.896,Ladka,18.91088867,77.38840479
149,Kandhar,4.05403418234,LALWADI,18.899444,77.217778,841.0,13.456,Lalwadi,18.87744479,77.18704961
150,Kandhar,1.16203299836,LATH (KH),18.939167,77.270001,1755.0,28.08,Lath  Kh.,18.93520345,77.28022393
151,Kandhar,1.26393663084,MADALI,18.756667,77.378889,885.0,14.16,Madali,18.74785998,77.38647807
152,Kandhar,0.158339533193,MAHALINGI,18.699067,77.083633,1287.0,20.592,Mahalingi,18.7001355,77.08263925
153,Kandhar,3.14938304776,MANASPURI,18.871701,77.208833,2259.0,36.144,Manaspuri,18.88884097,77.23266328
154,Kandhar,1.11309249807,MANGNALI,18.806853,77.30625,1479.0,23.664,Mangnali,18.80769631,77.3167873
155,Kandhar,1.19356087824,MARSHIVNI,18.743056,77.168056,1777.0,28.432,Marshivni,18.74652761,77.17878196
156,Kandhar,3.00525663277,MASALGA,18.772222,77.381111,1568.0,25.088,Masalaga,18.75599259,77.4039357
157,Kandhar,0.357034021043,MOHIJA,18.744167,77.067501,1496.0,23.936,Mohija,18.74737768,77.06753923
