,State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase
34424,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,AAJAMPUR,60023.0,28.676043,77.685497,AAJAMPUR,1
34425,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BAJHERA KHURD,60024.0,28.669276,77.633773,BAJHERA KHURD,1
34426,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BASATPUR,60025.0,28.616701,77.675722,BASATPUR,1
34427,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BEEGHEYPUR,245085.0,28.562199,77.721749,BEEGHEYPUR,1
34428,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BHAJEDA KALAN,60026.0,28.600783,77.722617,BHAJEDA KALAN,1
34429,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BHAVA,60027.0,28.572933,77.747667,BHAVA,1
34430,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BHOVAPUR,60028.0,28.677586,77.601125,BHOVAPUR,1
34431,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,BHUDIA,60029.0,28.581773,77.737276,BHUDIA,1
34432,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,CHHAJARSI,60030.0,28.707881,77.614252,CHHAJARSI,1
34433,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DAHIRPUR RAJJAKPUR,60031.0,28.586794,77.742012,DAHIRPUR RAJJAKPUR,1
34434,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DAHPA KANDAULI,60032.0,28.680017,77.683383,DAHPA KANDAULI,1
34435,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DAULATPUR DHIKARI,60033.0,28.62781,77.637983,DAULATPUR DHIKARI,1
34436,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DEHRA,60034.0,28.644772,77.601765,DEHRA,1
34437,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DHAULANA,60035.0,28.633291,77.650608,DHAULANA,1
34438,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DINANATHPUR PUTHI,245086.0,28.656889,77.552667,DINANATHPUR PUTHI,1
34439,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,DOMA TIKRI,60036.0,28.612766,77.685956,DOMA TIKRI,1
34440,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,EKLAIDI,60037.0,28.580528,77.712222,EKLAIDI,1
34441,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,FAGAUTA,245087.0,28.662873,77.707287,FAGAUTA,1
34442,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,GALAND,60038.0,28.686444,77.588278,GALAND,1
34443,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,HASANPUR LODHA,60039.0,28.637361,77.56725,HASANPUR LODHA,1
34444,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,HIMMAT NAGAR,60040.0,28.682355,77.687558,HIMMAT NAGAR,1
34445,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,HINDALPUR,60041.0,28.688933,77.616767,HINDALPUR,1
34446,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,INAYATPUR,245088.0,28.644218,77.539317,INAYATPUR,1
34447,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,KAKRANA,60042.0,28.642596,77.641201,KAKRANA,1
34448,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,KAMARUDDIN NAGAR,60043.0,28.595233,77.677083,KAMARUDDIN NAGAR,1
34449,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,KANDOLA,60044.0,28.662773,77.658656,KANDOLA,1
34450,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,KAPOORPUR,60045.0,28.620917,77.698167,KAPOORPUR,1
34451,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,KARANPUR JATT,60046.0,28.652457,77.680796,KARANPUR JATT,1
34452,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,KHERA,60047.0,28.700525,77.639636,KHERA,1
34453,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,LAKHAN,60049.0,28.691329,77.600311,LAKHAN,1
34454,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,LALPUR,60050.0,28.615479,77.651608,LALPUR,1
34455,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,MADAPUR MUSTAFABAD,60051.0,28.677345,77.625003,MADAPUR MUSTAFABAD,1
34456,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,MASAUTA,245089.0,28.710679,77.591845,MASAUTA,1
34457,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NAGLA KASHI,60052.0,28.584663,77.678293,NAGLA KASHI,1
34458,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NAGLAUDAIRAMPUR,60053.0,28.637726,77.583002,NAGLAUDAIRAMPUR,1
34459,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NANDPUR,0.0,28.627733,77.678533,NANDPUR,1
34460,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NARAINA,60055.0,28.602833,77.739433,NARAINA,1
34461,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NARAINPUR VASKA,60056.0,28.629019,77.691929,NARAINPUR VASKA,1
34462,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NIDHAULI,60057.0,28.617917,77.633633,NIDHAULI,1
34463,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,NIDORI,245090.0,28.718583,77.601667,NIDORI,1
34464,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,PARPA,60058.0,28.56645,77.692883,PARPA,1
34465,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,PIPLADA,60059.0,28.679889,77.554889,PIPLADA,1
34466,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,RAGHUNATH PUR,245091.0,28.658411,77.540008,RAGHUNATH PUR,1
34467,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SADAT NAGAR IKLA,245092.0,28.651167,77.528722,SADAT NAGAR IKLA,1
34468,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SAMANA,60060.0,28.592598,77.681418,SAMANA,1
34469,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SAPANWAT,60061.0,28.619189,77.727147,SAPANWAT,1
34470,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SHAULANA,60063.0,28.611283,77.655567,SHAULANA,1
34471,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SHEKHPUR KHICHARA,60062.0,28.669139,77.565139,SHEKHPUR KHICHARA,1
34472,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SIKHEDA,60065.0,28.685878,77.651967,SIKHEDA,1
34473,UTTAR PRADESH,9,HAPUR,705,DHAULANA,1130,SIWAYA,60066.0,28.642967,77.686833,SIWAYA,1
34474,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,AKKHAPUR URF AKHTYARPUR,60067.0,28.814388,78.000482,AKKHAPUR URF AKHTYARPUR,1
34475,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,ALAMGIRPUR,60068.0,28.734367,78.136183,ALAMGIRPUR,1
34476,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,ALAMNAGAR NAWADA,60069.0,28.676056,78.148083,ALAMNAGAR NAWADA,1
34477,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,ALLABUXPUR,60070.0,28.764546,78.103817,ALLABUXPUR,1
34478,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,ALLIPUR THERA,60071.0,28.698306,78.079139,ALLIPUR THERA,1
34479,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,ANUPPUR DEBAI,60072.0,28.829314,77.953773,ANUPPUR DEBAI,1
34480,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,ATHSAINI,60073.0,28.778567,78.040598,ATHSAINI,1
34481,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,BADARKHA,60074.0,28.774027,78.057157,BADARKHA,1
34482,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,BAGADPUR,60075.0,28.751694,78.106639,BAGADPUR,1
34483,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,BAHADUR GARH,60076.0,28.668089,78.118022,BAHADUR GARH,1
34484,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,BHADSYANA,60077.0,28.658222,78.132444,BHADSYANA,1
34485,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,BHAINA SADARPUR,60078.0,28.675889,78.071556,BHAINA SADARPUR,1
34486,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,BIHOONI,60079.0,28.763639,78.056528,BIHOONI,1
34487,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,CHANDENER,60080.0,28.669528,78.094861,CHANDENER,1
34488,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,CHITTAUDA MAHIUDDINPUR,60081.0,28.723778,78.112917,CHITTAUDA MAHIUDDINPUR,1
34489,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,DAHRA,60082.0,28.720333,78.075611,DAHRA,1
34490,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,DAUTAI,60083.0,28.796133,78.052133,DAUTAI,1
34491,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,DEOLI,60084.0,28.824867,77.985417,DEOLI,1
34492,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,DHANA,60085.0,28.820333,77.984317,DHANA,1
34493,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,DHOLPUR,60086.0,28.708239,78.068749,DHOLPUR,1
34494,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,FATTAPUR LISDI,60087.0,28.804483,77.989467,FATTAPUR LISDI,1
34495,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,HAIDERPUR,60089.0,28.867528,78.031889,HAIDERPUR,1
34496,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,HASUPURA,60090.0,28.791139,78.015083,HASUPURA,1
34497,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,INAYATPUR,60091.0,28.832889,78.091222,INAYATPUR,1
34498,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,JHADINA,60092.0,28.859047,78.061977,JHADINA,1
34499,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,KALYANPUR,60093.0,28.829278,78.056306,KALYANPUR,1
34500,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,KARIMPUR,60095.0,28.751161,78.068402,KARIMPUR,1
34501,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,KATAURA ZAFARABAD,60096.0,28.707889,78.080583,KATAURA ZAFARABAD,1
34502,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,KHILWAI,60097.0,28.808972,78.061472,KHILWAI,1
34503,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,LADPURA,60098.0,28.838778,78.040111,LADPURA,1
34504,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,LAHADARA,60099.0,28.650094,78.146639,LAHADARA,1
34505,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,LATHIRA,245093.0,28.791283,78.119283,LATHIRA,1
34506,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,LODIPUR CHHAPKA,60100.0,28.849556,78.022861,LODIPUR CHHAPKA,1
34507,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,LODIPUR SOBAN,60101.0,28.832035,78.003075,LODIPUR SOBAN,1
34508,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,LUHARI,60102.0,28.737944,78.058806,LUHARI,1
34509,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,MANAK CHAUK,60103.0,28.813583,78.022528,MANAK CHAUK,1
34510,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,MOHAMMADPUR RUSTAMPUR,60105.0,28.707567,78.121367,MOHAMMADPUR RUSTAMPUR,1
34511,UTTAR PRADESH,9,HAPUR,705,GARH MUKTESHWAR,1131,MURADPUR JANUPURA,60106.0,28.824655,78.052402,MURADPUR JANUPURA,1
