,State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase
35955,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,ATARIA,77090.0,28.908133,78.876416,ATARIA,1
35956,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BADHPURA MAZRA KURI,77091.0,29.096683,78.930433,BADHPURA MAZRA KURI,1
35957,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BAHERI,77092.0,29.03265,78.882766,BAHERI,1
35958,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BAHORANPUR KALAN,77093.0,28.964016,78.870516,BAHORANPUR KALAN,1
35959,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BARAHI LALPUR MUSTAHKAM,77094.0,29.058083,78.88895,BARAHI LALPUR MUSTAHKAM,1
35960,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BARHPURA MAZRA MASHESPUR KHEM,77095.0,28.987583,78.876583,BARHPURA MAZRA MASHESPUR KHEM,1
35961,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BERKHERA CHAK,77096.0,28.929883,78.87935,BERKHERA CHAK,1
35962,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BHAGTPUR TANDA,77097.0,29.013416,78.893133,BHAGTPUR TANDA,1
35963,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BHANPUR GAJRAULA,77098.0,29.05325,78.927583,BHANPUR GAJRAULA,1
35964,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BHATGAWAN,77099.0,29.013383,78.893016,BHATGAWAN,1
35965,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BILAKUDAN,77100.0,28.929066,78.882383,BILAKUDAN,1
35966,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BILAWALA MUSTAHKAM,77101.0,29.085183,78.907083,BILAWALA MUSTAHKAM,1
35967,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BIRPUR FATEHULLAPUR,77102.0,29.11735,78.961383,BIRPUR FATEHULLAPUR,1
35968,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,BURHANPUR MUSTAHKAM,77103.0,29.106366,78.9134,BURHANPUR MUSTAHKAM,1
35969,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,CHANDPUR MUSTAHKAM,77104.0,29.00315,78.843683,CHANDPUR MUSTAHKAM,1
35970,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,CHATURPUR NAIK,77105.0,29.09885,78.951283,CHATURPUR NAIK,1
35971,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,DAGARPUR,77106.0,28.936583,78.877083,DAGARPUR,1
35972,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,DALPURI BAMANIA MUSTAHKAM,77107.0,29.030716,78.87185,DALPURI BAMANIA MUSTAHKAM,1
35973,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,DEVIPUR MUSTAHKAM,77108.0,28.974633,78.83605,DEVIPUR MUSTAHKAM,1
35974,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,GANESHPUR DEVI MUSTAHKAM,77109.0,28.96975,78.82815,GANESHPUR DEVI MUSTAHKAM,1
35975,UTTAR PRADESH,9,MORADABAD,135,BHAGATPUR TANDA,1415,GHOSIPURA BABUPRA,77110.0,29.00535,78.855083,GHOSIPURA BABUPRA,1
