,State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phase
36275,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,ALIPUR KALAN,77832.0,29.46976,77.46255,ALIPUR KALAN,1
36276,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,ALIPURKHURD,77833.0,29.48144,77.59169,ALIPURKHURD,1
36277,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,AMIRNAGAR,77834.0,29.49457,77.57404,AMIRNAGAR,1
36278,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,ATALI,77835.0,29.44182,77.50198,ATALI,1
36279,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,BAGHRA,77836.0,29.46596,77.57661,BAGHRA,1
36280,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,BARWALA,77837.0,29.4339,77.60915,BARWALA,1
36281,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,BUDINA KALAN,77838.0,29.45799,77.50285,BUDINA KALAN,1
36282,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,BUDINAKHURD,77839.0,29.49159,77.59979,BUDINAKHURD,1
36283,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,CHHETELA,77840.0,29.49995,77.48723,CHHETELA,1
36284,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,DHANSANI,77841.0,29.47887,77.53315,DHANSANI,1
36285,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,DHINDHAWALI,77842.0,29.42127,77.52436,DHINDHAWALI,1
36286,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,DHOLARA,77843.0,29.48306,77.50083,DHOLARA,1
36287,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,DHOLARI,77844.0,29.46939,77.50842,DHOLARI,1
36288,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,GUJARHERI,77845.0,29.50886,77.51215,GUJARHERI,1
36289,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,HAIDER NAGAR,77846.0,29.45235,77.55459,HAIDER NAGAR,1
36290,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,HARSOLI,77847.0,29.40627,77.58609,HARSOLI,1
36291,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,JAGAHERI,77848.0,29.4698,77.60697,JAGAHERI,1
36292,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,JASOI,77849.0,29.50355,77.50285,JASOI,1
36293,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KARWARA,77850.0,29.41862,77.58252,KARWARA,1
36294,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KAZI KHERA,77851.0,29.46479,77.60604,KAZI KHERA,1
36295,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KHATOLA,77852.0,29.4023,77.57802,KHATOLA,1
36296,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KHERI DUDHA DHARI,77853.0,29.4819,77.61682,KHERI DUDHA DHARI,1
36297,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KINAUNI,77854.0,29.45008,77.62916,KINAUNI,1
36298,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KUTBA,77855.0,29.40231,77.53197,KUTBA,1
36299,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,KUTBI,77856.0,29.40468,77.53638,KUTBI,1
36300,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,LADWA,77857.0,29.50473,77.54836,LADWA,1
36301,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,LAKHAN,77858.0,29.46151,77.52814,LAKHAN,1
36302,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,LALU KHERI,77859.0,29.47695,77.45966,LALU KHERI,1
36303,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,MANDI,77860.0,29.43888,77.57325,MANDI,1
36304,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,MOHAMMADPUR MADAN,77861.0,29.44517,77.47021,MOHAMMADPUR MADAN,1
36305,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,MUKUNDPUR,77862.0,29.43144,77.54512,MUKUNDPUR,1
36306,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NAGALA PITHORA,77863.0,29.51475,77.50069,NAGALA PITHORA,1
36307,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NAROTTAMPUR,77864.0,29.44739,77.60927,NAROTTAMPUR,1
36308,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NASEERPUR,77865.0,29.49358,77.53177,NASEERPUR,1
36309,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NIRMANA,77866.0,29.38404,77.61353,NIRMANA,1
36310,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NIRMANI,77867.0,29.39577,77.62276,NIRMANI,1
36311,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NIWADA CHIROLI,77868.0,29.4355,77.49627,NIWADA CHIROLI,1
36312,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,NUNA KHERA,77869.0,29.43215,77.52343,NUNA KHERA,1
36313,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,PINNA,77870.0,29.4688,77.64371,PINNA,1
36314,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,PIPALHERA,77871.0,29.5297,77.4717,PIPALHERA,1
36315,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,SAIDPUR KHURD,77872.0,29.4758,77.57475,SAIDPUR KHURD,1
36316,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,SALAHKHERI,77873.0,29.46087,77.45401,SALAHKHERI,1
36317,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,SANJHAK,77874.0,29.4299,77.64036,SANJHAK,1
36318,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,SONJHANI,77875.0,29.48626,77.46268,SONJHANI,1
36319,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,TAWLI,77876.0,29.41749,77.62263,TAWLI,1
36320,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BAGHARA,1425,TITAWI,77877.0,29.46999,77.52789,TITAWI,1
36321,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BUDHANA,1426,ALIPUR ATERNA,77878.0,29.29238,77.51604,ALIPUR ATERNA,1
36322,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BUDHANA,1426,ATALEE,77879.0,29.21121,77.52093,ATALEE,1
36323,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BUDHANA,1426,BAHRAMGARH,77880.0,29.35582,77.48713,BAHRAMGARH,1
36324,UTTAR PRADESH,9,MUZAFFARNAGAR,133,BUDHANA,1426,BARKATA,77881.0,29.25472,77.47836,BARKATA,1
