achhi,1056
ajande bk,1392
ajande kh,1159
akkadse,913
alane,538
amalthe,1978
amrale,2094
anjanvihire,2090
babhulde,489
bamhane,2821
betawad,7692
bhadane,3158
chandgad,1027
chaugaon bk.,1767
chilane,3203
chimathane,473
chimthaval,740
chirane,1046
dabhashi,2009
dabli,1412
dalwade pr. n,1519
dangurne,981
darane,1568
darkheda,859
daswel,1342
dattane,1230
daul,2289
degaon,1605
dhamane,246
dhandarne,1151
dhawade,2150
divi,1730
dongargaon,1270
gavhane,1185
gorane,1363
hatnur,3043
hispur,554
hol pra.be.,3020
humbarde,629
jakhane,1218
jasane,628
jatode,1499
jogshelu,994
june kodade,1933
kadane,1510
kalgaon,1093
kalmadi,2128
kamkheda,2239
kampur,1053
kanchanpur,1558
karle,3185
khalane,4893
kharde bk,2817
kumbhare,549
kurukwade,2223
langhane,1221
lohgaon,762
mahalpur,798
malich,2160
malpur,3084
mandal,1408
mandane,1058
melane,826
methi,3646
mhalsar,329
mudavad,235
nardana,6609
newade,1194
nimgul,2940
nirgudi,1165
nishane,846
padhavad,2200
parsamal,1521
parsole,1069
paste,3196
patan,3882
pathare,1427
pimparkheda,848
pimprad,1892
rahimpure,1141
rami,2186
ranjane,1918
rewadi,1816
rohane,2100
sahur,785
salve,2724
sarve,997
satare,1021
shewade,278
sonshelu,1094
sulwade,1202
suray,740
tamthare,2364
tavkheda p.n.,652
valkheda,3237
varpade,1276
varshi,5152
varsus,1054
varul,171
varzadi,2593
vaypur,1802
vikharan,3903
vikhurle,839
virdel,3573
vitai,2112
wadade,515
wadi,1328
waghadi bk,2236
waghadi kh.,1033
waghode,1078
wani,915
warud,4503
zirve,842
zotwade,1527
aadhe,1319
aamode,2999
ahilyapur,2212
ajande bk,1392
ajande kh,1159
ajnad,3598
ambe,1116
anturli,1977
arthe bk,3336
arthe khd,3929
babhalaj,3442
babhulde,489
balde,1821
balkuve,1822
bharwade,2490
bhatane,3203
bhatpura,4317
bhaver,2060
bhoity,3880
bhorkheda,2456
bhortek,1400
boradi,8369
borgaon,761
borpani,1885
budki,4904
chakdu,3261
chandpuri,1351
chandse -chandsurya,345
chilare,2336
dahiwad,7783
durbalya,2349
fattepur,5534
gadhaddeo,3557
gartad,2894
ghodasgaon,1055
gidhade,1575
gurhadpani,2298
hadakhed,4812
hated,1062
hendryapada,1306
higaon,1371
hingoni bk,1329
hingoni pada,1015
hisale,4365
hivarkheda,1370
hol,3859
jaitpur,697
jalod,452
jamnyapada,1296
japora,1316
jatoda,2447
javkheda,1453
joyda,3390
june bhampur,3450
kalamsare,2160
karwand,4756
khairkhuti,2823
khambale,230
khamkheda pr aa,2255
khamkheda pr tha,1538
kharde bk.,3261
kharde kh.,957
kodid,943
kurkhali,1636
kuve,2437
la. hanuman,2881
lauki,1986
londhare,1948
m.dondwade,2481
malkater,2545
mandal,1408
manjrod,4160
mohide,1704
nandarde,271
nanthe,643
natwade,1512
nave bhampur,1363
nimzari,1520
palasner,4634
panakhed,2528
piloda,2038
pimpale,844
pimpri,1584
rohini,5410
rudawali,1382
sakvad,1082
sangvi,762
savalde,1842
saver-godi,1479
shemlya,3003
shingave,5283
subhashnagar,2115
sule,680
