aarave,2288
chaugaon kh.,510
nave kodade,1933
sawai mukti,2429
shindkheda,2172
sonevadi,1036
sukvad,1082
takarkheda,2383
tawkheda pr. be,652
tembhalai,530
asali tande,1490
new boradi,5558
vikharan kh.,1137
ajanale,1464
avadhan,4732
babare,881
babhulvadi,1834
fagane,1221
isarane,1369
junavane,2397
kawathi,2836
kundane (var),2310
kundane (warkhedi) (nim),2320
lohagad,2854
mukati,2429
nawara,3072
nawari,2320
nyahalod,7215
sayane,2816
vadajai,6302
valvadi,29636
var,5152
varkhedi,1370
bhadgaon (v),543
kaldar,1804
malgaon pr,598
mhasdi pr. ner,6885
mhasdi pr. pimpalner,1305
umarkhadwa,848
