*keliweli  gm,3441
adgaon kh,1993
akoli jahangir,138
asegaon bajar,4475
balegaon,4475
bambarda bk,2009
chohatta,166
dewarda,35
edlapur,2524
jalgaon nahate,0
jaulka,1254
jaulkhed bk.,215
jitapur pr. adgaon,1542
karatwadi,1542
karatwadi (r),1275
kasod shivpur,1391
kautha bk.,0
kawasa bk.,0
khirkund bk.,492
lohari bk.,710
makrampur,1486
mankari  wastapur,20262
nehori bk.,237
ramapur alias dharul,1054
shahapur pr.rupagad,740
umara,341
wadali deshmukh,3258
wadali satwai,46
wadgaon mendhe,1546
bharatpur,1604
chincholi ganu,1375
dongergaon,1960
kanheri gawali,3982
karanja ramzanpur,645
khirpuri bk.,2137
khirpuri kh.,604
morgaon sadijan,1829
nandkhed takli,531
nimbi,906
shingoli,484
takli nim.,196
ural kh.,1263
apoti bk,2124
badalapur,476
birshingpur,300
borgaon kh,375
dodki,0
dudlam,0
gopalkhed,2534
goregaon kh.,1365
hingna mah.,1360
kandi,878
kaulkhed gomashe,3050
kaulkhed jh.,365
kharap bk.,995
khothari,2358
kumbari,3339
lakhonda bk.,527
palso bk.,1184
rohna,1435
sangvi mohadi,967
sukhadi nandapur,1391
umri p balapur,20262
wadad,332
yavalkhed,728
bhendimahal,1681
bheni sutrak,402
chincholi ru.,0
dagadparawa,2291
donad bk.,1156
khothali kh.,1716
nimbhara,1306
pimpalgoncha,1580
sakhavira,502
tiwas bk.,313
andhar sangavi,2330
belura khurd,1263
bhandaraj khurd,698
changefal,615
digras khurd,1792
jamb,901
malsoor,4475
pimpaldoli,1347
saiwani,4532
sukali,1391
tandali khurd,1271
tulanga khurd,236
wahala bk.,1247
