akolkhed,5539
alewadi,781
amboda,2938
belura,1076
bordi,100
chandikapur,1926
danori,1177
deori,2083
deulgaon,2445
dhamangaon,945
dharel,773
dinoda,1298
diwthana,3
hanwadi,602
kalwadi,831
karodi,1820
khairkhed,1043
kinkhed,429
koha,233
kutasa,5091
ladegaon,751
lamkani,125
lotkhed,998
mahagaon,977
manchanpur,1036
maroda,1081
mohala,24
mundgaon,0
nakhegaon,0
nandkhed,708
palsod,1980
panaj,0
parala,1112
patonda,994
patsul,958
pimpri kh.,834
popatkhed,69
punda,0
raundala,1835
rel,3565
rohankhed,1082
ruikhed,2478
sawara,593
sawargaon,2394
takli bk.,956
takli kh.,118
taroda,713
wani,361
warula,1016
warur,2235
antri malkapur,1609
bahadura,668
barlinga,893
batwadi bk.,2141
batwadi kh.,718
borgaon vairale,1442
dadham,1041
degoan,564
dhanegaon,3370
gaigaon,4112
hasnapur,521
hata,3425
hatrun,5610
hingni nimba,759
jogalkhed,759
kalambi bk.,1409
kalambi mah.,939
kasura,1476
kawtha bk.,1197
kazikhed,281
khamkhed,6
khandala,2006
kolasa,1900
kupta,657
lohara,5553
malwada,496
manarkhed,1582
mandoli,0
mandwa bk.,0
manjari,1773
manki,1356
mokha,733
morzadi,1243
nagad,1061
nakashi,1651
naya andhura,1470
nimkarda,2762
paras,13683
pimpalgaon,10
ridhora,3393
sagad,1097
sangwi jomdeo,743
satargaon,936
shelad,570
sonala,426
takli khoj.,1105
tamsi,1467
ural bk.,2098
vazegaon,1033
vyala,5528
wadegaon,18257
agar,3489
akhatwada,750
akoli khurd,1402
amanatpur,1062
ambikapur,850
anakwadi,383
anvi,1971
apatapa,669
babulgaon jh,5212
bhod,753
bhourat,3763
borgaon manju,16858
chandur,5021
changephal,615
chikhalgaon,3660
dabki,1223
dahigaon gawande,3458
dahihanda,5922
dapura,177
devli,1431
dhamna,931
dhotardi,1672
dhudhala,295
dongargaon,1960
donwada,1309
eaklara,649
gandhigram,1667
ghusar,419
goregaon bk.,1923
gudhadi,4905
hingni bk.,1032
kalambeshar,1484
kanchanpur,993
kanshiwani,4532
kapileshwar,801
kapshi road,2085
kapshi talao,1129
kasali khd,575
katipati,918
katyar,1562
khadka,1055
khadki bk.,12133
khadki takdi,940
khambora,372
kharap khd,499
kolambi,75
kurankhed,0
lakhanwada,629
lonagra,133
majalapur,652
malkapur,0
marodi,783
masa,690
mazod,0
mhaisang,2719
mhaispur,2462
mhatodi,2105
mirzapur,1038
morgaon bhakre,2208
navthal,548
nimbhora,0
nimbi malokar,906
nipana,1341
nirat,811
pailpada,1761
palodi,641
patur nandapur,668
ramgaon,318
sanglud kh.,88
sangvi kh.,264
shiloda,4823
shivani,13699
shivar,6047
shiwapur,1069
sisa,449
somthana,918
sonala,426
sukoda,1049
takali jalam,138
tamshi,255
ugwa,235
wairat rajapur,645
wani rambhapur,1306
warodi,2834
washimba,1172
yalwan,885
yeota,1033
ajni bk.,0
barshitakli,0
bhengaon,695
bormali,779
chelka,917
chohogaon,896
devdari,578
dhaba,1434
dhakli,1213
dhanora,491
donad kh.,578
ghota,1605
gorwa,1245
hatola,1763
jalalabad,675
jambrun sa.,0
jamkeshwer,1434
januna,1866
kajleshwer,1754
kanheri sarap,4376
kasarkhed,738
katkhed,1525
khambora,372
kherda bk.,1028
kherda kh.,974
khopdi,654
kothali bk.,1294
lohgad,0
mahagaon,977
mahan,0
mangul,167
moral,1767
morgaon kakad,0
mozri kh.,9
nihida,726
nimbi bk.,724
nimbi kh.,700
parabhawani,852
paranda,0
pardi,343
patkhed,1403
pimpalgaon hande,886
pimpalkhuta,1113
pinjar,7810
punoti bk.,356
punoti kh.,0
rahit,1402
rajanda,3843
rajankhed,1222
redwa,0
rustamabad,1774
sahit,946
salpi,306
sarkinhi,1438
sawarkhed,464
shelu bk.,398
shindkhed,3239
songiri,437
sukli,370
tembhi,652
titwa,1624
titwan,1116
ujaleshwer,912
umardari,341
vadgaon,0
vaghjali,144
vastapur,565
vizora,1943
yeranda,1721
zodga,1917
agikhed,505
alegaon,8763
ambashi,1644
asola,1181
astul,1267
babhulgaon,302
belura bk.,859
bhandaraj bk.,2009
bodkha,564
channi,0
charangaon,2505
chatari,2781
chondhi,533
deulgaon,2445
digras bk.,1833
gawandgaon,2588
gondhalwadi,854
karla,1285
khamkhed,6
khanapur,2227
khetri,0
kosgaon,0
kothari bk.,995
malkapur,0
malrajura,1820
nandkhed,708
padsingi,943
pandhurna,0
pangartati,470
pastul,923
pimpalkhuta,1113
raher,1262
sangola,583
sasti,5404
sawargaon,2394
sawarkhed,464
shekapur,802
shirla,242
tandali bk.,1271
tulanga bk.,1670
umra,390
vivra,3843
zarandi,898
