gagapur,827
manibeli (@jangthi),4330
rasingour,144
sinduri (@gaman),1714
domode,2610
kalumbu,3216
kanadi h,1539
kanadi ts,4004
kauthad th,1355
kauthal ts,1355
kawadith,1445
khorgon,1753
koandwad,705
kochara,1463
kodhawad,3272
kouthad,1384
kurhawad ts,1001
molani,4086
padhadada bk,4347
pipodod,446
pimparpada,933
sigaspur t,2758
dhabaje b (dhanaje),564
ghatali (@kakarde),1195
roshmal (bk),1035
jambipada,1358
khairale(@songirpada),295
pimpri(@bhilaipada),933
taleade b,3960
talwade k,3960
ampada,2450
bandhrfali (bandharfali),1077
chhouki (chouki),939
kadvan b (at mothe kadwan),1300
karnjewel (karanjwel),1976
khanapur ( at panbara),887
khandbar (khandbara),887
lakadkot (lakkadkot),2764
nibhoni (nimbhoni),633
piparpada (pimpripada),933
sarvat (sawarat),950
sonare digar,1645
wadkambi,1116
wahande (wasade),953
zamansar (zamanjhar),1385
