State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, BOMMANAMPADU, 234575, 15.838472, 80.010881, BOMMANAMPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, CHAKRAYAPALEM, 234568, 15.862269, 79.951759, CHAKRAYAPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, CHINAKOTHAPALLI, 234569, 15.904631, 79.97113, CHINAKOTHAPALLI, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, DHARMAVARAM, 234571, 15.906279, 80.006225, DHARMAVARAM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, DHENUVAKONDA, 234583, 15.709507, 79.945104, DHENUVAKONDA, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, GOPALAPURAM, 234578, 15.847515, 79.958984, GOPALAPURAM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, GOWADA, 234570, 15.923845, 79.977284, GOWADA, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, JARLAPALEM, 234589, 15.812611, 80.010827, JARLAPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, KALAVAKURU, 234573, 15.869421, 79.997142, KALAVAKURU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, KONGAPADU, 234586, 15.761252, 79.98382, KONGAPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, KOTIKALAPUDI, 234579, 15.774781, 79.950342, KOTIKALAPUDI, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, KUNKUPADU, 234580, 15.773823, 79.9223, KUNKUPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, MANIKESWARAM, 234588, 15.751538, 79.961057, MANIKESWARAM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, MODEPALLI, 234581, 15.748656, 79.932545, MODEPALLI, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, MYLAVARAM, 234565, 15.916993, 79.898314, MYLAVARAM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, NAGULAPADU, 234590, 15.790853, 80.001326, NAGULAPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, PERAYAPALEM, 234582, 15.728992, 79.919582, PERAYAPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, RAMAYAPALEM, 234576, 15.821558, 79.947704, RAMAYAPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, SANKAVARAPPADU, 234572, 15.890495, 79.999261, SANKAVARAPPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, SINGARAKONDAPALEM, 234574, 15.883169, 79.97247, SINGARAKONDAPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, TIMMAYAPALEM, 234577, 15.810445, 79.955318, TIMMAYAPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, UPPALAPADU, 234566, 15.89972, 79.909956, UPPALAPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, VELAMURIPADU, 234587, 15.779527, 79.97218, VELAMURIPADU, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, VEMPARLA, 234567, 15.890337, 79.935243, VEMPARLA, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, VENKATAPURAM, 234584, 15.790072, 80.030289, VENKATAPURAM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ADDANKI, 5454, VIPPARLAVARIPALEM, 234585, 15.756838, 80.016157, VIPPARLAVARIPALEM, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, ARDHAVEEDU, 235024, 15.676231, 78.960644, ARDHAVEEDU GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, AYYAVARIPALLI, 235021, 15.654253, 79.036739, AYYAVARIPALLI GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, BOGOLE, 235019, 15.591439, 79.033304, BOGOLE GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, BOLLUPALLE, 235026, 15.693397, 78.908772, BOLLUPALLE GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, DONAKONDA, 235023, 15.668146, 78.998324, DONAKONDA MPP SCHOOL, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, GANNEPALLI, 235014, 15.751289, 78.96565, GANNEPALLI ZP HIGH SCHOOL, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, KAKARLA, 235017, 15.646987, 79.111535, KAKARLA GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, MAGUTURU, 235016, 15.703117, 79.086176, MAGUTURU GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, MOHIDDINPURAM, 235020, 15.610991, 79.044631, MOHIDDINPURAM MPP SCHOOL, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, NAGULAVARAM, 235018, 15.619187, 79.102493, NAGULAVARAM GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, PAPINENIPALLE, 235025, 15.678553, 78.933275, PAPINENIPALLI MPP SCHOOL, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, PEDDAKANDUKURU, 235022, 15.647981, 79.028351, PEDDAKANDUKURU GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, RANGAPURAM, 235013, 15.724047, 78.969664, RANGAPURAM LIBRARY, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, VELAGALAPAYA, 235012, 15.768621, 78.93537, VELAGALAPAYA GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, ARDHAVEEDU, 5455, YACHAVARAM, 235015, 15.704016, 79.011678, YACHAVARAM ZP HIGH SCHOOL, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, BALLIKURAVA, 5456, AMBADIPUDI, 234601, 15.971778, 80.009043, Ambadapudi Gp, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, BALLIKURAVA, 5456, BALLIKURAVA, 234591, 15.997235, 80.024752, Ballikurava GP, 2
ANDHRA PRADESH                                    , 28, PRAKASAM, 549, BALLIKURAVA, 5456, CHENNUPALLI, 234592, 16.015538, 79.999963, Chenupalli Gp, 2
