100728,yuthenbu-i
100735,khrimy toth
888888,kitpi block
100744,kharsot
100745,kharteng
100748,lumla hq-ii(meith)
100750,mangnam
100753,sakpret
100763,khet(meith)
888888,mukto block
100776,shyo-toth
888888,tawang block
100791,shoktsen
100792,taksang
