State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
BIHAR,10,JEHANABAD,235,MODANGANJ                                         ,1785,gobindpur,3753900,25.252251,85.168203,Gobindpur,2,,3145
BIHAR,10,JEHANABAD,235,MODANGANJ                                         ,1785,jaitipur kurwa,3752600,25.269588,85.154811,Jaitipur Kurwa,2,,1596
BIHAR,10,JEHANABAD,235,HULASGANJ                                         ,1781,keur,3776600,25.059052,85.192840,Keur,2,,733
BIHAR,10,JEHANABAD,235,HULASGANJ                                         ,1781,khudaur,3773700,25.082253,85.145297,Khudaur,2,,913
BIHAR,10,JEHANABAD,235,HULASGANJ                                         ,1781,kokarsa,3775100,25.114148,85.157160,Kokarsa,2,,823
BIHAR,10,JEHANABAD,235,HULASGANJ                                         ,1781,murgawan,3774600,25.152721,85.166112,Murgawan,2,,602
BIHAR,10,JEHANABAD,235,MODANGANJ                                         ,1785,naiawan,3753000,25.257414,85.194933,Naiawan,2,,1883
BIHAR,10,JEHANABAD,235,MODANGANJ                                         ,1785,sarishtabad,3750600,25.242736,85.118999,Sarishtabad,2,,526
BIHAR,10,JEHANABAD,235,HULASGANJ                                         ,1781,surajpur,3775600,25.083425,85.174815,Surajpur,2,,153
BIHAR,10,JEHANABAD,235,HULASGANJ                                         ,1781,tira,3773000,25.046378,85.117048,Tira,2,,6278
