State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,pararia,94444,25.773056,86.954722,Pararia,21,,6078
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,rajganj,94445,25.756944,86.997778,Rajganj,21,,6604
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,shekhpura,94446,25.799722,87.000833,Shekhpura,21,,3356
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,tulsia,94447,25.788333,86.987222,Tulsia,21,,4879
BIHAR,10,MADHEPURA,213,CHAUSA,1837,arajpur (east),94448,25.519167,87.082778,Arajpur (East),21,,6876
BIHAR,10,MADHEPURA,213,CHAUSA,1837,arajpur (west),94449,25.495833,87.069167,Arajpur (west),21,,15970
BIHAR,10,MADHEPURA,213,CHAUSA,1837,chirouri,94450,25.5225,86.999722,Chirouri,21,,19178
BIHAR,10,MADHEPURA,213,CHAUSA,1837,chausa (east),94451,25.526944,87.034722,Chausa (East),21,,5500
BIHAR,10,MADHEPURA,213,CHAUSA,1837,chausa (west),94452,25.529722,87.032778,Chausa (West),21,,24620
BIHAR,10,MADHEPURA,213,CHAUSA,1837,phulaut (east),94453,25.511944,86.941667,Phulaut (East),21,,18973
BIHAR,10,MADHEPURA,213,CHAUSA,1837,phulaut (west),94454,25.512222,86.937778,Phulaut (West),21,,18973
BIHAR,10,MADHEPURA,213,CHAUSA,1837,ghosai,94455,25.538611,87.031667,Ghosai,21,,500
BIHAR,10,MADHEPURA,213,CHAUSA,1837,laualagam (east),94456,25.494722,87.041111,Laualagam (East),21,,5500
BIHAR,10,MADHEPURA,213,CHAUSA,1837,laualagam (west),94457,25.495,87.040556,Laualagam (West),21,,5500
BIHAR,10,MADHEPURA,213,CHAUSA,1837,morsanda,94458,25.495,86.969722,Morsanda,21,,1205
BIHAR,10,MADHEPURA,213,CHAUSA,1837,paina,94459,25.54,86.996111,Paina,21,,500
BIHAR,10,MADHEPURA,213,CHAUSA,1837,rasalpur dhuria,94460,25.568889,87.042222,Rasalpur Dhuria,21,,14946
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,aurahi ekparha,94461,26.052222,86.730278,Aurahi Ekparha,21,,12935
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,bhabhani,94462,26.088333,86.747778,Bhabhani,21,,2267
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,bhelwa,94463,26.075278,86.726944,Bhelwa,21,,7724
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,chikni,94464,26.006944,86.703056,Chikni,21,,13422
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,gamharia,94465,26.055833,86.725556,Gamharia,21,,9359
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,itwa jibachhpur,94466,26.024444,86.764444,Itwa Jibachhpur,21,,2543
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,jibachhpur,94467,25.98323,86.703211,Jibachhpur,21,,2543
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,kodihar tarewe,94468,26.027512,86.720556,Kodihar Tarewe,21,,2004
BIHAR,10,MADHEPURA,213,GHELARH,1839,araha mahua dighra,94469,25.914444,86.698889,Araha Mahua Dighra,21,,8854
BIHAR,10,MADHEPURA,213,GHELARH,1839,bardaha,94470,25.928611,86.649722,Bardaha,21,,746
BIHAR,10,MADHEPURA,213,GHELARH,1839,bhan tekthi,94471,25.918611,86.734722,Bhan Tekthi,21,,1976
BIHAR,10,MADHEPURA,213,GHELARH,1839,bhatrandha parmanandpur,94472,25.981389,86.633333,Bhatrandha Parmanandpur,21,,14558
BIHAR,10,MADHEPURA,213,GHELARH,1839,chitti,94473,26.006667,86.671389,Chitti,21,,7778
BIHAR,10,MADHEPURA,213,GHELARH,1839,ghailadh,94474,25.977523,86.690833,Ghailadh,21,,2008
BIHAR,10,MADHEPURA,213,GHELARH,1839,jhitkia,94475,25.957534,86.667778,Jhitkia,21,,2008
BIHAR,10,MADHEPURA,213,GHELARH,1839,ratanpura,94476,25.967222,86.720833,Ratanpura,21,,6379
BIHAR,10,MADHEPURA,213,GHELARH,1839,srinagar,94477,25.986111,86.663889,Srinagar,21,,10996
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,baisadh,94490,25.956111,87.053611,Baisadh,21,,13049
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,belari,94491,25.966111,86.915,Belari,21,,10067
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,bishanpur sundar,94492,26.068056,86.946944,Bishanpur Sundar,21,,24542
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,bishanpur bazar,94493,26.048333,86.988333,Bishanpur Bazar,21,,24542
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,bisanpur korlahi,94494,25.957778,86.946667,Bisanpur Korlahi,21,,1976
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,israin bela,94495,26.016667,87.029722,Israin Bela,21,,5500
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,israin khurd,94497,25.96,87.014444,Israin Khurd,21,,10314
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,kumarkhand,94498,25.998889,86.987778,Kumarkhand,21,,11650
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,lakshmipur chandiasthan,94499,25.940278,86.972222,Lakshmipur chandiasthan,21,,5500
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,lakshmipur bhagawati,94500,26.043056,87.111111,Lakshmipur Bhagawati,21,,5925
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,mangarwara,94501,26.0175,87.057778,mangarwara,21,,5500
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,parmanandpur,94502,26.039167,87.054722,parmanandpur,21,,5896
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,puraini,94503,26.046111,87.020833,Puraini,21,,12036
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,rahta,94504,25.918611,86.972222,Rahta,21,,8229
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,ramnagar mahesh,94505,26.035556,87.014167,Ramnagar mahesh,21,,429
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,ranipatty sukhasan,94506,25.981111,86.941389,Ranipatty sukhasan,21,,260
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,rauta,94507,26.001389,86.965833,Rauta,21,,193
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,sihpur gadhia,94508,25.983056,86.989444,Sihpur Gadhia,21,,2522
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,tengraha sikiyaha,94509,26.026944,86.927778,Tengraha sikiyaha,21,,31628
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,tengraha parihari,94510,26.019167,86.908889,Tengraha parihari,21,,3339
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,belo,94528,25.873889,86.878611,Belo,21,,550
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,bhatkhora,94529,25.906667,86.891667,Bhatkhora,21,,8521
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,dinapatti sakhuwa,94530,25.849167,86.918889,Dinapatti Sakhuwa,21,,3694
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,digghi,94531,25.873611,86.992778,Digghi,21,,3478
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,gangapur,94532,25.853611,86.950833,Gangapur,21,,17570
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,jitapur,94533,25.890833,86.888056,Jitapur,21,,2543
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,haripur kala,94534,25.851667,87.010556,Haripur kala,21,,6948
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,jorgama,94535,25.911111,86.9675,Jorgama,21,,3006
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,kolhaypatti dumariya,94536,25.850278,86.981944,Kolhaypatti Dumariya,21,,17958
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,nadhi,94537,25.882778,86.853889,Nadhi,21,,15489
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,parwa nawtol,94538,25.901944,86.917778,Parwa Nawtol,21,,6623
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,pokhram parmanandpur,94539,25.838333,86.885833,Pokhram parmanandpur,21,,4671
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,raghunathpur,94540,25.860833,86.983889,Raghunathpur,21,,7824
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,rajani,94541,25.829444,86.988611,Rajani,21,,1143
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,rampur,94542,25.894167,86.948333,Rampur,21,,10902
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,singiyon,94543,25.829167,87.027222,Singiyon,21,,3762
BIHAR,10,MADHEPURA,213,MURLIGANJ,1843,tamot parsa,94544,25.938611,86.929444,Tamot Parsa,21,,1060
BIHAR,10,MADHEPURA,213,PURANI,1844,aurai,94545,25.567222,86.975278,Aurai,21,,11189
BIHAR,10,MADHEPURA,213,PURANI,1844,bansgopal,94546,25.600278,87.007778,Bansgopal,21,,7722
BIHAR,10,MADHEPURA,213,PURANI,1844,durgapur,94547,25.566667,87.0075,Durgapur,21,,500
BIHAR,10,MADHEPURA,213,PURANI,1844,ganeshpur,94548,25.598333,86.982778,Ganeshpur,21,,4206
BIHAR,10,MADHEPURA,213,PURANI,1844,kurshandi,94549,25.595,86.951389,Kurshandi,21,,3265
BIHAR,10,MADHEPURA,213,PURANI,1844,makdampur,94550,25.595,87.0275,Makdampur,21,,10089
BIHAR,10,MADHEPURA,213,PURANI,1844,nardaha,94551,25.625556,86.973889,Nardaha,21,,7824
BIHAR,10,MADHEPURA,213,PURANI,1844,puraini,94552,25.598056,86.986944,Puraini,21,,12036
BIHAR,10,MADHEPURA,213,PURANI,1844,sapardah,94553,25.556667,86.945833,Sapardah,21,,3446
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,baheri,94563,26.032222,86.801944,Baheri,21,,3868
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,bhawanipur,94564,25.9925,86.749722,Bhawanipur,21,,13973
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,dular piprahi,94565,26.051389,86.785,Dular Piprahi,21,,2634
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,goripur,94566,25.984722,86.801389,Goripur,21,,9840
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,mitahari gahumani,94567,25.966667,86.831944,Mitahari Gahumani,21,,7377
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,jajhat sbela,94568,25.959444,86.793056,Jajhat Sbela,21,,13642
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,kamargama,94569,26.095833,86.801667,Kamargama,21,,1235
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,lalpur saroptti,94570,26.013333,86.819722,Lalpur Saroptti,21,,464
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,manpur,94571,26.079444,86.7875,Manpur,21,,712
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,patori,94572,25.995,86.836111,Patori,21,,6815
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,rupoli,94573,26.011944,86.772778,Rupoli,21,,1976
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,singheshwar,94574,25.999167,86.801111,Singheshwar,21,,5298
BIHAR,10,MADHEPURA,213,SINGHESHWAR,1846,sukhasan,94575,25.973889,86.773889,Sukhasan,21,,381
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,barahi anandpura,94576,25.709167,86.918611,Barahi Anandpura,21,,6572
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,birirampal,94577,25.6875,86.994722,Birirampal,21,,5235
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,nbudhma,94578,25.642222,86.831667,Nbudhma,21,,5125
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,gopalpur,94579,25.635833,86.914444,Gopalpur,21,,2477
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,jotaili,94580,25.6275,87.018889,Jotaili,21,,3399
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,kisuganj,94582,25.686389,86.950833,Kisuganj,21,,11441
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,laskari,94583,25.639722,86.935556,Laskari,21,,4676
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,lakshmipur,94584,25.663611,86.956389,Lakshmipur,21,,5925
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,madhuban,94585,25.714167,86.945556,Madhuban,21,,6923
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,manjor,94586,25.654722,87.016667,Manjor,21,,6938
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,nayanagar,94587,25.675556,86.843333,Nayanagar,21,,17741
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,pipra karoti,94588,25.681667,86.898056,Pipra Karoti,21,,464
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,rahta phanhan,94589,25.66,86.9275,Rahta Phanhan,21,,8200
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,rampurkhora,94590,25.682222,86.923333,Rampurkhora,21,,5493
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,sahjadpur,94591,25.656667,86.873056,Sahjadpur,21,,4137
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,balam gardhia,94511,25.884722,86.741389,Srinagar,2,,4080
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,barahi,94512,25.974722,86.741111,Barahi,2,,9459
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,behrari,94554,26.052500,86.868611,Kolhua,2,,10013
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,bhadaul budhma,94513,25.930000,86.870833,Bhadaul,2,,5125
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,bhelwa,94514,25.945833,86.725000,Bhelwa,2,,7724
BIHAR,10,MADHEPURA,213,GWALPARA,1840,birgaon chatra,94478,25.819444,86.900556,Birgaon,2,,232
BIHAR,10,MADHEPURA,213,GWALPARA,1840,bisbari,94479,25.741389,86.884722,Jhajhari vill,2,,3202
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,dhurgaon,94515,25.961389,86.875556,Narsinghbag ,2,,10139
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,gidhdha,94555,26.047222,86.819167,Gidha,2,,8962
BIHAR,10,MADHEPURA,213,GWALPARA,1840,gualpara,94480,25.753056,86.897500,Gualpara ,2,,1974
BIHAR,10,MADHEPURA,213,GWALPARA,1840,jhalari,94481,25.738611,86.907222,Bhaluahi,2,,3741
BIHAR,10,MADHEPURA,213,GWALPARA,1840,jhitkia kalaatha,94482,25.819444,86.900556,Jhitkia,2,,2008
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,jirwa madheli,94556,26.016667,86.869444,Ukm school,Mozma,2,,17161
BIHAR,10,MADHEPURA,213,GWALPARA,1840,khokshi,94483,25.699444,86.875833,UKM S.khokshi,2,,3348
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,khopatti-tunyahi,94516,25.896389,86.770556,Tunyahi,2,,1228
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,madanpur,94517,25.890556,86.792778,Gamharia,2,,13669
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,madhuban,94518,25.880000,86.827500,Turkahi,2,,6923
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,mahesua,94519,25.964167,86.857778,Mahesua,2,,3341
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,manikpur,94520,25.909167,86.818056,Manikpur 'P',2,,14558
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,mathahi,94521,25.908056,86.726944,Mathahi,2,,899
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,maura jharkaha,94557,26.061667,86.874722,Jharkaha,2,,42528
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,mora kabiyahi,94558,26.076944,86.844444,Kabiyahi,2,,3766
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,murho,94522,25.884444,86.856944,Murho,2,,3516
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,parsha,94559,26.048611,86.895278,Parsa,2,,1060
BIHAR,10,MADHEPURA,213,GWALPARA,1840,pirnagar,94484,25.730000,86.871111,Prinagar,2,,1758
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,raibhir,94560,25.996944,86.879722,Raibhir,2,,4613
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,rampur lahi,94561,26.059722,86.901944,Lahi,2,,942
BIHAR,10,MADHEPURA,213,GWALPARA,1840,reshna,94485,25.810278,86.861667,Reshna,2,,3373
BIHAR,10,MADHEPURA,213,GWALPARA,1840,sahpur,94487,25.766111,86.914167,Sahpur,2,,4137
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,sahugarh-i,94523,25.936944,86.762778,Sahugardh-I,2,,1430
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,sahugarh-ii,94524,25.929722,86.759444,Sahugardh-II,2,,1430
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,sakarpura betona,94525,25.947500,86.834444,Sakarpura,2,,3988
BIHAR,10,MADHEPURA,213,GWALPARA,1840,sarauni,94486,25.753611,86.942222,Sarauni,2,,602
BIHAR,10,MADHEPURA,213,SHANKARPUR,1845,sonbarsa,94562,26.030833,86.834722,Nishiharpur,2,,26295
BIHAR,10,MADHEPURA,213,GWALPARA,1840,sukhasan,94488,25.786111,86.902778,Sukhasan,2,,381
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,sukhasan,94526,25.876389,86.783333,Sukhasan,2,,381
BIHAR,10,MADHEPURA,213,GWALPARA,1840,temavela,94489,25.796389,86.924722,Tema ,2,,550
BIHAR,10,MADHEPURA,213,MADHEPURA ,1842,tulsibari rajpur mali,94527,25.929167,86.806111,sadhua,2,,17161
