State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
BIHAR,10,PATNA,230,ATHAMALGOLA,1946,ramnagar diyara,96233,25.472168,85.569359,RAMNAGAR DIYARA,21,,7556
BIHAR,10,PATNA,230,ATHAMALGOLA,1946,ramnagar korari kochhar,96234,25.461778,85.626007,RAMNAGAR KORARI KOCHHAR,21,,7556
BIHAR,10,PATNA,230,ATHAMALGOLA,1946,sabnima,96235,25.457207,85.567267,SABNIMA,21,,4267
BIHAR,10,PATNA,230,ATHAMALGOLA,1946,usmanpur,96236,25.46216,85.589427,USMANPUR,21,,6061
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,alipur bihta,96237,25.465262,85.455903,ALIPUR BIHTA,21,,500
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,bidhipur narauli,96238,25.477276,85.457096,BIDHIPUR NARAULI,21,,3506
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,champa pur,96239,25.468408,85.503373,CHAMPA PUR,21,,7797
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,chiraiya rupas,96240,25.498334,85.49965,CHIRAIYA RUPAS,21,,19376
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,doma,96241,25.47223,85.477623,DOMA,21,,3223
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,ghangah,96242,25.424633,85.600912,GHANGAH,21,,541
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,ghoswari,96243,25.468506,85.496145,GHOSWARI,21,,3501
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,hardaspur diara,96244,25.509622,85.539492,HARDASPUR DIARA,21,,294
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,hidayatpur saidpur,96245,25.475963,85.418742,HIDAYATPUR SAIDPUR,21,,1332
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,kala diara,96246,25.509408,85.448157,KALA DIARA,21,,1480
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,karnauti,96247,25.437772,85.545595,KARNAUTI,21,,4015
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,manjhauli,96248,25.482061,85.416542,MANJHAULI,21,,3033
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,missi,96249,25.396374,85.591293,MISSI,21,,2369
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,mogal pura,96250,25.470719,85.482103,MOGAL PURA,21,,3897
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,rupas mahaji,96251,25.494921,85.502627,RUPAS MAHAJI,21,,819
BIHAR,10,PATNA,230,BAKHTIARPUR,1947,satbhaiya ram nagar,96252,25.477765,85.542619,SATBHAIYA RAM NAGAR,21,,7916
BIHAR,10,PATNA,230,BARH,1948,agwanpur,96253,25.451102,85.726734,AGWANPUR,21,,2845
BIHAR,10,PATNA,230,BARH,1948,berhana east,96254,25.448143,85.708823,BERHANA EAST,21,,18504
BIHAR,10,PATNA,230,BARH,1948,berhana west,96255,25.448423,85.70318,BERHANA WEST,21,,18504
BIHAR,10,PATNA,230,BARH,1948,bhatgawn,96256,25.453172,85.690412,BHATGAWN,21,,4321
BIHAR,10,PATNA,230,BARH,1948,dhanwan mobarakpur,96257,25.423884,85.680646,DHANWAN MOBARAKPUR,21,,1332
BIHAR,10,PATNA,230,BARH,1948,ekdanga,96258,25.388199,85.703643,EKDANGA,21,,5336
BIHAR,10,PATNA,230,BARH,1948,ibrahimpur,96259,25.453133,85.680992,IBRAHIMPUR,21,,1681
BIHAR,10,PATNA,230,BARH,1948,nadawan,96260,25.415554,85.713288,NADAWAN,21,,3210
BIHAR,10,PATNA,230,BARH,1948,naruada,96261,25.504592,85.733146,NARUADA,21,,841
BIHAR,10,PATNA,230,BARH,1948,rahimpur rupas,96262,25.45662,85.642011,RAHIMPUR RUPAS,21,,6142
BIHAR,10,PATNA,230,BARH,1948,rangbigha,96263,25.456632,85.731286,RANGBIGHA,21,,4696
BIHAR,10,PATNA,230,BARH,1948,sarkatti saidpur,96264,25.393269,85.735575,SARKATTI SAIDPUR,21,,1549
BIHAR,10,PATNA,230,BARH,1948,shohari,96265,25.471561,85.729223,SHOHARI,21,,10698
BIHAR,10,PATNA,230,BIHTA,1950,amhara,96273,25.5287,84.853,AMHARA,21,,2099
BIHAR,10,PATNA,230,BIHTA,1950,anandpur,96274,25.602986,84.863964,ANANDPUR,21,,3538
BIHAR,10,PATNA,230,BIHTA,1950,bela,96275,25.5873,84.9502,BELA,21,,2195
BIHAR,10,PATNA,230,BIHTA,1950,bihta,96276,25.562,84.8732,BIHTA,21,,13000
BIHAR,10,PATNA,230,BIHTA,1950,bindaul,96277,25.524009,84.78696,BINDAUL,21,,1920
BIHAR,10,PATNA,230,BIHTA,1950,bishunpura,96278,25.568149,84.907995,BISHUNPURA,21,,625
BIHAR,10,PATNA,230,BIHTA,1950,dayalpur daulatpur,96279,25.53795,84.848343,DAYALPUR DAULATPUR,21,,2177
BIHAR,10,PATNA,230,BIHTA,1950,doulatpur simri,96280,25.592536,84.911085,DOULATPUR SIMRI,21,,4039
BIHAR,10,PATNA,230,BIHTA,1950,kanchanpur kharagpur,96281,25.5296,84.8769,KANCHANPUR KHARAGPUR,21,,5035
BIHAR,10,PATNA,230,BIHTA,1950,kateshar,96282,25.578369,84.842678,KATESHAR,21,,7088
BIHAR,10,PATNA,230,BIHTA,1950,kouriya,96283,25.534077,84.814833,KOURIYA,21,,1381
BIHAR,10,PATNA,230,BIHTA,1950,kunwa,96284,25.530476,84.830626,KUNWA,21,,104
BIHAR,10,PATNA,230,BIHTA,1950,machhalpur lai,96285,25.500383,84.814955,MACHHALPUR LAI,21,,3627
BIHAR,10,PATNA,230,BIHTA,1950,makhdumpur,96286,25.569,84.9572,MAKHDUMPUR,21,,2103
BIHAR,10,PATNA,230,BIHTA,1950,mushepur,96287,25.603992,84.880579,MUSHEPUR,21,,1140
BIHAR,10,PATNA,230,BIHTA,1950,neora,96288,25.577131,84.986752,NEORA,21,,6419
BIHAR,10,PATNA,230,BIHTA,1950,painal,96289,25.575234,84.945381,PAINAL,21,,9618
BIHAR,10,PATNA,230,BIHTA,1950,parev,96290,25.552276,84.809977,PAREV,21,,8435
BIHAR,10,PATNA,230,BIHTA,1950,purusottampur painathi,96291,25.579,84.9055,PURUSOTTAMPUR PAINATHI,21,,3584
BIHAR,10,PATNA,230,BIHTA,1950,raghopur,96292,25.536711,84.878176,RAGHOPUR,21,,3000
BIHAR,10,PATNA,230,BIHTA,1950,sadisopur,96293,25.5629,84.9176,SADISOPUR,21,,4050
BIHAR,10,PATNA,230,BIHTA,1950,sikandarpur,96294,25.568691,84.85822,SIKANDARPUR,21,,840
BIHAR,10,PATNA,230,BIHTA,1950,sri chandpur,96295,25.560716,84.941212,SRI CHANDPUR,21,,752
BIHAR,10,PATNA,230,BIHTA,1950,sri rampur,96296,25.559478,84.886802,SRI RAMPUR,21,,5419
BIHAR,10,PATNA,230,BIHTA,1950,tara nagar,96297,25.496238,84.843286,TARA NAGAR,21,,718
BIHAR,10,PATNA,230,BIHTA,1950,yamunapur,96298,25.511461,84.864479,YAMUNAPUR,21,,1657
BIHAR,10,PATNA,230,BIKRAM,1951,akhtiyar pur manchauli,96299,25.423652,84.863905,AKHTIYAR PUR MANCHAULI,21,,4281
BIHAR,10,PATNA,230,BIKRAM,1951,arap,96300,25.489233,84.90065,ARAP,21,,6979
BIHAR,10,PATNA,230,BIKRAM,1951,barah,96301,25.4648,84.802616,BARAH,21,,500
BIHAR,10,PATNA,230,BIKRAM,1951,beni bigha,96302,25.411588,84.842233,BENI BIGHA,21,,1005
BIHAR,10,PATNA,230,BIKRAM,1951,bikram,96303,25.445981,84.866222,BIKRAM,21,,5419
BIHAR,10,PATNA,230,BIKRAM,1951,birghour berar katari,96304,25.480476,84.774505,BIRGHOUR BERAR KATARI,21,,3052
BIHAR,10,PATNA,230,BIKRAM,1951,danara katari,96305,25.425006,84.885698,DANARA KATARI,21,,665
BIHAR,10,PATNA,230,BIKRAM,1951,datiyana,96306,25.48058,84.863664,DATIYANA,21,,10313
BIHAR,10,PATNA,230,BIKRAM,1951,ganga chak telpa,96307,25.43951,84.868107,GANGA CHAK TELPA,21,,1212
BIHAR,10,PATNA,230,BIKRAM,1951,gorkhari,96308,25.465952,84.877049,GORKHARI,21,,930
BIHAR,10,PATNA,230,BIKRAM,1951,haibaspur gona,96309,25.404941,84.805299,HAIBASPUR GONA,21,,1636
BIHAR,10,PATNA,230,BIKRAM,1951,mahajpura,96310,25.458927,84.910778,MAHAJPURA,21,,3039
BIHAR,10,PATNA,230,BIKRAM,1951,maner telpa,96311,25.439321,84.884018,MANER TELPA,21,,1192
BIHAR,10,PATNA,230,BIKRAM,1951,moriyawa shivgarh,96312,25.494681,84.863128,MORIYAWA SHIVGARH,21,,1819
BIHAR,10,PATNA,230,BIKRAM,1951,naghar,96313,25.456979,84.848086,NAGHAR,21,,1804
BIHAR,10,PATNA,230,BIKRAM,1951,patut,96314,25.467,84.817648,PATUT,21,,9111
BIHAR,10,PATNA,230,BIKRAM,1951,saidabad kanpa,96315,25.418839,84.79366,SAIDABAD KANPA,21,,3730
BIHAR,10,PATNA,230,BIKRAM,1951,wazirpur,96316,25.447417,84.825584,WAZIRPUR,21,,3026
BIHAR,10,PATNA,230,DHANARUA,1953,bahrampur,96323,25.317405,85.14372,BAHRAMPUR,21,,1578
BIHAR,10,PATNA,230,DHANARUA,1953,baribigha,96324,25.304567,85.074201,BARIBIGHA,21,,1939
BIHAR,10,PATNA,230,DHANARUA,1953,barni,96325,25.349476,85.058486,BARNI,21,,1204
BIHAR,10,PATNA,230,DHANARUA,1953,bijpura,96326,25.325315,85.153755,BIJPURA,21,,2360
BIHAR,10,PATNA,230,DHANARUA,1953,chhati,96327,25.348963,85.177221,CHHATI,21,,2786
BIHAR,10,PATNA,230,DHANARUA,1953,deodaha,96328,25.396301,85.147453,DEODAHA,21,,541
BIHAR,10,PATNA,230,DHANARUA,1953,dewan,96329,25.314682,85.083605,DEWAN,21,,1790
BIHAR,10,PATNA,230,DHANARUA,1953,dhanarua,96330,25.361765,85.129614,DHANARUA,21,,1203
BIHAR,10,PATNA,230,DHANARUA,1953,gobindpur,96331,25.410684,85.117427,GOBINDPUR,21,,2341
BIHAR,10,PATNA,230,DHANARUA,1953,hulaschakbir,96332,25.397985,85.170664,HULASCHAKBIR,21,,555
BIHAR,10,PATNA,230,DHANARUA,1953,kosut,96333,25.378154,85.081408,KOSUT,21,,862
BIHAR,10,PATNA,230,DHANARUA,1953,mai nataul,96334,25.277514,85.110606,MAI NATAUL,21,,764
BIHAR,10,PATNA,230,DHANARUA,1953,moriawan,96335,25.350038,85.111752,MORIAWAN,21,,3458
BIHAR,10,PATNA,230,DHANARUA,1953,nadwan,96336,25.398,85.0673,NADWAN,21,,2425
BIHAR,10,PATNA,230,DHANARUA,1953,nimra,96337,25.319221,85.118168,NIMRA,21,,500
BIHAR,10,PATNA,230,DHANARUA,1953,pabhera,96338,25.366015,85.173219,PABHERA,21,,964
BIHAR,10,PATNA,230,DHANARUA,1953,patharhat,96339,25.39525,85.084727,PATHARHAT,21,,5719
BIHAR,10,PATNA,230,DHANARUA,1953,sanda,96340,25.344656,85.074622,SANDA,21,,1585
BIHAR,10,PATNA,230,DHANARUA,1953,satparsa,96341,25.362325,85.093513,SATPARSA,21,,869
BIHAR,10,PATNA,230,DHANARUA,1953,sonmai,96342,25.4243,85.1399,SONMAI,21,,3580
BIHAR,10,PATNA,230,DINAPUR,1954,ganghara,96343,25.682593,85.003582,GANGHARA,21,,8205
BIHAR,10,PATNA,230,DINAPUR,1954,hathia kandh,96344,25.606744,84.998979,HATHIA KANDH,21,,3430
BIHAR,10,PATNA,230,DINAPUR,1954,hetanpur,96345,25.681746,85.022855,HETANPUR,21,,5312
BIHAR,10,PATNA,230,DINAPUR,1954,jamaluddin,96346,25.577473,85.030797,JAMALUDDIN,21,,7392
BIHAR,10,PATNA,230,DINAPUR,1954,jamsaut,96347,25.609181,85.015075,JAMSAUT,21,,1334
BIHAR,10,PATNA,230,DINAPUR,1954,kasim chak,96348,25.647411,85.038726,KASIM CHAK,21,,500
BIHAR,10,PATNA,230,DINAPUR,1954,kothawan,96349,25.589825,85.05355,KOTHAWAN,21,,3201
BIHAR,10,PATNA,230,DINAPUR,1954,lakhani bigha,96350,25.590954,85.031372,LAKHANI BIGHA,21,,500
BIHAR,10,PATNA,230,DINAPUR,1954,manas,96351,25.691097,85.069706,MANAS,21,,4554
BIHAR,10,PATNA,230,DINAPUR,1954,mobarakpur-raghurampur,96352,25.62764,85.019962,MOBARAKPUR-RAGHURAMPUR,21,,3000
BIHAR,10,PATNA,230,DINAPUR,1954,patla pur,96353,25.697433,85.022715,PATLA PUR,21,,3288
BIHAR,10,PATNA,230,DINAPUR,1954,purani panapur,96354,25.674364,85.070682,PURANI PANAPUR,21,,26310
BIHAR,10,PATNA,230,DINAPUR,1954,sarari,96355,25.587368,85.026023,SARARI,21,,1167
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,aainkha bhimanichak,96356,25.389771,84.871627,AAINKHA BHIMANICHAK,21,,808
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,achhua rakasia,96357,25.347019,84.81592,ACHHUA RAKASIA,21,,3052
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,bharatpura,96358,25.349213,84.861126,BHARATPURA,21,,5075
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,dhana nisarpura,96359,25.398554,84.780141,DHANA NISARPURA,21,,2670
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,kab,96360,25.388635,84.789449,KAB,21,,10141
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,lala bhadasara,96361,25.371043,84.843242,LALA BHADASARA,21,,8834
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,narahi pirahi,96362,25.379169,84.890617,NARAHI PIRAHI,21,,1177
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,rajipur,96363,25.371259,84.784777,RAJIPUR,21,,4509
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,sadawah dorwa,96364,25.384462,84.819225,SADAWAH DORWA,21,,4762
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,selhauri belhauri,96365,25.389024,84.85301,SELHAURI BELHAURI,21,,4030
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,sihi,96366,25.354445,84.893987,SIHI,21,,500
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,singhara kopa,96367,25.402465,84.884321,SINGHARA KOPA,21,,5535
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,soniyawa,96368,25.365564,84.907365,SONIYAWA,21,,1940
BIHAR,10,PATNA,230,DULHIN BAZAR,1955,ular sorampur,96369,25.359569,84.842755,ULAR SORAMPUR,21,,3775
BIHAR,10,PATNA,230,FATUHA,1956,alawal pur,96370,25.495958,85.202437,ALAWAL PUR,21,,3465
BIHAR,10,PATNA,230,FATUHA,1956,bali,96371,25.481154,85.223142,BALI,21,,792
BIHAR,10,PATNA,230,FATUHA,1956,dumari,96372,25.509737,85.285052,DUMARI,21,,2529
BIHAR,10,PATNA,230,FATUHA,1956,gauri punda,96373,25.470534,85.31579,GAURI PUNDA,21,,1500
BIHAR,10,PATNA,230,FATUHA,1956,jaita,96374,25.428611,85.183987,JAITA,21,,500
BIHAR,10,PATNA,230,FATUHA,1956,jethuli,96375,25.53596,85.283163,JETHULI,21,,2568
BIHAR,10,PATNA,230,FATUHA,1956,kolhar,96376,25.477702,85.283936,KOLHAR,21,,3073
BIHAR,10,PATNA,230,FATUHA,1956,mansing pur,96377,25.451393,85.216827,MANSING PUR,21,,1069
BIHAR,10,PATNA,230,FATUHA,1956,masadhi,96378,25.434904,85.231762,MASADHI,21,,4146
BIHAR,10,PATNA,230,FATUHA,1956,mauji pur,96379,25.528036,85.290578,MAUJI PUR,21,,500
BIHAR,10,PATNA,230,FATUHA,1956,mohiuddin pur,96380,25.451939,85.256488,MOHIUDDIN PUR,21,,3100
BIHAR,10,PATNA,230,FATUHA,1956,momin pur,96381,25.494326,85.329298,MOMIN PUR,21,,3657
BIHAR,10,PATNA,230,FATUHA,1956,pitamberpur,96382,25.504972,85.272427,PITAMBERPUR,21,,2878
BIHAR,10,PATNA,230,FATUHA,1956,rukun pur,96383,25.520353,85.236146,RUKUN PUR,21,,1029
BIHAR,10,PATNA,230,FATUHA,1956,usfa,96384,25.466354,85.219838,USFA,21,,500
BIHAR,10,PATNA,230,MANER,1959,baluwa,96400,25.604224,84.981651,BALUWA,21,,1754
BIHAR,10,PATNA,230,MANER,1959,bank,96401,25.61506,84.966717,BANK,21,,8573
BIHAR,10,PATNA,230,MANER,1959,biyapur,96402,25.650425,84.925003,BIYAPUR,21,,14059
BIHAR,10,PATNA,230,MANER,1959,darwesh pur north,96403,25.642145,84.93084,DARWESH PUR NORTH,21,,21463
BIHAR,10,PATNA,230,MANER,1959,darwesh pur south,96404,25.628526,84.944916,DARWESH PUR SOUTH,21,,2436
BIHAR,10,PATNA,230,MANER,1959,gyas pur,96405,25.627133,84.887838,GYAS PUR,21,,6955
BIHAR,10,PATNA,230,MANER,1959,khas pur,96406,25.649348,84.988793,KHAS PUR,21,,9918
BIHAR,10,PATNA,230,MANER,1959,kita chauhattar east,96407,25.661952,84.903717,KITA CHAUHATTAR EAST,21,,35608
BIHAR,10,PATNA,230,MANER,1959,kita chauhattar middle,96408,25.6635,84.879684,KITA CHAUHATTAR MIDDLE,21,,35608
BIHAR,10,PATNA,230,MANER,1959,kita chauhattar west,96409,25.673711,84.850845,KITA CHAUHATTAR WEST,21,,35608
BIHAR,10,PATNA,230,MANER,1959,madhopur,96410,25.620562,84.876784,MADHOPUR,21,,8032
BIHAR,10,PATNA,230,MANER,1959,magar pal,96411,25.670308,84.898567,MAGAR PAL,21,,500
BIHAR,10,PATNA,230,MANER,1959,rampur diyara tauffir,96412,25.6488,84.852304,RAMPUR DIYARA TAUFFIR,21,,8216
BIHAR,10,PATNA,230,MANER,1959,sadikpur,96413,25.625508,84.932642,SADIKPUR,21,,790
BIHAR,10,PATNA,230,MANER,1959,sarai,96414,25.607837,84.989133,SARAI,21,,7198
BIHAR,10,PATNA,230,MANER,1959,sherpur east,96415,25.630693,84.987745,SHERPUR EAST,21,,31073
BIHAR,10,PATNA,230,MANER,1959,singhara,96417,25.614286,84.953156,SINGHARA,21,,1210
BIHAR,10,PATNA,230,MANER,1959,suwarmarwah,96418,25.645954,84.840751,SUWARMARWAH,21,,8359
BIHAR,10,PATNA,230,MASAURHI,1960,bara,96419,25.294953,84.962006,BARA,21,,953
BIHAR,10,PATNA,230,MASAURHI,1960,berra,96420,25.2889,85.044308,BERRA,21,,5972
BIHAR,10,PATNA,230,MASAURHI,1960,bhadaura,96421,25.3557,85.000749,BHADAURA,21,,500
BIHAR,10,PATNA,230,MASAURHI,1960,bhagwanganj,96422,25.300521,84.932771,BHAGWANGANJ,21,,4258
BIHAR,10,PATNA,230,MASAURHI,1960,bhaiswan,96423,25.306661,85.06223,BHAISWAN,21,,2040
BIHAR,10,PATNA,230,MASAURHI,1960,chapaur,96424,25.403062,85.059478,CHAPAUR,21,,578
BIHAR,10,PATNA,230,MASAURHI,1960,charma,96425,25.400115,84.954185,CHARMA,21,,1270
BIHAR,10,PATNA,230,MASAURHI,1960,daulatpur,96426,25.339178,84.982767,DAULATPUR,21,,1024
BIHAR,10,PATNA,230,MASAURHI,1960,deoria,96427,25.344142,84.93187,DEORIA,21,,852
BIHAR,10,PATNA,230,MASAURHI,1960,karai,96428,25.430989,85.012336,KARAI,21,,2649
BIHAR,10,PATNA,230,MASAURHI,1960,kharant,96429,25.389997,84.977027,KHARANT,21,,2308
BIHAR,10,PATNA,230,MASAURHI,1960,lakhnaur-bedauli,96430,25.359229,84.950666,LAKHNAUR-BEDAULI,21,,879
BIHAR,10,PATNA,230,MASAURHI,1960,nadaul,96431,25.299027,85.022035,NADAUL,21,,1537
BIHAR,10,PATNA,230,MASAURHI,1960,nisiawan,96432,25.378617,85.037785,NISIAWAN,21,,905
BIHAR,10,PATNA,230,MASAURHI,1960,nura,96433,25.371056,84.989419,NURA,21,,1103
BIHAR,10,PATNA,230,MASAURHI,1960,rewan,96434,25.308416,85.043793,REWAN,21,,500
BIHAR,10,PATNA,230,MASAURHI,1960,shahabad,96435,25.374488,84.953209,SHAHABAD,21,,10726
BIHAR,10,PATNA,230,MASAURHI,1960,tineri,96436,25.311947,85.017657,TINERI,21,,5248
BIHAR,10,PATNA,230,MOKAMA,1961,aunta,96437,25.389086,85.957992,AUNTA,21,,10880
BIHAR,10,PATNA,230,MOKAMA,1961,barahpur,96438,25.417123,85.87391,BARAHPUR,21,,6962
BIHAR,10,PATNA,230,MOKAMA,1961,dariyapur,96439,25.381874,85.970865,DARIYAPUR,21,,4851
BIHAR,10,PATNA,230,MOKAMA,1961,hathidah buzurg,96440,25.371202,85.979662,HATHIDAH BUZURG,21,,13000
BIHAR,10,PATNA,230,MOKAMA,1961,kanhai pur,96441,25.454357,85.840889,KANHAI PUR,21,,10871
BIHAR,10,PATNA,230,MOKAMA,1961,kasaha diyara,96442,25.404205,86.011434,KASAHA DIYARA,21,,5339
BIHAR,10,PATNA,230,MOKAMA,1961,malpur,96443,25.331623,86.008683,MALPUR,21,,2279
BIHAR,10,PATNA,230,MOKAMA,1961,maranchi north,96444,25.355544,85.996743,MARANCHI NORTH,21,,17227
BIHAR,10,PATNA,230,MOKAMA,1961,maranchi south,96445,25.356523,85.990219,MARANCHI SOUTH,21,,17227
BIHAR,10,PATNA,230,MOKAMA,1961,mekra,96446,25.471956,85.838618,MEKRA,21,,12229
BIHAR,10,PATNA,230,MOKAMA,1961,more east,96447,25.432015,85.863926,MORE EAST,21,,2509
BIHAR,10,PATNA,230,MOKAMA,1961,more west,96448,25.438237,85.86098,MORE WEST,21,,500
BIHAR,10,PATNA,230,MOKAMA,1961,nauranga jalalpur,96449,25.311142,86.018157,NAURANGA JALALPUR,21,,2933
BIHAR,10,PATNA,230,MOKAMA,1961,rampur dumra,96450,25.324117,86.015928,RAMPUR DUMRA,21,,3936
BIHAR,10,PATNA,230,MOKAMA,1961,shiv nagar,96451,25.413794,85.885591,SHIV NAGAR,21,,1735
BIHAR,10,PATNA,230,NAUBATPUR,1962,adla,96452,25.520544,84.923949,ADLA,21,,1670
BIHAR,10,PATNA,230,NAUBATPUR,1962,ajwan,96453,25.52947,84.950878,AJWAN,21,,6186
BIHAR,10,PATNA,230,NAUBATPUR,1962,badi tenglaila,96454,25.459782,84.949165,BADI TENGLAILA,21,,500
BIHAR,10,PATNA,230,NAUBATPUR,1962,bara,96455,25.448337,84.996305,BARA,21,,953
BIHAR,10,PATNA,230,NAUBATPUR,1962,chak-chechoul,96456,25.495923,84.949896,CHAK-CHECHOUL,21,,1523
BIHAR,10,PATNA,230,NAUBATPUR,1962,chesi,96457,25.484724,84.977064,CHESI,21,,5190
BIHAR,10,PATNA,230,NAUBATPUR,1962,chirora,96458,25.522615,84.985071,CHIRORA,21,,3591
BIHAR,10,PATNA,230,NAUBATPUR,1962,dariyapur,96459,25.476738,84.928129,DARIYAPUR,21,,4851
BIHAR,10,PATNA,230,NAUBATPUR,1962,dewra,96460,25.435485,84.977054,DEWRA,21,,2038
BIHAR,10,PATNA,230,NAUBATPUR,1962,faridpur,96461,25.466442,84.930534,FARIDPUR,21,,2335
BIHAR,10,PATNA,230,NAUBATPUR,1962,ganawan,96462,25.553079,84.919067,GANAWAN,21,,917
BIHAR,10,PATNA,230,NAUBATPUR,1962,ibrahimpur,96463,25.522432,84.970514,IBRAHIMPUR,21,,1681
BIHAR,10,PATNA,230,NAUBATPUR,1962,jaitipur,96464,25.442034,84.935892,JAITIPUR,21,,1761
BIHAR,10,PATNA,230,NAUBATPUR,1962,jamalpura,96465,25.521366,84.943257,JAMALPURA,21,,826
BIHAR,10,PATNA,230,NAUBATPUR,1962,karanja gowai,96466,25.41784,84.916868,KARANJA GOWAI,21,,3103
BIHAR,10,PATNA,230,NAUBATPUR,1962,khajuri,96467,25.466137,84.983612,KHAJURI,21,,875
BIHAR,10,PATNA,230,NAUBATPUR,1962,naubatpur,96468,25.478183,84.959409,NAUBATPUR,21,,1983
BIHAR,10,PATNA,230,NAUBATPUR,1962,nawdiha,96469,25.534058,84.898511,NAWDIHA,21,,233
BIHAR,10,PATNA,230,NAUBATPUR,1962,nawhi,96470,25.510295,84.895765,NAWHI,21,,1211
BIHAR,10,PATNA,230,NAUBATPUR,1962,niserpura,96471,25.477577,84.959977,NISERPURA,21,,2670
BIHAR,10,PATNA,230,PATNA SADAR,1965,digha east,96513,25.646259,85.100377,DIGHA EAST,21,,26
BIHAR,10,PATNA,230,PATNA SADAR,1965,digha west,96514,25.650321,85.086129,DIGHA WEST,21,,118
BIHAR,10,PATNA,230,PATNA SADAR,1965,east mainpura,96515,25.624231,85.127979,EAST MAINPURA,21,,242
BIHAR,10,PATNA,230,PATNA SADAR,1965,fatehpur,96516,25.511616,85.194414,FATEHPUR,21,,1464
BIHAR,10,PATNA,230,PATNA SADAR,1965,mahuli,96517,25.542751,85.227114,MAHULI,21,,928
BIHAR,10,PATNA,230,PATNA SADAR,1965,marchi,96518,25.547474,85.218346,MARCHI,21,,500
BIHAR,10,PATNA,230,PATNA SADAR,1965,nakta diyara,96519,25.668155,85.083978,NAKTA DIYARA,21,,7324
BIHAR,10,PATNA,230,PATNA SADAR,1965,north mainpura,96520,25.626591,85.125576,NORTH MAINPURA,21,,500
