State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,BEGUSARAI,222,BACHHWARA,1655,BISHANPUR,88888,25.572019,85.817844,BISHANPUR,21
BIHAR,10,BEGUSARAI,222,BAKHRI,1656,Bakhari Block,88888,25.610068,86.272116,Bakhari Block,21
BIHAR,10,BEGUSARAI,222,BALLIA,1657,BALIA BLOCK,88888,25.406221,86.299582,BALIA BLOCK,21
BIHAR,10,BEGUSARAI,222,BALLIA,1657,RAHATPUR,88888,25.39066,86.254111,RAHATPUR,21
BIHAR,10,BEGUSARAI,222,BARAUNI,1658,Barauni Block,88888,25.463211,86.028239,Barauni Block,21
BIHAR,10,BEGUSARAI,222,BEGUSARAI,1659,Vinodpur,88888,25.448151,86.087833,Vinodpur,21
BIHAR,10,BEGUSARAI,222,BHAGWANPUR,1660,BHAGWANPUR BLOCK,88888,25.543409,86.009967,BHAGWANPUR BLOCK,21
BIHAR,10,BEGUSARAI,222,CHERIA BARIARPUR,1662,Baryarpur Block,88888,25.580275,86.094586,Baryarpur Block,21
BIHAR,10,BEGUSARAI,222,CHHAURAHI,1663,Chaurahi Block,88888,25.699732,86.092683,Chaurahi Block,21
BIHAR,10,BEGUSARAI,222,GADHPURA,1665,GARPURA BLOCK,88888,25.661464,86.176527,GARPURA BLOCK,21
BIHAR,10,BEGUSARAI,222,KHODAWANDPUR,1666,Khodawanpur block,88888,25.665857,86.024668,Khodawanpur block,21
BIHAR,10,BEGUSARAI,222,MATIHANI,1668,Matihani Block,88888,25.364774,86.163948,Matihani Block,21
BIHAR,10,BEGUSARAI,222,NAWKOTHI,1669,NAOKOTHI BLOCK,88888,25.521492,86.202464,NAOKOTHI BLOCK,21
BIHAR,10,BEGUSARAI,222,SAHEBPUR KAMAL,1670,Sahebpur Kamal,88888,25.422931,86.403851,Sahebpur Kamal,21
BIHAR,10,BEGUSARAI,222,SAMHO AKHA KURHA,1671,Samho Block,88888,25.27559,86.196241,Samho Block,21
BIHAR,10,BEGUSARAI,222,TEGHRA,1672,Teghra Block,88888,25.501062,85.941124,Teghra Block,21
BIHAR,10,BEGUSARAI,222,BACHHWARA,1655,ARABA,91684,25.592311,85.914783,ARABA,21
BIHAR,10,BEGUSARAI,222,BACHHWARA,1655,BACHHWARA,91685,25.602811,85.878709,BACHHWARA,21
BIHAR,10,BEGUSARAI,222,BACHHWARA,1655,BHIKHAM CHAK,91686,25.600351,85.919233,BHIKHAM CHAK,21
BIHAR,10,BEGUSARAI,222,BACHHWARA,1655,CHAMTHA I,91688,25.577867,85.774233,CHAMTHA I,21
