State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Kumarkhand Block,88888,25.995028,86.992444,Kumarkhand Block,21
BIHAR,10,MADHEPURA,213,UDA KISHANGANJ,1847,Mkhara,88888,25.651389,86.831667,Mkhara,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Alamnagar (North),94422,25.575833,86.901944,Alamnagar (North),21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Alamnagar (South),94423,25.563611,86.895278,Alamnagar (South),21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Alamnagar (East),94424,25.560556,86.91,Alamnagar (East),21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Bargaon,94425,25.539444,86.866944,Bargaon,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Basanbara,94426,25.599167,86.857778,Basanbara,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Bispatty,94427,25.62,86.890278,Bispatty,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Gangapur,94428,25.505,86.885556,Gangapur,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Itahari,94429,25.537778,86.896111,Itahari,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Khapur,94430,25.493056,86.850833,Khapur,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Khurhan,94431,25.6025,86.862222,Khurhan,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Kishanpur Ratwara,94432,25.481944,86.851667,Kishanpur Ratwara,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Kujauri,94433,25.549167,86.929444,Kujauri,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Northua Bhagipur,94434,25.568333,86.923056,Northua Bhagipur,21
BIHAR,10,MADHEPURA,213,ALAMNAGAR,1835,Singhar,94435,25.603333,86.908056,Singhar,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Babhangawan,94436,25.791389,86.972778,Babhangawan,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Biharganj,94437,25.742222,86.990556,Biharganj,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Gamail,94438,25.701667,86.986944,Gamail,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Hathiaundha,94439,25.71811,87.0013,Hathiaundha,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Kushthan,94440,25.742222,86.990556,Kushthan,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Lakshmipur Lalchand,94441,25.683889,87.018889,Lakshmipur Lalchand,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Madhukarchak,94442,25.7025,87.008056,Madhukarchak,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Mohanpur,94443,25.722222,86.964722,Mohanpur,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Pararia,94444,25.773056,86.954722,Pararia,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Rajganj,94445,25.756944,86.997778,Rajganj,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Shekhpura,94446,25.799722,87.000833,Shekhpura,21
BIHAR,10,MADHEPURA,213,BIHARIGANJ,1836,Tulsia,94447,25.788333,86.987222,Tulsia,21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Arajpur (East),94448,25.519167,87.082778,Arajpur (East),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Arajpur (west),94449,25.495833,87.069167,Arajpur (west),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Chirouri,94450,25.5225,86.999722,Chirouri,21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Chausa (East),94451,25.526944,87.034722,Chausa (East),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Chausa (West),94452,25.529722,87.032778,Chausa (West),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Phulaut (East),94453,25.511944,86.941667,Phulaut (East),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Phulaut (West),94454,25.512222,86.937778,Phulaut (West),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Ghosai,94455,25.538611,87.031667,Ghosai,21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Laualagam (East),94456,25.494722,87.041111,Laualagam (East),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Laualagam (West),94457,25.495,87.040556,Laualagam (West),21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Morsanda,94458,25.495,86.969722,Morsanda,21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Paina,94459,25.54,86.996111,Paina,21
BIHAR,10,MADHEPURA,213,CHAUSA,1837,Rasalpur Dhuria,94460,25.568889,87.042222,Rasalpur Dhuria,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Aurahi Ekparha,94461,26.052222,86.730278,Aurahi Ekparha,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Bhabhani,94462,26.088333,86.747778,Bhabhani,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Bhelwa,94463,26.075278,86.726944,Bhelwa,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Chikni,94464,26.006944,86.703056,Chikni,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Gamharia,94465,26.055833,86.725556,Gamharia,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Itwa Jibachhpur,94466,26.024444,86.764444,Itwa Jibachhpur,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Jibachhpur,94467,25.98323,86.703211,Jibachhpur,21
BIHAR,10,MADHEPURA,213,GAMHARIYA,1838,Kodihar Tarewe,94468,26.027512,86.720556,Kodihar Tarewe,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Araha Mahua Dighra,94469,25.914444,86.698889,Araha Mahua Dighra,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Bardaha,94470,25.928611,86.649722,Bardaha,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Bhan Tekthi,94471,25.918611,86.734722,Bhan Tekthi,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Bhatrandha Parmanandpur,94472,25.981389,86.633333,Bhatrandha Parmanandpur,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Chitti,94473,26.006667,86.671389,Chitti,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Ghailadh,94474,25.977523,86.690833,Ghailadh,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Jhitkia,94475,25.957534,86.667778,Jhitkia,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Ratanpura,94476,25.967222,86.720833,Ratanpura,21
BIHAR,10,MADHEPURA,213,GHELARH,1839,Srinagar,94477,25.986111,86.663889,Srinagar,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Baisadh,94490,25.956111,87.053611,Baisadh,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Belari,94491,25.966111,86.915,Belari,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Bishanpur Sundar,94492,26.068056,86.946944,Bishanpur Sundar,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Bishanpur Bazar,94493,26.048333,86.988333,Bishanpur Bazar,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Bisanpur Korlahi,94494,25.957778,86.946667,Bisanpur Korlahi,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Israin Bela,94495,26.016667,87.029722,Israin Bela,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Israin Khurd,94497,25.96,87.014444,Israin Khurd,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Kumarkhand,94498,25.998889,86.987778,Kumarkhand,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Lakshmipur chandiasthan,94499,25.940278,86.972222,Lakshmipur chandiasthan,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Lakshmipur Bhagawati,94500,26.043056,87.111111,Lakshmipur Bhagawati,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,mangarwara,94501,26.0175,87.057778,mangarwara,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,parmanandpur,94502,26.039167,87.054722,parmanandpur,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Puraini,94503,26.046111,87.020833,Puraini,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Rahta,94504,25.918611,86.972222,Rahta,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Ramnagar mahesh,94505,26.035556,87.014167,Ramnagar mahesh,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Ranipatty sukhasan,94506,25.981111,86.941389,Ranipatty sukhasan,21
BIHAR,10,MADHEPURA,213,KUMARKHAND,1841,Rauta,94507,26.001389,86.965833,Rauta,21
