State Name,State Code,District Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location OF GP,Phas
BIHAR,10,DARBHANGA,215,MANIGACHHI,1729,Manigachhi Block,88888,26.217447,86.147228,Manigachhi Block,21
BIHAR,10,DARBHANGA,215,TARDIH,1731,TARDIH BLOCK,88888,26.150369,86.258408,TARDIH BLOCK,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,SHISHO (East),2400,26.208778,85.85775,SHISHO (East),21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,CHOTAIPATTI,4400,26.232194,85.983353,CHOTAIPATTI,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,DULARPUR,4900,26.223278,86.035806,DULARPUR,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,MURIA,5400,26.200944,86.014667,MURIA,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,LOAM,5500,26.223722,85.994278,LOAM,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,BIJALI,5600,26.191778,85.970056,BIJALI,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,KABIRCHAK,6400,26.151167,85.918194,KABIRCHAK,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,SARA MOHAMMAD,7400,26.170861,85.918611,SARA MOHAMMAD,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,RANIPUR,8200,26.137333,85.903556,RANIPUR,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,SONKI,9900,26.128028,86.005056,SONKI,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,DHOI,10300,26.146583,85.961917,DHOI,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,ATIHAR,10500,26.163361,85.983028,ATIHAR,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,KHUTAWARA,10900,26.1745,85.961778,KHUTAWARA,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,KHARUA,12300,26.170472,85.903333,KHARUA,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,ADALPUR,12700,26.196972,86.024,ADALPUR,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,BHALPATTI,13100,26.180611,86.051306,BHALPATTI,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,NAINAGHAT,13300,26.166889,86.042778,NAINAGHAT,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,TARALAHI,14000,26.115306,85.856167,TARALAHI,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,BAHDURPUR DEKULI,38000,26.137333,85.903556,BAHDURPUR DEKULI,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,KHARAJPUR,39300,26.11075,85.883194,KHARAJPUR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,OJHOUL,39800,26.117167,85.873889,OJHOUL,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,SIMRA NEHALPUR,41900,26.17425,85.870889,SIMRA NEHALPUR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,DILAWARPUR,43900,26.143917,85.915694,DILAWARPUR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,Bajidpur,44200,26.144889,85.927056,Bajidpur,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,DARHAR,45300,26.112583,85.914889,DARHAR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,HARPATTI,45900,26.098389,85.936778,HARPATTI,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,PREMJIWAR,46100,26.098389,85.936778,PREMJIWAR,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,BALHA,46800,26.222,85.952444,BALHA,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,KUSOTHAR,47000,26.100972,85.961222,KUSOTHAR,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,GHORGHATTA,48300,26.142472,86.008944,GHORGHATTA,21
BIHAR,10,DARBHANGA,215,DARBHANGA,1719,BASDEOPUR,48600,26.206333,85.931917,BASDEOPUR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,BARUARA,49700,26.111028,85.982694,BARUARA,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,ANDAMA,49900,26.082167,85.988611,ANDAMA,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,BASAT PUR,92570,26.06472,85.981488,BASAT PUR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,KHAIRA,92576,26.031546,86.014376,KHAIRA,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,MANIARI,92579,26.17625,85.828333,MANIARI,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,MEKNA BAIDA,92580,26.103,86.024444,MEKNA BAIDA,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,PIRRI,92582,26.123667,85.950223,PIRRI,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,RAMBHADRA PUR,92584,26.049847,85.968747,RAMBHADRA PUR,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,TIKAPATTI DEKULI,92587,26.119611,86.025361,TIKAPATTI DEKULI,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,UGHARA,92588,26.053551,85.999909,UGHARA,21
BIHAR,10,DARBHANGA,215,BAHADURPUR,1715,UGHARA MAHAPARA,92589,26.071619,86.026254,UGHARA MAHAPARA,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,ATAHAR NORTH,92590,26.072722,86.053611,ATAHAR NORTH,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,ATAHAR SOUTH,92591,26.048056,86.072056,ATAHAR SOUTH,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,BAGHOUNI,92592,25.931472,86.057167,BAGHOUNI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,BAHERI EAST,92593,25.946611,86.048417,BAHERI EAST,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,BAHERI WEST,92594,25.975056,86.055139,BAHERI WEST,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,BALIGAON,92595,26.04225,86.036778,BALIGAON,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,BHACHHI,92596,26.007833,86.048472,BHACHHI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,BITHOULI,92597,26.019056,86.086806,BITHOULI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,CHAKWA BHARWARI,92598,25.973139,85.932889,CHAKWA BHARWARI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,DHANOULI,92599,26.003528,86.023833,DHANOULI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,DOHAT NARAIN,92600,25.977861,86.068861,DOHAT NARAIN,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,ENAI,92601,25.954889,86.078139,ENAI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,GANGDAH SHEORAM,92602,25.988167,86.064944,GANGDAH SHEORAM,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,GUJROULI RAMOULI,92603,25.988417,85.974361,GUJROULI RAMOULI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,HARHACHA,92604,26.031083,85.964333,HARHACHA,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,HATHORI SOUTH,92606,25.962583,85.974889,HATHORI SOUTH,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,HAWIDIH NORTH,92607,26.013778,86.121167,HAWIDIH NORTH,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,HAWIDIH SOUTH,92608,25.994611,86.106778,HAWIDIH SOUTH,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,HAWIDIH MIDDLE,92609,25.971306,86.106944,HAWIDIH MIDDLE,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,JORJA,92610,26.015611,85.985417,JORJA,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,MITHUNIA,92611,25.953972,86.048639,MITHUNIA,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,NIMAITHI,92612,26.034278,85.966778,NIMAITHI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,PAGHARI,92613,25.997361,86.003861,PAGHARI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,SAMADHPURA,92614,25.952444,86.036667,SAMADHPURA,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,SUSARI TURKI,92615,26.030528,86.086889,SUSARI TURKI,21
BIHAR,10,DARBHANGA,215,BAHERI,1716,THATHOPUR,92616,25.975556,86.023528,THATHOPUR,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,AFZALA,92639,25.933483,86.233545,AFZALA,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,AKBARPUR BENK,92640,25.916762,86.233421,AKBARPUR BENK,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,BAIRAMPUR,92642,25.900234,86.116873,BAIRAMPUR,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,BHAWANIPUR,92643,25.983338,86.216693,BHAWANIPUR,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,BIRAUL,92644,25.933495,86.250106,BIRAUL,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,DUMARI,92646,25.916935,86.216851,DUMARI,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,GANWARA TARWARA,92647,25.95006,86.133431,GANWARA TARWARA,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,ITWA SHIVNAGAR,92648,25.983396,86.133342,ITWA SHIVNAGAR,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,KAHUA,92649,25.983434,86.183393,KAHUA,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,KAMARKALA,92650,25.916712,86.133584,KAMARKALA,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,LADAHO,92651,25.916851,86.200248,LADAHO,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,MANOR BHAURAM,92652,25.916912,86.083606,MANOR BHAURAM,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,PARRI,92654,25.966802,86.150005,PARRI,21
BIHAR,10,DARBHANGA,215,BIRAUL,1718,PATANIYA,92655,25.93344,86.166884,PATANIYA,21
