ambada,502
asadpur,4849
balegaon,800
belkheda,1536
bhilona,1598
bhugaon,1780
bopapur,2045
bordi,1153
chamak bk.,856
chamak khurd,1055
chawsala,468
daryabad,176
deomali,3613
devgaon,0
dhotharkheda,18
donoda,805
eklaspur,2063
gaulkheda,0
hanwatkheda,1553
haram,2380
hiwra purna,615
isapur,399
jawardi,771
jawlapur,935
kakada,4280
kandali,14985
kasampur,0
khairi,332
khanjamanagar,1270
khusta khurd,799
kolha,265
kothara,648
kushta bk.,1547
malhara,2035
naigaon,934
narayanpur,0
nimbhari,667
nimdari,276
nimkund,675
nizampur,867
pandhri,352
parsapur,4050
pathrot,15693
pimpalkhuta,2151
ramapur bk.,1137
rasegaon,0
salepur,1388
sawlapur,0
sawli bk.,383
sawli datura,499
shahapur jhahangir,89
sindhi bk.,0
tawlar,2544
tuljapur jahangir,113
upatkheda,158
wadgaon fathepur,3313
wadner bhujang,868
waghdoh,632
wasni bk.,985
wasni khurd,885
wazar,1425
yelaki,968
yesurna,2270
yevta,1580
bagapur,105
baggi,539
bhiltek,521
bori,1388
chirodi,0
dahigaon,0
dhanodi,1263
dhanora mhali,0
dhanora moghal,1345
dhotra,83
dighi kolhe,739
ghuikhed,4128
jalka jagtap,129
jawla,966
jawra,1189
kawtha kadu,1933
kirjawla,634
kohala,179
lalkhed,1130
malkhed,0
manjarkhed danapur,685
nimbha,1009
nimgavhan,1456
palaskhed,3611
rajna,815
rajura,2745
satefal,2048
sawanga vithoba,0
sawangi sangam,538
shirajgaon korde,1308
songaon,185
supalwada,0
tembhurni,686
titwa,899
tonglabad,313
wai both,936
yerad,776
amla,1443
arala,585
bhamod,641
borala,115
chandikapur,2826
chandola,0
chandrapur,667
darapur,1839
dhamodi,54
ghada,423
ghodchandi,194
golegaon,381
jainpur,1492
jasapur,0
kalashi,483
kanholi,535
khairi,332
khallar,348
lasur,1031
lehgaon,2843
mahimapur,466
mahuli dhande,0
markanda,848
matargaon,637
mhaispur,794
nachona,1028
naigaon,934
nalwada,516
nandrun,364
nardoda,393
panora,1549
pimpalkhuta,2151
ramgaon,1031
ramtirth,2431
rustampur,547
samda,0
shinganwadi,118
telkheda,201
uprai,1501
wadura,1327
yeoda,12095
adgaon,206
akhatwada,1054
ambada,502
asthagaon,1092
astholi,1062
barhanpur,99
belona,0
bhai pur,285
bhambora,0
bhilapur,616
brahmanwada,670
chincholi gawli,3029
dabheri,4
dapori,2476
dhamangaon,2200
dhanora,0
domak,1003
durgwada,111
ganeshpur,1391
ghodgavhan,867
gorala,608
hiwarkhed,9742
katpur,1074
katsur,0
kawthal,942
khanapur,578
khed,4674
khopda,0
kolvir,0
ladki bk.,1479
lehegaon,1212
lihida,0
mangrul,997
manimpur,666
maywadi,608
nashirpur,427
naya vathoda,1379
nimbhi,0
pala,1000
pardi,1823
patur,311
pimpulkhuta motha,2862
porgavhan,846
rajurwadi,0
ridhapur,0
rohankheda,343
sawarkheda,2501
shirajgaon,1307
shirkhed,0
shirlas,0
shirur,213
talegaon,935
talni,1165
taroda,596
umarkhed,195
utkhed,2580
varha,0
vichori,2531
vishnora,0
wagholi,1219
yavli,1907
yerla,0
yevti,1709
aloda,1329
amadapur,1762
amner,0
babhulkheda,368
bahada,1349
bargaon,1220
belora,768
benoda,7772
beskheda,887
chandas,1548
chinchargavhan,1190
dawargaon,1545
deutwada,1033
dhaga,962
dhanodi,1263
ekdara,1657
gadegaon,165
ganeshpur,1391
gavhankund,1825
ghorad,3
goregaon,0
haturna,1964
isambri,1193
isapur,399
ittamgaon,1323
jamgaon,1011
jarud,12571
kachurna,0
karajgaon,1195
kati,862
kurali,1764
linga,1922
loni,3901
malkhed,0
mangaruli,2953
morchund,1131
nandgaon,882
pawani,1887
pimpalkhuta,2151
porgavhan,846
roshankheda,1855
sawanga,689
sawangi,3156
shahapur,3916
shingori,1494
surali,2795
tembhurkheda,5370
udapur,1232
urad,601
wadegaon,1947
waghal,1267
wathoda,2563
zatamziri,8
zolamba,150
amla,1443
anjangaon bari,7257
antora,1046
bhankhed bujrug,96
bhankhed khurd,165
bodna,814
borgaon,1685
brahamwada govindpur,36
brahmanwada bhagat,893
chichkhed,696
dawargaon,1545
devara,1754
dewri,1111
dhanora kokate,346
digargawhan,0
gopalpur,0
indala,1483
jalka shahapur,515
kamunja,1123
kapustalani,0
karajgaon,1195
kastura mogra,1162
kat amla,1023
kathora bk.,0
kathora khurd,943
kekatpur,1672
kund sarjapur,39
lontek,774
maholi jh.,0
malkapur,1308
masod,1450
nandgaon peth,13366
nandura bk.,2010
nandura lashkarpur,794
nandura pingalai,435
naya akola,2784
pardi,1823
pimpal wihir,929
pimpalkhuta,2151
pimpri,0
pohra,1936
pusda,4592
rewsa,2361
rohankheda,343
salora khurd,0
sawanga,689
sawardi,8
shewati jahangir,1276
shirala,9035
sukli,897
takli jahangir,442
tembha,592
udkhed,519
vanarsi,1471
wadgaon jire,450
wadgaon mahore,1831
wagholi,1219
walgaon,14874
yavli shahid,0
