borgaon dori,375
borgaon peth,0
dhamangaon gadi,598
ramapur belaj,1372
amla vi,4501
basalpur,225
chandurwadi,1916
kalamdapur,1072
kalamgavhan,339
madwa,1626
manjarkhed,5396
sawagi magrapur,2654
sawanji bk,1970
sonora bk,785
adula bazar,1639
bebla bk,241
dogargaon,621
erandgaon,718
gaiwadi,118
gourkheda,1332
higani,118
itaki,1385
kalamghvan,339
karathkheda,248
lothwada,355
nandeda bk,2448
narsingpur,802
peth itbarpur,257
pimpload,3870
saglud,0
sagwa bk,1085
sasang bk,2222
sasang ramapur,1618
shignapur,3142
shirazda,655
shivar bk,1306
sukali,2795
takali,442
thillori,3321
togalabad,313
umari bazar,500
umari itbarpur,1799
wadalghavan,2187
wadner gn,7568
warud bk,2383
chikhal sawangi,1489
ner pinglai,15015
pimpalkhuta lahan,906
shimbora,1086
jamgaon mahedri,411
khadaka,2324
palsona,341
palswada,360
peth,13366
pusala,0
rajurabazar,4908
satnoor,227
tiwasaghat,101
wadhala,2187
wai (khrd),1040
wandli,986
