,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
5353,DEHRADUN,Dehradun,Bhandar Gaon,KUTHAL GOAN
5354,DEHRADUN,Dehradun,Bhandariwala,KALA GAON
5355,DEHRADUN,Dehradun,Bharuwal Grant (OG),BHARUWALA GRANT
5356,DEHRADUN,Dehradun,Bhitar Wali,BHITARLI
5357,DEHRADUN,Dehradun,Bhopalpani Grant,BHOPAL PANI
5358,DEHRADUN,Dehradun,Bilas Pur Kandali,BILASHPUR KANDALI
5359,DEHRADUN,Dehradun,Bisht Gaon,BISHT GOAN
5360,DEHRADUN,Dehradun,Brahman Gaon,BHAGVANT PUR
5361,DEHRADUN,Dehradun,Chakbanjarewala,BANJARAWALA
5362,DEHRADUN,Dehradun,Chaktonwala Grant,CHAKTUN WALA
5363,DEHRADUN,Dehradun,Chalang,CHALANG
5364,DEHRADUN,Dehradun,Chamasari,CHAMASARI
5365,DEHRADUN,Dehradun,chanderbani,chanderbani
5366,DEHRADUN,Dehradun,Chandrabani,
5367,DEHRADUN,Dehradun,Chandrothi,CHANDROTI
5368,DEHRADUN,Dehradun,Chandrvani Grant,CHANDRWANI KHALSAA
5369,DEHRADUN,Dehradun,Chandrwani Khalsa,CHANDRWANI KHALSAA
5370,DEHRADUN,Dehradun,Chhamroli,CHAMROLLI
5371,DEHRADUN,Dehradun,Danda Dhoran,DANDA KHUDANE WALA
5372,DEHRADUN,Dehradun,Danda Khudanewala,DANDA KHUDANE WALA
5373,DEHRADUN,Dehradun,Danda Lakhaur,DANDA LAKHAUND
5374,DEHRADUN,Dehradun,Danda Nooriwala,DANDA LAKHAUND
5375,DEHRADUN,Dehradun,Danion Ka Danda,bakraal Gaon
5376,DEHRADUN,Dehradun,Dhanaula,NAGAL HATNALA
5377,DEHRADUN,Dehradun,Doom Gaon,KYAR KULIBHATTA
5378,DEHRADUN,Dehradun,Dumal Gaon,
5379,DEHRADUN,Dehradun,Dwara,DWARA
5380,DEHRADUN,Dehradun,Fuleta,Fuleta
5381,DEHRADUN,Dehradun,Gajiawala,GAJIYAWALA
5382,DEHRADUN,Dehradun,Galajwari,GALJWADI
5383,DEHRADUN,Dehradun,Gangole Pandit Wari,GANGOL PANDITWADI
5384,DEHRADUN,Dehradun,Ghanghora,Ghanghora
5385,DEHRADUN,Dehradun,Gopiwala,
5386,DEHRADUN,Dehradun,Gujrami,KALA GAON
5387,DEHRADUN,Dehradun,Gujrara Mansingh,GUJRADA MAN SINGH
5388,DEHRADUN,Dehradun,Guniyal Gaon,CHANDROTI
5389,DEHRADUN,Dehradun,Harbans Wala,HARBANSWALA
5390,DEHRADUN,Dehradun,Harbhajwala,harbhajwala
5391,DEHRADUN,Dehradun,Harbhaj Wala,
5392,DEHRADUN,Dehradun,Haripur,Haripur
5393,DEHRADUN,Dehradun,Hariyawala Khurd,HARIYAVALA KHURD
5394,DEHRADUN,Dehradun,Haryawala,Mangaluwala
5395,DEHRADUN,Dehradun,Hatwalgaon,NANOOR KHEDA
5396,DEHRADUN,Dehradun,Jagatkhana,GUJRADA MAN SINGH
5397,DEHRADUN,Dehradun,Jamniwala,SINGLI
5398,DEHRADUN,Dehradun,Jamoliwala,CHANDROTI
5399,DEHRADUN,Dehradun,Johari,JOHADI
5400,DEHRADUN,Dehradun,Kairwan Karanpur,CHALANG
5401,DEHRADUN,Dehradun,Kalagaon,KALA GAON
5402,DEHRADUN,Dehradun,Kalimati,BHOPAL PANI
5403,DEHRADUN,Dehradun,Karliguard,KARLI GAAD
5404,DEHRADUN,Dehradun,Khala Gaon,KUTHAL GOAN
5405,DEHRADUN,Dehradun,Khemadoj,MITHIBEDI
5406,DEHRADUN,Dehradun,Kheragopiwala,SINGLI
5407,DEHRADUN,Dehradun,Kheri Mansingh,KHERIMAN SINGH
5408,DEHRADUN,Dehradun,Khuranwa,CHALANG
5409,DEHRADUN,Dehradun,Kirsali,KIRSALI
5410,DEHRADUN,Dehradun,Kirsali Gaon,bakraal Gaon
5411,DEHRADUN,Dehradun,Kiwara,KYARA
5412,DEHRADUN,Dehradun,Kulhan Karanpur,KIRSALI
5413,DEHRADUN,Dehradun,Kulhan Mansingh,KIRSALI
5414,DEHRADUN,Dehradun,Kuthal Gaon,KUTHAL GOAN
5415,DEHRADUN,Dehradun,Kyar Kuli Bhatta,KYAR KULIBHATTA
5416,DEHRADUN,Dehradun,Lachhiwala Range,
5417,DEHRADUN,Dehradun,Ladpur,LAD PUR
5418,DEHRADUN,Dehradun,Majhara,KARLI GAAD
5419,DEHRADUN,Dehradun,Makka Wala,bakraal Gaon
5420,DEHRADUN,Dehradun,Malsi,MALSI
5421,DEHRADUN,Dehradun,Malukawala,MITHIBEDI
5422,DEHRADUN,Dehradun,Mangaluwala,Mangaluwala
5423,DEHRADUN,Dehradun,Marautha,NAGAL HATNALA
5424,DEHRADUN,Dehradun,Mehu Wala Mafi (CT),MEHU WALA MAFI
5425,DEHRADUN,Dehradun,Mitt Behti,MITHIBEDI
5426,DEHRADUN,Dehradun,Mohabbey Wala,MOHBEWALA
5427,DEHRADUN,Dehradun,Motharo Wala,MOTHRA WALA
5428,DEHRADUN,Dehradun,Motidhaar,motidhaar
5429,DEHRADUN,Dehradun,Motidhar,
5430,DEHRADUN,Dehradun,Mussorie Range,
5431,DEHRADUN,Dehradun,Mussorie Range (P-2),
5432,DEHRADUN,Dehradun,Nagalhat Nala,NAGAL HATNALA
5433,DEHRADUN,Dehradun,Naliwala,NALI KALAN
5434,DEHRADUN,Dehradun,Nanur Khera,NANOOR KHEDA
5435,DEHRADUN,Dehradun,Natthan Pur (CT),NATHANPUR
5436,DEHRADUN,Dehradun,Nawada,NAVADA
5437,DEHRADUN,Dehradun,Nehru Gram,NEHRU GRAAM
5438,DEHRADUN,Dehradun,Ninus,
5439,DEHRADUN,Dehradun,Paw Wala Soda,Paw wala soda
5440,DEHRADUN,Dehradun,Pitthuwala,PITHUWALA
5441,DEHRADUN,Dehradun,Punkal Gaon,PURUKAL GAON
5442,DEHRADUN,Dehradun,Purohit Wala,PUROHITWALA
5443,DEHRADUN,Dehradun,Pustari,KHERIMAN SINGH
5444,DEHRADUN,Dehradun,Raipur,RAIPUR
5445,DEHRADUN,Dehradun,Raipur (CT),
5446,DEHRADUN,Dehradun,Raipur Range,
5447,DEHRADUN,Dehradun,Ramgarh Range,
5448,DEHRADUN,Dehradun,Randharwala,
5449,DEHRADUN,Dehradun,Reniwala,KHERIMAN SINGH
5450,DEHRADUN,Dehradun,Rikhauli,RIKHOLI
5451,DEHRADUN,Dehradun,Salan Gaon,BHAGVANT PUR
5452,DEHRADUN,Dehradun,Saloniwala,CHANDROTI
5453,DEHRADUN,Dehradun,Sarauna,SARAUNA
5454,DEHRADUN,Dehradun,Sarkhet,TIMLI MANSINGH
5455,DEHRADUN,Dehradun,Saundhauwali Mansingh,NANOOR KHEDA
5456,DEHRADUN,Dehradun,Sera goan,
5457,DEHRADUN,Dehradun,Seraki,SERAKI
5458,DEHRADUN,Dehradun,Shahpur Santore,
5459,DEHRADUN,Dehradun,Shergoan,sherGaon
5460,DEHRADUN,Dehradun,Shewala Kala,SEWLA KALAN
5461,DEHRADUN,Dehradun,Shewala Khurd,SEWLA KHURD
5462,DEHRADUN,Dehradun,Sigli,SINGLI
5463,DEHRADUN,Dehradun,Silla,SILLA
5464,DEHRADUN,Dehradun,Simiyari,Simiyari
5465,DEHRADUN,Dehradun,Sinaula,MALSI
5466,DEHRADUN,Dehradun,Sindhauwali Dhauran,
5467,DEHRADUN,Dehradun,Sodasaroli,SODA SAROLI
5468,DEHRADUN,Dehradun,Sunderwala,SUNDER WALA
5469,DEHRADUN,Dehradun,Tarla Nagal,TARLA NAGAL
5470,DEHRADUN,Dehradun,Thano Range,
5471,DEHRADUN,Dehradun,Thewa,THEVA  MALDEVTA
5472,DEHRADUN,Dehradun,Tibbanala Pani,Mangaluwala
5473,DEHRADUN,Dehradun,Timilimansingh,TIMLI MANSINGH
5474,DEHRADUN,Dehradun,Tyuni,
5475,DEHRADUN,Dehradun,Utari Gaon,BHAGVANT PUR
5476,DEHRADUN,Dehradun,Vijepur Gopiwala,VIJAYPUR GOPIWALA
5477,DEHRADUN,Dehradun,Vijepur Hathibarkala,VIJAYPUR HATHIBARKALA
5478,DEHRADUN,Doiwala,Balawala,BALAWALA
5479,DEHRADUN,Doiwala,Bhaniya Wala,BHANIA WALA
5480,DEHRADUN,Doiwala,Daiswala,Daiswala
5481,DEHRADUN,Doiwala,Doiwala,DOIWALA
5482,DEHRADUN,Doiwala,Dudhali,DUDHLI
5483,DEHRADUN,Doiwala,Fatehpur Danda,JEEVAN WALA
5484,DEHRADUN,Doiwala,Ghissar Pari,DOIWALA
5485,DEHRADUN,Doiwala,Hansuwala,DOIWALA
5486,DEHRADUN,Doiwala,Harrawala,HARRAWALA
5487,DEHRADUN,Doiwala,Jeevan Wala,JEEVAN WALA
5488,DEHRADUN,Doiwala,Kanhar Wala,KANHAR WALA
5489,DEHRADUN,Doiwala,Kishan Pur,Nagal Bulandawala
5490,DEHRADUN,Doiwala,Kuwan Wala,KUWAN WALA
5491,DEHRADUN,Doiwala,Lachhi Wala,LACHIWALA
5492,DEHRADUN,Doiwala,Majari Mafi,MAJRI MAFI
5493,DEHRADUN,Doiwala,Markham Grant,MARKHAM GRANT
5494,DEHRADUN,Doiwala,Mazri Grant,MAJRI GRANT
5495,DEHRADUN,Doiwala,Missar Wala Kala,LACHIWALA
5496,DEHRADUN,Doiwala,Missar Wala Khurd,LACHIWALA
5497,DEHRADUN,Doiwala,Miyanwala,MIYANWALA
5498,DEHRADUN,Doiwala,Mohammadpur Barkali,DUDHLI
5499,DEHRADUN,Doiwala,Mohkam Pur Kala,MAJRI MAFI
5500,DEHRADUN,Doiwala,Mohkam Pur Khurd,MOHKAM PUR KHURD
5501,DEHRADUN,Doiwala,Nagal Bulandawala,Nagal Bulandawala
5502,DEHRADUN,Doiwala,Nagal Jwalapur,NAGAL JAWALAPUR
5503,DEHRADUN,Doiwala,Nakraunda,NAKRAUNDA
5504,DEHRADUN,Doiwala,Natthuwa Wala (CT),NATHUVA WALA
5505,DEHRADUN,Doiwala,Phanduwala,DUDHLI
5506,DEHRADUN,Doiwala,Sangatiya Walakala,kaluwala
5507,DEHRADUN,Doiwala,Sangatiya Walakhurd,KANHAR WALA
5508,DEHRADUN,Doiwala,Simlas Grant,SIMLAAS GRANT
5509,DEHRADUN,Kalsi,Aashta,Aashta
5510,DEHRADUN,Kalsi,Alsi,SAKNI
5511,DEHRADUN,Kalsi,Amraha,BANSAAR
5512,DEHRADUN,Kalsi,Ara,AARA
5513,DEHRADUN,Kalsi,Asta,
5514,DEHRADUN,Kalsi,Atliyo,Atliyo
5515,DEHRADUN,Kalsi,Badanu,BADNU
5516,DEHRADUN,Kalsi,Badhana,BAGNA
5517,DEHRADUN,Kalsi,Badhau,BHADO
5518,DEHRADUN,Kalsi,Bago,BAGI
5519,DEHRADUN,Kalsi,Baitha,KHANI
5520,DEHRADUN,Kalsi,Bajau,BAJAU
5521,DEHRADUN,Kalsi,Balanu,KAHA NEHRA  PUNAH
5522,DEHRADUN,Kalsi,Bamrar,BAMRAAD
5523,DEHRADUN,Kalsi,Bansar,BANSAAR
5524,DEHRADUN,Kalsi,Bansu,BAGI
5525,DEHRADUN,Kalsi,Bantuo,RANIGAON
5526,DEHRADUN,Kalsi,Bardhait,KAMLA
5527,DEHRADUN,Kalsi,Basaha,BASAYA
5528,DEHRADUN,Kalsi,Basan,BOUSAAN
5529,DEHRADUN,Kalsi,Bhanajra,BHANJRA
5530,DEHRADUN,Kalsi,Bhandrauta,BAGNA
5531,DEHRADUN,Kalsi,Bhoda,KAHA NEHRA  PUNAH
5532,DEHRADUN,Kalsi,Bhugtari,KHATAAR
5533,DEHRADUN,Kalsi,Bhunau,Aashta
5534,DEHRADUN,Kalsi,Bihar,BAGI
5535,DEHRADUN,Kalsi,Bijau,BIJAU
5536,DEHRADUN,Kalsi,Binou,RANIGAON
5537,DEHRADUN,Kalsi,Birmau,birmau
5538,DEHRADUN,Kalsi,Bisoi,BISOI
5539,DEHRADUN,Kalsi,Bohari,KUROLI
5540,DEHRADUN,Kalsi,Budula,DAGURA
5541,DEHRADUN,Kalsi,Chandau,CHANDAU
5542,DEHRADUN,Kalsi,Chapanu,PANJIYA
5543,DEHRADUN,Kalsi,Chhau(Saily),KAKNAOI
5544,DEHRADUN,Kalsi,Chichrar,
5545,DEHRADUN,Kalsi,Chila,KHUNNA ALMAN
5546,DEHRADUN,Kalsi,Chirtad,CHITAD
5547,DEHRADUN,Kalsi,Chirtad,GADOL
5548,DEHRADUN,Kalsi,Chunau,SAKROL
5549,DEHRADUN,Kalsi,Chunho,BAGI
5550,DEHRADUN,Kalsi,Dabra,BHADO
5551,DEHRADUN,Kalsi,Dadhau,BANSAAR
5552,DEHRADUN,Kalsi,Dagura,DAGURA
5553,DEHRADUN,Kalsi,Damta,JUSSO BHAKRO
5554,DEHRADUN,Kalsi,Danda,JADANA
5555,DEHRADUN,Kalsi,Datanu,BADNU
5556,DEHRADUN,Kalsi,Dau(Bisahal),DOU
5557,DEHRADUN,Kalsi,Desau,DESAU
5558,DEHRADUN,Kalsi,Deu,DAU
5559,DEHRADUN,Kalsi,Dhanpau,DHANPAU
5560,DEHRADUN,Kalsi,Dhiroi,LAKHASYAR
5561,DEHRADUN,Kalsi,Dhoira,DHAIRA
5562,DEHRADUN,Kalsi,Dilau,DILAU
5563,DEHRADUN,Kalsi,Dimau,DIMAU
5564,DEHRADUN,Kalsi,Dindal,GASKI
5565,DEHRADUN,Kalsi,Dwina,LACCHA
5566,DEHRADUN,Kalsi,Gadaita,BASAYA
5567,DEHRADUN,Kalsi,Gadaura Sakraula,SAKROL
5568,DEHRADUN,Kalsi,Gadoul,GADOL
5569,DEHRADUN,Kalsi,Gangro,GANGRO
5570,DEHRADUN,Kalsi,Gaski,GASKI
5571,DEHRADUN,Kalsi,Ghaman Gaon,BAGI
5572,DEHRADUN,Kalsi,Gharana Urf Jisyou,GHARANA
5573,DEHRADUN,Kalsi,Gothan Joshi,JOSHI GOTHAN
5574,DEHRADUN,Kalsi,Hamarau,JOSHI GOTHAN
5575,DEHRADUN,Kalsi,Hari Pur,HARIPUR
5576,DEHRADUN,Kalsi,Ichhala,ICHHILA
5577,DEHRADUN,Kalsi,Jadana,JADANA
5578,DEHRADUN,Kalsi,Jaindau,JANDAU
5579,DEHRADUN,Kalsi,Jakhnoj Bhisto,JAKHNOJ BHISTO
5580,DEHRADUN,Kalsi,Jhutaya,JUTHAYA
5581,DEHRADUN,Kalsi,Jokala,BOUSAAN
5582,DEHRADUN,Kalsi,Jusau Bhakrou,JUSSO BHAKRO
5583,DEHRADUN,Kalsi,Kachata,KACHTA
5584,DEHRADUN,Kalsi,Kaha-Nehra-Punagh,KAHA NEHRA  PUNAH
5585,DEHRADUN,Kalsi,Kakari,Kakari
5586,DEHRADUN,Kalsi,Kalasi,KALSI
5587,DEHRADUN,Kalsi,Kamla,KAMLA
5588,DEHRADUN,Kalsi,Kanbua,KANBUA
5589,DEHRADUN,Kalsi,Kandoi,KYARI
5590,DEHRADUN,Kalsi,Kauthi Bhaundi,BIJAU
5591,DEHRADUN,Kalsi,Kenota,LAKHASYAR
5592,DEHRADUN,Kalsi,Keshau,SUPAU
5593,DEHRADUN,Kalsi,Khadin,SAKROL
5594,DEHRADUN,Kalsi,Khamrauli Chibhau,KHAMROLI
5595,DEHRADUN,Kalsi,Khani,KHANI
5596,DEHRADUN,Kalsi,Kharaya,KHARAYA
5597,DEHRADUN,Kalsi,Khari,KHADI
5598,DEHRADUN,Kalsi,Khatar,KHATAAR
5599,DEHRADUN,Kalsi,Khatasa,UDPALTA
5600,DEHRADUN,Kalsi,Khati,KHATI
5601,DEHRADUN,Kalsi,Kherwa,Atliyo
5602,DEHRADUN,Kalsi,Khoi,CHANDAU
5603,DEHRADUN,Kalsi,Khunna Alman,KHUNNA ALMAN
5604,DEHRADUN,Kalsi,Kophati,KHATAAR
5605,DEHRADUN,Kalsi,Kothatarli,KOTHA   TARLI
5606,DEHRADUN,Kalsi,Koti,KOTI
5607,DEHRADUN,Kalsi,Kuitha,KHANI
5608,DEHRADUN,Kalsi,Kunna,KUNNA
5609,DEHRADUN,Kalsi,Kurouli,KUROLI
5610,DEHRADUN,Kalsi,Kusyou,
5611,DEHRADUN,Kalsi,Kwasa,KWASA
5612,DEHRADUN,Kalsi,Kyari,KYARI
5613,DEHRADUN,Kalsi,Lacchha,LACCHA
5614,DEHRADUN,Kalsi,Lakasyar,LAKHASYAR
5615,DEHRADUN,Kalsi,Lakhwar,LAKHWAD
5616,DEHRADUN,Kalsi,Lalau,MASRAD
5617,DEHRADUN,Kalsi,Latau,JANDAU
5618,DEHRADUN,Kalsi,Lelta,LELTA
5619,DEHRADUN,Kalsi,Lohari(Lakhwar),BAGI
5620,DEHRADUN,Kalsi,Lohari(Phartad),LUHARI
5621,DEHRADUN,Kalsi,Loharna,LUHARI
5622,DEHRADUN,Kalsi,Ludhera,KHUNNA ALMAN
5623,DEHRADUN,Kalsi,Luhan,KHADI
5624,DEHRADUN,Kalsi,Maakhati,maakhati
5625,DEHRADUN,Kalsi,Mahasasa,KYARI
5626,DEHRADUN,Kalsi,Malaitha,BADNU
5627,DEHRADUN,Kalsi,Malhau,TIPEUE
5628,DEHRADUN,Kalsi,Mandauli,MANDOLI
5629,DEHRADUN,Kalsi,Marloh Khokta,DAGURA
5630,DEHRADUN,Kalsi,Masrad,MASRAD
5631,DEHRADUN,Kalsi,Mathyau,JOSHI GOTHAN
5632,DEHRADUN,Kalsi,Mundhan,MUNDHAN
5633,DEHRADUN,Kalsi,Munshi,LUHARI
5634,DEHRADUN,Kalsi,Nevi,NEBI
5635,DEHRADUN,Kalsi,Nichhiya,JUTHAYA
5636,DEHRADUN,Kalsi,Panjiya,PANJIYA
5637,DEHRADUN,Kalsi,Panuwa,PANUWA
5638,DEHRADUN,Kalsi,Parihar,KOTI
5639,DEHRADUN,Kalsi,Pata,DESAU
5640,DEHRADUN,Kalsi,Pata(Samalta),BAMRAAD
5641,DEHRADUN,Kalsi,Patiyana,KHANI
5642,DEHRADUN,Kalsi,Phatyou,ICHHILA
5643,DEHRADUN,Kalsi,Pihani,JADANA
5644,DEHRADUN,Kalsi,Pingiri,KAMLA
5645,DEHRADUN,Kalsi,Rakhatad,KWASA
5646,DEHRADUN,Kalsi,Rampur,GADOL
5647,DEHRADUN,Kalsi,Rani,RANIGAON
5648,DEHRADUN,Kalsi,Ratar,BAJAU
5649,DEHRADUN,Kalsi,River Range,
5650,DEHRADUN,Kalsi,Rupau,RUPAU
5651,DEHRADUN,Kalsi,Sainj (Chandau),DILAU
5652,DEHRADUN,Kalsi,Sairi,JUTHAYA
5653,DEHRADUN,Kalsi,Sakani,SAKNI
5654,DEHRADUN,Kalsi,Samalta Dadauli,SAMALTA
5655,DEHRADUN,Kalsi,Saradi,SARADI
5656,DEHRADUN,Kalsi,Sariyana,KHUNNA ALMAN
5657,DEHRADUN,Kalsi,Sarsona,BAGNA
5658,DEHRADUN,Kalsi,Sawai,SAWAI
