,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
11541,PITHORAGARH,Berinag,Chayal Bagar,BALYAU
11542,PITHORAGARH,Berinag,Chhalori,MAD
11543,PITHORAGARH,Berinag,Chhana,PEEPALTAR
11544,PITHORAGARH,Berinag,Chilkiya,DUMET
11545,PITHORAGARH,Berinag,Chodmanya R.F.,
11546,PITHORAGARH,Berinag,Dadal,MASURIYA
11547,PITHORAGARH,Berinag,Dakshini Koteshwarr.F.,
11548,PITHORAGARH,Berinag,Dangi Gaon,DANGIGAON
11549,PITHORAGARH,Berinag,Dantola,PANKHUSERA
11550,PITHORAGARH,Berinag,Darmet,KAMDINA
11551,PITHORAGARH,Berinag,Darmoli,DARMOLI
11552,PITHORAGARH,Berinag,Dasoli,DASOLI
11553,PITHORAGARH,Berinag,Dauja Waliya,DAULA WALIA
11554,PITHORAGARH,Berinag,Daula Upreti,DAULA UPRETI
11555,PITHORAGARH,Berinag,Daunu,VADYURA
11556,PITHORAGARH,Berinag,Dhari,PABHYA
11557,PITHORAGARH,Berinag,Dhol Katiya,BARSAYAT
11558,PITHORAGARH,Berinag,Dhol Kura,SANI KHET
11559,PITHORAGARH,Berinag,Digtoli,SANI KHET
11560,PITHORAGARH,Berinag,Dudariya Legga Jakh,BARSAYAT
11561,PITHORAGARH,Berinag,Dugri  lagga Jagthali,JAGTHALI
11562,PITHORAGARH,Berinag,Dungri,SUNATI
11563,PITHORAGARH,Berinag,Dungri lagga  Barsayat,BUDERA
11564,PITHORAGARH,Berinag,Dungri Pant,SAILY PAK
11565,PITHORAGARH,Berinag,Dun Khola,SUKANA
11566,PITHORAGARH,Berinag,Dwali kholi,LOHATHAL
11567,PITHORAGARH,Berinag,Ekluwagarh,RAWALKHET
11568,PITHORAGARH,Berinag,Gadera Bist,BUDERA
11569,PITHORAGARH,Berinag,Gadera Pant,LEJAM
11570,PITHORAGARH,Berinag,Gadtir,GARTIR
11571,PITHORAGARH,Berinag,Ganaura,CHAMA
11572,PITHORAGARH,Berinag,Gangora,RUYINATHAL
11573,PITHORAGARH,Berinag,Garau,GARAU
11574,PITHORAGARH,Berinag,Garsyari,PANKHUSERA
11575,PITHORAGARH,Berinag,Gartir Lagga Birtola,GARTIR
11576,PITHORAGARH,Berinag,Gelthi Udiyar,DASOLI
11577,PITHORAGARH,Berinag,Ghanghali,
11578,PITHORAGARH,Berinag,Ghangholi,SUNATI
11579,PITHORAGARH,Berinag,Ghatet,CHAUKHUNA
11580,PITHORAGARH,Berinag,Gol,GOL
11581,PITHORAGARH,Berinag,Gola Gaon,UPRADA
11582,PITHORAGARH,Berinag,Gothal Gaon,BHUVANESWAR
11583,PITHORAGARH,Berinag,Guraina Rajwar,PILKHI
11584,PITHORAGARH,Berinag,Gurburani Upadhaya,KALETI
11585,PITHORAGARH,Berinag,Gurena,BYATI
11586,PITHORAGARH,Berinag,Gurgurani Dashauni,KALETI
11587,PITHORAGARH,Berinag,Gursunthi,PABHYA
11588,PITHORAGARH,Berinag,Gwir Lagga Chausala,GWEER
11589,PITHORAGARH,Berinag,Gwir Panth,CHAUSALA
11590,PITHORAGARH,Berinag,Hajeti,HATWALGAON
11591,PITHORAGARH,Berinag,Haliya Dob,SAGAURH
11592,PITHORAGARH,Berinag,Harari,DANGIGAON
11593,PITHORAGARH,Berinag,Hariyat Naghar,HARIYAT NAGHAR
11594,PITHORAGARH,Berinag,Hat Bhandar,NAGAUR
11595,PITHORAGARH,Berinag,Hatwal,HATWALGAON
11596,PITHORAGARH,Berinag,Hawlet,SANI KHET
11597,PITHORAGARH,Berinag,Hipa,HIPA
11598,PITHORAGARH,Berinag,Hirmoli,SAGAURH
11599,PITHORAGARH,Berinag,Jabuka,BARAT JUBBAR
11600,PITHORAGARH,Berinag,Jagthali,JAGTHALI
11601,PITHORAGARH,Berinag,Jaikhet Sural Gaon,UPRADA
11602,PITHORAGARH,Berinag,Jajar Gunth,KHOLAGAON
11603,PITHORAGARH,Berinag,Jajar Khitoli,UPRADA
11604,PITHORAGARH,Berinag,Jajar Mafi,UPRADA
11605,PITHORAGARH,Berinag,Jajar Sirtoli,UPRADA
11606,PITHORAGARH,Berinag,Jajoli,NAYAL SAPOLI
11607,PITHORAGARH,Berinag,Jakha Rawat,JAKHRAWAT
11608,PITHORAGARH,Berinag,Jalari,ANGARIYAGARA
11609,PITHORAGARH,Berinag,Jalati,NAYAL SAPOLI
11610,PITHORAGARH,Berinag,Jamera,NAGAUR
11611,PITHORAGARH,Berinag,Jasoli,
11612,PITHORAGARH,Berinag,Jhalada,PEEPALTAR
11613,PITHORAGARH,Berinag,Jhalchauna,JHAL TOLA
11614,PITHORAGARH,Berinag,Jhultar Barkhet,SAILY PAK
11615,PITHORAGARH,Berinag,Jogyura Kedar,CHACHRAIT
11616,PITHORAGARH,Berinag,Jogyura Narsingh,CHACHRAIT
11617,PITHORAGARH,Berinag,Jogyura Thal,
11618,PITHORAGARH,Berinag,Kahkot,MANTOLI
11619,PITHORAGARH,Berinag,Kala Sil,KALASILA
11620,PITHORAGARH,Berinag,Kalet,CHACHRAIT
11621,PITHORAGARH,Berinag,Kaleti,KALETI
11622,PITHORAGARH,Berinag,Kalinag R.F.,
11623,PITHORAGARH,Berinag,Kaluwa khan,
11624,PITHORAGARH,Berinag,Kamdeena,KAMDINA
11625,PITHORAGARH,Berinag,Kamdoli Mafi,UPRADA
11626,PITHORAGARH,Berinag,Kana Khet,JAKHRAWAT
11627,PITHORAGARH,Berinag,Kande,KANDEY
11628,PITHORAGARH,Berinag,Kanera,
11629,PITHORAGARH,Berinag,Kaphalta Birgwali,SAINAR
11630,PITHORAGARH,Berinag,Kaptola,
11631,PITHORAGARH,Berinag,Karala Mahar,KARALA MAHAR
11632,PITHORAGARH,Berinag,Karala Pathak,KARALA MAHAR
11633,PITHORAGARH,Berinag,Kasari,SUNATI
11634,PITHORAGARH,Berinag,Khamlekh R.F.,
11635,PITHORAGARH,Berinag,Khanat,KHANAT
11636,PITHORAGARH,Berinag,Khandar,BOGAR
11637,PITHORAGARH,Berinag,Khantari,MANGAR
11638,PITHORAGARH,Berinag,Khela Khet,DAULA UPRETI
11639,PITHORAGARH,Berinag,Kheti,MANTOLI
11640,PITHORAGARH,Berinag,Kheti Jarauli,CHANKANA
11641,PITHORAGARH,Berinag,Khitauli,LEJAM
11642,PITHORAGARH,Berinag,Khola Gad,AAMHAT
11643,PITHORAGARH,Berinag,Khola Gaon,KHOLAGAON
11644,PITHORAGARH,Berinag,Kimkot,BORA AGAR
11645,PITHORAGARH,Berinag,Kir Moliya,KALASILA
11646,PITHORAGARH,Berinag,Kiroli,BAITHOLI
11647,PITHORAGARH,Berinag,Koteshwar,CHACHRAIT
11648,PITHORAGARH,Berinag,Kotgari,KOTGARI
11649,PITHORAGARH,Berinag,Kumalta,BHANDARIGAON
11650,PITHORAGARH,Berinag,Kuri,SAGAURH
11651,PITHORAGARH,Berinag,Kutir,KALASILA
11652,PITHORAGARH,Berinag,Kwerali,QUERALI
11653,PITHORAGARH,Berinag,Lachhima,LACHIMA
11654,PITHORAGARH,Berinag,Laluka,JAGTHALI
11655,PITHORAGARH,Berinag,Leg,CHAUSALA
11656,PITHORAGARH,Berinag,Lejam,LEJAM
11657,PITHORAGARH,Berinag,Ligurani,LINGURANI
11658,PITHORAGARH,Berinag,Likhatar,MACHIKHET
11659,PITHORAGARH,Berinag,Lohathal,LOHATHAL
11660,PITHORAGARH,Berinag,Lwatar,UPRADA
11661,PITHORAGARH,Berinag,Machhikhet,MACHIKHET
11662,PITHORAGARH,Berinag,Madkrauga,
11663,PITHORAGARH,Berinag,Madoli,UPRADA
11664,PITHORAGARH,Berinag,Maitoli,BAFILA
11665,PITHORAGARH,Berinag,Makar Gaon,DAULA WALIA
11666,PITHORAGARH,Berinag,Makhauli,SAGAURH
11667,PITHORAGARH,Berinag,Malan,AAMHAT
11668,PITHORAGARH,Berinag,Manet lagga kaleti,JAKHRAWAT
11669,PITHORAGARH,Berinag,Mangarh,MANGAR
11670,PITHORAGARH,Berinag,Mani Khet,BUDERA
11671,PITHORAGARH,Berinag,Manipur,MAANIPUR
11672,PITHORAGARH,Berinag,Manoli Daboli,URISIRTOLI
11673,PITHORAGARH,Berinag,Mantoli,MANTOLI
11674,PITHORAGARH,Berinag,Mantolii,BOGAR
11675,PITHORAGARH,Berinag,Masuriya,MASURIYA
11676,PITHORAGARH,Berinag,Mayal,PILKHI
11677,PITHORAGARH,Berinag,Merala,
11678,PITHORAGARH,Berinag,Moradi,DIVOGI
11679,PITHORAGARH,Berinag,Musola Punoli,PURANATHAL
11680,PITHORAGARH,Berinag,Nagaur,NAGAUR
11681,PITHORAGARH,Berinag,Nagila Gaon,NAGILA GAON
11682,PITHORAGARH,Berinag,Naini,ANGARIYAGARA
11683,PITHORAGARH,Berinag,Nanet,SAGAURH
11684,PITHORAGARH,Berinag,Nani Seetala,BHUVANESWAR
11685,PITHORAGARH,Berinag,Naulara,BALYAU
11686,PITHORAGARH,Berinag,Nautas,SAILY PAK
11687,PITHORAGARH,Berinag,Nayal,BOGAR
11688,PITHORAGARH,Berinag,Nayal Saknoli,SAHGARAU
11689,PITHORAGARH,Berinag,Nayal Sapoli,NAYAL SAPOLI
11690,PITHORAGARH,Berinag,Odura,
11691,PITHORAGARH,Berinag,Pabya,PABHYA
11692,PITHORAGARH,Berinag,Padiyat,GARTIR
11693,PITHORAGARH,Berinag,Pahar Gunth,BHOOL KI ADHAYALI
11694,PITHORAGARH,Berinag,Pakhu Sera,PANKHUSERA
11695,PITHORAGARH,Berinag,Panauli,RAWALKHET
11696,PITHORAGARH,Berinag,Pankhu (Dhasauli)R.F.,
11697,PITHORAGARH,Berinag,Papsyari,LOHATHAL
11698,PITHORAGARH,Berinag,Patharari,OLTARI
11699,PITHORAGARH,Berinag,Patiyali Gaon,
11700,PITHORAGARH,Berinag,Payra,CHAUSALA
11701,PITHORAGARH,Berinag,Pilkhi,PILKHI
11702,PITHORAGARH,Berinag,Pinari,SANI KHET
11703,PITHORAGARH,Berinag,Pipali,CHAUKHUNA
11704,PITHORAGARH,Berinag,Pipali Puna gaon,KALASILA
11705,PITHORAGARH,Berinag,Pipaltar,PEEPALTAR
11706,PITHORAGARH,Berinag,Postala,PAUSA   POSTALA
11707,PITHORAGARH,Berinag,Pousa,PAUSA   POSTALA
11708,PITHORAGARH,Berinag,Pungar Kholi,CHANKANA
11709,PITHORAGARH,Berinag,Punoli,PURANATHAL
11710,PITHORAGARH,Berinag,Purana Thal,PURANATHAL
11711,PITHORAGARH,Berinag,Puriyag Maphi,HATWALGAON
11712,PITHORAGARH,Berinag,Putha Gaon,LOHATHAL
11713,PITHORAGARH,Berinag,Rai Garsyari,RAI GARSAYARI
11714,PITHORAGARH,Berinag,Raitoli,RAITOLI
11715,PITHORAGARH,Berinag,Rauleda,
11716,PITHORAGARH,Berinag,Rawal Gaon,CHAUKHUNA
11717,PITHORAGARH,Berinag,Rawal Khet,RAWALKHET
11718,PITHORAGARH,Berinag,Reetha,RAITOLI
11719,PITHORAGARH,Berinag,Rithyat,BARSAYAT
11720,PITHORAGARH,Berinag,Rotan,ANGARIYAGARA
11721,PITHORAGARH,Berinag,Ruina Thal,RUYINATHAL
11722,PITHORAGARH,Berinag,Sahu Garau,SAHGARAU
11723,PITHORAGARH,Berinag,Sainar,SAINAR
11724,PITHORAGARH,Berinag,Sainikhet,JAGTHALI
11725,PITHORAGARH,Berinag,Sakun Kande,KHANAT
11726,PITHORAGARH,Berinag,Sala Khet,KALASILA
11727,PITHORAGARH,Berinag,Sali Khet,SANI KHET
11728,PITHORAGARH,Berinag,Sangar,
11729,PITHORAGARH,Berinag,Sangor,SAGAURH
11730,PITHORAGARH,Berinag,Sani Khet,SANI KHET
11731,PITHORAGARH,Berinag,Saukiya Thal,LEJAM
11732,PITHORAGARH,Berinag,Sela Duth Khola,BHOOL KI ADHAYALI
11733,PITHORAGARH,Berinag,Selavan,SAINAR
11734,PITHORAGARH,Berinag,Seli,GWEER
11735,PITHORAGARH,Berinag,Selipakh,SAILY PAK
11736,PITHORAGARH,Berinag,Sera,BHOOL KI ADHAYALI
11737,PITHORAGARH,Berinag,Sigalti,BARAT JUBBAR
11738,PITHORAGARH,Berinag,Silakhet,
11739,PITHORAGARH,Berinag,Sildo,HIPA
11740,PITHORAGARH,Berinag,Silkot,DAULA UPRETI
11741,PITHORAGARH,Berinag,Simal khet,
11742,PITHORAGARH,Berinag,Simayal,SIMAYAL
11743,PITHORAGARH,Berinag,Simtola,PURANATHAL
11744,PITHORAGARH,Berinag,Singauli,ANGARIYAGARA
11745,PITHORAGARH,Berinag,Sirtola,BHUVANESWAR
11746,PITHORAGARH,Berinag,Suklyari,SUKALYARI
11747,PITHORAGARH,Berinag,Sukunkhet,BATGAL
11748,PITHORAGARH,Berinag,Suneti,SUNATI
11749,PITHORAGARH,Berinag,Sunyura,KHANAT
11750,PITHORAGARH,Berinag,Suti Tamta,MAANIPUR
11751,PITHORAGARH,Berinag,Syoli,KARALA MAHAR
11752,PITHORAGARH,Berinag,Syuti Agari,MAANIPUR
11753,PITHORAGARH,Berinag,Tamoli Gwir,TAMOLI GWIR
11754,PITHORAGARH,Berinag,Tana Bairat,
11755,PITHORAGARH,Berinag,Tana Echalet,BARAT JUBBAR
11756,PITHORAGARH,Berinag,Tata Patauli,CHACHRAIT
11757,PITHORAGARH,Berinag,Thanga,BELKOT
11758,PITHORAGARH,Berinag,Tharp,HARIYAT NAGHAR
11759,PITHORAGARH,Berinag,Thatholi,SAINAR
11760,PITHORAGARH,Berinag,Tora Thal,KHOLAGAON
11761,PITHORAGARH,Berinag,Tunera,CHACHRAIT
11762,PITHORAGARH,Berinag,Tusrera,DASOLI
11763,PITHORAGARH,Berinag,Udiyar,BHANDARIGAON
11764,PITHORAGARH,Berinag,Udiyari,UDIYARI
11765,PITHORAGARH,Berinag,Ukharani,LACHIMA
11766,PITHORAGARH,Berinag,Ukhera,BELKOT
11767,PITHORAGARH,Berinag,Uprara Pathak,UPRADA
11768,PITHORAGARH,Berinag,Uri Sirtoli,URISIRTOLI
11769,PITHORAGARH,Berinag,Uttari Koteshwar R.F.,
11770,PITHORAGARH,Berinag,Vadholi,
11771,PITHORAGARH,Berinag,Varsayat,BARSAYAT
11772,PITHORAGARH,Berinag,Vilkiya,URISIRTOLI
11773,PITHORAGARH,Dharchula,Baling,BALING
11774,PITHORAGARH,Dharchula,Baluwakot,BALUWAKOT
11775,PITHORAGARH,Dharchula,Bangapani,BANGA PANI
11776,PITHORAGARH,Dharchula,Baram,BARAM
11777,PITHORAGARH,Dharchula,Bauling,
11778,PITHORAGARH,Dharchula,Baun,BAUN
11779,PITHORAGARH,Dharchula,Baungling,BAUNGLING
11780,PITHORAGARH,Dharchula,Bundi,BUNDI
11781,PITHORAGARH,Dharchula,Bung Bung,BUNG BUNG
11782,PITHORAGARH,Dharchula,Chal,CHAL
11783,PITHORAGARH,Dharchula,Chhalmachhilason,CHALMA CHHILASON
11784,PITHORAGARH,Dharchula,Chharchhum,CHHARCHHUM
11785,PITHORAGARH,Dharchula,Dantu,DATU
11786,PITHORAGARH,Dharchula,Dar,DAR
11787,PITHORAGARH,Dharchula,Daubu Yangsu,
11788,PITHORAGARH,Dharchula,Dharchula Dehat,DHARCHULA DEHAT
11789,PITHORAGARH,Dharchula,Dharchula Dehat,
11790,PITHORAGARH,Dharchula,Dhar Pangu,DHAR PANGU
11791,PITHORAGARH,Dharchula,Dhunga Toli,DUNGA TOLI
11792,PITHORAGARH,Dharchula,Dug R.F.,
11793,PITHORAGARH,Dharchula,Dugtu,DUGTU
11794,PITHORAGARH,Dharchula,Duti Bagad,DIYUTI BAGAR
11795,PITHORAGARH,Dharchula,Galagar,JIPTI
11796,PITHORAGARH,Dharchula,Galagar,
11797,PITHORAGARH,Dharchula,Galati,GALATI
11798,PITHORAGARH,Dharchula,Garbyang,GARBIYANG
11799,PITHORAGARH,Dharchula,Garguwa,GARGUWA
11800,PITHORAGARH,Dharchula,Go,GAU
11801,PITHORAGARH,Dharchula,Gumkana,DHAR PANGU
11802,PITHORAGARH,Dharchula,Gunji,GUNJEE
11803,PITHORAGARH,Dharchula,Heera Gumari R.F.,
11804,PITHORAGARH,Dharchula,Heera Gumari R.F. (P-2),
11805,PITHORAGARH,Dharchula,Himkhola,HIMKHOLA
11806,PITHORAGARH,Dharchula,Jamku,JAMKU
11807,PITHORAGARH,Dharchula,Jarajibli,JARA JEEBLI
11808,PITHORAGARH,Dharchula,Jaykot,JAI KOT
11809,PITHORAGARH,Dharchula,Jipti,JIPTI
11810,PITHORAGARH,Dharchula,Jumma,JUMMA
11811,PITHORAGARH,Dharchula,Juntigar R.F.,
11812,PITHORAGARH,Dharchula,Jyoti Pangu,JYOTI PANGU
11813,PITHORAGARH,Dharchula,Kalika,KALIKA
11814,PITHORAGARH,Dharchula,Kanar,KANAR
11815,PITHORAGARH,Dharchula,Khela,KHELA
11816,PITHORAGARH,Dharchula,Khet,KHET
11817,PITHORAGARH,Dharchula,Khimling,GAU
11818,PITHORAGARH,Dharchula,Khumati,KHUMTI
11819,PITHORAGARH,Dharchula,Kimkhola,KIMKHOLA
11820,PITHORAGARH,Dharchula,Kuti,KUTI
11821,PITHORAGARH,Dharchula,Lum,JAMKU
11822,PITHORAGARH,Dharchula,Lumati,LUMTI
11823,PITHORAGARH,Dharchula,Majtham/Payya R.F.,
11824,PITHORAGARH,Dharchula,Marchha,MARCHHA
11825,PITHORAGARH,Dharchula,Metali,METALEE
11826,PITHORAGARH,Dharchula,Nagling,NAGLING
11827,PITHORAGARH,Dharchula,Napalachchu,NAPALACHCHU
11828,PITHORAGARH,Dharchula,Navi,NAVI
11829,PITHORAGARH,Dharchula,New,NEW
11830,PITHORAGARH,Dharchula,Pangla,PANGALA
11831,PITHORAGARH,Dharchula,Payya Pauri,PAYYA PAURI
11832,PITHORAGARH,Dharchula,Philam,Philam
11833,PITHORAGARH,Dharchula,Punla Bhataka,CHALMA CHHILASON
11834,PITHORAGARH,Dharchula,Ramtoli,RAM TOLI
11835,PITHORAGARH,Dharchula,Ranthi,RANTHI
11836,PITHORAGARH,Dharchula,Raung Kong,RONG KONG
11837,PITHORAGARH,Dharchula,Rung,RUNG
11838,PITHORAGARH,Dharchula,Rungling R.F.,
11839,PITHORAGARH,Dharchula,Sagri Dhakdhauna,GARGUWA
11840,PITHORAGARH,Dharchula,Sela,SELA
11841,PITHORAGARH,Dharchula,Sipu,SEEPU
11842,PITHORAGARH,Dharchula,Sirdang,SIR DANG
11843,PITHORAGARH,Dharchula,Sirkha,SIRKHA
11844,PITHORAGARH,Dharchula,Sobala,NEW
11845,PITHORAGARH,Dharchula,Sobala R.F.,
11846,PITHORAGARH,Dharchula,Sobala R.F. (P-2),
11847,PITHORAGARH,Dharchula,Sosa,SOSA
11848,PITHORAGARH,Dharchula,Suwa,SUWA
11849,PITHORAGARH,Dharchula,Syankuri,SYANKURI
11850,PITHORAGARH,Dharchula,Tankul,TANKUL
11851,PITHORAGARH,Dharchula,Tanta Gaon Roto,DHAR PANGU
11852,PITHORAGARH,Dharchula,Tejam,UMCHIYA
11853,PITHORAGARH,Dharchula,Thakla/Dhafiya Dhura R.F.,
11854,PITHORAGARH,Dharchula,Tham,DIYUTI BAGAR
11855,PITHORAGARH,Dharchula,Thulagaon,
11856,PITHORAGARH,Dharchula,Tidang,TIDANG
11857,PITHORAGARH,Dharchula,Toli,TOLI
11858,PITHORAGARH,Dharchula,Umachiya,UMCHIYA
11859,PITHORAGARH,Dharchula,Watan,UMCHIYA
11860,PITHORAGARH,Didihat,Aate,LEPARTI
11861,PITHORAGARH,Didihat,Aganya,AGANIA
11862,PITHORAGARH,Didihat,Ajera,AZERA
11863,PITHORAGARH,Didihat,Ajera Madye Bharpatta,AZERA
11864,PITHORAGARH,Didihat,Almiya Gaon,Almiya Goan
11865,PITHORAGARH,Didihat,Amali,KOTALI
11866,PITHORAGARH,Didihat,Amatari,AMTARI
11867,PITHORAGARH,Didihat,Amkote,MAHATGAON
11868,PITHORAGARH,Didihat,Ankot,JAKH DHAULAIT
11869,PITHORAGARH,Didihat,Annagaon,AANAGAON
11870,PITHORAGARH,Didihat,Atal Gaon,ATAL GAON
11871,PITHORAGARH,Didihat,Athkhet,ATHKHET
11872,PITHORAGARH,Didihat,Athkhet,
11873,PITHORAGARH,Didihat,Atkwali,BHARGAON
11874,PITHORAGARH,Didihat,Bachkot,SYUBAN
11875,PITHORAGARH,Didihat,Bagari Hat,JOGYURA
11876,PITHORAGARH,Didihat,Bagjiwala,BAGAJIWALA
11877,PITHORAGARH,Didihat,Bagna Urf Shakitpur,KHAWAKOT
11878,PITHORAGARH,Didihat,Baira,RASGARI
11879,PITHORAGARH,Didihat,Bajani,BAJANI
11880,PITHORAGARH,Didihat,Bajet,KAPARIGAON
11881,PITHORAGARH,Didihat,Bakiretela,
11882,PITHORAGARH,Didihat,Balana,LAKHATI GAON
11883,PITHORAGARH,Didihat,Balgari,PURANATHAL
11884,PITHORAGARH,Didihat,Balgarii,
11885,PITHORAGARH,Didihat,Baltir,BALTIR
11886,PITHORAGARH,Didihat,Balyani Chaura,KANDALI
11887,PITHORAGARH,Didihat,Bamdoli,BAMDOLI
11888,PITHORAGARH,Didihat,Bamdoli,KAMDINA
11889,PITHORAGARH,Didihat,Bandal Chamu,BADAL CHAMU
11890,PITHORAGARH,Didihat,Bandar Lima,TOULI CHUFAAL
11891,PITHORAGARH,Didihat,Banigaon,BANIGAON
11892,PITHORAGARH,Didihat,Bankoo,BAAKU
11893,PITHORAGARH,Didihat,Barakot,BARAKOT
11894,PITHORAGARH,Didihat,Baram Bachkuri,BARAM BACHKUDI
11895,PITHORAGARH,Didihat,BARAT JUBBAR,BARAT JUBBAR
11896,PITHORAGARH,Didihat,BARAT LAGGA TANA,BARAT JUBBAR
11897,PITHORAGARH,Didihat,Baret,MAD
11898,PITHORAGARH,Didihat,Barigaon,RASGARI
11899,PITHORAGARH,Didihat,Barmau,BARMO
11900,PITHORAGARH,Didihat,Barna Airi,BARNA AERI
11901,PITHORAGARH,Didihat,Barna Gaon,SAUGAON
11902,PITHORAGARH,Didihat,Barsayat,VARSHAYAT
11903,PITHORAGARH,Didihat,Basaur,TURGOLI
11904,PITHORAGARH,Didihat,Basaura,BASOUR
11905,PITHORAGARH,Didihat,Baseri,RIN
11906,PITHORAGARH,Didihat,Basor,KUTA
11907,PITHORAGARH,Didihat,Bastari,BASTARI
11908,PITHORAGARH,Didihat,Bathauli,BATHOLI
11909,PITHORAGARH,Didihat,Batula,BATULA
11910,PITHORAGARH,Didihat,Batyuli,BATYULI
11911,PITHORAGARH,Didihat,Baya Gaon,BORA GAON
11912,PITHORAGARH,Didihat,Bazar,BAZAR
11913,PITHORAGARH,Didihat,Bedara,AGANIA
11914,PITHORAGARH,Didihat,Bhadrika,BHADIRIKA
11915,PITHORAGARH,Didihat,Bhaisuri,KHANPAR
11916,PITHORAGARH,Didihat,Bhaisyudi Sandev R.F.,
11917,PITHORAGARH,Didihat,Bhaitari,BHOTARI
11918,PITHORAGARH,Didihat,Bhakunda,BADAL CHAMU
11919,PITHORAGARH,Didihat,Bhakunda,MASMOLI
11920,PITHORAGARH,Didihat,Bhalu Udiyar,BHALU UDIYAR
11921,PITHORAGARH,Didihat,Bhanara,BHANADA
11922,PITHORAGARH,Didihat,Bhandari Gaon,THALGAON
11923,PITHORAGARH,Didihat,Bhandari Gaon Rajwar,BHANDARI GAON RAJWAR
