,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
15845,UDAM SINGH NAGAR,Bajpur,Dhaki,KHAMBHARII
15846,UDAM SINGH NAGAR,Bajpur,Dhansara,DHANSARA
15847,UDAM SINGH NAGAR,Bajpur,Faridpur,RAJPURA NO-2
15848,UDAM SINGH NAGAR,Bajpur,Fatehpur,Barwala
15849,UDAM SINGH NAGAR,Bajpur,Gajraola,Gajraola
15850,UDAM SINGH NAGAR,Bajpur,Ganeshpur,GANESHPUR
15851,UDAM SINGH NAGAR,Bajpur,Gangapur,Bhjuwa Nagla
15852,UDAM SINGH NAGAR,Bajpur,Govra,GOVRA
15853,UDAM SINGH NAGAR,Bajpur,Gularia,RATANPURA
15854,UDAM SINGH NAGAR,Bajpur,Gularia Gobra,JOGIPURA
15855,UDAM SINGH NAGAR,Bajpur,Gulzarpur,GULJARPUR
15856,UDAM SINGH NAGAR,Bajpur,Gumsani,GUMSAANI
15857,UDAM SINGH NAGAR,Bajpur,Hajeera,HAJEERA
15858,UDAM SINGH NAGAR,Bajpur,Haripura,HARIPURA
15859,UDAM SINGH NAGAR,Bajpur,Harlalpur,Harlalpur
15860,UDAM SINGH NAGAR,Bajpur,Harsan,HARSAN
15861,UDAM SINGH NAGAR,Bajpur,Hirdayapur,Barwala
15862,UDAM SINGH NAGAR,Bajpur,Hulsanganj,BARHAINI
15863,UDAM SINGH NAGAR,Bajpur,Ikghara,TANDA AMICHAND
15864,UDAM SINGH NAGAR,Bajpur,Itawa,ITAUWA
15865,UDAM SINGH NAGAR,Bajpur,Jagannathpur,BANSKHERA KALA
15866,UDAM SINGH NAGAR,Bajpur,Jagatpur,GULJARPUR
15867,UDAM SINGH NAGAR,Bajpur,Jogipura,JOGIPURA
15868,UDAM SINGH NAGAR,Bajpur,Kalyanpur,RANI NAGAL
15869,UDAM SINGH NAGAR,Bajpur,Kanaura,KANAURA
15870,UDAM SINGH NAGAR,Bajpur,Kanauri,KANAURI
15871,UDAM SINGH NAGAR,Bajpur,Katila Bonjh,MAHAULI JANGAL
15872,UDAM SINGH NAGAR,Bajpur,Kelabandwari,KELABAND VARI
15873,UDAM SINGH NAGAR,Bajpur,Keshowala,KESHOAWALA
15874,UDAM SINGH NAGAR,Bajpur,Khamaria,KHAMARIYA
15875,UDAM SINGH NAGAR,Bajpur,Khambari,KHAMBHARII
15876,UDAM SINGH NAGAR,Bajpur,Khukreta,Chanakpur
15877,UDAM SINGH NAGAR,Bajpur,Khushalpur,KELABAND VARI
15878,UDAM SINGH NAGAR,Bajpur,Kishanpur,RANI NAGAL
15879,UDAM SINGH NAGAR,Bajpur,Lakhanpur,Lakhanpur
15880,UDAM SINGH NAGAR,Bajpur,Lankura,Lankura
15881,UDAM SINGH NAGAR,Bajpur,Ludhpura,RANI NAGAL
15882,UDAM SINGH NAGAR,Bajpur,Madia Daya,BIKRAMPUR
15883,UDAM SINGH NAGAR,Bajpur,Madia Hattu,Madia Hattu
15884,UDAM SINGH NAGAR,Bajpur,Madiakayam,RATANPURA
15885,UDAM SINGH NAGAR,Bajpur,Maheshpura,MAHESHPURA
15886,UDAM SINGH NAGAR,Bajpur,Mahola,MAHAULI JANGAL
15887,UDAM SINGH NAGAR,Bajpur,Maholichain,MAHAULI JANGAL
15888,UDAM SINGH NAGAR,Bajpur,Maholi Jangal,MAHAULI JANGAL
15889,UDAM SINGH NAGAR,Bajpur,Mahuadali,MEHTA BAN
15890,UDAM SINGH NAGAR,Bajpur,Majra Khushhalpur,KELABAND VARI
15891,UDAM SINGH NAGAR,Bajpur,Malkanthpur,TANDA AJAM
15892,UDAM SINGH NAGAR,Bajpur,Mandia Baksi,RATANPURA
15893,UDAM SINGH NAGAR,Bajpur,Mandia Guljari,MEHTA BAN
15894,UDAM SINGH NAGAR,Bajpur,Mehtabwan,MEHTA BAN
15895,UDAM SINGH NAGAR,Bajpur,Mukandpur,MEHTA BAN
15896,UDAM SINGH NAGAR,Bajpur,Mundiaanee,GUMSAANI
15897,UDAM SINGH NAGAR,Bajpur,Mundia Kalan,MUDIYA KALA
15898,UDAM SINGH NAGAR,Bajpur,Mundiamani,GUMSAANI
15899,UDAM SINGH NAGAR,Bajpur,Mundia Pistor,Mundia Pistor
15900,UDAM SINGH NAGAR,Bajpur,Namoona,NAMUNA
15901,UDAM SINGH NAGAR,Bajpur,Nandpur Narkatopa,NANDPUR NARKA TOPA
15902,UDAM SINGH NAGAR,Bajpur,Narayanpura,RANI NAGAL
15903,UDAM SINGH NAGAR,Bajpur,Nerkhera,DIYOHARI
15904,UDAM SINGH NAGAR,Bajpur,Noorpur,MEHTA BAN
15905,UDAM SINGH NAGAR,Bajpur,Paharpur,NAMUNA
15906,UDAM SINGH NAGAR,Bajpur,Patori,RATANPURA
15907,UDAM SINGH NAGAR,Bajpur,Pipalia,JAGANNATHPUR
15908,UDAM SINGH NAGAR,Bajpur,Rainta,RAINTA
15909,UDAM SINGH NAGAR,Bajpur,Rajpura No.1,RAJPURA NO-2
15910,UDAM SINGH NAGAR,Bajpur,Rajpura No.2,RAJPURA NO-2
15911,UDAM SINGH NAGAR,Bajpur,Ramjiwanpur,Ramjiwanpur
15912,UDAM SINGH NAGAR,Bajpur,Ramnagar,RAMNAGAR
15913,UDAM SINGH NAGAR,Bajpur,Ramnagar Range,
15914,UDAM SINGH NAGAR,Bajpur,Rampuraqazi,RAMPUR KAJI
15915,UDAM SINGH NAGAR,Bajpur,Rampura Sakar,RAMPURA SAKAR
15916,UDAM SINGH NAGAR,Bajpur,Rani Nagal,RANI NAGAL
15917,UDAM SINGH NAGAR,Bajpur,Ratanpura,RATANPURA
15918,UDAM SINGH NAGAR,Bajpur,Ratanpuri,RATANPURA
15919,UDAM SINGH NAGAR,Bajpur,Sakadi,Sakadi
15920,UDAM SINGH NAGAR,Bajpur,Santoshpur,Bannakhera Sani
15921,UDAM SINGH NAGAR,Bajpur,Sarkara,SARKADA
15922,UDAM SINGH NAGAR,Bajpur,Seetanganj,GANESHPUR
15923,UDAM SINGH NAGAR,Bajpur,Sehali,BHIKAMPURI
15924,UDAM SINGH NAGAR,Bajpur,Sheomalpuri,GULJARPUR
15925,UDAM SINGH NAGAR,Bajpur,Shivpuri,SHIVPURI
15926,UDAM SINGH NAGAR,Bajpur,Shoka Nagla,GANESHPUR
15927,UDAM SINGH NAGAR,Bajpur,Sultanpur,
15928,UDAM SINGH NAGAR,Bajpur,Tali,GUMSAANI
15929,UDAM SINGH NAGAR,Bajpur,Tanda Amichand,TANDA AMICHAND
15930,UDAM SINGH NAGAR,Bajpur,Tanda Azam,TANDA AJAM
15931,UDAM SINGH NAGAR,Bajpur,Tanda Khem,GANESHPUR
15932,UDAM SINGH NAGAR,Bajpur,Tanda Mehmood,Bhjuwa Nagla
15933,UDAM SINGH NAGAR,Bajpur,Tanda Ratibhan,BERIYA DAULAT
15934,UDAM SINGH NAGAR,Bajpur,Thapak Nagla,HARSAN
15935,UDAM SINGH NAGAR,Bajpur,Tharan Ganj,BIKRAMPUR
15936,UDAM SINGH NAGAR,Bajpur,Thodhupura,Bhjuwa Nagla
15937,UDAM SINGH NAGAR,Bajpur,Ujhani Duli,KELABAND VARI
15938,UDAM SINGH NAGAR,Bajpur,Ujhani Jangal,RAJPURA NO-2
15939,UDAM SINGH NAGAR,Bajpur,Uncha Gaon,RATANPURA
15940,UDAM SINGH NAGAR,Bajpur,Vijai Nagliya,BANSKHERA
15941,UDAM SINGH NAGAR,Bajpur,Vijai Rampura,BANSKHERA
15942,UDAM SINGH NAGAR,Bajpur,Vikrampur,BIKRAMPUR
15943,UDAM SINGH NAGAR,Gadarpur,Alakhdeva,ALAKHDEVA
15944,UDAM SINGH NAGAR,Gadarpur,Alakhdevi,ALAKHDEVI
15945,UDAM SINGH NAGAR,Gadarpur,Anandkhera,ANANAD KHERA
15946,UDAM SINGH NAGAR,Gadarpur,Bakainiya,BAKAENIYA
15947,UDAM SINGH NAGAR,Gadarpur,Bal Khera,MOTIYAPURA
15948,UDAM SINGH NAGAR,Gadarpur,Bara Khera,BARAKHERA
15949,UDAM SINGH NAGAR,Gadarpur,Barirai,BARERAEI
15950,UDAM SINGH NAGAR,Gadarpur,Bhaitia/ Bariraie,BHAISIYA
15951,UDAM SINGH NAGAR,Gadarpur,Boora Nagar,BURANAGAR
15952,UDAM SINGH NAGAR,Gadarpur,Buksaura,BUKSAURA
15953,UDAM SINGH NAGAR,Gadarpur,Calcutta,Kankata
15954,UDAM SINGH NAGAR,Gadarpur,Chandan Nagar,CHANDANNAGAR
15955,UDAM SINGH NAGAR,Gadarpur,Charanpur,MADNAPUR
15956,UDAM SINGH NAGAR,Gadarpur,Daunkpuri,DONGPURI
15957,UDAM SINGH NAGAR,Gadarpur,Dhanpur Vijaipur,DHANPUR VIJAYPUR
15958,UDAM SINGH NAGAR,Gadarpur,Dheemar Khera,DHEEMARKHERA
15959,UDAM SINGH NAGAR,Gadarpur,Dhemri Block,DHEEMARIBLOCK
15960,UDAM SINGH NAGAR,Gadarpur,Fatehganj,DHEEMARKHERA
15961,UDAM SINGH NAGAR,Gadarpur,Gadarpur,GADARPURA
15962,UDAM SINGH NAGAR,Gadarpur,Gadarpuri,GUMCHAEYA
15963,UDAM SINGH NAGAR,Gadarpur,Girdhar Nagar,GIRDHARNAGAR
15964,UDAM SINGH NAGAR,Gadarpur,Gopal Nagar,GIRDHARNAGAR
15965,UDAM SINGH NAGAR,Gadarpur,Govindpur,GOVINDPUR
15966,UDAM SINGH NAGAR,Gadarpur,Gularbhoj,GOVINDPUR
15967,UDAM SINGH NAGAR,Gadarpur,Gumchiya,GUMCHAEYA
15968,UDAM SINGH NAGAR,Gadarpur,Husainpur,MASEET
15969,UDAM SINGH NAGAR,Gadarpur,Jaganpuri,Jaganpuri
15970,UDAM SINGH NAGAR,Gadarpur,Jhagarpuri,JHAGARPURI
15971,UDAM SINGH NAGAR,Gadarpur,Kankata,Kankata
15972,UDAM SINGH NAGAR,Gadarpur,Kaupa,KOPA
15973,UDAM SINGH NAGAR,Gadarpur,Khanpur Paschim,KHANPUR PASHIM
15974,UDAM SINGH NAGAR,Gadarpur,Khatola,KHATAULA
15975,UDAM SINGH NAGAR,Gadarpur,Khempur,KHEMPUR
15976,UDAM SINGH NAGAR,Gadarpur,Khushalpur,SAROVER NAGAR
15977,UDAM SINGH NAGAR,Gadarpur,Kuan Khera(kuee Khera),RAJPURA
15978,UDAM SINGH NAGAR,Gadarpur,Kuin Kheri,MOTIYAPURA
15979,UDAM SINGH NAGAR,Gadarpur,Kulha,KULHA
15980,UDAM SINGH NAGAR,Gadarpur,Lucknow,LUCKNOW
15981,UDAM SINGH NAGAR,Gadarpur,Madanapur,MADNAPUR
15982,UDAM SINGH NAGAR,Gadarpur,Mahtosh,MAHTOSH
15983,UDAM SINGH NAGAR,Gadarpur,Maseet,MASEET
15984,UDAM SINGH NAGAR,Gadarpur,Mazrahasan,JHAGARPURI
15985,UDAM SINGH NAGAR,Gadarpur,Motiyapura,MOTIYAPURA
15986,UDAM SINGH NAGAR,Gadarpur,Mukundpur,BARERAEI
15987,UDAM SINGH NAGAR,Gadarpur,Nandpur,NANDPUR
15988,UDAM SINGH NAGAR,Gadarpur,Narayanpur,NARAYANPUR DOHRIYA
15989,UDAM SINGH NAGAR,Gadarpur,Patthar Kui,PATHARKUEI
15990,UDAM SINGH NAGAR,Gadarpur,Pipalia,KATRA
15991,UDAM SINGH NAGAR,Gadarpur,Pipal Parao Range,
15992,UDAM SINGH NAGAR,Gadarpur,Rafinagar,RAFINAGAR
15993,UDAM SINGH NAGAR,Gadarpur,Rajpur,RAJPUR FATEHGANJ
15994,UDAM SINGH NAGAR,Gadarpur,Rajpura/ kutubpur,RAJPURA
15995,UDAM SINGH NAGAR,Gadarpur,Ramjiwanpur,RAMJIWANPUR
15996,UDAM SINGH NAGAR,Gadarpur,Ratanpura,ALAKHDEVA
15997,UDAM SINGH NAGAR,Gadarpur,Ratanpuri,ALAKHDEVA
15998,UDAM SINGH NAGAR,Gadarpur,Richchha,GUMCHAEYA
15999,UDAM SINGH NAGAR,Gadarpur,Rooppur,MASEET
16000,UDAM SINGH NAGAR,Gadarpur,Roshanpur,ROSHANPUR
16001,UDAM SINGH NAGAR,Gadarpur,Sarovar Nagar,SAROVER NAGAR
16002,UDAM SINGH NAGAR,Gadarpur,Sekeniya,SAKEINIYA
16003,UDAM SINGH NAGAR,Gadarpur,Shyamnagar,NARAYANPUR DOHRIYA
16004,UDAM SINGH NAGAR,Gadarpur,Tanda Range,
16005,UDAM SINGH NAGAR,Jaspur,Ahamad Nagar,SURAJPUR
16006,UDAM SINGH NAGAR,Jaspur,Amaka,AMKA
16007,UDAM SINGH NAGAR,Jaspur,Amiya Wala,TALABPUR
16008,UDAM SINGH NAGAR,Jaspur,Angadpur,ANGADPUR
16009,UDAM SINGH NAGAR,Jaspur,Aspur,Aspur
16010,UDAM SINGH NAGAR,Jaspur,Baberkhera,BABARKHERA
16011,UDAM SINGH NAGAR,Jaspur,Bagwara,BAITWALA
16012,UDAM SINGH NAGAR,Jaspur,Bahadarpur,MADUWAKHERA
16013,UDAM SINGH NAGAR,Jaspur,Baheri,UMARPUR
16014,UDAM SINGH NAGAR,Jaspur,Baintwala,BAITWALA
16015,UDAM SINGH NAGAR,Jaspur,Baksaura,BUKSAURA
16016,UDAM SINGH NAGAR,Jaspur,Barhyonwala,Barhyonwala
16017,UDAM SINGH NAGAR,Jaspur,Beerpuri,BIRPURI
16018,UDAM SINGH NAGAR,Jaspur,Bhagwantpur Jaspur,BHAGWANTPUR
16019,UDAM SINGH NAGAR,Jaspur,Bharatpur,BHARATPUR
16020,UDAM SINGH NAGAR,Jaspur,Bhawanipur,GARIHUSAIN
16021,UDAM SINGH NAGAR,Jaspur,Bhogpur Jaspur,Bhogpur Jaspur
16022,UDAM SINGH NAGAR,Jaspur,Bhura,HAJIRO
16023,UDAM SINGH NAGAR,Jaspur,Chakaspur,Aspur
16024,UDAM SINGH NAGAR,Jaspur,Chak Jagatpur,ANGADPUR
16025,UDAM SINGH NAGAR,Jaspur,Chak Rai Jawahar Singh,ANGADPUR
16026,UDAM SINGH NAGAR,Jaspur,Chaturpur Bagichi,BIRPURI
16027,UDAM SINGH NAGAR,Jaspur,Daduwala,SURAJPUR
16028,UDAM SINGH NAGAR,Jaspur,Devipura,DEVIPURA
16029,UDAM SINGH NAGAR,Jaspur,Dhadipura,DHARAMPUR
16030,UDAM SINGH NAGAR,Jaspur,Dhakiaharchand,ANGADPUR
16031,UDAM SINGH NAGAR,Jaspur,Dharmpur,DHARAMPUR
16032,UDAM SINGH NAGAR,Jaspur,Durgapur,DURGAPUR
16033,UDAM SINGH NAGAR,Jaspur,Fazalpur,Niwarmundi
16034,UDAM SINGH NAGAR,Jaspur,Ganeshpur,Ganeshpur
16035,UDAM SINGH NAGAR,Jaspur,Garhi Husain,GARIHUSAIN
16036,UDAM SINGH NAGAR,Jaspur,Garhinegi,GARINEGI
16037,UDAM SINGH NAGAR,Jaspur,Gaura,Jagatpur Patti
16038,UDAM SINGH NAGAR,Jaspur,Girdhyai Munshi,BHARATPUR
16039,UDAM SINGH NAGAR,Jaspur,Gulargojhi,GULARGOJI
16040,UDAM SINGH NAGAR,Jaspur,Hajiro,HAJIRO
16041,UDAM SINGH NAGAR,Jaspur,Halduashahu,HALDUWA SAHU
16042,UDAM SINGH NAGAR,Jaspur,Hamirawala,BIRPURI
16043,UDAM SINGH NAGAR,Jaspur,Hariawala,HARIYAWALA
16044,UDAM SINGH NAGAR,Jaspur,Jagatpur Jaspur,ANGADPUR
16045,UDAM SINGH NAGAR,Jaspur,Jagatpur Patti,Jagatpur Patti
16046,UDAM SINGH NAGAR,Jaspur,Jagdishwala,Barhyonwala
16047,UDAM SINGH NAGAR,Jaspur,Jaminiwala,BHAGWANTPUR
16048,UDAM SINGH NAGAR,Jaspur,Kaliyawala,KALIYAWALA
16049,UDAM SINGH NAGAR,Jaspur,Kalyanpur,KALIYAWALA
16050,UDAM SINGH NAGAR,Jaspur,Karanpur,KARANPUR
16051,UDAM SINGH NAGAR,Jaspur,Kasampur,KASAMPUR
16052,UDAM SINGH NAGAR,Jaspur,Kesaripur,Ganeshpur
16053,UDAM SINGH NAGAR,Jaspur,Khalipar,HAJIRO
16054,UDAM SINGH NAGAR,Jaspur,Khera Laxmipur,KHERA LAXMIPUR
16055,UDAM SINGH NAGAR,Jaspur,Kilawali,KILAWALI
16056,UDAM SINGH NAGAR,Jaspur,Kirpacharyapur,HAJIRO
16057,UDAM SINGH NAGAR,Jaspur,Kishanpur,GULARGOJI
16058,UDAM SINGH NAGAR,Jaspur,Kunda,KUNDA
16059,UDAM SINGH NAGAR,Jaspur,Lalpur,LALPUR
16060,UDAM SINGH NAGAR,Jaspur,Makaunia,GULARGOJI
16061,UDAM SINGH NAGAR,Jaspur,Malpura,Barhyonwala
16062,UDAM SINGH NAGAR,Jaspur,Malpuri,MANORATH NO.-1
16063,UDAM SINGH NAGAR,Jaspur,Mandua Khera,MADUWAKHERA
16064,UDAM SINGH NAGAR,Jaspur,Manorathpur I,MANORATH NO.-1
16065,UDAM SINGH NAGAR,Jaspur,Manorathpurii,Bhogpur Jaspur
16066,UDAM SINGH NAGAR,Jaspur,Manorathpur Iii,Bhogpur Jaspur
16067,UDAM SINGH NAGAR,Jaspur,Meghawala,MEGHAWALA
16068,UDAM SINGH NAGAR,Jaspur,Milak Sipka,PATRAMPUR
16069,UDAM SINGH NAGAR,Jaspur,Murliwala,MURLIWALA
16070,UDAM SINGH NAGAR,Jaspur,Nadehi,NADEHI
16071,UDAM SINGH NAGAR,Jaspur,Nagaria Sultan,DEVIPURA
16072,UDAM SINGH NAGAR,Jaspur,Narainpur,NARAYANPUR
16073,UDAM SINGH NAGAR,Jaspur,Nawalpur,DURGAPUR
16074,UDAM SINGH NAGAR,Jaspur,Niwarmundi,Niwarmundi
16075,UDAM SINGH NAGAR,Jaspur,Pastaura,BAITWALA
16076,UDAM SINGH NAGAR,Jaspur,Patrampur,PATRAMPUR
16077,UDAM SINGH NAGAR,Jaspur,Pattiwale,HAJIRO
16078,UDAM SINGH NAGAR,Jaspur,Puranpur,PURANPUR
16079,UDAM SINGH NAGAR,Jaspur,Rahmapur,KHERA LAXMIPUR
16080,UDAM SINGH NAGAR,Jaspur,Raipur Patti Dilla,RAIPUR PATTI DILLA
16081,UDAM SINGH NAGAR,Jaspur,Raipur Patti Harji,RAIPUR PATTI DILLA
16082,UDAM SINGH NAGAR,Jaspur,Raipur Patti Lekhraj,RAIPUR PATTI DILLA
16083,UDAM SINGH NAGAR,Jaspur,Raipur Patti Lokman,RAIPUR PATTI DILLA
16084,UDAM SINGH NAGAR,Jaspur,Rajpur,RAJPUR
16085,UDAM SINGH NAGAR,Jaspur,Ramnagar Jaspur,
16086,UDAM SINGH NAGAR,Jaspur,RamnagarVan,RAMANAGARVAN
16087,UDAM SINGH NAGAR,Jaspur,Sanyasiwala,SANYASIOWALA
16088,UDAM SINGH NAGAR,Jaspur,Shahganj,HARIYAWALA
16089,UDAM SINGH NAGAR,Jaspur,Shivrajpur,SHIVRAJPUR PATTI
16090,UDAM SINGH NAGAR,Jaspur,Sipka,HAJIRO
16091,UDAM SINGH NAGAR,Jaspur,South Jaspur Range,
16092,UDAM SINGH NAGAR,Jaspur,Surajpur,SURAJPUR
16093,UDAM SINGH NAGAR,Jaspur,Talvpur,TALABPUR
16094,UDAM SINGH NAGAR,Jaspur,Tanda Prabhapur,GARIHUSAIN
16095,UDAM SINGH NAGAR,Jaspur,Teela,BUKSAURA
16096,UDAM SINGH NAGAR,Jaspur,Tirgarhi,MADUWAKHERA
16097,UDAM SINGH NAGAR,Jaspur,Umarpur Manak,UMARPUR
16098,UDAM SINGH NAGAR,Jaspur,Vikrampur,RAJPUR
16099,UDAM SINGH NAGAR,Kashipur,Bans Khera Kalan,BANSKHERA KALA
16100,UDAM SINGH NAGAR,Kashipur,Banskhera Khurd,BANSKHERA KHURD
16101,UDAM SINGH NAGAR,Kashipur,Barkhera Rajpoot,BARKHEDI
16102,UDAM SINGH NAGAR,Kashipur,Barkheri,BARKHEDI
16103,UDAM SINGH NAGAR,Kashipur,Basai,BASAI
16104,UDAM SINGH NAGAR,Kashipur,Beghelewala,BAGHELE WALA
16105,UDAM SINGH NAGAR,Kashipur,Beljuri,BAILJURI
16106,UDAM SINGH NAGAR,Kashipur,Berkhera Pandey,BARKHEDA PANDEY
16107,UDAM SINGH NAGAR,Kashipur,Bhagwantpur Kashipur,LAXMIPUR LACHHI
16108,UDAM SINGH NAGAR,Kashipur,Bhogpurkashipur,LAXMIPUR LACHHI
16109,UDAM SINGH NAGAR,Kashipur,Chanakpur,KACHNAL GOSHAI
16110,UDAM SINGH NAGAR,Kashipur,Chandpur,Chandpur
16111,UDAM SINGH NAGAR,Kashipur,Dabhaura Aihatmali,DABHOURA MUSTKAM
16112,UDAM SINGH NAGAR,Kashipur,Dabhauramustahkam,DABHOURA MUSTKAM
16113,UDAM SINGH NAGAR,Kashipur,Dasho Diyawala,GOPIPURA
16114,UDAM SINGH NAGAR,Kashipur,Dhakia Gulaboo,DHAKIYAN GULABO
16115,UDAM SINGH NAGAR,Kashipur,Dhakia Kalan,DHAKIYA KALAN
16116,UDAM SINGH NAGAR,Kashipur,Dhanauri Patti,DHANAURI
16117,UDAM SINGH NAGAR,Kashipur,Dhimar Khera,DHEEMAR KHEDA
16118,UDAM SINGH NAGAR,Kashipur,Dohari Parsa,SAANDKHERA
16119,UDAM SINGH NAGAR,Kashipur,Dohari Vakil,DOHARI VAKIL
16120,UDAM SINGH NAGAR,Kashipur,Firojpur,FIROJPUR
16121,UDAM SINGH NAGAR,Kashipur,Gandhi Nagar,JUDKA
16122,UDAM SINGH NAGAR,Kashipur,Gangapur Gosain,RAMNAGAR KASHIPUR
16123,UDAM SINGH NAGAR,Kashipur,Gangapur Raqba,Gangapur Raqba
16124,UDAM SINGH NAGAR,Kashipur,Garhiganj,DHANAURI
16125,UDAM SINGH NAGAR,Kashipur,Garhi Indarjit,LAXMIPUR LACHHI
16126,UDAM SINGH NAGAR,Kashipur,Ginni Khera,BANSKHERA KALA
16127,UDAM SINGH NAGAR,Kashipur,Gir Dhyai,BAGHELE WALA
16128,UDAM SINGH NAGAR,Kashipur,Gopipura,GOPIPURA
16129,UDAM SINGH NAGAR,Kashipur,Gularia,GULDIYA
16130,UDAM SINGH NAGAR,Kashipur,Hempur Daya,
16131,UDAM SINGH NAGAR,Kashipur,Hempur Ismail,HEMPUR ISMAEL
16132,UDAM SINGH NAGAR,Kashipur,Jagannathpur,JAGANNATHPUR
16133,UDAM SINGH NAGAR,Kashipur,Jaitpur Ghosi,SAANDKHERA
16134,UDAM SINGH NAGAR,Kashipur,Jaspur Khurd,JASPUR KHURD
16135,UDAM SINGH NAGAR,Kashipur,Jhagarpur,
16136,UDAM SINGH NAGAR,Kashipur,Jhanjheri,
16137,UDAM SINGH NAGAR,Kashipur,Jurka,JUDKA
16138,UDAM SINGH NAGAR,Kashipur,Kachnalgaji,KACHNAL GAJI
16139,UDAM SINGH NAGAR,Kashipur,Kachnal Gosain,KACHNAL GOSHAI
16140,UDAM SINGH NAGAR,Kashipur,Kanakpur,KACHNAL GOSHAI
16141,UDAM SINGH NAGAR,Kashipur,Kanchal Gosain (CT),
16142,UDAM SINGH NAGAR,Kashipur,Kataiya,KATAEYA
16143,UDAM SINGH NAGAR,Kashipur,Khai Khera,KATAEYA
16144,UDAM SINGH NAGAR,Kashipur,Kharakpur Devipura,KHARAKPUR DEVIPURA
16145,UDAM SINGH NAGAR,Kashipur,Kharmasa,KHARMASA
16146,UDAM SINGH NAGAR,Kashipur,Kharmasi,KHARMASI
16147,UDAM SINGH NAGAR,Kashipur,Khokhratal,DHEEMAR KHEDA
16148,UDAM SINGH NAGAR,Kashipur,Kuakhera,HEMPUR ISMAEL
16149,UDAM SINGH NAGAR,Kashipur,Kudiyonwala,Gangapur Raqba
16150,UDAM SINGH NAGAR,Kashipur,Kundeswari,KUNDESHWARI
16151,UDAM SINGH NAGAR,Kashipur,Kundsebara,HEMPUR ISMAEL
16152,UDAM SINGH NAGAR,Kashipur,Laxmipur Lachhi,LAXMIPUR LACHHI
16153,UDAM SINGH NAGAR,Kashipur,Manpur,MANPUR
16154,UDAM SINGH NAGAR,Kashipur,Missarwala,MISSARWALA
16155,UDAM SINGH NAGAR,Kashipur,Nandrampur,SAANDKHERA
16156,UDAM SINGH NAGAR,Kashipur,Neejhra,Neejhra
16157,UDAM SINGH NAGAR,Kashipur,Pachchawala,Pachchawala
16158,UDAM SINGH NAGAR,Kashipur,Paiga,PAIGA
16159,UDAM SINGH NAGAR,Kashipur,Pasiapura,DHAKIYAN GULABO
16160,UDAM SINGH NAGAR,Kashipur,Patti Bhajjar,PRATAPPUR
16161,UDAM SINGH NAGAR,Kashipur,Pattiharu,MANPUR
16162,UDAM SINGH NAGAR,Kashipur,Pratappur,PRATAPPUR
16163,UDAM SINGH NAGAR,Kashipur,Raipur Khurd,BANSKHERA KALA
16164,UDAM SINGH NAGAR,Kashipur,Rajpura Rani,RAJPURARANI
16165,UDAM SINGH NAGAR,Kashipur,Ramjeewanpur,GOPIPURA
16166,UDAM SINGH NAGAR,Kashipur,Ramnagar Kashipur,RAMNAGAR KASHIPUR
16167,UDAM SINGH NAGAR,Kashipur,Rampura,RAMPURA
16168,UDAM SINGH NAGAR,Kashipur,Sand Khera,SAANDKHERA
