,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
8034,PAURI GARHWAL,Chaubatta Khal,Antkil,GURAD TALLA
8035,PAURI GARHWAL,Chaubatta Khal,Aroli Malli,AIEROLE
8036,PAURI GARHWAL,Chaubatta Khal,Aroli Talli,AIEROLE
8037,PAURI GARHWAL,Chaubatta Khal,Asarkot,SRIKOT
8038,PAURI GARHWAL,Chaubatta Khal,Aslot Malla,ASLOT
8039,PAURI GARHWAL,Chaubatta Khal,Aslot Talla,ASLOT
8040,PAURI GARHWAL,Chaubatta Khal,Badiyana,BADIYANA
8041,PAURI GARHWAL,Chaubatta Khal,Badoli,BADOLI
8042,PAURI GARHWAL,Chaubatta Khal,Bagar,KURANJ
8043,PAURI GARHWAL,Chaubatta Khal,Bagari Gaon,BAGDEGAD
8044,PAURI GARHWAL,Chaubatta Khal,Bagri  Dhar,BAGDEGAD
8045,PAURI GARHWAL,Chaubatta Khal,Baindul Malla,BHANDALI
8046,PAURI GARHWAL,Chaubatta Khal,Bainul,BHANDALI
8047,PAURI GARHWAL,Chaubatta Khal,Bamoli,BAMOLI
8048,PAURI GARHWAL,Chaubatta Khal,Bamoli,MATHCHORI
8049,PAURI GARHWAL,Chaubatta Khal,Bansai,BASAIE
8050,PAURI GARHWAL,Chaubatta Khal,Bansuli,TACHHWAR
8051,PAURI GARHWAL,Chaubatta Khal,Bara,MALKOT
8052,PAURI GARHWAL,Chaubatta Khal,Bareth Malla,BARETH
8053,PAURI GARHWAL,Chaubatta Khal,Bareth Talla,BARETH
8054,PAURI GARHWAL,Chaubatta Khal,Bariadang,CHOPRA
8055,PAURI GARHWAL,Chaubatta Khal,Barsu,BADOLI II
8056,PAURI GARHWAL,Chaubatta Khal,Basoti,ESHOTI
8057,PAURI GARHWAL,Chaubatta Khal,Basuor,MANJGAON
8058,PAURI GARHWAL,Chaubatta Khal,Baukhand,GEHULAD
8059,PAURI GARHWAL,Chaubatta Khal,Bedala,MUSASU
8060,PAURI GARHWAL,Chaubatta Khal,Beena Dhar,BEENA DHAR
8061,PAURI GARHWAL,Chaubatta Khal,Beena Gad,BEENA GAD
8062,PAURI GARHWAL,Chaubatta Khal,Beena Malli,BEENA MALLI
8063,PAURI GARHWAL,Chaubatta Khal,Bhadmoli Malli,BHADMOLI
8064,PAURI GARHWAL,Chaubatta Khal,Bhadmoli Talli,BHADMOLI
8065,PAURI GARHWAL,Chaubatta Khal,Bhaduli,BHADULI
8066,PAURI GARHWAL,Chaubatta Khal,Bhair Gaon,TACHHWAR
8067,PAURI GARHWAL,Chaubatta Khal,Bhandali,BHANDALI
8068,PAURI GARHWAL,Chaubatta Khal,Bhandar Gaon,DHARASU
8069,PAURI GARHWAL,Chaubatta Khal,Bhanswara,DEVKANDAI
8070,PAURI GARHWAL,Chaubatta Khal,Bhans Wara,PAND
8071,PAURI GARHWAL,Chaubatta Khal,Bharpur,BHARPOOR
8072,PAURI GARHWAL,Chaubatta Khal,Bhatwara Urf Dharmpur,MAJHGAON CHAUBATTA
8073,PAURI GARHWAL,Chaubatta Khal,Bheti,BHENTE
8074,PAURI GARHWAL,Chaubatta Khal,Bhounder,BAINDAR
8075,PAURI GARHWAL,Chaubatta Khal,Bichkoli,NAUGAON
8076,PAURI GARHWAL,Chaubatta Khal,Boor Gaon,VORGAON
8077,PAURI GARHWAL,Chaubatta Khal,Budoli,PABOLI
8078,PAURI GARHWAL,Chaubatta Khal,Bukandi,PABOLI
8079,PAURI GARHWAL,Chaubatta Khal,Busoli,MARDA
8080,PAURI GARHWAL,Chaubatta Khal,Chal Kudiya,DIVRARE MALLI
8081,PAURI GARHWAL,Chaubatta Khal,Chamali,BARETH
8082,PAURI GARHWAL,Chaubatta Khal,Chamali Lagga Bhandali,
8083,PAURI GARHWAL,Chaubatta Khal,Chambada,CHAM BADA
8084,PAURI GARHWAL,Chaubatta Khal,Cham Chota,CHAM BADA
8085,PAURI GARHWAL,Chaubatta Khal,Chameli lagga kandai,BINJOLI
8086,PAURI GARHWAL,Chaubatta Khal,Chamnowu,CHAMNAU
8087,PAURI GARHWAL,Chaubatta Khal,Chand Gaon,MATHCHORI
8088,PAURI GARHWAL,Chaubatta Khal,Chandna,MUSASU
8089,PAURI GARHWAL,Chaubatta Khal,Chara Malla,MUSASU
8090,PAURI GARHWAL,Chaubatta Khal,Chara Talla,MUSASU
8091,PAURI GARHWAL,Chaubatta Khal,Charkandai,DEVKANDAI
8092,PAURI GARHWAL,Chaubatta Khal,Chaundi,GAJERA
8093,PAURI GARHWAL,Chaubatta Khal,Chekana Gadh,MAYAL GAON
8094,PAURI GARHWAL,Chaubatta Khal,Chhetar Range,
8095,PAURI GARHWAL,Chaubatta Khal,Chimali Dang,GHADIYAL
8096,PAURI GARHWAL,Chaubatta Khal,Chopara,CHOPRA
8097,PAURI GARHWAL,Chaubatta Khal,Churesh Gaon,RANSWA
8098,PAURI GARHWAL,Chaubatta Khal,Dabar,MAJHGAON CHAUBATTA
8099,PAURI GARHWAL,Chaubatta Khal,Dabru,BADIYANA
8100,PAURI GARHWAL,Chaubatta Khal,Daliboun,LATIBUO
8101,PAURI GARHWAL,Chaubatta Khal,Dal Mal Gonth,DALMARHA
8102,PAURI GARHWAL,Chaubatta Khal,Dal Mal Khalsa,DALMARHA
8103,PAURI GARHWAL,Chaubatta Khal,Dantha,DANTHA
8104,PAURI GARHWAL,Chaubatta Khal,Darkhanda,DHANKHAND
8105,PAURI GARHWAL,Chaubatta Khal,Deogiri Range,
8106,PAURI GARHWAL,Chaubatta Khal,Dev Kandai Malli,DEVKANDAI
8107,PAURI GARHWAL,Chaubatta Khal,Dev Kendari  Talli,DEVKANDAI
8108,PAURI GARHWAL,Chaubatta Khal,Devradi Talli,DIVRARE MALLI
8109,PAURI GARHWAL,Chaubatta Khal,Devrari Malli,DIVRARE MALLI
8110,PAURI GARHWAL,Chaubatta Khal,Dewal Malla,JANTOLI TALLI
8111,PAURI GARHWAL,Chaubatta Khal,Dewal Talla,JANTOLI TALLI
8112,PAURI GARHWAL,Chaubatta Khal,Dewan Ka Bunga,DEVKANDAI
8113,PAURI GARHWAL,Chaubatta Khal,Dharasu,DHARASU
8114,PAURI GARHWAL,Chaubatta Khal,Dhasmani,DALMARHA
8115,PAURI GARHWAL,Chaubatta Khal,Dhyar Gaon,MALKOT
8116,PAURI GARHWAL,Chaubatta Khal,Diksoli Malli,GAJARSAIN
8117,PAURI GARHWAL,Chaubatta Khal,Diksoli Talli,GAJARSAIN
8118,PAURI GARHWAL,Chaubatta Khal,Druni,BHARPOOR
8119,PAURI GARHWAL,Chaubatta Khal,Dundara Koti,GAJARSAIN
8120,PAURI GARHWAL,Chaubatta Khal,Era,ERA
8121,PAURI GARHWAL,Chaubatta Khal,Farkiya,ODGAON
8122,PAURI GARHWAL,Chaubatta Khal,Gaddari,GADRI
8123,PAURI GARHWAL,Chaubatta Khal,Gaderi,GADDARE
8124,PAURI GARHWAL,Chaubatta Khal,Gadoli,GADOLE
8125,PAURI GARHWAL,Chaubatta Khal,Gairoli,PALKOT
8126,PAURI GARHWAL,Chaubatta Khal,Gajarsain,GAJARSAIN
8127,PAURI GARHWAL,Chaubatta Khal,Gajera,GAJERA
8128,PAURI GARHWAL,Chaubatta Khal,Gaokhand,GADRI
8129,PAURI GARHWAL,Chaubatta Khal,Gatola,GAJARSAIN
8130,PAURI GARHWAL,Chaubatta Khal,Ghala,DIYULD
8131,PAURI GARHWAL,Chaubatta Khal,Ghandiyal Dhar,GHADIYAL
8132,PAURI GARHWAL,Chaubatta Khal,Ghandiyal Palla,GHADIYAL
8133,PAURI GARHWAL,Chaubatta Khal,Ghandoli,KANDAI
8134,PAURI GARHWAL,Chaubatta Khal,Ghidiyali,
8135,PAURI GARHWAL,Chaubatta Khal,Ghulla/ Chilla,PABOLI
8136,PAURI GARHWAL,Chaubatta Khal,Giwanli,BHENTE
8137,PAURI GARHWAL,Chaubatta Khal,Gudiyal,
8138,PAURI GARHWAL,Chaubatta Khal,Gurad Malla,GURAD MALLA
8139,PAURI GARHWAL,Chaubatta Khal,Gurad Talla,GURAD TALLA
8140,PAURI GARHWAL,Chaubatta Khal,Gwad bichala,GWAR MALLA
8141,PAURI GARHWAL,Chaubatta Khal,Gwad Malla,GWAR MALLA
8142,PAURI GARHWAL,Chaubatta Khal,Gwari Gaon,GURAD TALLA
8143,PAURI GARHWAL,Chaubatta Khal,Gwar Talla,GWAR TALLA
8144,PAURI GARHWAL,Chaubatta Khal,Halad,GEHULAD
8145,PAURI GARHWAL,Chaubatta Khal,Halai Malli,HALAI
8146,PAURI GARHWAL,Chaubatta Khal,Hallai Talli,HALAI
8147,PAURI GARHWAL,Chaubatta Khal,Harkot Malla,HADKOT
8148,PAURI GARHWAL,Chaubatta Khal,Harkot Talla,HADKOT
8149,PAURI GARHWAL,Chaubatta Khal,Haroli Malli,PALE
8150,PAURI GARHWAL,Chaubatta Khal,Heradhar,LAKHOLE
8151,PAURI GARHWAL,Chaubatta Khal,Jadiyani,PANTHAR
8152,PAURI GARHWAL,Chaubatta Khal,Jaintoli Bichli,JANTOLI TALLI
8153,PAURI GARHWAL,Chaubatta Khal,Jaitoli Malli,JAITOLI MALLI
8154,PAURI GARHWAL,Chaubatta Khal,Jaitoli Talli,JANTOLI TALLI
8155,PAURI GARHWAL,Chaubatta Khal,Jakholu,REDU
8156,PAURI GARHWAL,Chaubatta Khal,Jamrala,REDU
8157,PAURI GARHWAL,Chaubatta Khal,Jamroda,DIVRARE MALLI
8158,PAURI GARHWAL,Chaubatta Khal,Jhalu,GADOLE
8159,PAURI GARHWAL,Chaubatta Khal,Jharpalli,JHALPADE
8160,PAURI GARHWAL,Chaubatta Khal,Jhartoli,GHARTOLE
8161,PAURI GARHWAL,Chaubatta Khal,Juni Sera,MAYAL GAON
8162,PAURI GARHWAL,Chaubatta Khal,Kachhkatta,MALETHA
8163,PAURI GARHWAL,Chaubatta Khal,Kafol Gaon,KHEDGAON
8164,PAURI GARHWAL,Chaubatta Khal,Kakr Khetu,PANCHUR
8165,PAURI GARHWAL,Chaubatta Khal,Kamedi,KAMERHE
8166,PAURI GARHWAL,Chaubatta Khal,Kamedi,MATHCHORI
8167,PAURI GARHWAL,Chaubatta Khal,Kandai,KANDAI
8168,PAURI GARHWAL,Chaubatta Khal,Kandai lagga kamedi,
8169,PAURI GARHWAL,Chaubatta Khal,Kandoli,SODIYADHAR
8170,PAURI GARHWAL,Chaubatta Khal,Kanotha,GHADIYAL
8171,PAURI GARHWAL,Chaubatta Khal,Kapatyal Gaon,SYOLI
8172,PAURI GARHWAL,Chaubatta Khal,Kaphara,GAJERA
8173,PAURI GARHWAL,Chaubatta Khal,Kasyani,PAND
8174,PAURI GARHWAL,Chaubatta Khal,Kathela,PALKOT
8175,PAURI GARHWAL,Chaubatta Khal,Kathur Urf Dharam Pur,RINGWARI
8176,PAURI GARHWAL,Chaubatta Khal,Khairkhunt,MANKOT
8177,PAURI GARHWAL,Chaubatta Khal,Khandai,MAYAL GAON
8178,PAURI GARHWAL,Chaubatta Khal,Khandku,KOTA
8179,PAURI GARHWAL,Chaubatta Khal,Khandoli,BARETH
8180,PAURI GARHWAL,Chaubatta Khal,Khandora,RAISOLI MALLI
8181,PAURI GARHWAL,Chaubatta Khal,Khandyun,SASOON
8182,PAURI GARHWAL,Chaubatta Khal,Khanker,ODGAON
8183,PAURI GARHWAL,Chaubatta Khal,Kharsadi,JANTOLI TALLI
8184,PAURI GARHWAL,Chaubatta Khal,Khati Gaon,BHADMOLI
8185,PAURI GARHWAL,Chaubatta Khal,Kher Gaon,KHEDGAON
8186,PAURI GARHWAL,Chaubatta Khal,Khilasu,POKHRA
8187,PAURI GARHWAL,Chaubatta Khal,Kilwas,DHANKHAND
8188,PAURI GARHWAL,Chaubatta Khal,Kimgarhi Gawani,GWANI
8189,PAURI GARHWAL,Chaubatta Khal,Kimgarhi Gawani,KIMGADE
8190,PAURI GARHWAL,Chaubatta Khal,Kirkhu,BADOLI II
8191,PAURI GARHWAL,Chaubatta Khal,Kola,DALMARHA
8192,PAURI GARHWAL,Chaubatta Khal,Kola,KOLA
8193,PAURI GARHWAL,Chaubatta Khal,Kota,KOTA
8194,PAURI GARHWAL,Chaubatta Khal,Kuladi,GAJARSAIN
8195,PAURI GARHWAL,Chaubatta Khal,Kulahar Pakha,MALD BARA
8196,PAURI GARHWAL,Chaubatta Khal,Kulasu,KULASU
8197,PAURI GARHWAL,Chaubatta Khal,Kuliyani,BADOLI II
8198,PAURI GARHWAL,Chaubatta Khal,Kunag,KURANJ
8199,PAURI GARHWAL,Chaubatta Khal,Kwirali,BADIYANA
8200,PAURI GARHWAL,Chaubatta Khal,Lakholi,LAKHOLE
8201,PAURI GARHWAL,Chaubatta Khal,Latibowun,LATIBUO
8202,PAURI GARHWAL,Chaubatta Khal,Longisar,ANSARI THAPLA
8203,PAURI GARHWAL,Chaubatta Khal,Luetha,LWEETHA
8204,PAURI GARHWAL,Chaubatta Khal,Lulad,DIYULD
8205,PAURI GARHWAL,Chaubatta Khal,Maid Gaon,GURAD TALLA
8206,PAURI GARHWAL,Chaubatta Khal,Maj Gaon,MANJGAON
8207,PAURI GARHWAL,Chaubatta Khal,Mald Malla,MALD BARA
8208,PAURI GARHWAL,Chaubatta Khal,Mald Talla,KHEDGAON
8209,PAURI GARHWAL,Chaubatta Khal,Mal Gaon,MELGAON
8210,PAURI GARHWAL,Chaubatta Khal,Malkot,MASOON MUSEYAT
8211,PAURI GARHWAL,Chaubatta Khal,Mander Walla,BACHELE
8212,PAURI GARHWAL,Chaubatta Khal,Manjadi Malli,GWAR MALLA
8213,PAURI GARHWAL,Chaubatta Khal,Manjari Talli,GWAR MALLA
8214,PAURI GARHWAL,Chaubatta Khal,Manjh Gaon,MAJHGAON CHAUBATTA
8215,PAURI GARHWAL,Chaubatta Khal,Mankot,MANKOT
8216,PAURI GARHWAL,Chaubatta Khal,Marada,MARDA
8217,PAURI GARHWAL,Chaubatta Khal,Marda Mahadev,SYOLI
8218,PAURI GARHWAL,Chaubatta Khal,Markot,MALKOT
8219,PAURI GARHWAL,Chaubatta Khal,Maroda Lagga Bundkhil,GHARTOLE
8220,PAURI GARHWAL,Chaubatta Khal,Masaun,MASOON
8221,PAURI GARHWAL,Chaubatta Khal,Masaunyawat,MASOON MUSEYAT
8222,PAURI GARHWAL,Chaubatta Khal,Masmoli,MASMOLE
8223,PAURI GARHWAL,Chaubatta Khal,Matgul,BAGDEGAD
8224,PAURI GARHWAL,Chaubatta Khal,Mathana,MATHANA
8225,PAURI GARHWAL,Chaubatta Khal,Mathchauri,MATHCHORI
8226,PAURI GARHWAL,Chaubatta Khal,Math Gaon,KULASU
8227,PAURI GARHWAL,Chaubatta Khal,Matiyala,BHANDALI
8228,PAURI GARHWAL,Chaubatta Khal,Matiyalana Sera,UCHAKOT
8229,PAURI GARHWAL,Chaubatta Khal,Mauna,PALKOT
8230,PAURI GARHWAL,Chaubatta Khal,Mayal Gaon Malla,MAYAL GAON
8231,PAURI GARHWAL,Chaubatta Khal,Mayal Gaon Talla,MAYAL GAON
8232,PAURI GARHWAL,Chaubatta Khal,Meruwa,MASMOLE
8233,PAURI GARHWAL,Chaubatta Khal,Meyal Gaon,KURANJ
8234,PAURI GARHWAL,Chaubatta Khal,Molkhal,BHARPOOR
8235,PAURI GARHWAL,Chaubatta Khal,Mukandi,PANCHUR
8236,PAURI GARHWAL,Chaubatta Khal,Musansaun,MUSASU
8237,PAURI GARHWAL,Chaubatta Khal,Nai,NAIE
8238,PAURI GARHWAL,Chaubatta Khal,Nail,MANKOT
8239,PAURI GARHWAL,Chaubatta Khal,Nal,DALMARHA
8240,PAURI GARHWAL,Chaubatta Khal,Naugaon,PAND
8241,PAURI GARHWAL,Chaubatta Khal,Nau Gaon,MATHCHORI
8242,PAURI GARHWAL,Chaubatta Khal,Nau Gaon Chapari,DOVAL
8243,PAURI GARHWAL,Chaubatta Khal,Nau Gaon Pathar,NAUGAON
8244,PAURI GARHWAL,Chaubatta Khal,Naukhandi,KOTA
8245,PAURI GARHWAL,Chaubatta Khal,Naukholi,PAND
8246,PAURI GARHWAL,Chaubatta Khal,Nigyana,DHARASU
8247,PAURI GARHWAL,Chaubatta Khal,Nowthala,SRIKOT
8248,PAURI GARHWAL,Chaubatta Khal,Pabali,PABOLI
8249,PAURI GARHWAL,Chaubatta Khal,Padiar Gaon,LAKHOLE
8250,PAURI GARHWAL,Chaubatta Khal,Pali,DIVRARE MALLI
8251,PAURI GARHWAL,Chaubatta Khal,Pali,MANKOT
8252,PAURI GARHWAL,Chaubatta Khal,Paligonth,PALE
8253,PAURI GARHWAL,Chaubatta Khal,Palkot,PALKOT
8254,PAURI GARHWAL,Chaubatta Khal,Palli,JHALPADE
8255,PAURI GARHWAL,Chaubatta Khal,Panchur,PANCHUR
8256,PAURI GARHWAL,Chaubatta Khal,Pand,PAND
8257,PAURI GARHWAL,Chaubatta Khal,Paniya,GAJERA
8258,PAURI GARHWAL,Chaubatta Khal,Paniya,PANIYA
8259,PAURI GARHWAL,Chaubatta Khal,Panthar,PANTHAR
8260,PAURI GARHWAL,Chaubatta Khal,Patoti,GADRI
8261,PAURI GARHWAL,Chaubatta Khal,Patwar,BADOLI II
8262,PAURI GARHWAL,Chaubatta Khal,Pawar Gaon,TACHHWAR
8263,PAURI GARHWAL,Chaubatta Khal,Peepal Gaon,MANJGAON
8264,PAURI GARHWAL,Chaubatta Khal,Pilkhera,SANGODA
8265,PAURI GARHWAL,Chaubatta Khal,Pipali,KOTA
8266,PAURI GARHWAL,Chaubatta Khal,Piparkhola,BHARPOOR
8267,PAURI GARHWAL,Chaubatta Khal,Pitrora,SODIYADHAR
8268,PAURI GARHWAL,Chaubatta Khal,Pokhara,POKHRA
8269,PAURI GARHWAL,Chaubatta Khal,Pusoli,PUSOLI
8270,PAURI GARHWAL,Chaubatta Khal,Quai,KUIE
8271,PAURI GARHWAL,Chaubatta Khal,Qureeli,PANTHAR
8272,PAURI GARHWAL,Chaubatta Khal,Rainuka,CHAMNAU
8273,PAURI GARHWAL,Chaubatta Khal,Rampur,MANKOT
8274,PAURI GARHWAL,Chaubatta Khal,Ranswa,RANSWA
8275,PAURI GARHWAL,Chaubatta Khal,Retail,KANDAI
8276,PAURI GARHWAL,Chaubatta Khal,Rikheda,REDU
8277,PAURI GARHWAL,Chaubatta Khal,Ringwari,RINGWARI
8278,PAURI GARHWAL,Chaubatta Khal,Rithur,REDU
8279,PAURI GARHWAL,Chaubatta Khal,Rodiya Dhar,SODIYADHAR
8280,PAURI GARHWAL,Chaubatta Khal,Sagwada,SANGODA
8281,PAURI GARHWAL,Chaubatta Khal,Saidhar,SAIDHAR
8282,PAURI GARHWAL,Chaubatta Khal,Saim,BHARPOOR
8283,PAURI GARHWAL,Chaubatta Khal,Sakida,BAMOLI
8284,PAURI GARHWAL,Chaubatta Khal,Saknoli,SAKNAULE
8285,PAURI GARHWAL,Chaubatta Khal,Saland,SALAR
8286,PAURI GARHWAL,Chaubatta Khal,Saniya Gad,SODIYADHAR
8287,PAURI GARHWAL,Chaubatta Khal,Sasaun,SASOON
8288,PAURI GARHWAL,Chaubatta Khal,Satpali,SATPALI
8289,PAURI GARHWAL,Chaubatta Khal,Selath Chotha,SILETH
8290,PAURI GARHWAL,Chaubatta Khal,Sera Chack,HADKOT
8291,PAURI GARHWAL,Chaubatta Khal,Shivladh,GEHULAD
8292,PAURI GARHWAL,Chaubatta Khal,Shrikot,SRIKOT
8293,PAURI GARHWAL,Chaubatta Khal,Sila Malla,GAJARSAIN
8294,PAURI GARHWAL,Chaubatta Khal,Sila Talla,GAJARSAIN
8295,PAURI GARHWAL,Chaubatta Khal,Sileth,BAGDEGAD
8296,PAURI GARHWAL,Chaubatta Khal,Simal Gaon,BHADMOLI
8297,PAURI GARHWAL,Chaubatta Khal,Simar,SIMAR
8298,PAURI GARHWAL,Chaubatta Khal,Sirunda,MUSASU
8299,PAURI GARHWAL,Chaubatta Khal,Soundal,SAUNDAL
8300,PAURI GARHWAL,Chaubatta Khal,Subki Haroli,PALE
8301,PAURI GARHWAL,Chaubatta Khal,Sundarai,MAJHGAON CHAUBATTA
8302,PAURI GARHWAL,Chaubatta Khal,Sungher Khal,SUNDARKHAL
8303,PAURI GARHWAL,Chaubatta Khal,Sunna,HALAI
