,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
13331,RUDRA PRAYAG,Jakholi*,Musa Dung,MUSADHUNG
13332,RUDRA PRAYAG,Jakholi*,Nag,NAG
13333,RUDRA PRAYAG,Jakholi*,Nandawan Gaon,NANDWAN GAON
13334,RUDRA PRAYAG,Jakholi*,Naouli,DANGI BHARDAR
13335,RUDRA PRAYAG,Jakholi*,Pala Kurali,PALA KURALI
13336,RUDRA PRAYAG,Jakholi*,Pali,JAILI
13337,RUDRA PRAYAG,Jakholi*,Palot,UDIYAN GAON
13338,RUDRA PRAYAG,Jakholi*,Panjana,PAJANA
13339,RUDRA PRAYAG,Jakholi*,Patiyon,DABALIA
13340,RUDRA PRAYAG,Jakholi*,Paurjuli,BARSEER
13341,RUDRA PRAYAG,Jakholi*,Pauthi,POUTHI
13342,RUDRA PRAYAG,Jakholi*,Phalati,FALATI
13343,RUDRA PRAYAG,Jakholi*,Pingari,RATANPUR
13344,RUDRA PRAYAG,Jakholi*,Pujar Gaon,PUJAR-GAON
13345,RUDRA PRAYAG,Jakholi*,Pulan,PULAN
13346,RUDRA PRAYAG,Jakholi*,Purwana,NAG
13347,RUDRA PRAYAG,Jakholi*,Rahar,BHARNGAA
13348,RUDRA PRAYAG,Jakholi*,Ratanpur,RATANPUR
13349,RUDRA PRAYAG,Jakholi*,Sakalana,KVILA
13350,RUDRA PRAYAG,Jakholi*,San,SAN
13351,RUDRA PRAYAG,Jakholi*,Sem,SEM
13352,RUDRA PRAYAG,Jakholi*,Sema,SEMA
13353,RUDRA PRAYAG,Jakholi*,Sil Gaon,SILGAON
13354,RUDRA PRAYAG,Jakholi*,Sinchai,BACHWAD
13355,RUDRA PRAYAG,Jakholi*,Sirwadi,SIRWADI
13356,RUDRA PRAYAG,Jakholi*,Sisau,SHISHAUN
13357,RUDRA PRAYAG,Jakholi*,Srikot,BAINOLI
13358,RUDRA PRAYAG,Jakholi*,Subhani Sumari,SUMARI
13359,RUDRA PRAYAG,Jakholi*,Syal Dhuri,BAJEERA
13360,RUDRA PRAYAG,Jakholi*,Talla,TAILA
13361,RUDRA PRAYAG,Jakholi*,Tariyal Gaon,TUNETHA
13362,RUDRA PRAYAG,Jakholi*,Tat,TAT
13363,RUDRA PRAYAG,Jakholi*,Thapala,KAFNA
13364,RUDRA PRAYAG,Jakholi*,Thati,THATI
13365,RUDRA PRAYAG,Jakholi*,Tuneta,TUNETHA
13366,RUDRA PRAYAG,Jakholi*,Tyunkhar,TYUKHAR
13367,RUDRA PRAYAG,Jakholi*,Uchhana,UCHHANA
13368,RUDRA PRAYAG,Jakholi*,Udiyan Gaon,UDIYAN GAON
13369,RUDRA PRAYAG,Jakholi*,Uroli,NAG
13370,RUDRA PRAYAG,Jakholi*,Uroli,UROLI
13371,RUDRA PRAYAG,Rudraprayag,Aak Sera,BAIRAGANA
13372,RUDRA PRAYAG,Rudraprayag,Afrai Khet,SYUNI
13373,RUDRA PRAYAG,Rudraprayag,Agar Jawari,AGAR
13374,RUDRA PRAYAG,Rudraprayag,Amdala,KAMEDA
13375,RUDRA PRAYAG,Rudraprayag,Augustmuni - (P-2),
13376,RUDRA PRAYAG,Rudraprayag,Bachhani,BACHANI
13377,RUDRA PRAYAG,Rudraprayag,Bagoli Malli,BANGOLI
13378,RUDRA PRAYAG,Rudraprayag,Bagoli Talli,BANGOLI
13379,RUDRA PRAYAG,Rudraprayag,Bajwar,
13380,RUDRA PRAYAG,Rudraprayag,Bajyun,BAJUN
13381,RUDRA PRAYAG,Rudraprayag,Baman Thapal,KANDAI JAGGI
13382,RUDRA PRAYAG,Rudraprayag,Bamoli,MAIKOTI
13383,RUDRA PRAYAG,Rudraprayag,Bam Siv,BAMSU
13384,RUDRA PRAYAG,Rudraprayag,Bandrikot,KARNDHAR
13385,RUDRA PRAYAG,Rudraprayag,Baneta,SYUNI
13386,RUDRA PRAYAG,Rudraprayag,Ban Gaon Malla,BANGAON
13387,RUDRA PRAYAG,Rudraprayag,Ban Gaon Talla,BANGAON
13388,RUDRA PRAYAG,Rudraprayag,Bankhil,GADORA
13389,RUDRA PRAYAG,Rudraprayag,Bansi,BANSI
13390,RUDRA PRAYAG,Rudraprayag,Bansue,BANSOU
13391,RUDRA PRAYAG,Rudraprayag,Bareth,BHATWARI
13392,RUDRA PRAYAG,Rudraprayag,Barhdion,CHAUNTHALA
13393,RUDRA PRAYAG,Rudraprayag,Baridang,JAKHANI
13394,RUDRA PRAYAG,Rudraprayag,Barkot,GAHAR
13395,RUDRA PRAYAG,Rudraprayag,Barsil,MAIKOTI
13396,RUDRA PRAYAG,Rudraprayag,Barsu,BARSU
13397,RUDRA PRAYAG,Rudraprayag,Barsuri,DHAR KOT
13398,RUDRA PRAYAG,Rudraprayag,Batoli,DUNGARA
13399,RUDRA PRAYAG,Rudraprayag,Bauthal Laga Khatyana,KHATENA
13400,RUDRA PRAYAG,Rudraprayag,Bawai,BAWAI
13401,RUDRA PRAYAG,Rudraprayag,Beena,BEENA
13402,RUDRA PRAYAG,Rudraprayag,Beeron,BIRON
13403,RUDRA PRAYAG,Rudraprayag,Benji,BAINJI
13404,RUDRA PRAYAG,Rudraprayag,Bhainsari,GANDHARI
13405,RUDRA PRAYAG,Rudraprayag,Bhains Gaon,BHAISGAON
13406,RUDRA PRAYAG,Rudraprayag,Bhair Gaon,DHARKOT
13407,RUDRA PRAYAG,Rudraprayag,Bhat Gaon,NAGRASU
13408,RUDRA PRAYAG,Rudraprayag,Bhatwari,BACHANI
13409,RUDRA PRAYAG,Rudraprayag,Bhatwari,BHATWARI
13410,RUDRA PRAYAG,Rudraprayag,Bhatwari,KOTHAGI
13411,RUDRA PRAYAG,Rudraprayag,Bhausal,BHAUNSAL
13412,RUDRA PRAYAG,Rudraprayag,Bhunka Palla,BHUNAKA
13413,RUDRA PRAYAG,Rudraprayag,Bhunka Walla,BHUNAKA
13414,RUDRA PRAYAG,Rudraprayag,Bhyuta,BHYUTA
13415,RUDRA PRAYAG,Rudraprayag,Bijarakot,BIJRAKOT
13416,RUDRA PRAYAG,Rudraprayag,Bora,BORA
13417,RUDRA PRAYAG,Rudraprayag,Bora Malla,BIJRAKOT
13418,RUDRA PRAYAG,Rudraprayag,Bora Talla,BIJRAKOT
13419,RUDRA PRAYAG,Rudraprayag,Bula Toli,
13420,RUDRA PRAYAG,Rudraprayag,Chamak,CHAMAK
13421,RUDRA PRAYAG,Rudraprayag,Chameli,CHAMELI
13422,RUDRA PRAYAG,Rudraprayag,Chamiyon,BANGOLI
13423,RUDRA PRAYAG,Rudraprayag,Chamsil,SARI
13424,RUDRA PRAYAG,Rudraprayag,Chamswara,CHAMSWARA
13425,RUDRA PRAYAG,Rudraprayag,Chantikhal,KHANKRA
13426,RUDRA PRAYAG,Rudraprayag,Chapar,CHAPAR
13427,RUDRA PRAYAG,Rudraprayag,Chatora,CHAUNTHALA
13428,RUDRA PRAYAG,Rudraprayag,Chauki Barsil,CHAUKI BARSIL
13429,RUDRA PRAYAG,Rudraprayag,Chaund,BHAUNSAL
13430,RUDRA PRAYAG,Rudraprayag,Chaura Sirai,CHOUNDA-SIRAI
13431,RUDRA PRAYAG,Rudraprayag,Chauthala,CHAUNTHALA
13432,RUDRA PRAYAG,Rudraprayag,Chhinka,CHHINKA
13433,RUDRA PRAYAG,Rudraprayag,Chin Gwar,CHIN GWAR
13434,RUDRA PRAYAG,Rudraprayag,Chiwai,SHIVANANDI
13435,RUDRA PRAYAG,Rudraprayag,Chopara,CHOPRA II
13436,RUDRA PRAYAG,Rudraprayag,Chopra,CHOPADA
13437,RUDRA PRAYAG,Rudraprayag,Chori Laga Ghorsal,DEEWALI
13438,RUDRA PRAYAG,Rudraprayag,Chwinth,BIRON
13439,RUDRA PRAYAG,Rudraprayag,Dangi,GUNAU
13440,RUDRA PRAYAG,Rudraprayag,Dan Kot,DANKOT
13441,RUDRA PRAYAG,Rudraprayag,Darmwari,DARMVARI
13442,RUDRA PRAYAG,Rudraprayag,Deval Urf Bairagana,BAIRAGANA
13443,RUDRA PRAYAG,Rudraprayag,Devimanda,KHANKRA
13444,RUDRA PRAYAG,Rudraprayag,Dewlakh,CHOPRA II
13445,RUDRA PRAYAG,Rudraprayag,Dhadhad Chak,POKHARI
13446,RUDRA PRAYAG,Rudraprayag,Dhamini,BANGOLI
13447,RUDRA PRAYAG,Rudraprayag,Dharkot,DHARKOT
13448,RUDRA PRAYAG,Rudraprayag,Dhar Kot,DHAR KOT
13449,RUDRA PRAYAG,Rudraprayag,Dharmola,DARMOLA
13450,RUDRA PRAYAG,Rudraprayag,Dhartoli,POKHARI
13451,RUDRA PRAYAG,Rudraprayag,Dhaulsari,KAMEDA
13452,RUDRA PRAYAG,Rudraprayag,Dhaunda,DHONDA
13453,RUDRA PRAYAG,Rudraprayag,Dhingani,BANGOLI
13454,RUDRA PRAYAG,Rudraprayag,Dhung,JARMWAR
13455,RUDRA PRAYAG,Rudraprayag,Dhureli,KAMEDA
13456,RUDRA PRAYAG,Rudraprayag,Diwli,DEEWALI
13457,RUDRA PRAYAG,Rudraprayag,Dobha,BHAUNSAL
13458,RUDRA PRAYAG,Rudraprayag,Dobha Doblaga Kafoli,PIPLI
13459,RUDRA PRAYAG,Rudraprayag,Dobh Laga Marora,MARODA
13460,RUDRA PRAYAG,Rudraprayag,Dob(P-1),
13461,RUDRA PRAYAG,Rudraprayag,Dob - (P-2),
13462,RUDRA PRAYAG,Rudraprayag,Dugra Chipad Kot,DUNGARA
13463,RUDRA PRAYAG,Rudraprayag,Dungari,SEMLATA
13464,RUDRA PRAYAG,Rudraprayag,Dungari,SUMERPUR
13465,RUDRA PRAYAG,Rudraprayag,Dungra,SWEELI
13466,RUDRA PRAYAG,Rudraprayag,Dungri,DUNGRI
13467,RUDRA PRAYAG,Rudraprayag,F-4,
13468,RUDRA PRAYAG,Rudraprayag,Fateh Pur,KHANKRA
13469,RUDRA PRAYAG,Rudraprayag,Gadboo,KWALLI
13470,RUDRA PRAYAG,Rudraprayag,Gadil,PHALASI
13471,RUDRA PRAYAG,Rudraprayag,Gadmil,GADMIL
13472,RUDRA PRAYAG,Rudraprayag,Gadora,GADORA
13473,RUDRA PRAYAG,Rudraprayag,Gadsari,LODLA
13474,RUDRA PRAYAG,Rudraprayag,Gag Wasu,DUNGARA
13475,RUDRA PRAYAG,Rudraprayag,Gahad,GAHAR
13476,RUDRA PRAYAG,Rudraprayag,Gair Laga Bijarakot,BIJRAKOT
13477,RUDRA PRAYAG,Rudraprayag,Gandhari,GANDHARI
13478,RUDRA PRAYAG,Rudraprayag,Gangtal,BAINJI
13479,RUDRA PRAYAG,Rudraprayag,Garh Khoon Lagatanthi,
13480,RUDRA PRAYAG,Rudraprayag,Garkot,KWALI
13481,RUDRA PRAYAG,Rudraprayag,Gawana,SEMLATA
13482,RUDRA PRAYAG,Rudraprayag,Ghandiyal,GHANDIYALKA
13483,RUDRA PRAYAG,Rudraprayag,Ghimtoli,GHIMTOLI
13484,RUDRA PRAYAG,Rudraprayag,Ghiroli,LADOLI
13485,RUDRA PRAYAG,Rudraprayag,Ghorsal,DEEWALI
13486,RUDRA PRAYAG,Rudraprayag,Gir Bhuter,GEER BHUTARE
13487,RUDRA PRAYAG,Rudraprayag,Gophin,GWEFAR
13488,RUDRA PRAYAG,Rudraprayag,Gorna,GORANA
13489,RUDRA PRAYAG,Rudraprayag,Gunaun,GUNAU
13490,RUDRA PRAYAG,Rudraprayag,Gwar Laga Bijarakot,BIJRAKOT
13491,RUDRA PRAYAG,Rudraprayag,Gwar Laga Punar,BARSU
13492,RUDRA PRAYAG,Rudraprayag,Gwar Thapali,GWAR THAPLI
13493,RUDRA PRAYAG,Rudraprayag,Isala,ISHALA
13494,RUDRA PRAYAG,Rudraprayag,Jakhni,JAKHANI
13495,RUDRA PRAYAG,Rudraprayag,Jamsali,CHAUNTHALA
13496,RUDRA PRAYAG,Rudraprayag,Jangi Kandai,KANDAI JAGGI
13497,RUDRA PRAYAG,Rudraprayag,Jarmwar,JARMWAR
13498,RUDRA PRAYAG,Rudraprayag,Jasoli,JASHOLI
13499,RUDRA PRAYAG,Rudraprayag,Jawari,JAWARI
13500,RUDRA PRAYAG,Rudraprayag,Jetha,BAIRAGANA
13501,RUDRA PRAYAG,Rudraprayag,Jhalimath,SARI
13502,RUDRA PRAYAG,Rudraprayag,Jhatbagar,
13503,RUDRA PRAYAG,Rudraprayag,Jhirmoli,LOLI
13504,RUDRA PRAYAG,Rudraprayag,Jondala,JONDALA
13505,RUDRA PRAYAG,Rudraprayag,Jutai,JUNTAI
13506,RUDRA PRAYAG,Rudraprayag,Juthanwas,GAHAR
13507,RUDRA PRAYAG,Rudraprayag,Jutoli,BANSOU
13508,RUDRA PRAYAG,Rudraprayag,Kalana,SHIVANANDI
13509,RUDRA PRAYAG,Rudraprayag,Kaleth,NISANI
13510,RUDRA PRAYAG,Rudraprayag,Kamera,KAMEDA
13511,RUDRA PRAYAG,Rudraprayag,Kamoldi,KAMOLDI
13512,RUDRA PRAYAG,Rudraprayag,Kanda,KANDA
13513,RUDRA PRAYAG,Rudraprayag,Kanda,KYURI
13514,RUDRA PRAYAG,Rudraprayag,Kandadhar,
13515,RUDRA PRAYAG,Rudraprayag,Kandai,KANDAI
13516,RUDRA PRAYAG,Rudraprayag,Kandai Bainji,KANDAI  BAINJI
13517,RUDRA PRAYAG,Rudraprayag,Kando Laga Darmbari,DARMVARI
13518,RUDRA PRAYAG,Rudraprayag,Kaphna,KAFNA
13519,RUDRA PRAYAG,Rudraprayag,Karndhar,KARNDHAR
13520,RUDRA PRAYAG,Rudraprayag,Kathet Gaon,BAIRAGANA
13521,RUDRA PRAYAG,Rudraprayag,Khabar Sera,KANDAI
13522,RUDRA PRAYAG,Rudraprayag,Khairi,GHANDIYALKA
13523,RUDRA PRAYAG,Rudraprayag,Khair Pani,PEEDA
13524,RUDRA PRAYAG,Rudraprayag,Khalyo,MALKHI
13525,RUDRA PRAYAG,Rudraprayag,Khankra,KHANKRA
13526,RUDRA PRAYAG,Rudraprayag,Khar Ged,CHOUNDA-SIRAI
13527,RUDRA PRAYAG,Rudraprayag,Kharkota,JASHOLI
13528,RUDRA PRAYAG,Rudraprayag,Khatyana,KHATENA
13529,RUDRA PRAYAG,Rudraprayag,Kodima,KODIMA
13530,RUDRA PRAYAG,Rudraprayag,Kodima - (P-1),
13531,RUDRA PRAYAG,Rudraprayag,Kodima - (P-2),
13532,RUDRA PRAYAG,Rudraprayag,Kokhandi,KOKHANDI
13533,RUDRA PRAYAG,Rudraprayag,Koli,KWALI
13534,RUDRA PRAYAG,Rudraprayag,Kollu Bhannu,KOLU BHANNU
13535,RUDRA PRAYAG,Rudraprayag,Kotali,ROTHIYA
13536,RUDRA PRAYAG,Rudraprayag,Kothagi,KOTHAGI
13537,RUDRA PRAYAG,Rudraprayag,Koti Barkoti,MADOLA
13538,RUDRA PRAYAG,Rudraprayag,Kot Malla,KOT
13539,RUDRA PRAYAG,Rudraprayag,Kot Talla,KOT
13540,RUDRA PRAYAG,Rudraprayag,Kumoli,KUMOLI MALKOTI
13541,RUDRA PRAYAG,Rudraprayag,Kunda Dankot,KUNDA DANKOT
13542,RUDRA PRAYAG,Rudraprayag,Kunjatoli,
13543,RUDRA PRAYAG,Rudraprayag,Kurjhan,KURJHAN
13544,RUDRA PRAYAG,Rudraprayag,Kwali,KWALLI
13545,RUDRA PRAYAG,Rudraprayag,Kwili,KWILI
13546,RUDRA PRAYAG,Rudraprayag,Kyarki,GHANDIYALKA
13547,RUDRA PRAYAG,Rudraprayag,Kyark Nandala,SAN
13548,RUDRA PRAYAG,Rudraprayag,Kyudi Malnash,KYUDI MALNASH
13549,RUDRA PRAYAG,Rudraprayag,Kyuri,KYURI
13550,RUDRA PRAYAG,Rudraprayag,Ladoli,LADOLI
13551,RUDRA PRAYAG,Rudraprayag,Lahe Garh,KANDAI
13552,RUDRA PRAYAG,Rudraprayag,Lameri,SUMERPUR
13553,RUDRA PRAYAG,Rudraprayag,Langala Lagaladoli,
13554,RUDRA PRAYAG,Rudraprayag,Lendar Urf Sem,SWEELI
13555,RUDRA PRAYAG,Rudraprayag,Lodala,LODLA
13556,RUDRA PRAYAG,Rudraprayag,Loli,LOLI
13557,RUDRA PRAYAG,Rudraprayag,Lugai,SUMERPUR
13558,RUDRA PRAYAG,Rudraprayag,Madola,MADOLA
13559,RUDRA PRAYAG,Rudraprayag,Mahar Gaon,NISANI
13560,RUDRA PRAYAG,Rudraprayag,Mahar Malla,MAHAR
13561,RUDRA PRAYAG,Rudraprayag,Mahar Talla,MAHAR
13562,RUDRA PRAYAG,Rudraprayag,Mahendra Bagoli,KAMOLDI
13563,RUDRA PRAYAG,Rudraprayag,Maikoti,MAIKOTI
13564,RUDRA PRAYAG,Rudraprayag,Malkhi,MALKHI
13565,RUDRA PRAYAG,Rudraprayag,Malnaun,PHALASI
13566,RUDRA PRAYAG,Rudraprayag,Malyasu Malla,PAPDASU
13567,RUDRA PRAYAG,Rudraprayag,Malyasu Talla,PAPDASU
13568,RUDRA PRAYAG,Rudraprayag,Managu,MANIGUH
13569,RUDRA PRAYAG,Rudraprayag,Mar Gaon,MAUSHAD
13570,RUDRA PRAYAG,Rudraprayag,Mar Gaon Lagga Jutai,JUNTAI
13571,RUDRA PRAYAG,Rudraprayag,Marora,MARODA
13572,RUDRA PRAYAG,Rudraprayag,Math Gaon,MATH GAON
13573,RUDRA PRAYAG,Rudraprayag,Mawana,MARODA
13574,RUDRA PRAYAG,Rudraprayag,Methana Chhitoli,TILWARA
13575,RUDRA PRAYAG,Rudraprayag,Mola,LADOLI
13576,RUDRA PRAYAG,Rudraprayag,Moltha,NAWASU
13577,RUDRA PRAYAG,Rudraprayag,Mosar,MAUSHAD
13578,RUDRA PRAYAG,Rudraprayag,Mul Dhada,KANDAI
13579,RUDRA PRAYAG,Rudraprayag,Musi Gaon,SYUNI
13580,RUDRA PRAYAG,Rudraprayag,Nagdanda,NAG KAKORA KHAL
13581,RUDRA PRAYAG,Rudraprayag,Nag Lagasari,NAG KAKORA KHAL
13582,RUDRA PRAYAG,Rudraprayag,Nagrasu,NAGRASU
13583,RUDRA PRAYAG,Rudraprayag,Nakar,BANSOU
13584,RUDRA PRAYAG,Rudraprayag,Nari,NARI
13585,RUDRA PRAYAG,Rudraprayag,Narkota,NARKOTA
13586,RUDRA PRAYAG,Rudraprayag,Narsu Lagasari,NAG KAKORA KHAL
13587,RUDRA PRAYAG,Rudraprayag,Nau Gaon Qolari,KHANKRA
13588,RUDRA PRAYAG,Rudraprayag,Nau Gaon Singhwal Gaon,KANDAI
13589,RUDRA PRAYAG,Rudraprayag,Naukhu,GAHAR
13590,RUDRA PRAYAG,Rudraprayag,Nauna,DANKOT
13591,RUDRA PRAYAG,Rudraprayag,Nawasu,NAWASU
13592,RUDRA PRAYAG,Rudraprayag,Nirwali,DHARKOT
13593,RUDRA PRAYAG,Rudraprayag,Nishni,NISANI
13594,RUDRA PRAYAG,Rudraprayag,Paati,GANDHARI
13595,RUDRA PRAYAG,Rudraprayag,Paboun,PAVON
13596,RUDRA PRAYAG,Rudraprayag,Pali Jaikhanda,CHOPRA II
13597,RUDRA PRAYAG,Rudraprayag,Pali Malli,JONDALA
13598,RUDRA PRAYAG,Rudraprayag,Pali Talli,JONDALA
13599,RUDRA PRAYAG,Rudraprayag,Pandhara,BANGOLI
13600,RUDRA PRAYAG,Rudraprayag,Paparasu,PAPDASU
13601,RUDRA PRAYAG,Rudraprayag,Pata,PATA
13602,RUDRA PRAYAG,Rudraprayag,Patal Laga Kothagi,
13603,RUDRA PRAYAG,Rudraprayag,Peera,PEEDA
13604,RUDRA PRAYAG,Rudraprayag,Phalasi,PHALASI
13605,RUDRA PRAYAG,Rudraprayag,Piplo,PIPLI
13606,RUDRA PRAYAG,Rudraprayag,Pokhari,POKHARI
13607,RUDRA PRAYAG,Rudraprayag,Pokhasari,
13608,RUDRA PRAYAG,Rudraprayag,Pola,BHAISGAON
13609,RUDRA PRAYAG,Rudraprayag,Punar,BARSU
13610,RUDRA PRAYAG,Rudraprayag,Raitoli,
13611,RUDRA PRAYAG,Rudraprayag,Rampur,GEER BHUTARE
13612,RUDRA PRAYAG,Rudraprayag,Rampur,KHANKRA
13613,RUDRA PRAYAG,Rudraprayag,Ranigarh,BIRON
13614,RUDRA PRAYAG,Rudraprayag,Ratura,RATURA
13615,RUDRA PRAYAG,Rudraprayag,Routhiya,ROTHIYA
