,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
2396,BAGESHWAR,Bageshwar,Dhal Malla,BAHAALI
2397,BAGESHWAR,Bageshwar,Dhari,DHARI-1
2398,BAGESHWAR,Bageshwar,Dharkuna,
2399,BAGESHWAR,Bageshwar,Dhunga,DHUNGA
2400,BAGESHWAR,Bageshwar,Digra,BINWALTIWARI
2401,BAGESHWAR,Bageshwar,Doba,DOBA
2402,BAGESHWAR,Bageshwar,Dobali Amkhet,RATMOLI
2403,BAGESHWAR,Bageshwar,DOFADLAGGA,DHAPTI
2404,BAGESHWAR,Bageshwar,Dofar,PALAYAN
2405,BAGESHWAR,Bageshwar,Dunga Patli,MALTA
2406,BAGESHWAR,Bageshwar,Dungar Gaon,NAIL
2407,BAGESHWAR,Bageshwar,Dungari,DUNGARI
2408,BAGESHWAR,Bageshwar,Dwali,SAAINJ 2
2409,BAGESHWAR,Bageshwar,Dwarson,AAREY
2410,BAGESHWAR,Bageshwar,Era Gunth,BURGHUNA
2411,BAGESHWAR,Bageshwar,Faltniya,FALTANIA
2412,BAGESHWAR,Bageshwar,Falyati,FALYAATI
2413,BAGESHWAR,Bageshwar,Falyati,FALYATI
2414,BAGESHWAR,Bageshwar,Falyati,
2415,BAGESHWAR,Bageshwar,Falyati,
2416,BAGESHWAR,Bageshwar,Fatgali,FATGALI
2417,BAGESHWAR,Bageshwar,Fusera,PALAYAN
2418,BAGESHWAR,Bageshwar,Gaadgaon,FALTANIA
2419,BAGESHWAR,Bageshwar,Gadera,GADERA
2420,BAGESHWAR,Bageshwar,Gagad,KHABDOLI
2421,BAGESHWAR,Bageshwar,Gahatyari,KISROLII
2422,BAGESHWAR,Bageshwar,Gairar,GAIRAR
2423,BAGESHWAR,Bageshwar,Gairigar,PASDEVE
2424,BAGESHWAR,Bageshwar,Gairkhet,GURNA
2425,BAGESHWAR,Bageshwar,Gajali,GAJLI
2426,BAGESHWAR,Bageshwar,Gapani,PAPON
2427,BAGESHWAR,Bageshwar,Garikhet,BINSAR
2428,BAGESHWAR,Bageshwar,Gariyagaon,BILONA
2429,BAGESHWAR,Bageshwar,Gewai,SYUNI
2430,BAGESHWAR,Bageshwar,Ghangar,GHANGHAR
2431,BAGESHWAR,Bageshwar,Ghatgar,GHATGAR
2432,BAGESHWAR,Bageshwar,GHATPATI,PASDEVE
2433,BAGESHWAR,Bageshwar,Ghingartola,SIROULI
2434,BAGESHWAR,Bageshwar,Ghiroli,GHIROULI
2435,BAGESHWAR,Bageshwar,Goginapani,GOGINAPANI
2436,BAGESHWAR,Bageshwar,Gola,AAGAR
2437,BAGESHWAR,Bageshwar,Gumti,RAGDEV
2438,BAGESHWAR,Bageshwar,Gunakot,GUNAKOTE
2439,BAGESHWAR,Bageshwar,GURGUCCHAKUMAYA,JHARKOTE
2440,BAGESHWAR,Bageshwar,Gurgucha Dhapola,JHARKOTE
2441,BAGESHWAR,Bageshwar,Gurna,GURNA
2442,BAGESHWAR,Bageshwar,Gwar,GWAD
2443,BAGESHWAR,Bageshwar,Gwarbhil Kot,GWARBHILKOTE
2444,BAGESHWAR,Bageshwar,Gwatoli,JUNAYAL
2445,BAGESHWAR,Bageshwar,Harkhola,KARASMAFI
2446,BAGESHWAR,Bageshwar,Harwar,HARBAR
2447,BAGESHWAR,Bageshwar,Hiragoni,RIKHAYAAL
2448,BAGESHWAR,Bageshwar,Hirmoli,GAJLI
2449,BAGESHWAR,Bageshwar,Horali,HORALI
2450,BAGESHWAR,Bageshwar,Jainkras,KARASMAFI
2451,BAGESHWAR,Bageshwar,Jajurali,KULARANGCHAURA
2452,BAGESHWAR,Bageshwar,Jaltha Kot,JALTHAKOT
2453,BAGESHWAR,Bageshwar,Jalthi,AMTOURA
2454,BAGESHWAR,Bageshwar,Jamkhitola,BHAAYERI
2455,BAGESHWAR,Bageshwar,Janauti Palri,JANOUTIPALARI
2456,BAGESHWAR,Bageshwar,Jatha,JATHA
2457,BAGESHWAR,Bageshwar,Jethai,JETHAI
2458,BAGESHWAR,Bageshwar,Jhakrora,DARSINGH
2459,BAGESHWAR,Bageshwar,Jharauli,JHIROULI
2460,BAGESHWAR,Bageshwar,Jhar Kot,JHARKOTE
2461,BAGESHWAR,Bageshwar,Jogyariron,BHATRAULA
2462,BAGESHWAR,Bageshwar,Jol Gaon,BURGHUNA
2463,BAGESHWAR,Bageshwar,Jolkanda,JOLKANDAY
2464,BAGESHWAR,Bageshwar,Joshi Gaon,GHIROULI
2465,BAGESHWAR,Bageshwar,Joshigaon chak dak,RIKHAYAAL
2466,BAGESHWAR,Bageshwar,Joshi Palri,JOSHIPALRI
2467,BAGESHWAR,Bageshwar,Julkiya,BINWALTIWARI
2468,BAGESHWAR,Bageshwar,Junayal,JUNAYAL
2469,BAGESHWAR,Bageshwar,Kabhara,KABHARA
2470,BAGESHWAR,Bageshwar,Kafoli,BORGAON
2471,BAGESHWAR,Bageshwar,Kakarat Upadhyay,CHATIKHET
2472,BAGESHWAR,Bageshwar,Kakrat adhela (Dofar Lagga kakrta),CHATIKHET
2473,BAGESHWAR,Bageshwar,Kalang,GAJLI
2474,BAGESHWAR,Bageshwar,Kalauta,PAATLI
2475,BAGESHWAR,Bageshwar,Kaldhanga,CHOURA
2476,BAGESHWAR,Bageshwar,Kaligar,OKHALISIROD
2477,BAGESHWAR,Bageshwar,Kaliya Bagar,GOGINAPANI
2478,BAGESHWAR,Bageshwar,Kalna,CHATI
2479,BAGESHWAR,Bageshwar,Kamad,PADAI
2480,BAGESHWAR,Bageshwar,Kameri,UDALGAON
2481,BAGESHWAR,Bageshwar,Kametpani,PAPON
2482,BAGESHWAR,Bageshwar,Kamol,FATGALI
2483,BAGESHWAR,Bageshwar,Kande,KANDEY
2484,BAGESHWAR,Bageshwar,Kande Thapliya,PALAYAN
2485,BAGESHWAR,Bageshwar,Kangar,JATHA
2486,BAGESHWAR,Bageshwar,Kangarehina,
2487,BAGESHWAR,Bageshwar,Kansyari,
2488,BAGESHWAR,Bageshwar,Kaphalkhet,KAFALKHET
2489,BAGESHWAR,Bageshwar,Karala Gaon,KARASIBOONGA
2490,BAGESHWAR,Bageshwar,Karala Palari,KARALAPALARI
2491,BAGESHWAR,Bageshwar,Karas,
2492,BAGESHWAR,Bageshwar,Karasi Bunga,KARASIBOONGA
2493,BAGESHWAR,Bageshwar,Karuli,KARULI
2494,BAGESHWAR,Bageshwar,Kathani,BOHALA
2495,BAGESHWAR,Bageshwar,Kathayatbara,KATHAYATBARA
2496,BAGESHWAR,Bageshwar,Kathmaliya,NAYAL
2497,BAGESHWAR,Bageshwar,Kavata (Sanivdyar),
2498,BAGESHWAR,Bageshwar,Khabdoli,KHABDOLI
2499,BAGESHWAR,Bageshwar,Khabdoli,
2500,BAGESHWAR,Bageshwar,Kharktamta,KHARKTAMTA
2501,BAGESHWAR,Bageshwar,Khiroli,KISROLII
2502,BAGESHWAR,Bageshwar,Khola Khet,NAYAL
2503,BAGESHWAR,Bageshwar,Kholi,KHOLI
2504,BAGESHWAR,Bageshwar,Kholiya Gaon,KHOLIAGAON
2505,BAGESHWAR,Bageshwar,Kholsir,KHOULSEER
2506,BAGESHWAR,Bageshwar,Khuldori,KHULDORI
2507,BAGESHWAR,Bageshwar,Khuna,WALNA
2508,BAGESHWAR,Bageshwar,Khunoli,KHUNOULI
2509,BAGESHWAR,Bageshwar,Khwasi,KIRAI
2510,BAGESHWAR,Bageshwar,Kimoli,KIMOLI
2511,BAGESHWAR,Bageshwar,Kirai Chak Dhamigaon,KIRAI
2512,BAGESHWAR,Bageshwar,Kiroli,SURKALIGAON
2513,BAGESHWAR,Bageshwar,Kisroli,KISROLII
2514,BAGESHWAR,Bageshwar,Kotuligunth,OKHALISIROD
2515,BAGESHWAR,Bageshwar,Kras Mafi,KARASMAFI
2516,BAGESHWAR,Bageshwar,Kujket,FATGALI
2517,BAGESHWAR,Bageshwar,Kukra,BAHULI
2518,BAGESHWAR,Bageshwar,Kukradanda,BAHULI
2519,BAGESHWAR,Bageshwar,Kukragar,PANDRAHPALI
2520,BAGESHWAR,Bageshwar,Kukrauli,DEVALCHOURA
2521,BAGESHWAR,Bageshwar,Kula Rangchora,KULARANGCHAURA
2522,BAGESHWAR,Bageshwar,Kulauri,GADERA
2523,BAGESHWAR,Bageshwar,Kulgara,MAHOLI
2524,BAGESHWAR,Bageshwar,KUMALTIYA,BINWALTIWARI
2525,BAGESHWAR,Bageshwar,Kunar,FATGALI
2526,BAGESHWAR,Bageshwar,Kuroli,Kirouli
2527,BAGESHWAR,Bageshwar,Kwairali,PANTQUARRALLI
2528,BAGESHWAR,Bageshwar,Kwairali,QUARRALLI
2529,BAGESHWAR,Bageshwar,Kwairali,SIMALGAON
2530,BAGESHWAR,Bageshwar,Kwairali Laga Badoli,QUARRALLI
2531,BAGESHWAR,Bageshwar,Lesani,MAUUDIYAR
2532,BAGESHWAR,Bageshwar,Leti,LETI
2533,BAGESHWAR,Bageshwar,Magrau Pahri,MAGHRUPHARI
2534,BAGESHWAR,Bageshwar,Mahat  Gaun,CHOURA
2535,BAGESHWAR,Bageshwar,Maholi,MAHOLI
2536,BAGESHWAR,Bageshwar,Maithara,BILARI
2537,BAGESHWAR,Bageshwar,Majbe,KHOLIAGAON
2538,BAGESHWAR,Bageshwar,Majbe,NAIL
2539,BAGESHWAR,Bageshwar,Majigaon,BHANARTOLI
2540,BAGESHWAR,Bageshwar,Majiyakhet,MAZIAKHET
2541,BAGESHWAR,Bageshwar,Malta,MALTA
2542,BAGESHWAR,Bageshwar,Malujhal,MAALUJHAL
2543,BAGESHWAR,Bageshwar,Mandalsera,MANDALSERA
2544,BAGESHWAR,Bageshwar,Manikhet,GWAD
2545,BAGESHWAR,Bageshwar,Mankot,MANKOTE
2546,BAGESHWAR,Bageshwar,Marigaon,PALAYAN
2547,BAGESHWAR,Bageshwar,Maswari,WALNA
2548,BAGESHWAR,Bageshwar,Matela,MATELA
2549,BAGESHWAR,Bageshwar,Matyoli,MATIYOLI
2550,BAGESHWAR,Bageshwar,Mayun Gunth,TACHANI
2551,BAGESHWAR,Bageshwar,Mehalchaura,PALAYAN
2552,BAGESHWAR,Bageshwar,Mehnar Bunga,MEHANRBOONGA
2553,BAGESHWAR,Bageshwar,Mihniya,KHOLI
2554,BAGESHWAR,Bageshwar,Mndalsera,
2555,BAGESHWAR,Bageshwar,Mostgaon,UDALGAON
2556,BAGESHWAR,Bageshwar,Moudiyar,MAUUDIYAR
2557,BAGESHWAR,Bageshwar,Musyoli  May Chak,MUSOULI
2558,BAGESHWAR,Bageshwar,Myun,NAGHARSAHU
2559,BAGESHWAR,Bageshwar,Naghar,NAUGAON
2560,BAGESHWAR,Bageshwar,Naghar Sahu,NAGHARSAHU
2561,BAGESHWAR,Bageshwar,Naidi,JOSHIPALRI
2562,BAGESHWAR,Bageshwar,Nail,NAIL
2563,BAGESHWAR,Bageshwar,Nail,
2564,BAGESHWAR,Bageshwar,Nailgara,FALYAATI
2565,BAGESHWAR,Bageshwar,Naini Udiyar,KULARANGCHAURA
2566,BAGESHWAR,Bageshwar,Nandigaon,NANDIGAAON
2567,BAGESHWAR,Bageshwar,Nari,PADAI
2568,BAGESHWAR,Bageshwar,Nathi Sera,HORALI
2569,BAGESHWAR,Bageshwar,Nau Gaon,NAUGAON
2570,BAGESHWAR,Bageshwar,Naugaon Maichak,NOUGAON-2
2571,BAGESHWAR,Bageshwar,Nawli,SAT
2572,BAGESHWAR,Bageshwar,Nayal,NAYAL
2573,BAGESHWAR,Bageshwar,Nayal Chamoli,MATIYOLI
2574,BAGESHWAR,Bageshwar,Nayalmafi,NAILMAFI
2575,BAGESHWAR,Bageshwar,Nayal Thapola,BILARI
2576,BAGESHWAR,Bageshwar,Nayal Upadhayay,KHOLIAGAON
2577,BAGESHWAR,Bageshwar,Okhalisirod,OKHALISIROD
2578,BAGESHWAR,Bageshwar,Okhalson,OKHALSON
2579,BAGESHWAR,Bageshwar,Oliyagaon,RAGDEV
2580,BAGESHWAR,Bageshwar,Owaligar,BINSAR
2581,BAGESHWAR,Bageshwar,Pachar,PACHAR
2582,BAGESHWAR,Bageshwar,Padiyargaon,BHANARTOLI
2583,BAGESHWAR,Bageshwar,PADIYARWALA,BINWALTIWARI
2584,BAGESHWAR,Bageshwar,Painsiya,GWARBHILKOTE
2585,BAGESHWAR,Bageshwar,Palen,PALAYAN
2586,BAGESHWAR,Bageshwar,Pali Bagar,PALRIBAGAR
2587,BAGESHWAR,Bageshwar,Palson,PALSON
2588,BAGESHWAR,Bageshwar,Pana,PANA
2589,BAGESHWAR,Bageshwar,Pandra Pali,PANDRAHPALI
2590,BAGESHWAR,Bageshwar,Pang Chora,PADAI
2591,BAGESHWAR,Bageshwar,pangchora chakjamini,PANCHOURA
2592,BAGESHWAR,Bageshwar,Pan Kande,KULARANGCHAURA
2593,BAGESHWAR,Bageshwar,Pape,SELTA
2594,BAGESHWAR,Bageshwar,Papon,PAPON
2595,BAGESHWAR,Bageshwar,Parai,PADAI
2596,BAGESHWAR,Bageshwar,Pasdeo,PASDEVE
2597,BAGESHWAR,Bageshwar,Patali,PAATLI
2598,BAGESHWAR,Bageshwar,Pauri,PAATLI
2599,BAGESHWAR,Bageshwar,Pilrora,OKHALSON
2600,BAGESHWAR,Bageshwar,Pokhri,NAYAL
2601,BAGESHWAR,Bageshwar,Purkot,PURKOTE
2602,BAGESHWAR,Bageshwar,Pyara,ASON
2603,BAGESHWAR,Bageshwar,Raikholagaon,BAFILAGAON MALLA
2604,BAGESHWAR,Bageshwar,Raikholi,PAATLI
2605,BAGESHWAR,Bageshwar,Raikholi,REIKHOLI
2606,BAGESHWAR,Bageshwar,Rangdeo,RAGDEV
2607,BAGESHWAR,Bageshwar,Rankanda,KHOLIAGAON
2608,BAGESHWAR,Bageshwar,Ran Kot,BILARI
2609,BAGESHWAR,Bageshwar,Ratbe,SAT
2610,BAGESHWAR,Bageshwar,Ratmoli,RATMOLI
2611,BAGESHWAR,Bageshwar,Regariya,SAINJ
2612,BAGESHWAR,Bageshwar,Rigariya,AKSHAURA
2613,BAGESHWAR,Bageshwar,Rikhudyar,FALYAATI
2614,BAGESHWAR,Bageshwar,Rimakwiti,REMAQUTI
2615,BAGESHWAR,Bageshwar,Rithayat,PALAYAN
2616,BAGESHWAR,Bageshwar,Rouryara,ROLYANA
2617,BAGESHWAR,Bageshwar,Saat,SAT
2618,BAGESHWAR,Bageshwar,Sainj,SAAINJ 2
2619,BAGESHWAR,Bageshwar,Sainj,SAINJ
2620,BAGESHWAR,Bageshwar,Sakiri,SAKIRA
2621,BAGESHWAR,Bageshwar,Salet,AKSHAURA
2622,BAGESHWAR,Bageshwar,Saligaon,GADERA
2623,BAGESHWAR,Bageshwar,Satari,KHOULSEER
2624,BAGESHWAR,Bageshwar,Sela,CHOURA
2625,BAGESHWAR,Bageshwar,Selta,SELTA
2626,BAGESHWAR,Bageshwar,Sgn,SEZ
2627,BAGESHWAR,Bageshwar,Simalgaon,SIMALGAON
2628,BAGESHWAR,Bageshwar,Simayal,BHARUCHOUBATTA
2629,BAGESHWAR,Bageshwar,Simi Nargol,CHAUHNA
2630,BAGESHWAR,Bageshwar,Simkhet,JHARKOTE
2631,BAGESHWAR,Bageshwar,Simkhet Chak Gai,SIROULI
2632,BAGESHWAR,Bageshwar,Simron,BAHULI
2633,BAGESHWAR,Bageshwar,Simsyari,SIMSYARI
2634,BAGESHWAR,Bageshwar,Simtola,PALSON
2635,BAGESHWAR,Bageshwar,Simtoli,SIMTOLI
2636,BAGESHWAR,Bageshwar,Simtoli,SIMTOLI-2
2637,BAGESHWAR,Bageshwar,Sinduri,MATELA
2638,BAGESHWAR,Bageshwar,Siralagaon,BAFILAGAON MALLA
2639,BAGESHWAR,Bageshwar,Siroli,SIROULI
2640,BAGESHWAR,Bageshwar,Sisakhani,SHESHAKHANI
2641,BAGESHWAR,Bageshwar,Siya,SIYA
2642,BAGESHWAR,Bageshwar,Sukrari,GAIRAR
2643,BAGESHWAR,Bageshwar,Sundil,SUNDIL
2644,BAGESHWAR,Bageshwar,Suneri,NAYAL
2645,BAGESHWAR,Bageshwar,Sunyura Malla,KHUNOULI
2646,BAGESHWAR,Bageshwar,Sunyura Talla,KHUNOULI
2647,BAGESHWAR,Bageshwar,Surkali Gaon,SURKALIGAON
2648,BAGESHWAR,Bageshwar,Sutargaon chak Bamangaon,NAILMAFI
2649,BAGESHWAR,Bageshwar,Syaldhunga,
2650,BAGESHWAR,Bageshwar,Syaldoba,
2651,BAGESHWAR,Bageshwar,Syal Doba,SYALDOBA
2652,BAGESHWAR,Bageshwar,Syuni,SYUNI
2653,BAGESHWAR,Bageshwar,Syunigaon,SURKALIGAON
2654,BAGESHWAR,Bageshwar,Tachhani,TACHANI
2655,BAGESHWAR,Bageshwar,Talar,MAALUJHAL
2656,BAGESHWAR,Bageshwar,Talar Gunth,OKHALISIROD
2657,BAGESHWAR,Bageshwar,Tarigaon,GUNAKOTE
2658,BAGESHWAR,Bageshwar,Tarmoli,TARMOLI
2659,BAGESHWAR,Bageshwar,Thaklad,THAKLAD
2660,BAGESHWAR,Bageshwar,Thaklan,BAHAALI
2661,BAGESHWAR,Bageshwar,Thanga Rotela,CHATIKHET
2662,BAGESHWAR,Bageshwar,Thapli,BAARET
2663,BAGESHWAR,Bageshwar,Tharaejar,THARAEJAR
2664,BAGESHWAR,Bageshwar,Thela Patan,MALTA
2665,BAGESHWAR,Bageshwar,Thurai,BINWALTIWARI
2666,BAGESHWAR,Bageshwar,Tirkot,QUARRALLI
2667,BAGESHWAR,Bageshwar,Tripali,KANDEYKANYAL
2668,BAGESHWAR,Bageshwar,Tuladi,KHABDOLI
2669,BAGESHWAR,Bageshwar,Tunera,BAHAALI
2670,BAGESHWAR,Bageshwar,Tunera,TUNERA
2671,BAGESHWAR,Bageshwar,Tuper,TUPED
2672,BAGESHWAR,Bageshwar,Tyunura,BAARET
2673,BAGESHWAR,Bageshwar,Udalgaon,UDALGAON
2674,BAGESHWAR,Bageshwar,Udera,TUNERA
2675,BAGESHWAR,Bageshwar,Uderkhani,UDERKKHANI
2676,BAGESHWAR,Bageshwar,Ujera,BURGHUNA
2677,BAGESHWAR,Bageshwar,Ujyoli,CHOUGAONCHINA
2678,BAGESHWAR,Bageshwar,Vilekh,THAKLAD
2679,BAGESHWAR,Bageshwar,Virari,BILARI
2680,BAGESHWAR,Bageshwar,Volannaghar,
2681,BAGESHWAR,Bageshwar,Volannaghar,
2682,BAGESHWAR,Bageshwar,Volgon,
2683,BAGESHWAR,Bageshwar,Vurgarh,SELTA
2684,BAGESHWAR,Bageshwar,Wafilagaon Malla,BAFILAGAON MALLA
2685,BAGESHWAR,Bageshwar,Wafilagaon Talla,BAFILAGAON MALLA
2686,BAGESHWAR,Bageshwar,Walna,WALNA
2687,BAGESHWAR,Dugnakuri,Akhoriya Gar,JARTI
2688,BAGESHWAR,Dugnakuri,Badyura Maichak Pahrura,WADURA
2689,BAGESHWAR,Dugnakuri,Baikori,THARAEJAR
2690,BAGESHWAR,Dugnakuri,Barurigaon,BAFILAGAON MALLA
2691,BAGESHWAR,Dugnakuri,Gairsaneti,THARAEJAR
2692,BAGESHWAR,Dugnakuri,Jarti,JARTI
2693,BAGESHWAR,Dugnakuri,Khatigaon,POTHAN
2694,BAGESHWAR,Dugnakuri,Papoli,PAPOLI
2695,BAGESHWAR,Dugnakuri,Potan,POTHAN
2696,BAGESHWAR,Dugnakuri,Totigar,THARAEJAR
2697,BAGESHWAR,Dugnakuri,Udiyar,UDIYAR
2698,BAGESHWAR,Garud,Agar,AGARMARTOLI
2699,BAGESHWAR,Garud,Ainchar,THANDANGOLI
2700,BAGESHWAR,Garud,Akurai,ANA
2701,BAGESHWAR,Garud,Amoli,AMOLI
2702,BAGESHWAR,Garud,Amsyari,AMSYARI
2703,BAGESHWAR,Garud,Ana,ANA
2704,BAGESHWAR,Garud,Athron,NAUGAON
2705,BAGESHWAR,Garud,Ayartoli,AYARTOLI
2706,BAGESHWAR,Garud,Baigaon Kalron,BAIGAON KALRAUN
2707,BAGESHWAR,Garud,Bajwar,KATARMAL
2708,BAGESHWAR,Garud,Bajwar    R.F.,
2709,BAGESHWAR,Garud,Band,BANDH
2710,BAGESHWAR,Garud,Baneshwar,JINKHOLA
2711,BAGESHWAR,Garud,Bantoli,RANKUNDI
2712,BAGESHWAR,Garud,Baret,PACHANA
2713,BAGESHWAR,Garud,Barikhet,AMOLI
2714,BAGESHWAR,Garud,Bayalisera,SYALDETEET
2715,BAGESHWAR,Garud,Bhagar Tola,BHAGARTOLA
2716,BAGESHWAR,Garud,Bhagdanu,SURAG
2717,BAGESHWAR,Garud,Bhakunkhola,BHAKUNKHULA
