,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
6831,NAINITAL,Dhari,Gargari Talli,GARGARI TALLI
6832,NAINITAL,Dhari,Gauniyaraw,GUNIYARO
6833,NAINITAL,Dhari,Ghargaon Malla,JHARGAON MALLA
6834,NAINITAL,Dhari,Guni Gaon,GUNIGAON
6835,NAINITAL,Dhari,Guniyalekh,GUNIYA LEKH
6836,NAINITAL,Dhari,Gurnaguth,
6837,NAINITAL,Dhari,Harinagar Akshora,HARINAGR AKASAURA
6838,NAINITAL,Dhari,Harinagar Sharna,Harinagar Sharna
6839,NAINITAL,Dhari,Harinagar Thali,HARINAGAR
6840,NAINITAL,Dhari,Hatyari Taal,HARISH TAL
6841,NAINITAL,Dhari,Herakhan,HAIRA KHAN
6842,NAINITAL,Dhari,Jamarari,JAMRADI
6843,NAINITAL,Dhari,Jaodh,SIMAL KANYA
6844,NAINITAL,Dhari,Jeeling state,GUNIGAON
6845,NAINITAL,Dhari,Jhargaon Talla,JHARGAON TALLA
6846,NAINITAL,Dhari,Joshaura,JAISUDA
6847,NAINITAL,Dhari,Kachila Kot,KANCHLA KOT
6848,NAINITAL,Dhari,Kafali,SUNKOT
6849,NAINITAL,Dhari,Kafroli,DIGOLI
6850,NAINITAL,Dhari,Kairagaon,AKSHORA
6851,NAINITAL,Dhari,Kakore,KAKAUD
6852,NAINITAL,Dhari,Kala agar,KALAAGAR
6853,NAINITAL,Dhari,Kalagari,BABIYAD
6854,NAINITAL,Dhari,Kanda Malla,TALLA KANDA
6855,NAINITAL,Dhari,Kaphroulee,MAJULI
6856,NAINITAL,Dhari,Karayal,
6857,NAINITAL,Dhari,Katna,KATNA
6858,NAINITAL,Dhari,Kaul,KAUL
6859,NAINITAL,Dhari,Kaunta,KAUNTA
6860,NAINITAL,Dhari,Khansyun,KHANSU
6861,NAINITAL,Dhari,Khujathi,PANTOLI
6862,NAINITAL,Dhari,Khuni Gaon,
6863,NAINITAL,Dhari,Kodar,Kodar
6864,NAINITAL,Dhari,Kokil Bana,KOKILBANA
6865,NAINITAL,Dhari,Kotali,KOTALI
6866,NAINITAL,Dhari,Kotla,Kotla
6867,NAINITAL,Dhari,Kot Pandey,DHOLIGAON
6868,NAINITAL,Dhari,Kukna,KUKNA
6869,NAINITAL,Dhari,Kulon,KULOAN
6870,NAINITAL,Dhari,Kulori,KULOURI
6871,NAINITAL,Dhari,Kundal,KUNDAL
6872,NAINITAL,Dhari,Kurae,
6873,NAINITAL,Dhari,Kwarala,QUARALA
6874,NAINITAL,Dhari,Ladfora Malla,LADFORA
6875,NAINITAL,Dhari,Ladfora Talla,LADFORA
6876,NAINITAL,Dhari,Lawardowa,LAWAD DOVA
6877,NAINITAL,Dhari,Mahatolliya Gaon,MAHTOLIYA GAON
6878,NAINITAL,Dhari,Maitoli,MAHTOLI
6879,NAINITAL,Dhari,Majhera,MAJHERA
6880,NAINITAL,Dhari,Majuli,MAJULI
6881,NAINITAL,Dhari,Managhare Kham,MANA GHER
6882,NAINITAL,Dhari,Matela,MATELA
6883,NAINITAL,Dhari,Mohana Gaon,THALI
6884,NAINITAL,Dhari,Nadgal,MAHTOLIYA GAON
6885,NAINITAL,Dhari,Nai,NAIE
6886,NAINITAL,Dhari,Nawgaon,ANARPA
6887,NAINITAL,Dhari,Neel Pahari,JALNA NEEL PAHARI
6888,NAINITAL,Dhari,North Gola Range,
6889,NAINITAL,Dhari,North Gola Range,
6890,NAINITAL,Dhari,Odiyari,BARAMDHAR
6891,NAINITAL,Dhari,Okhalkanda Malla,OKHALKANDA MALLA
6892,NAINITAL,Dhari,Okhalkanda Talla,OKHALKANDA TALLA
6893,NAINITAL,Dhari,Padampur,PADAMPUR
6894,NAINITAL,Dhari,Paitana,PAITNA
6895,NAINITAL,Dhari,Pajena,PAIJANA
6896,NAINITAL,Dhari,Pansya,PASHYAN
6897,NAINITAL,Dhari,Pantoli Malli,PANTOLI
6898,NAINITAL,Dhari,Pantoli Talli,PANTOLI
6899,NAINITAL,Dhari,Panyali,PANYALI
6900,NAINITAL,Dhari,Parwara,PARWADA
6901,NAINITAL,Dhari,Pataliya,PATALIYA
6902,NAINITAL,Dhari,Patrani,PATRANI
6903,NAINITAL,Dhari,Pokhari,POKHARI
6904,NAINITAL,Dhari,Pokhari Chak Sandula,POKHARI MALLI
6905,NAINITAL,Dhari,Pokhari Malli,POKHARI MALLI
6906,NAINITAL,Dhari,Pokhari Talli,POKHARI MALLI
6907,NAINITAL,Dhari,Pokhrar,POKHRAR
6908,NAINITAL,Dhari,Pukrhaan,
6909,NAINITAL,Dhari,Putgaon,PUTGAON
6910,NAINITAL,Dhari,Putpuri,PUTPURI
6911,NAINITAL,Dhari,Ramela Gaon,PAITNA
6912,NAINITAL,Dhari,Rekuna,REKUNA
6913,NAINITAL,Dhari,Rikhakot,RIKHAKOT
6914,NAINITAL,Dhari,rotilakot,JAISUDA
6915,NAINITAL,Dhari,Sarda Range,
6916,NAINITAL,Dhari,Sarda Range,
6917,NAINITAL,Dhari,Semal Kanya,SIMAL KANYA
6918,NAINITAL,Dhari,Shakdena,SAKDEENA
6919,NAINITAL,Dhari,Shalakpar,SUWAKOT POKHARI
6920,NAINITAL,Dhari,Shalakwar,SUWAKOT POKHARI
6921,NAINITAL,Dhari,Shalore,KOTALI
6922,NAINITAL,Dhari,Sharana,SARNA
6923,NAINITAL,Dhari,Shashbani,SASBANI
6924,NAINITAL,Dhari,Sheela Lekh,SELA LEKH
6925,NAINITAL,Dhari,Shelakhet,SUNKOT
6926,NAINITAL,Dhari,Shliya Kote Malla,SALIYAKOT MALLA
6927,NAINITAL,Dhari,Shliya Kote Talla,SALIYA KOT TALLA
6928,NAINITAL,Dhari,Shundar Khal,SUNDARKHAL
6929,NAINITAL,Dhari,Sooni,SUNI
6930,NAINITAL,Dhari,Sore,SAL
6931,NAINITAL,Dhari,South Gola  Range,
6932,NAINITAL,Dhari,South Gola  Range,
6933,NAINITAL,Dhari,South Gola  Range,
6934,NAINITAL,Dhari,South Gola  Range,
6935,NAINITAL,Dhari,South Gola  Range (P-2),
6936,NAINITAL,Dhari,South Gola  Range (P-2),
6937,NAINITAL,Dhari,Suie,SUI
6938,NAINITAL,Dhari,Sunkiya,SUNKIYA
6939,NAINITAL,Dhari,Sunkot,SUNKOT
6940,NAINITAL,Dhari,Surang,SURANG
6941,NAINITAL,Dhari,Suwakot Pokhari,SUWAKOT POKHARI
6942,NAINITAL,Dhari,Takura,TAKURA
6943,NAINITAL,Dhari,Talla Kanda,TALLA KANDA
6944,NAINITAL,Dhari,Tanda,TANDA
6945,NAINITAL,Dhari,Thalari,THALADI
6946,NAINITAL,Dhari,Thali,THALI
6947,NAINITAL,Dhari,Timber,TIMMAR
6948,NAINITAL,Dhari,Tusrar,TUSRAD
6949,NAINITAL,Dhari,ubari,SUNI
6950,NAINITAL,Dhari,Waramdhar,BARAMDHAR
6951,NAINITAL,Dhari,Warigauth,
6952,NAINITAL,Haldwani,Anandpur,ANANDPUR
6953,NAINITAL,Haldwani,Anpur Nawar,LAMACHAUR KHAS
6954,NAINITAL,Haldwani,Ansingh Nawar,LAMACHAUR KHAS
6955,NAINITAL,Haldwani,Arjunpur,Haripur Tularam
6956,NAINITAL,Haldwani,Bachchi Nagar No2,KAMALUWAGANJA MEHTA
6957,NAINITAL,Haldwani,Bachi Nagarno1,BACCHI NAGAR NO.-1
6958,NAINITAL,Haldwani,bagjala purvi,DEWALA TALLA
6959,NAINITAL,Haldwani,Bajuniya Haldu,BAJUNIYA HALDU
6960,NAINITAL,Haldwani,Bajwalpur,KISHANPUR GURDAURA
6961,NAINITAL,Haldwani,Bamori Malli,BAMORI MALLI
6962,NAINITAL,Haldwani,Bamori Talli Bandobasti (OG),BAMORI TALLI
6963,NAINITAL,Haldwani,Bamori Tallikham,BAMORI TALLI KHAM
6964,NAINITAL,Haldwani,Banskhera Iswaridatt,JAGATPUR
6965,NAINITAL,Haldwani,Barayal,
6966,NAINITAL,Haldwani,Basani,BASANI
6967,NAINITAL,Haldwani,Basantpur,BASANTPUR
6968,NAINITAL,Haldwani,Bechpur Pargai,
6969,NAINITAL,Haldwani,Bera Pokhara,BAIDA POKHARA
6970,NAINITAL,Haldwani,Bhagwanpur Bichala,Bhagwanpur Bichala
6971,NAINITAL,Haldwani,Bhagwanpur Jaisingh,BHAGWANPUR JAISINGH
6972,NAINITAL,Haldwani,Bhagwanpur Talla,Bhagwanpur Bichala
6973,NAINITAL,Haldwani,Bhagwatpur,SUNDARPUR RAIKWAL
6974,NAINITAL,Haldwani,Bhakra Range,
6975,NAINITAL,Haldwani,Bharatpurno1,BACCHI NAGAR NO.-1
6976,NAINITAL,Haldwani,Bharatpurno2,BACCHI NAGAR NO.-1
6977,NAINITAL,Haldwani,Bhawanipur,KARANPUR
6978,NAINITAL,Haldwani,Bithoria No.1 (OG),BITHORIYA NO.-1
6979,NAINITAL,Haldwani,Bithoria No2,BITHORIYA NO.-1
6980,NAINITAL,Haldwani,Byura (OG),
6981,NAINITAL,Haldwani,Chandani Chowk Bhagirath,Haripur Jamansingh
6982,NAINITAL,Haldwani,Chandani Chowk Garwal,Haripur Jamansingh
6983,NAINITAL,Haldwani,Chandani Chowk Ghurdaura,CHADANI CHAUK GHURDAURA
6984,NAINITAL,Haldwani,Chandani Chowk Sanguri,ANANDPUR
6985,NAINITAL,Haldwani,Chandnichowk Balutiya,ANANDPUR
6986,NAINITAL,Haldwani,Chandnichowk Tilla,CHADANI CHAUK GHURDAURA
6987,NAINITAL,Haldwani,Chausala,CHOUNSALA
6988,NAINITAL,Haldwani,Cheenpur,LOHARIYA SAL TALLA
6989,NAINITAL,Haldwani,Chhakhata Range (P-2),
6990,NAINITAL,Haldwani,Chharaval Nayabad,CHARAYAL NAYABAD
6991,NAINITAL,Haldwani,Chharayal Nayak,Chharayal Nayak
6992,NAINITAL,Haldwani,Chharayal Suyal,Chharayal Suyal
6993,NAINITAL,Haldwani,Chorgalia Jasura,CHORGALIYA AAMKHERA
6994,NAINITAL,Haldwani,Chorgalia Kotaliya,
6995,NAINITAL,Haldwani,Chorgalia Talla Amkhera,CHORGALIYA AAMKHERA
6996,NAINITAL,Haldwani,Damua Dhunga Bandobasti (OG),
6997,NAINITAL,Haldwani,Damua Dhunga Kham,
6998,NAINITAL,Haldwani,Daulabadpur,CHORGALIYA AAMKHERA
6999,NAINITAL,Haldwani,Daulatpur,SUNDARPUR RAIKWAL
7000,NAINITAL,Haldwani,Dauli Range,
7001,NAINITAL,Haldwani,Deopur Danai,KHANWAL KATAN
7002,NAINITAL,Haldwani,Deopur Devka,KAMALUWAGANJA MEHTA
7003,NAINITAL,Haldwani,Deopur Kuriya,RATANPUR
7004,NAINITAL,Haldwani,Devpur Pokhriya,SUNDARPUR RAIKWAL
7005,NAINITAL,Haldwani,Devpur Sanwal,CHORGALIYA AAMKHERA
7006,NAINITAL,Haldwani,Dewala Malla,DEWALA MALLA
7007,NAINITAL,Haldwani,Dewalamalla Simlar,DEWALA MALLA
7008,NAINITAL,Haldwani,Dewala Talla,DEWALA TALLA
7009,NAINITAL,Haldwani,Dewala Talla Pachism,DEWALA TALLA
7010,NAINITAL,Haldwani,Dewalchaur Bandobasti,DEWAL CHAUR BANDOBASTI
7011,NAINITAL,Haldwani,Dewarchaur Kham,DEWAL CHAUR KHAM
7012,NAINITAL,Haldwani,Dewla Talla Pajaya,DEWALA TALLA
7013,NAINITAL,Haldwani,Dhanpuri,ANANDPUR
7014,NAINITAL,Haldwani,Dharamgarh,CHORGALIYA AAMKHERA
7015,NAINITAL,Haldwani,Dharampur,CHORGALIYA AAMKHERA
7016,NAINITAL,Haldwani,Dhaula Khera,DHAULA KHERA
7017,NAINITAL,Haldwani,Dhuni No1,Dhuni No 1
7018,NAINITAL,Haldwani,Dhuni No2,Dhuni No 1
7019,NAINITAL,Haldwani,Dubela Bera,LAKHANMANDI
7020,NAINITAL,Haldwani,Fatehpur,GUJRAUDA
7021,NAINITAL,Haldwani,Fatehpur Range,
7022,NAINITAL,Haldwani,Fatehpur Range (Dhamua Dunga Area) (CT),
7023,NAINITAL,Haldwani,Gabuwa Feecha,KHEMPUR
7024,NAINITAL,Haldwani,Gajepur,Gajepur
7025,NAINITAL,Haldwani,Gangapur,CHORGALIYA AAMKHERA
7026,NAINITAL,Haldwani,Gangapur Golapar,KISHANPUR RAIKWAL
7027,NAINITAL,Haldwani,Gaujajali Bichli,Gaujajali Bichli
7028,NAINITAL,Haldwani,Gaujajally Uttar (OG),GAUJAJALI UTTAR
7029,NAINITAL,Haldwani,Gaulapar,KISHANPUR CHHOI
7030,NAINITAL,Haldwani,Ghoosapur,CHORGALIYA AAMKHERA
7031,NAINITAL,Haldwani,Gobindpur,KHANWAL KATAN
7032,NAINITAL,Haldwani,Gobindpur Garwal,PREMPUR LOSHYANI
7033,NAINITAL,Haldwani,Gola Range,
7034,NAINITAL,Haldwani,Gujraura,GUJRAUDA
7035,NAINITAL,Haldwani,Gulzarpur,RAMARI AANSINGH
7036,NAINITAL,Haldwani,Gunipur Jiwanand,KURIYAGAON
7037,NAINITAL,Haldwani,Gunipur Mauna,KURIYAGAON
7038,NAINITAL,Haldwani,Gusaipur,HIMATPUR BAIJNATH
7039,NAINITAL,Haldwani,Haldu Pokhra Dharampal,HALDUPOKHARA NAYAK
7040,NAINITAL,Haldwani,Haldu Pokhra Nayak,HALDUPOKHARA NAYAK
7041,NAINITAL,Haldwani,Haldwani Range,
7042,NAINITAL,Haldwani,Haldwani Talli (CT),HALDWANI TALLI
7043,NAINITAL,Haldwani,Harakpur Kwira,BACCHI NAGAR NO.-1
7044,NAINITAL,Haldwani,Harak Singh Nawar,LAMACHAUR KHAS
7045,NAINITAL,Haldwani,Harigarh Dalipsingh,BYURA
7046,NAINITAL,Haldwani,Harinagar,Harinagar
7047,NAINITAL,Haldwani,Haripur Gangu,
7048,NAINITAL,Haldwani,Haripur Jamansingh,Haripur Jamansingh
7049,NAINITAL,Haldwani,Haripur Kunwarsingh,ANANDPUR
7050,NAINITAL,Haldwani,Haripur Lalmani,KISHANPUR GURDAURA
7051,NAINITAL,Haldwani,Haripur Mahtoliya,Haripur Jamansingh
7052,NAINITAL,Haldwani,Haripur Motia,CHORGALIYA AAMKHERA
7053,NAINITAL,Haldwani,Haripur Nayak,HARIPUR NAYAK
7054,NAINITAL,Haldwani,Haripur Phutkuwan,KISHANPUR GURDAURA
7055,NAINITAL,Haldwani,Haripur Purnanand,HARIPUR PURNAND
7056,NAINITAL,Haldwani,Haripur Ratansingh,KISHANPUR GURDAURA
7057,NAINITAL,Haldwani,Haripur Seel,MANPUR UTTAR
7058,NAINITAL,Haldwani,Haripur Shivdatt,Heragaja
7059,NAINITAL,Haldwani,Haripur Sukha (OG),BITHORIYA NO.-1
7060,NAINITAL,Haldwani,Haripur Thathola,SITAPUR
7061,NAINITAL,Haldwani,Haripur Tularam,Haripur Tularam
7062,NAINITAL,Haldwani,Harisinghpur Urf Lachchhampur,KISHANPUR RAIKWAL
7063,NAINITAL,Haldwani,Harkishanpur,
7064,NAINITAL,Haldwani,Heragaja,Heragaja
7065,NAINITAL,Haldwani,Himmatpur Baijnath,HIMATPUR BAIJNATH
7066,NAINITAL,Haldwani,Himmatpur Golapar,LACHAMPUR
7067,NAINITAL,Haldwani,Himmatpur Malla,Himmatpur Malla
7068,NAINITAL,Haldwani,Himmatpur Nakayal,LACHAMPUR
7069,NAINITAL,Haldwani,Himmatpur Talla,RATAN PUR
7070,NAINITAL,Haldwani,Indrapur,KHANWAL KATAN
7071,NAINITAL,Haldwani,Isainagar No1,Nathupur Padli
7072,NAINITAL,Haldwani,Isai Nagar No2,RAMPUR LAMCHAUR
7073,NAINITAL,Haldwani,Jagatpur,JAGATPUR
7074,NAINITAL,Haldwani,Jaideopur,CHARAYAL NAYABAD
7075,NAINITAL,Haldwani,Jaipur,KHANWAL KATAN
7076,NAINITAL,Haldwani,Jaipur Padli,JAIPUR PADALI
7077,NAINITAL,Haldwani,Jalna,JALNA
7078,NAINITAL,Haldwani,Jaspur Khaulia,BASANTPUR
7079,NAINITAL,Haldwani,Jaula Sal Range,
7080,NAINITAL,Haldwani,Jeetpur Negi,BAIDA POKHARA
7081,NAINITAL,Haldwani,Jeetpur Nigaltia,KURIYAGAON
7082,NAINITAL,Haldwani,Jeetpur Rekwal,KISHANPUR RAIKWAL
7083,NAINITAL,Haldwani,Jhoothpur Urf Jeetpur,SUNDARPUR RAIKWAL
7084,NAINITAL,Haldwani,Jwala Pokhri,KISHANPUR RAIKWAL
7085,NAINITAL,Haldwani,Jwalasal Urf Karayal,Karayalpur Chatursingh
7086,NAINITAL,Haldwani,Kalupur Pokharia,SUNDARPUR RAIKWAL
7087,NAINITAL,Haldwani,Kalyanpur,BASANTPUR
7088,NAINITAL,Haldwani,Kamaluwa Ganja Gaur,Bhagwanpur Bichala
7089,NAINITAL,Haldwani,Kamaluwaganja Mehta,KAMALUWAGANJA MEHTA
7090,NAINITAL,Haldwani,Kamaluwa Ganja Narsingh Malla,
7091,NAINITAL,Haldwani,Kamaluwa Ganja Narsingh Talla,
7092,NAINITAL,Haldwani,Kamaluwa Ghaja Kabdal,KAMALUWAGANJA MEHTA
7093,NAINITAL,Haldwani,Karayalpur Chatursingh,Karayalpur Chatursingh
7094,NAINITAL,Haldwani,Katan Khanwal,KHANWAL KATAN
7095,NAINITAL,Haldwani,Katan Nayagaon,NAYAGAON KATAN
7096,NAINITAL,Haldwani,Kharakpur Isai,JAIPUR PADALI
7097,NAINITAL,Haldwani,Khempur,Dhuni No 1
7098,NAINITAL,Haldwani,Khempur,
7099,NAINITAL,Haldwani,Khera,KHERA
7100,NAINITAL,Haldwani,Khushalpur,NATHUPUR CHOI
7101,NAINITAL,Haldwani,Kisanpur,KHANWAL KATAN
7102,NAINITAL,Haldwani,Kisanpur Dolia,KHEMPUR
7103,NAINITAL,Haldwani,Kisanpur Kotali,KHEMPUR
7104,NAINITAL,Haldwani,Kisan Range,
7105,NAINITAL,Haldwani,Kishan Nagri,DEWALA MALLA
7106,NAINITAL,Haldwani,Kishanpur Ghur Daura,KISHANPUR GURDAURA
7107,NAINITAL,Haldwani,Kishanpur Pauria,SITAPUR
7108,NAINITAL,Haldwani,Kishanpur Rekwal,KISHANPUR RAIKWAL
7109,NAINITAL,Haldwani,Korta,
7110,NAINITAL,Haldwani,Kunwarpur,KUNWARPUR
7111,NAINITAL,Haldwani,Kunwarpur Dolia,KHEMPUR
7112,NAINITAL,Haldwani,Kuraiagaon,KURIYAGAON
7113,NAINITAL,Haldwani,Kusum Khera  (OG),KUSUM KHERA
7114,NAINITAL,Haldwani,Kutliya,CHORGALIYA AAMKHERA
7115,NAINITAL,Haldwani,Lachhampur,LACHAMPUR
7116,NAINITAL,Haldwani,Lakhan Mandi,LAKHANMANDI
7117,NAINITAL,Haldwani,Lakhanmandi Khola Bazar,LAKHANMANDI
7118,NAINITAL,Haldwani,Lakhanpur,KISHANPUR RAIKWAL
7119,NAINITAL,Haldwani,Lalpur Nayak,PREMPUR LOSHYANI
7120,NAINITAL,Haldwani,Lamachaur Khas,LAMACHAUR KHAS
7121,NAINITAL,Haldwani,Loharia Salmalla,LOHARIA SALMALLA
7122,NAINITAL,Haldwani,Lohariasal Talla,LOHARIYA SAL TALLA
7123,NAINITAL,Haldwani,Madanpur,BASANTPUR
7124,NAINITAL,Haldwani,Madanpur,KHANWAL KATAN
7125,NAINITAL,Haldwani,Madanpur,
7126,NAINITAL,Haldwani,Malla Chorgaliya,LAKHANMANDI
7127,NAINITAL,Haldwani,Malla Pachauliya,LAKHANMANDI
7128,NAINITAL,Haldwani,Manpur Pashchim,MANPUR PASCHIM
7129,NAINITAL,Haldwani,Manpur Poorab,BAIDA POKHARA
7130,NAINITAL,Haldwani,Manpur Uttar (OG),MANPUR UTTAR
7131,NAINITAL,Haldwani,Meetha Anwala,CHOUNSALA
7132,NAINITAL,Haldwani,Mukhani (CT),MUKHANI
