,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
13980,TEHRI GARHWAL,Devprayag,Budkot,RUMDHAR
13981,TEHRI GARHWAL,Devprayag,Burkot,BURKOT
13982,TEHRI GARHWAL,Devprayag,Chach kanda,CHACHKANDA
13983,TEHRI GARHWAL,Devprayag,Chaka Saur,CHAKASAURU
13984,TEHRI GARHWAL,Devprayag,Chamal Gaon,DYUKA
13985,TEHRI GARHWAL,Devprayag,Chamiyari,DEVALKANDI
13986,TEHRI GARHWAL,Devprayag,Chamrara,BHARPUR
13987,TEHRI GARHWAL,Devprayag,Chapoli,CHAPOLI
13988,TEHRI GARHWAL,Devprayag,Chauki May Sain,CHAUKI
13989,TEHRI GARHWAL,Devprayag,Chaund,KIROR
13990,TEHRI GARHWAL,Devprayag,Chaund Dharmandal,
13991,TEHRI GARHWAL,Devprayag,Chaundi,GUSAINGAON
13992,TEHRI GARHWAL,Devprayag,Chaupra,KAULIYADHAR
13993,TEHRI GARHWAL,Devprayag,Chaurash,
13994,TEHRI GARHWAL,Devprayag,Chham,CHHAM
13995,TEHRI GARHWAL,Devprayag,Chham,DHAUDANGI
13996,TEHRI GARHWAL,Devprayag,Chham,JIYALGARH
13997,TEHRI GARHWAL,Devprayag,Chileri,CHILEDI
13998,TEHRI GARHWAL,Devprayag,Chileri,PAV   BADIYAR
13999,TEHRI GARHWAL,Devprayag,Chilpar,CHILPAD
14000,TEHRI GARHWAL,Devprayag,Choparya,JIYALGARH
14001,TEHRI GARHWAL,Devprayag,Chyali,GAWANA
14002,TEHRI GARHWAL,Devprayag,Daduwa,DADUWA
14003,TEHRI GARHWAL,Devprayag,Dagar,
14004,TEHRI GARHWAL,Devprayag,Dal Dung,DALDHUNG
14005,TEHRI GARHWAL,Devprayag,Dalkyari,THATIDAGAR
14006,TEHRI GARHWAL,Devprayag,Dalmasa,PAUNSARA
14007,TEHRI GARHWAL,Devprayag,Danara,DANARA
14008,TEHRI GARHWAL,Devprayag,Danda,BADIYAR
14009,TEHRI GARHWAL,Devprayag,Danda,DANDA
14010,TEHRI GARHWAL,Devprayag,Dandeli,BHADOLI
14011,TEHRI GARHWAL,Devprayag,Dang,DANG
14012,TEHRI GARHWAL,Devprayag,Dang,FARASOLI
14013,TEHRI GARHWAL,Devprayag,Dang,TALYAKOT
14014,TEHRI GARHWAL,Devprayag,Dang Chaura,
14015,TEHRI GARHWAL,Devprayag,Dangi Dubar Khet,KOTI
14016,TEHRI GARHWAL,Devprayag,Dansara,DANSARA
14017,TEHRI GARHWAL,Devprayag,Darkhi,GUSAINGAON
14018,TEHRI GARHWAL,Devprayag,Davara,DYUKA
14019,TEHRI GARHWAL,Devprayag,Dev Garhi,DEVGARHI
14020,TEHRI GARHWAL,Devprayag,Dewald Gaon,BAMANA
14021,TEHRI GARHWAL,Devprayag,Dewal Kandi,DEVALKANDI
14022,TEHRI GARHWAL,Devprayag,Dhari,DHARI
14023,TEHRI GARHWAL,Devprayag,Dhar Kot,DHARKOT
14024,TEHRI GARHWAL,Devprayag,Dhar Kot,DHARKOT BADIYAR
14025,TEHRI GARHWAL,Devprayag,Dharkot Bhadiyar,DHARKOT BADIYAR
14026,TEHRI GARHWAL,Devprayag,Dhar Payakoti,PAYANKOTI
14027,TEHRI GARHWAL,Devprayag,Dhaulagi,AMOLI
14028,TEHRI GARHWAL,Devprayag,Dhaurgi,DHAUDANGI
14029,TEHRI GARHWAL,Devprayag,Dhungi,DHUNGI
14030,TEHRI GARHWAL,Devprayag,Dhuret,RINGOLITALLI
14031,TEHRI GARHWAL,Devprayag,Dikhol Gaon,TOL
14032,TEHRI GARHWAL,Devprayag,Diuli,DEVLI  CHORAS
14033,TEHRI GARHWAL,Devprayag,Diyuli Kadakot,
14034,TEHRI GARHWAL,Devprayag,Dobra,CHHAM
14035,TEHRI GARHWAL,Devprayag,Dogyar,LALATHPATOUN
14036,TEHRI GARHWAL,Devprayag,Doul,ULANA
14037,TEHRI GARHWAL,Devprayag,Dov,DOV
14038,TEHRI GARHWAL,Devprayag,Dov,MARODA
14039,TEHRI GARHWAL,Devprayag,Dovalu,DOV
14040,TEHRI GARHWAL,Devprayag,Dovari,DOBARI
14041,TEHRI GARHWAL,Devprayag,Dowalya,KANOLI
14042,TEHRI GARHWAL,Devprayag,Dungara,DUNGARA
14043,TEHRI GARHWAL,Devprayag,Dung Laga Birakot,BIRAKOT
14044,TEHRI GARHWAL,Devprayag,Durogi,DUROGI
14045,TEHRI GARHWAL,Devprayag,Dyuli,DIYULI
14046,TEHRI GARHWAL,Devprayag,Gahar,GAHAR
14047,TEHRI GARHWAL,Devprayag,Gahar,GAHAR
14048,TEHRI GARHWAL,Devprayag,Gajeli,UNANA
14049,TEHRI GARHWAL,Devprayag,Gandasu,DHARI
14050,TEHRI GARHWAL,Devprayag,Gangwari Gaon,TOL
14051,TEHRI GARHWAL,Devprayag,Garakot,GARAKOT
14052,TEHRI GARHWAL,Devprayag,Gauli,GAUNWLI
14053,TEHRI GARHWAL,Devprayag,Gawana,GAWANA
14054,TEHRI GARHWAL,Devprayag,Gawana,GAWANA
14055,TEHRI GARHWAL,Devprayag,Ghadiyal Dhar,KWEELI
14056,TEHRI GARHWAL,Devprayag,Ghandiyal,TOL
14057,TEHRI GARHWAL,Devprayag,Ghanji,GHANJI
14058,TEHRI GARHWAL,Devprayag,Goni,GONI
14059,TEHRI GARHWAL,Devprayag,Gorasali,GHORSALI
14060,TEHRI GARHWAL,Devprayag,Gorti Kanda,GORTIKANDA
14061,TEHRI GARHWAL,Devprayag,Gosil,GOSIL
14062,TEHRI GARHWAL,Devprayag,Gugali,MANGSU
14063,TEHRI GARHWAL,Devprayag,Gugli,DEVALKANDI
14064,TEHRI GARHWAL,Devprayag,Gujeta,GUJETHA
14065,TEHRI GARHWAL,Devprayag,Gurai,PAWELA
14066,TEHRI GARHWAL,Devprayag,Gurchholi,GAUNWLI
14067,TEHRI GARHWAL,Devprayag,Gusai Gaon,GUSAINGAON
14068,TEHRI GARHWAL,Devprayag,Gwalna,NAGAR
14069,TEHRI GARHWAL,Devprayag,Gwari Lagga Gusian Gaon,GUSAINGAON
14070,TEHRI GARHWAL,Devprayag,Hadimbh,GAWANA
14071,TEHRI GARHWAL,Devprayag,Hodauvagar,RINGOLITALLI
14072,TEHRI GARHWAL,Devprayag,Jagathi,MAHAR
14073,TEHRI GARHWAL,Devprayag,Jakhand,JAKHAND
14074,TEHRI GARHWAL,Devprayag,Jakhanimay Ghildiyalgaon,GHILDIYALGAOM
14075,TEHRI GARHWAL,Devprayag,Jakher,KOTI DAGAR
14076,TEHRI GARHWAL,Devprayag,Jakher,MAHAR
14077,TEHRI GARHWAL,Devprayag,Jakher May Umri,JAKHER
14078,TEHRI GARHWAL,Devprayag,Jakher May Umri,UMRI
14079,TEHRI GARHWAL,Devprayag,Jakhi,JAKHI
14080,TEHRI GARHWAL,Devprayag,Jandrawana Gaon,SANKULD
14081,TEHRI GARHWAL,Devprayag,Jarola,JAROLA
14082,TEHRI GARHWAL,Devprayag,Jawar,LACHMOLI
14083,TEHRI GARHWAL,Devprayag,Jhald,Jald
14084,TEHRI GARHWAL,Devprayag,Jhanau,JHANAOUN
14085,TEHRI GARHWAL,Devprayag,Jhirkoti,DANG
14086,TEHRI GARHWAL,Devprayag,Jiwala,PALI
14087,TEHRI GARHWAL,Devprayag,Jiyal danda,GORTIKANDA
14088,TEHRI GARHWAL,Devprayag,Jiyal Garh,JIYALGARH
14089,TEHRI GARHWAL,Devprayag,Jogad Gaon,BHWEENT
14090,TEHRI GARHWAL,Devprayag,Jogiyana,JOGIYANA
14091,TEHRI GARHWAL,Devprayag,Jogyana,SILETI
14092,TEHRI GARHWAL,Devprayag,Kaash Patti,
14093,TEHRI GARHWAL,Devprayag,Kafana,KAFNA
14094,TEHRI GARHWAL,Devprayag,Kamand,KHOLA  (KADAKOT)
14095,TEHRI GARHWAL,Devprayag,Kanda,KANDA
14096,TEHRI GARHWAL,Devprayag,Kanda Laga Langoor,LANGOOR
14097,TEHRI GARHWAL,Devprayag,Kanda Lostu,DEVGARHI
14098,TEHRI GARHWAL,Devprayag,Kandas,AROTA
14099,TEHRI GARHWAL,Devprayag,Kandi,AIRARI
14100,TEHRI GARHWAL,Devprayag,Kandi Bagriyon Ki,KANDIBAGDIYOUN KI
14101,TEHRI GARHWAL,Devprayag,Kandi Gusainyo Ki,KANDIGUSAINKI
14102,TEHRI GARHWAL,Devprayag,Kandoli,KANOLI
14103,TEHRI GARHWAL,Devprayag,Kanthari,KANIYARI
14104,TEHRI GARHWAL,Devprayag,Kaparoli,KAPROLI
14105,TEHRI GARHWAL,Devprayag,Kaphald,KAFALD
14106,TEHRI GARHWAL,Devprayag,Kaphool Gaon,PAUNSARA
14107,TEHRI GARHWAL,Devprayag,Karakot,
14108,TEHRI GARHWAL,Devprayag,Katal,KANOLI
14109,TEHRI GARHWAL,Devprayag,Kaulyadhar,KAULIYADHAR
14110,TEHRI GARHWAL,Devprayag,Khadoli Malli,GAHAR
14111,TEHRI GARHWAL,Devprayag,Khadoli Talli,GAHAR
14112,TEHRI GARHWAL,Devprayag,Khark,KHOLA  (KADAKOT)
14113,TEHRI GARHWAL,Devprayag,Kharsari Gaon,KHARSARI
14114,TEHRI GARHWAL,Devprayag,Khateli,NAUSABAGI
14115,TEHRI GARHWAL,Devprayag,Khatwar,RINGOLITALLI
14116,TEHRI GARHWAL,Devprayag,Khobar,GUJETHA
14117,TEHRI GARHWAL,Devprayag,Khogacha,KHONGCHA
14118,TEHRI GARHWAL,Devprayag,Khola,BHANDALI
14119,TEHRI GARHWAL,Devprayag,Khola,KHOLA (BADIYAR)
14120,TEHRI GARHWAL,Devprayag,Khola,KHOLA  (KADAKOT)
14121,TEHRI GARHWAL,Devprayag,Khola Badiyar,
14122,TEHRI GARHWAL,Devprayag,Khola Lostu,DEVGARHI
14123,TEHRI GARHWAL,Devprayag,Khori,KWEELI
14124,TEHRI GARHWAL,Devprayag,Kim Khola,KIMKHOLA
14125,TEHRI GARHWAL,Devprayag,Kiror,KIROR
14126,TEHRI GARHWAL,Devprayag,Kothar,KOTHAR
14127,TEHRI GARHWAL,Devprayag,Kothi Gadhni,GUJETHA
14128,TEHRI GARHWAL,Devprayag,Koti,KOTI
14129,TEHRI GARHWAL,Devprayag,Koti,KOTI DAGAR
14130,TEHRI GARHWAL,Devprayag,Koti Chalayion Kee,KOTICHALNUKI
14131,TEHRI GARHWAL,Devprayag,Koti Gusaen Ki,KOTI GUSAIN KI
14132,TEHRI GARHWAL,Devprayag,Koti Lagga Tungi,KOTI
14133,TEHRI GARHWAL,Devprayag,Koti Palli,KOTI
14134,TEHRI GARHWAL,Devprayag,Koti Sajwanoki,KOTI SAJWANO KI
14135,TEHRI GARHWAL,Devprayag,Kuledi,THATIDAGAR
14136,TEHRI GARHWAL,Devprayag,Kunari,KUNRI
14137,TEHRI GARHWAL,Devprayag,Kund Bharpur,TYARGAON
14138,TEHRI GARHWAL,Devprayag,Kundiya,MARODA
14139,TEHRI GARHWAL,Devprayag,Kunera,NEWLI
14140,TEHRI GARHWAL,Devprayag,Kurn,KURN
14141,TEHRI GARHWAL,Devprayag,Kuroli,BAINJWARI
14142,TEHRI GARHWAL,Devprayag,Kwili,KWEELI
14143,TEHRI GARHWAL,Devprayag,Kwili,KWEELI
14144,TEHRI GARHWAL,Devprayag,Kyarsaur,NAGAR
14145,TEHRI GARHWAL,Devprayag,Laksh Moli,LACHMOLI
14146,TEHRI GARHWAL,Devprayag,Lalath Patau,LALATHPATOUN
14147,TEHRI GARHWAL,Devprayag,Laluri,DOV
14148,TEHRI GARHWAL,Devprayag,Langoor,LANGOOR
14149,TEHRI GARHWAL,Devprayag,Lawethi,NAGCHAUND
14150,TEHRI GARHWAL,Devprayag,Lingwana,TOLI CHANDRABADNI
14151,TEHRI GARHWAL,Devprayag,Lusi,PAINDULA
14152,TEHRI GARHWAL,Devprayag,Lwali,DADUWA
14153,TEHRI GARHWAL,Devprayag,Machhani,AIRARI
14154,TEHRI GARHWAL,Devprayag,Machhiyari,KWEELI
14155,TEHRI GARHWAL,Devprayag,Madi,MADHI
14156,TEHRI GARHWAL,Devprayag,Mahar,MAHAR
14157,TEHRI GARHWAL,Devprayag,Mahar Gaon,DHARI
14158,TEHRI GARHWAL,Devprayag,Mahar Kanda,DUNGRIYALKANDA
14159,TEHRI GARHWAL,Devprayag,Maikhandi,MAIKHANDI
14160,TEHRI GARHWAL,Devprayag,Maindra Gaon,ULANA
14161,TEHRI GARHWAL,Devprayag,Maino,GHORSALI
14162,TEHRI GARHWAL,Devprayag,Majyakot,MANJAKOT
14163,TEHRI GARHWAL,Devprayag,Maletha,MALETHA
14164,TEHRI GARHWAL,Devprayag,Mal Gadhi,MALGARHI
14165,TEHRI GARHWAL,Devprayag,Malumarora Mayagaon,MALUMARORA
14166,TEHRI GARHWAL,Devprayag,Manda,KHARSARI
14167,TEHRI GARHWAL,Devprayag,Mangasu,MANGSU
14168,TEHRI GARHWAL,Devprayag,Maniyari Gaon,KHARSARI
14169,TEHRI GARHWAL,Devprayag,Manjuli,MANJULI
14170,TEHRI GARHWAL,Devprayag,Marora,MARODA
14171,TEHRI GARHWAL,Devprayag,Masun,Pundori
14172,TEHRI GARHWAL,Devprayag,Mathiyan Gaon,TOLI CHANDRABADNI
14173,TEHRI GARHWAL,Devprayag,Mayali Lagga Danda,DANDA
14174,TEHRI GARHWAL,Devprayag,Moldhar,MOLDHAR
14175,TEHRI GARHWAL,Devprayag,Moltha Chak Tyalani,TYALNI
14176,TEHRI GARHWAL,Devprayag,Mudhur Gaon,TALYAMANDAL
14177,TEHRI GARHWAL,Devprayag,Mulana,DANG
14178,TEHRI GARHWAL,Devprayag,Mulya Gaon Urf Garwashtha,MULYAGAON
14179,TEHRI GARHWAL,Devprayag,Mundoli,MUNDOLI
14180,TEHRI GARHWAL,Devprayag,Muneth,MUNDETH
14181,TEHRI GARHWAL,Devprayag,Muraun,KOTICHALNUKI
14182,TEHRI GARHWAL,Devprayag,Musana Gaon,GOSIL
14183,TEHRI GARHWAL,Devprayag,Mushan Gaon,MUSANGAON
14184,TEHRI GARHWAL,Devprayag,Musmola,MUSMOLA
14185,TEHRI GARHWAL,Devprayag,Nagar,NAGAR
14186,TEHRI GARHWAL,Devprayag,Nag Chaunda,NAGCHAUND
14187,TEHRI GARHWAL,Devprayag,Nail Toranu,GAWANA
14188,TEHRI GARHWAL,Devprayag,Naithana,NAITHANA
14189,TEHRI GARHWAL,Devprayag,Nandi,PAV AKRI
14190,TEHRI GARHWAL,Devprayag,Naulasilla,BURKOT
14191,TEHRI GARHWAL,Devprayag,Nauli,NAULI
14192,TEHRI GARHWAL,Devprayag,Naur,NAUR
14193,TEHRI GARHWAL,Devprayag,Nausa Bagi,NAUSABAGI
14194,TEHRI GARHWAL,Devprayag,Negyana,THAPLI   CHORAS
14195,TEHRI GARHWAL,Devprayag,Noda Dhauliyana,NODA DHAULIYANA
14196,TEHRI GARHWAL,Devprayag,Nyuli,NEWLI
14197,TEHRI GARHWAL,Devprayag,Pabela,PAWELA
14198,TEHRI GARHWAL,Devprayag,Padiyar Gaon,PALI
14199,TEHRI GARHWAL,Devprayag,Paindula,PAINDULA
14200,TEHRI GARHWAL,Devprayag,Painula,RAMPUR
14201,TEHRI GARHWAL,Devprayag,Pajai Gaon,SIMSWARA MALLA
14202,TEHRI GARHWAL,Devprayag,Pakaniya,DIYULI
14203,TEHRI GARHWAL,Devprayag,Palethi,PALETHI
14204,TEHRI GARHWAL,Devprayag,Palethi,PALETHI BANGARH
14205,TEHRI GARHWAL,Devprayag,Pali,MAHAR
14206,TEHRI GARHWAL,Devprayag,Pali,PALI
14207,TEHRI GARHWAL,Devprayag,Pali,RAITASI
14208,TEHRI GARHWAL,Devprayag,Pali Dangwalon Ki,DADUWA
14209,TEHRI GARHWAL,Devprayag,Pali Sain,MUNDETH
14210,TEHRI GARHWAL,Devprayag,Pali Talli,PALLI
14211,TEHRI GARHWAL,Devprayag,Palli Malli,GORTIKANDA
14212,TEHRI GARHWAL,Devprayag,Panaw,KHONGCHA
14213,TEHRI GARHWAL,Devprayag,Pant Gaon,BHWEENT
14214,TEHRI GARHWAL,Devprayag,Panwar Gaon,SILETI
14215,TEHRI GARHWAL,Devprayag,Panyali,BHARPUR
14216,TEHRI GARHWAL,Devprayag,Par Kot,PARKOT
14217,TEHRI GARHWAL,Devprayag,Parpatala,PARIPUNDOLI
14218,TEHRI GARHWAL,Devprayag,Par Pundali,PARIPUNDOLI
14219,TEHRI GARHWAL,Devprayag,Patakhal,BARSOLI
14220,TEHRI GARHWAL,Devprayag,Pathawara,PATHWARA
14221,TEHRI GARHWAL,Devprayag,Paunsanda,PAUNSARA
14222,TEHRI GARHWAL,Devprayag,Pav Aakhri,PAV AKRI
14223,TEHRI GARHWAL,Devprayag,Pav Aakhri,
14224,TEHRI GARHWAL,Devprayag,Paw,
14225,TEHRI GARHWAL,Devprayag,Phalasi,GUJETHA
14226,TEHRI GARHWAL,Devprayag,Pharasuli,FARASOLI
14227,TEHRI GARHWAL,Devprayag,Pharaswan Gaon,SANKULD
14228,TEHRI GARHWAL,Devprayag,Pholanshi,KOTI SAJWANO KI
14229,TEHRI GARHWAL,Devprayag,Pipola,PAINDULA
14230,TEHRI GARHWAL,Devprayag,Pokhari,PALI
14231,TEHRI GARHWAL,Devprayag,Pujargaon,PUJARGAON
14232,TEHRI GARHWAL,Devprayag,Puldiyana,JOGIYANA
14233,TEHRI GARHWAL,Devprayag,Pundori,Pundori
14234,TEHRI GARHWAL,Devprayag,Pyukhari,KANDIGUSAINKI
14235,TEHRI GARHWAL,Devprayag,Raitasi,RAITASI
14236,TEHRI GARHWAL,Devprayag,Raithali,GUJETHA
14237,TEHRI GARHWAL,Devprayag,Rampur,RAMPUR
14238,TEHRI GARHWAL,Devprayag,Rampur Shyampur,Rampur Syampur
14239,TEHRI GARHWAL,Devprayag,Rani Hat,RAANIHAT
14240,TEHRI GARHWAL,Devprayag,Rankandiyal,RANKANDIYAL
14241,TEHRI GARHWAL,Devprayag,Raragar,RADAGAD
14242,TEHRI GARHWAL,Devprayag,Rasoli,NAUSABAGI
14243,TEHRI GARHWAL,Devprayag,Rayal gaon,PAUNSARA
14244,TEHRI GARHWAL,Devprayag,Rigoli Malli,RINGOLIMALLI
14245,TEHRI GARHWAL,Devprayag,Rigoli Talli,RINGOLITALLI
14246,TEHRI GARHWAL,Devprayag,Rikhwani,MALUMARORA
14247,TEHRI GARHWAL,Devprayag,Ringol Gaon,KOTHAR
14248,TEHRI GARHWAL,Devprayag,Ringoli,MALETHA
14249,TEHRI GARHWAL,Devprayag,Roomdhar,RUMDHAR
14250,TEHRI GARHWAL,Devprayag,Rupoli Chak,BHAINSKOT
14251,TEHRI GARHWAL,Devprayag,Sajwan Kanda,SAJWANKANDA
14252,TEHRI GARHWAL,Devprayag,Sakani,SAUR
14253,TEHRI GARHWAL,Devprayag,Samdhar,TOL
14254,TEHRI GARHWAL,Devprayag,Sankre,SANKRO
14255,TEHRI GARHWAL,Devprayag,Sankuld,SANKULD
14256,TEHRI GARHWAL,Devprayag,Sarakyana,SARKYANA
14257,TEHRI GARHWAL,Devprayag,Saur,SAUR
14258,TEHRI GARHWAL,Devprayag,Saurasain,Pundori
14259,TEHRI GARHWAL,Devprayag,Seel,KHOLA  (KADAKOT)
14260,TEHRI GARHWAL,Devprayag,Sema,GHILDIYALGAOM
14261,TEHRI GARHWAL,Devprayag,Semi Semla,NEWLI
14262,TEHRI GARHWAL,Devprayag,Sem Talla,CHAUKI
14263,TEHRI GARHWAL,Devprayag,Semwal Gaon,MALETHA
14264,TEHRI GARHWAL,Devprayag,Sendri,SENDRI
14265,TEHRI GARHWAL,Devprayag,Setuli,BHAINSKOT
14266,TEHRI GARHWAL,Devprayag,Silani Gaon,BHALEGAON
14267,TEHRI GARHWAL,Devprayag,Silaur,KWEELI
14268,TEHRI GARHWAL,Devprayag,Sileti,SILETI
14269,TEHRI GARHWAL,Devprayag,Silgarh,FARASOLI
14270,TEHRI GARHWAL,Devprayag,Siloli,PALI
14271,TEHRI GARHWAL,Devprayag,Simswara Malla,SIMSWARA MALLA
14272,TEHRI GARHWAL,Devprayag,Simswara Talla,PALLI
14273,TEHRI GARHWAL,Devprayag,Siraun,CHHAM
14274,TEHRI GARHWAL,Devprayag,Sirmoli,PALETHI BANGARH
14275,TEHRI GARHWAL,Devprayag,Sir Sher,SIRSED
14276,TEHRI GARHWAL,Devprayag,Sirwari,SIRWARI
14277,TEHRI GARHWAL,Devprayag,Sisai,SANKULD
14278,TEHRI GARHWAL,Devprayag,Soni,SONI
14279,TEHRI GARHWAL,Devprayag,Sumari,KOTI DAGAR
14280,TEHRI GARHWAL,Devprayag,Sundrana,BHAINSWARA
14281,TEHRI GARHWAL,Devprayag,Supana,SUPANA
14282,TEHRI GARHWAL,Devprayag,Supar,SUPAR
14283,TEHRI GARHWAL,Devprayag,Surari,DOV
14284,TEHRI GARHWAL,Devprayag,Takoli,TAKOLI
14285,TEHRI GARHWAL,Devprayag,Takoli,
14286,TEHRI GARHWAL,Devprayag,Takrari Chham,CHHAM
14287,TEHRI GARHWAL,Devprayag,Talya Gaon,GUSAINGAON
14288,TEHRI GARHWAL,Devprayag,Talyakot,TALYAKOT
14289,TEHRI GARHWAL,Devprayag,Talyamandal,TALYAMANDAL
14290,TEHRI GARHWAL,Devprayag,Tayari,RUMDHAR
14291,TEHRI GARHWAL,Devprayag,Thaili sain name tok,AROTA
14292,TEHRI GARHWAL,Devprayag,Thapala Lagg Airari,AIRARI
14293,TEHRI GARHWAL,Devprayag,Thapali,THAPLI   CHORAS
14294,TEHRI GARHWAL,Devprayag,Thapali,THAPLI KADAKOTA
14295,TEHRI GARHWAL,Devprayag,Thati Dagar,THATIDAGAR
14296,TEHRI GARHWAL,Devprayag,Timli,AMANI
14297,TEHRI GARHWAL,Devprayag,Tol,TOL
14298,TEHRI GARHWAL,Devprayag,Toli,BACHELIKHAL
14299,TEHRI GARHWAL,Devprayag,Toli,TOLI- BANGARH
14300,TEHRI GARHWAL,Devprayag,Toli,TOLI CHANDRABADNI
14301,TEHRI GARHWAL,Devprayag,Tugra,THAPLI KADAKOTA
14302,TEHRI GARHWAL,Devprayag,Tungi,TUNAGI
14303,TEHRI GARHWAL,Devprayag,Tungriyal Kanda,DUNGRIYALKANDA
14304,TEHRI GARHWAL,Devprayag,Turi,BHADOLI
14305,TEHRI GARHWAL,Devprayag,Tushkandi,KAULIYADHAR
14306,TEHRI GARHWAL,Devprayag,Tyalani,TYALNI
14307,TEHRI GARHWAL,Devprayag,Tyargoan,TYARGAON
14308,TEHRI GARHWAL,Devprayag,Tyuna,TYUNA
14309,TEHRI GARHWAL,Devprayag,Ulana,ULANA
14310,TEHRI GARHWAL,Devprayag,Unana,UNANA
14311,TEHRI GARHWAL,Devprayag,Unchhaun,TYARGAON
14312,TEHRI GARHWAL,Devprayag,Uraman,BADOLA
14313,TEHRI GARHWAL,Dhanaulti,Abali,SABLI
14314,TEHRI GARHWAL,Dhanaulti,Agenda,AGINDA
14315,TEHRI GARHWAL,Dhanaulti,Agyarana,AGYARNA
14316,TEHRI GARHWAL,Dhanaulti,Airal Gaon,SERA
14317,TEHRI GARHWAL,Dhanaulti,Airi,SIRSH
14318,TEHRI GARHWAL,Dhanaulti,Almas,ALAMUS
14319,TEHRI GARHWAL,Dhanaulti,Almas Madhe Chek Bamsi,almus madhe chek bamsi
14320,TEHRI GARHWAL,Dhanaulti,Anglar Sera,anglar sera
