barashu,98
dewali,195
dungar- semla,580
jaal-malla,543
lamgondi,1175
palling,286
pau- jagpuda,288
ukhimath,545
baniyari,42
gorna,676
gweefar,696
kakola,141
kandai bainji,1444
ladla,118
nakot,714
sauri,551
sill waman gaon,182
dharkundi,1014
jakhwari,331
kudiatuli,576
mathgaon,1258
pujar gaon,340
rahar,498
