State_Name,State Code,District_Name,District_Code,Block_Name,Block_Code,GP Name,GP Code,Latitude,Longitude,Location_OF_GP,Phase,population
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,ar-khashipora,248881,33.679861,75.169944,Ar-Khashipora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,peth bugh,248884,33.679639,75.163694,Peth Bugh,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,hard sichen,248883,33.673556,75.157444,Hard Sichen,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,fathapora,248887,33.649278,75.162444,Fathapora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,hakoora,248880,33.648667,75.201444,Hakoora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,kaba marg,248888,33.647102,75.163796,Kaba Marg,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,luk-bawan,248886,33.639722,75.174556,Luk-Bawan,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,ar-dehrana,248879,33.63625,75.205333,Ar-Dehrana,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,matipora,248878,33.6285,75.208833,Matipora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,nowpora,248889,33.607944,75.188,Nowpora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,bragram,248882,33.588889,75.217556,Bragram,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,mahmood abad-a,248876,33.58275,75.208639,Mahmood abad-A,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,mahmood abad-b,248877,33.581911,75.196759,Mahmood abad-B,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,batagund-b,248874,33.556389,75.246972,Batagund-B,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,batagund-a,248873,33.551056,75.254333,Batagund-A,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,batagund-c,248875,33.544194,75.259,Batagund-C,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,omoh-b,248892,33.542472,75.23775,Omoh-B,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,omoh-a,248891,33.536472,75.241472,Omoh-A,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,nowgam-a,248893,33.524944,75.266389,Nowgam-A,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,nowgam-b,248894,33.521556,75.26675,Nowgam-B,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,rain chowgund-a,248895,33.52025,75.27536,Rain chowgund-A,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,rain chowgund-b,248896,33.515528,75.281778,Rain chowgund-B,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,shankarpora,248890,33.50725,75.276278,Shankarpora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,t.koot,248872,33.504694,75.297225,T.Koot,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,qammer-a,248897,33.491972,75.3275,Qammer-A,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,gawas,248869,33.483556,75.341083,Gawas,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,kapran-a,248901,33.476417,75.350639,Kapran-A,21,3066
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,halsidar-a,248899,33.475167,75.337889,Halsidar-A,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,halsidar-b,248900,33.472944,75.337667,Halsidar-B,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,larkipora,248885,33.4705,75.358528,Larkipora,21,487
JAMMU AND KASHMIR,1,Anantnag,14,Shadabad,11,chohan-a,248870,33.470389,75.356806,Chohan-A,21,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,KHOVERIPORA,6,frislana,248838,34.061389,75.365917,G/M/S,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,KHOVERIPORA,6,mandlana,248837,34.046472,75.295194,G/M/S,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,KHOVERIPORA,6,lidroo,248839,33.967222,75.316528,G/M/S,2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,veersern,248809,33.946111,75.291778,G/P/S,2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,KHOVERIPORA,6,batakoot,248852,33.936806,75.294389,Panchayat Bawan,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,dahwatoo,248810,33.929611,75.274972,Panchayat Bawan,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,awora,248826,33.929611,75.274972,G/M/S,2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,yanned-b,248796,33.922556,75.282444,G/M/S Movra,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,kuller bala,248814,33.919861,75.270028,G/P/S (Nagipora),2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,lehendajan,248800,33.913278,75.226694,Panchayat Bawan,2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,yanned-a,248795,33.912083,75.282861,Panchayat Bawan,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,kuller payeen,248815,33.906861,75.261333,Panchayat Bawan,2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,sofipora,248801,33.902278,75.251222,G/M/S (Girls),2,487
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,hard kothal,248818,33.89725,75.244667,G/H/S,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,wahdan,248797,33.895889,75.270306,G/H/S,2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,wolarhama,248819,33.895833,75.239806,G/P/S (SSA),2,3066
JAMMU AND KASHMIR,1,ANANTNAG,14,DACHNIPORA,3,sheikhproa,248790,33.893639,75.220278,G/M/S (Boys),2,487
