,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
61520,JHANSI,Garautha,Kharwanch,KHARWANCH
61521,JHANSI,Garautha,Kheri,CHOKRI
61522,JHANSI,Garautha,Kheri,KHERI
61523,JHANSI,Garautha,Khiria Khurd,BAMOR
61524,JHANSI,Garautha,Kotra,KOTRA
61525,JHANSI,Garautha,Kudri,KUDRI
61526,JHANSI,Garautha,Kuretha,KURETHA
61527,JHANSI,Garautha,Labhera,LABHERA
61528,JHANSI,Garautha,Lakhawati,LAKHAWATI
61529,JHANSI,Garautha,Lidhora,LIDHORA
61530,JHANSI,Garautha,Madpura,PHARIDA
61531,JHANSI,Garautha,Malehta,DUNDI
61532,JHANSI,Garautha,Marha,MARHA
61533,JHANSI,Garautha,Mar Kuwan,MAR KUWAN
61534,JHANSI,Garautha,Mathaniya,JALAL PURA
61535,JHANSI,Garautha,Merhka,BAMOR
61536,JHANSI,Garautha,Moti Katra,MOTI KATRA
61537,JHANSI,Garautha,Nadora,BARARU
61538,JHANSI,Garautha,Nagara,NAGAR
61539,JHANSI,Garautha,Nagauli,BAMOR
61540,JHANSI,Garautha,Nagra,NAGRA
61541,JHANSI,Garautha,Naikera,LABHERA
61542,JHANSI,Garautha,Nimgahna,NIMGAHNA
61543,JHANSI,Garautha,Nipan,NIPAN
61544,JHANSI,Garautha,NUNAR,CHOKRI
61545,JHANSI,Garautha,Pahara,GOKAL
61546,JHANSI,Garautha,Pahar Pura Rankar,HAIBAT PURA
61547,JHANSI,Garautha,Parsuwa,PARSUWA
61548,JHANSI,Garautha,Pasaura,PASAURA
61549,JHANSI,Garautha,Patha,PATHA
61550,JHANSI,Garautha,Pharida,PHARIDA
61551,JHANSI,Garautha,Pratappura,GHATIYARI
61552,JHANSI,Garautha,Puchhi,PUCHHI
61553,JHANSI,Garautha,Pura,JASWANT PURA
61554,JHANSI,Garautha,Raghauli,NAGAR
61555,JHANSI,Garautha,Raipura,DURKHUROO
61556,JHANSI,Garautha,Ramora,MOTI KATRA
61557,JHANSI,Garautha,Ram Pura,RAMPURA
61558,JHANSI,Garautha,Rana Pura,RANA PURA
61559,JHANSI,Garautha,Rautan Pura,HARDUWA
61560,JHANSI,Garautha,Riyan,RIYAN
61561,JHANSI,Garautha,Rund Garautha,DURKHUROO
61562,JHANSI,Garautha,Sagauli,SAGAULI
61563,JHANSI,Garautha,Saiguwan,SAIGUAWAN
61564,JHANSI,Garautha,Semra,BILATI KHET
61565,JHANSI,Garautha,Shah Pura Khurd,SHAH PURA KHURD
61566,JHANSI,Garautha,Shahpur Buzurg,GONTI
61567,JHANSI,Garautha,Shila,LAKHAWATI
61568,JHANSI,Garautha,Sik Ronda Bamhauri,DHIPKAI
61569,JHANSI,Garautha,Simardha,SIMARDHA
61570,JHANSI,Garautha,Singar,SINGAR
61571,JHANSI,Garautha,Sirbo,SIRBO
61572,JHANSI,Garautha,Siya,SIYA
61573,JHANSI,Garautha,Sonak Pura,SONAK PURA
61574,JHANSI,Garautha,Sujan Pura,SUJAN PURA
61575,JHANSI,Garautha,Sutta,SUTTA
61576,JHANSI,Garautha,Teharka,TEHARKA
61577,JHANSI,Garautha,Tharro,GHATIYARI
61578,JHANSI,Garautha,Tola,DHIPKAI
61579,JHANSI,Garautha,Tori,AMALI
61580,JHANSI,Jhansi,Amarpur,AMARPUR
61581,JHANSI,Jhansi,Ambabai,AMBABAI
61582,JHANSI,Jhansi,Ari,ARI
61583,JHANSI,Jhansi,Athodna,ATHODNA
61584,JHANSI,Jhansi,Babina (Rural),BABINA (RURAL)
61585,JHANSI,Jhansi,Bachaoli Bujurg,BACHAOLI BUJURG
61586,JHANSI,Jhansi,Bachaoli Khurd,BACHAOLI BUJURG
61587,JHANSI,Jhansi,Bachhauni,BACHHAUNI
61588,JHANSI,Jhansi,Badaganw (Rural),BHUP NAGAR
61589,JHANSI,Jhansi,Badanpur,BASAI
61590,JHANSI,Jhansi,Baghaura,BAGHAURA
61591,JHANSI,Jhansi,Baidora,BAIDAURA
61592,JHANSI,Jhansi,Baijpur,MANKUWA
61593,JHANSI,Jhansi,Bajna,BAJNA
61594,JHANSI,Jhansi,Balaura,BALAURA
61595,JHANSI,Jhansi,Bamair,BAMAIR
61596,JHANSI,Jhansi,Banguwan,BANGUWAN
61597,JHANSI,Jhansi,Barata,BARATA
61598,JHANSI,Jhansi,Barethi,KOLWAN
61599,JHANSI,Jhansi,Bargarh,ARI
61600,JHANSI,Jhansi,Barora,BARORA
61601,JHANSI,Jhansi,Baruapur,BARUAPURA
61602,JHANSI,Jhansi,Basai,BASAI
61603,JHANSI,Jhansi,Bawal,BAWAL
61604,JHANSI,Jhansi,Behta,BEHTA
61605,JHANSI,Jhansi,Behta Palar,BEHTA PALAR
61606,JHANSI,Jhansi,Bharari,BHOJLA
61607,JHANSI,Jhansi,Bhojla,BHOJLA
61608,JHANSI,Jhansi,Bhupnagar,BHUP NAGAR
61609,JHANSI,Jhansi,Birguwa,BIRGUWA
61610,JHANSI,Jhansi,Burhpura,BURHPURA
61611,JHANSI,Jhansi,Chamaraua,CHAMARAUA
61612,JHANSI,Jhansi,Chandra,RONIJA
61613,JHANSI,Jhansi,Chhapra,CHHAPRA
61614,JHANSI,Jhansi,Chiplotha,CHIPLOTHA
61615,JHANSI,Jhansi,Dagaria Rund,DAGARIA RUND
61616,JHANSI,Jhansi,Dagarwaha,DAGARWAHA
61617,JHANSI,Jhansi,Dani Pura,TALARMANNA
61618,JHANSI,Jhansi,Daun,DAUN
61619,JHANSI,Jhansi,Dhikoli,DHIKOLI
61620,JHANSI,Jhansi,Digara,DIGARA
61621,JHANSI,Jhansi,Dimroni,GORAMACHHIYA
61622,JHANSI,Jhansi,Dogri,PATHARI
61623,JHANSI,Jhansi,Domagor,DOMAGOR
61624,JHANSI,Jhansi,Dunara,BHUP NAGAR
61625,JHANSI,Jhansi,Gagauni,BARUAPURA
61626,JHANSI,Jhansi,Ganesh Pura,THAKURPURA
61627,JHANSI,Jhansi,Gangawali,GANGAWALI
61628,JHANSI,Jhansi,Garhmau,GARHMAU
61629,JHANSI,Jhansi,Ghisoli,GHISOLI
61630,JHANSI,Jhansi,Ghughuwa,GHUGHUWA
61631,JHANSI,Jhansi,Gobara,GEVRA
61632,JHANSI,Jhansi,Goramachhiya,GORAMACHHIYA
61633,JHANSI,Jhansi,Gorari,RANKUWAN
61634,JHANSI,Jhansi,Guaoli,GUAOLI
61635,JHANSI,Jhansi,Gurha,GURHA
61636,JHANSI,Jhansi,Hajipura,MARORA
61637,JHANSI,Jhansi,Harpura,HARPURA
61638,JHANSI,Jhansi,Hirapur,HIRAPUR
61639,JHANSI,Jhansi,Imiliya,IMILIYA
61640,JHANSI,Jhansi,Jagannath Pura,GHUGHUWA
61641,JHANSI,Jhansi,Jarbo,JARBO
61642,JHANSI,Jhansi,Jori Bujurg,JORI BUJURG
61643,JHANSI,Jhansi,Jori Khurd,BEHTA PALAR
61644,JHANSI,Jhansi,Kalothra,SARMAU
61645,JHANSI,Jhansi,KHAILAAR,KHALAAR
61646,JHANSI,Jhansi,Khaira,KHAIRA
61647,JHANSI,Jhansi,Khajuraha Bujurg,KHAJURAHA BUJURG
61648,JHANSI,Jhansi,Khajuraha Khurd,KHAJURAHA KHURD
61649,JHANSI,Jhansi,Khari,KHARI
61650,JHANSI,Jhansi,Khiriyapali,MAWAIGIRD
61651,JHANSI,Jhansi,Khurd,RICHHAURA
61652,JHANSI,Jhansi,Kichalwara Bujurg,KICHALWARA BUJURG
61653,JHANSI,Jhansi,Kichalwara Khurd,KHAJURAHA KHURD
61654,JHANSI,Jhansi,Kolwan,KOLWAN
61655,JHANSI,Jhansi,Kot,BEHTA
61656,JHANSI,Jhansi,Koti,PURA
61657,JHANSI,Jhansi,Kot Khera,KOT KHERA
61658,JHANSI,Jhansi,Lahar Thakur Pura,LAHAR THAKUR PURA
61659,JHANSI,Jhansi,Lakara,LAKARA
61660,JHANSI,Jhansi,Laxmanpura,BANGUWAN
61661,JHANSI,Jhansi,Leva,LEVA
61662,JHANSI,Jhansi,Lidhora,LIDHORA
61663,JHANSI,Jhansi,Mankuwa,MANKUWA
61664,JHANSI,Jhansi,Manpur,MANPUR
61665,JHANSI,Jhansi,Marora,MARORA
61666,JHANSI,Jhansi,Math,GURHA
61667,JHANSI,Jhansi,Mathan Pura Rampura,PAHALGUWAN
61668,JHANSI,Jhansi,Mathura Pura,MATHURA PURA
61669,JHANSI,Jhansi,Mawaigird,MAWAIGIRD
61670,JHANSI,Jhansi,Murari,MURARI
61671,JHANSI,Jhansi,Mustra,MUSTRA
61672,JHANSI,Jhansi,NAIGUWA,BAIDAURA
61673,JHANSI,Jhansi,Nohara,BARORA
61674,JHANSI,Jhansi,Nohatachhir,KOLWAN
61675,JHANSI,Jhansi,Padri,PADRI
61676,JHANSI,Jhansi,Pahalguwan,PAHALGUWAN
61677,JHANSI,Jhansi,Palar,PALAR
61678,JHANSI,Jhansi,Palida,PALIDA
61679,JHANSI,Jhansi,Pali Pahari,PALI PAHARI
61680,JHANSI,Jhansi,Paliparsar,GANGAWALI
61681,JHANSI,Jhansi,Parasai,Parasai
61682,JHANSI,Jhansi,PARICHHA,PARICHHA
61683,JHANSI,Jhansi,Parsar,PARSAR
61684,JHANSI,Jhansi,Parwai,PARWAI
61685,JHANSI,Jhansi,Pathari,PATHARI
61686,JHANSI,Jhansi,Patheswar,PADRI
61687,JHANSI,Jhansi,Phutera Baruwa Sagar,PHUTERA BARUWA SAGAR
61688,JHANSI,Jhansi,Pohra,POHRA
61689,JHANSI,Jhansi,Prithvipur Naya Khera,PRITHVIPUR NAYA KHERA
61690,JHANSI,Jhansi,Punawali Kalan,PUNAWALI KALAN
61691,JHANSI,Jhansi,Punawali Khurd,AMARPUR
61692,JHANSI,Jhansi,Pura,PURA
61693,JHANSI,Jhansi,Rajapur,RAJAPUR
61694,JHANSI,Jhansi,Raksa,RAKSA
61695,JHANSI,Jhansi,Rampura,GURHA
61696,JHANSI,Jhansi,Rankuwan,RANKUWAN
61697,JHANSI,Jhansi,Rasina,RASINA
61698,JHANSI,Jhansi,Rasoi,RASOI
61699,JHANSI,Jhansi,Richhaura,RICHHAURA
61700,JHANSI,Jhansi,Ronija,RONIJA
61701,JHANSI,Jhansi,Rund Balaura,RUND BALAURA
61702,JHANSI,Jhansi,Rund Karari,RUND KARARI
61703,JHANSI,Jhansi,Safa,SAFA
61704,JHANSI,Jhansi,Saiyar,SAIYAR
61705,JHANSI,Jhansi,Sanora,PHUTERA BARUWA SAGAR
61706,JHANSI,Jhansi,Sarmau,SARMAU
61707,JHANSI,Jhansi,Sarvad,SARVAD
61708,JHANSI,Jhansi,Shekhar,PRITHVIPUR NAYA KHERA
61709,JHANSI,Jhansi,SHIMIRIYA,SIMIRIYA
61710,JHANSI,Jhansi,Sijwaha,SIJWAHA
61711,JHANSI,Jhansi,Simra,SIMRA
61712,JHANSI,Jhansi,Simrawari,SIMRAWARI
61713,JHANSI,Jhansi,Sujataa,BHUP NAGAR
61714,JHANSI,Jhansi,sukuwan,SUKWAN
61715,JHANSI,Jhansi,Takori,TAKORI
61716,JHANSI,Jhansi,Talarmanna,TALARMANNA
61717,JHANSI,Jhansi,Tanda,BAWAL
61718,JHANSI,Jhansi,Tendol,TENDOL
61719,JHANSI,Jhansi,Thakurpura,THAKURPURA
61720,JHANSI,Jhansi,Tilaetha,TILAETHA
61721,JHANSI,Jhansi,Tor Barata,BHUP NAGAR
61722,JHANSI,Jhansi,Urena,PALAR
61723,JHANSI,Mauranipur,Akseo,AKSEO
61724,JHANSI,Mauranipur,Amanpura,SANAURA
61725,JHANSI,Mauranipur,Arjar,ARJAR
61726,JHANSI,Mauranipur,Atpei,NAWADA
61727,JHANSI,Mauranipur,Bachera,BACHERA
61728,JHANSI,Mauranipur,Bagarauni,BAGARAUNI
61729,JHANSI,Mauranipur,Baghauri,DEORI SINGHPURA
61730,JHANSI,Mauranipur,Bagkanja,CHITAWAD
61731,JHANSI,Mauranipur,Bakhtar,BAKHTAR
61732,JHANSI,Mauranipur,Baman Naiguwan,DHONDA
61733,JHANSI,Mauranipur,Bamhauri,BAMHAURI
61734,JHANSI,Mauranipur,Bamhauri Suhagi,BAMHAURI SUHAGI
61735,JHANSI,Mauranipur,Bandh,MADARWAS
61736,JHANSI,Mauranipur,Bangara Dhawa,BANGARA DHAWA
61737,JHANSI,Mauranipur,Baragaon,BARAGAON
61738,JHANSI,Mauranipur,Baraura,BARAURA
61739,JHANSI,Mauranipur,Barauri,BARAURI
61740,JHANSI,Mauranipur,Barua Muaf,NAYA GAON
61741,JHANSI,Mauranipur,Bar Urf Rampur,SANAURA
61742,JHANSI,Mauranipur,Basari,BASARI
61743,JHANSI,Mauranipur,Basariya,BASARIYA
61744,JHANSI,Mauranipur,Berwai,BERWAI
61745,JHANSI,Mauranipur,Bhadarwara,BHADARWARA
61746,JHANSI,Mauranipur,Bhakauro,BHAKAURO
61747,JHANSI,Mauranipur,Bhandra,BHANDRA
61748,JHANSI,Mauranipur,Bhanpura,BHANPURA
61749,JHANSI,Mauranipur,Bhata,BHATA
61750,JHANSI,Mauranipur,Bhatpura,BHATPURA
61751,JHANSI,Mauranipur,Bhitaura,BHITAURA
61752,JHANSI,Mauranipur,Bhoraro,BIJARWARA
61753,JHANSI,Mauranipur,Bihata,KAKWARA
61754,JHANSI,Mauranipur,Bijarwara,BIJARWARA
61755,JHANSI,Mauranipur,Bira,BIRA
61756,JHANSI,Mauranipur,Birguan,BIRGUWA
61757,JHANSI,Mauranipur,Bonda,BONDA
61758,JHANSI,Mauranipur,Budhai,BUDAI
61759,JHANSI,Mauranipur,Budhawali,BUDHAWALI
61760,JHANSI,Mauranipur,Budhiya Bamhauri,BUDHIYA BAMHAURI
61761,JHANSI,Mauranipur,Bukhara,BUKHARA
61762,JHANSI,Mauranipur,Chakara,CHAKARA
61763,JHANSI,Mauranipur,Chaukri,CHAUKRI
61764,JHANSI,Mauranipur,Chimadwara,REWAN
61765,JHANSI,Mauranipur,Chirkana,SEWARA
61766,JHANSI,Mauranipur,Chitawad,CHITAWAD
61767,JHANSI,Mauranipur,Churara,CHURARA
61768,JHANSI,Mauranipur,Churari,CHURARI
61769,JHANSI,Mauranipur,Deori Ghat,DEORI GHAT
61770,JHANSI,Mauranipur,Deori Singhpura (CT),DEORI SINGHPURA
61771,JHANSI,Mauranipur,Dhaipura,DHAIPURA
61772,JHANSI,Mauranipur,Dhakarwara,DHAKARWARA
61773,JHANSI,Mauranipur,Dhamna Payak,DHAMNA PAYAK
61774,JHANSI,Mauranipur,Dhauri,DHAURI
61775,JHANSI,Mauranipur,Dhawakar,DHAWAKAR
61776,JHANSI,Mauranipur,Dhimloni,DHIMLONI
61777,JHANSI,Mauranipur,Dhonda,DHONDA
61778,JHANSI,Mauranipur,Durgapur,DURGAPUR
61779,JHANSI,Mauranipur,Gairaha,GAIRAHA
61780,JHANSI,Mauranipur,Ganupura,KHARAKAMUAF
61781,JHANSI,Mauranipur,Garhwan,GARHWAN
61782,JHANSI,Mauranipur,Ghatkotra,GHATKOTRA
61783,JHANSI,Mauranipur,Ghatlahchura,GHATLAHCHURA
61784,JHANSI,Mauranipur,Ghatrajwara,SIJARO
61785,JHANSI,Mauranipur,Ghurat,GHURAT
61786,JHANSI,Mauranipur,Gudha,GURHA
61787,JHANSI,Mauranipur,Hanspura,KAGAR
61788,JHANSI,Mauranipur,Harpura,HARPURA
61789,JHANSI,Mauranipur,Itaial,ITAIAL
61790,JHANSI,Mauranipur,Jalalpura,KHARKASANI
61791,JHANSI,Mauranipur,Jawan,JAWAN
61792,JHANSI,Mauranipur,Jhankari,JHANKARI
61793,JHANSI,Mauranipur,Kachaneo,KACHANEO
61794,JHANSI,Mauranipur,Kadaura,KADAURA
61795,JHANSI,Mauranipur,Kagar,KAGAR
61796,JHANSI,Mauranipur,Kailua,BAKHTAR
61797,JHANSI,Mauranipur,Kaimari,BIRA
61798,JHANSI,Mauranipur,Kakwara,KAKWARA
61799,JHANSI,Mauranipur,Kanaura,KHISNI KHURD
61800,JHANSI,Mauranipur,Kanja,CHITAWAD
61801,JHANSI,Mauranipur,Katera Rural,KATERA RURAL
61802,JHANSI,Mauranipur,Khakora,KHAKORA
61803,JHANSI,Mauranipur,Khandarka,KHANDARKA
61804,JHANSI,Mauranipur,Khan Pura,SIAORI
61805,JHANSI,Mauranipur,Khanuwan,KHANUWA
61806,JHANSI,Mauranipur,Kharakamuaf,KHARAKAMUAF
61807,JHANSI,Mauranipur,Kharka Sani,KHARKASANI
61808,JHANSI,Mauranipur,Khilara,KHILARA
61809,JHANSI,Mauranipur,Khisni Buzurg,KHISNI BUZURG
61810,JHANSI,Mauranipur,Khisni Khurd,KHISNI KHURD
61811,JHANSI,Mauranipur,Kishor Pura,KISHOR PURA
61812,JHANSI,Mauranipur,Kotra,KOTRA
61813,JHANSI,Mauranipur,Kuraicha,KURAICHA
61814,JHANSI,Mauranipur,Kuwan,KUWAN
61815,JHANSI,Mauranipur,Lakhesur,MAILONI
61816,JHANSI,Mauranipur,Larauni,LARAUNI
61817,JHANSI,Mauranipur,Laron,LARON
61818,JHANSI,Mauranipur,Luhar Gaon Bhat,SILGUWAN
61819,JHANSI,Mauranipur,Luhar Gaon Ranipur,LUHAR GAON RANIPUR
61820,JHANSI,Mauranipur,Luhari,LUHARI
61821,JHANSI,Mauranipur,Madarwas,MADARWAS
61822,JHANSI,Mauranipur,Madha,RONI
61823,JHANSI,Mauranipur,Madwan,MADWAN
61824,JHANSI,Mauranipur,Magarpur,MAGARPUR
61825,JHANSI,Mauranipur,Magarwara,MAGARWARA
61826,JHANSI,Mauranipur,Mailoni,MAILONI
61827,JHANSI,Mauranipur,Mailwar,MAILWAR
61828,JHANSI,Mauranipur,Mathupura,MATHUPURA
61829,JHANSI,Mauranipur,Mau Rural,MAU RURAL
61830,JHANSI,Mauranipur,Merki,MERKI
61831,JHANSI,Mauranipur,Naraich,BHATA
61832,JHANSI,Mauranipur,Nawada,NAWADA
61833,JHANSI,Mauranipur,Naya Gaon,NAYA GAON
61834,JHANSI,Mauranipur,Nimoni,NIMONI
61835,JHANSI,Mauranipur,Ninaura,NINAURA
61836,JHANSI,Mauranipur,Pachauro,PACHAURO
61837,JHANSI,Mauranipur,Pachwara,PACHWARA
61838,JHANSI,Mauranipur,Padra,PADRA
61839,JHANSI,Mauranipur,Palara,PALARA
61840,JHANSI,Mauranipur,Panchampura,HARPURA
61841,JHANSI,Mauranipur,Patha,PATHA
61842,JHANSI,Mauranipur,Patha Kharka,PATHA KHARKA
61843,JHANSI,Mauranipur,Path Guwan,PATH GUWAN
61844,JHANSI,Mauranipur,Piprokhar,CHURARI
61845,JHANSI,Mauranipur,Puruwa,DEORI GHAT
61846,JHANSI,Mauranipur,Rajpura,RAJPURA
61847,JHANSI,Mauranipur,Rampura,ARJAR
61848,JHANSI,Mauranipur,Rasidpur,BHATA
61849,JHANSI,Mauranipur,Ratosa,RATOSA
61850,JHANSI,Mauranipur,Rewan,REWAN
61851,JHANSI,Mauranipur,Roni,RONI
61852,JHANSI,Mauranipur,Rora,RORA
61853,JHANSI,Mauranipur,Rupa Dhamana,RUPA DHAMANA
61854,JHANSI,Mauranipur,Sakarar,SAKARAR
61855,JHANSI,Mauranipur,Sanaura,SANAURA
61856,JHANSI,Mauranipur,Santpura,ARJAR
61857,JHANSI,Mauranipur,Saptwara,DURGAPUR
61858,JHANSI,Mauranipur,Sewara,SEWARA
61859,JHANSI,Mauranipur,Sewkara Dhawa,BANGARA DHAWA
61860,JHANSI,Mauranipur,Siaori,SIAORI
61861,JHANSI,Mauranipur,Sijara,DHONDA
61862,JHANSI,Mauranipur,Sijari Bugurg,SIJARI BUGURG
61863,JHANSI,Mauranipur,Sijari Khurd,SIJARI KHURD
61864,JHANSI,Mauranipur,Sijaura,SIJARO
61865,JHANSI,Mauranipur,Silguwan,SILGUWAN
61866,JHANSI,Mauranipur,Singarwara,RONI
61867,JHANSI,Mauranipur,Sitaura,SATAURA
61868,JHANSI,Mauranipur,Siyawnikhurd,SIYAWNIKHURD
61869,JHANSI,Mauranipur,Suhagpura,KOTRA
61870,JHANSI,Mauranipur,Syawni Bugurg,KUWAN
61871,JHANSI,Mauranipur,Taktoli,TAKTOLI
61872,JHANSI,Mauranipur,Tikari,TIKARI
61873,JHANSI,Mauranipur,Tilera,TILERA
61874,JHANSI,Mauranipur,Tungarwara,DHAWAKAR
61875,JHANSI,Mauranipur,Uldan,ULDAN
61876,JHANSI,Moth,Ahroli,TODI
61877,JHANSI,Moth,Ahrora,SAINA
61878,JHANSI,Moth,Aira,IMILIYA (STATE)
61879,JHANSI,Moth,Amgaon,AMGAON
61880,JHANSI,Moth,Amkhera,JAURA
61881,JHANSI,Moth,Ammargarh,AMMARGARH
61882,JHANSI,Moth,Amraukh,AMRAUKH
61883,JHANSI,Moth,Angthari,PAHARPURA (ESTATE)
61884,JHANSI,Moth,Ata,ATA
61885,JHANSI,Moth,Atariya,ATARIYA
61886,JHANSI,Moth,Atpei,ATPEI
61887,JHANSI,Moth,Aupara,AUPARA
61888,JHANSI,Moth,Badaira,BADAIRA
61889,JHANSI,Moth,Badokhari,BADOKHARI
61890,JHANSI,Moth,Baghonia,BHORA GHAT
61891,JHANSI,Moth,Bahadur Pur,BAHADUR PUR
61892,JHANSI,Moth,Baidora,IMILIYA (STATE)
61893,JHANSI,Moth,Bajata,SIKARI BUZURG
61894,JHANSI,Moth,Bajeta,BARNAYA
61895,JHANSI,Moth,Bajhera,BAJHERA
61896,JHANSI,Moth,Bajhera Estate,KHAJURI
61897,JHANSI,Moth,Bakuwn Bujur,BAKUWN BUJUR
61898,JHANSI,Moth,Bamhroli,BAMHROLI
61899,JHANSI,Moth,Bamrauli Estate,KANDAUR
61900,JHANSI,Moth,Bangari,BANGARI
61901,JHANSI,Moth,Baral,BARAL
61902,JHANSI,Moth,Barhata,LUDHIYAI
61903,JHANSI,Moth,Bari,BADOKHARI
61904,JHANSI,Moth,Barnaya,BARNAYA
61905,JHANSI,Moth,Baroda,BARODA
61906,JHANSI,Moth,Barthari,BARTHARI
61907,JHANSI,Moth,Barthari Estate,BANGARI
61908,JHANSI,Moth,Basauna,BELMA KALAN
61909,JHANSI,Moth,Basowai,BASOWAI
61910,JHANSI,Moth,Bawai,BAWAI
