,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
7991,AMROHA,Amroha,Beebra Khurd,Bibra Khurd
7992,AMROHA,Amroha,Beelna (CT),Beelna
7993,AMROHA,Amroha,Bhatpura Sakainiya,Bhatpura Sakenia
7994,AMROHA,Amroha,Bhawalapur Mafi,Bhawalpur Mafi
7995,AMROHA,Amroha,Bhera Bharatpur,Bheda Bhartpur
7996,AMROHA,Amroha,Bhikampur Munda,Bheekanpur Mundha
7997,AMROHA,Amroha,Bijra,Beejra
7998,AMROHA,Amroha,Bohra,Bohra
7999,AMROHA,Amroha,Buderana,Buderna
8000,AMROHA,Amroha,Budhanpur Sarak,Budanpur
8001,AMROHA,Amroha,Burhanpur Mafi,Baseda Taga
8002,AMROHA,Amroha,Chak Alahdipur,Nasir Nagla
8003,AMROHA,Amroha,Chak Allipur,Jalalpur Ghana
8004,AMROHA,Amroha,Chak Aproula,Apraula May Bag
8005,AMROHA,Amroha,Chakarsi,Alipur Kalan
8006,AMROHA,Amroha,Chak Bagwani,Amroha Dehat
8007,AMROHA,Amroha,Chak Bahadur Khurd,Bahadurpur Khurd
8008,AMROHA,Amroha,Chak Beelna,Beelna
8009,AMROHA,Amroha,Chak Bijra,Beejra
8010,AMROHA,Amroha,Chak Chhavi,Sunpura
8011,AMROHA,Amroha,Chak Deeppur,Deeppur
8012,AMROHA,Amroha,Chak Dhanaura Urf Muradnagar,Dhanori Aheer
8013,AMROHA,Amroha,Chak Dhanauri Aheer,Dhanori Aheer
8014,AMROHA,Amroha,Chak Dhikanagla,Isapur
8015,AMROHA,Amroha,Chak Faridpur Afjalpur,FAREEDPUR AFZALPUR
8016,AMROHA,Amroha,Chak Gajasthal,Gajasthal
8017,AMROHA,Amroha,Chak Garmal,Amroha Dehat
8018,AMROHA,Amroha,Chakiya,Papri
8019,AMROHA,Amroha,Chak Jalalpur,Jalalpur Ghana
8020,AMROHA,Amroha,Chak Janpur,Dheyori urf  Hadipur
8021,AMROHA,Amroha,Chak Kainch,Alampur Kainch
8022,AMROHA,Amroha,Chak Kalilet,Kalilate
8023,AMROHA,Amroha,Chak Mahmood,Umari Janib Garb
8024,AMROHA,Amroha,Chak Majhaula,Majhola Khurd
8025,AMROHA,Amroha,Chak Mehmoodpur,Alampur Kainch
8026,AMROHA,Amroha,Chak Nagli Asdullahpur,Dhanaura urf Murad Nagar
8027,AMROHA,Amroha,Chakpandki,Pandki
8028,AMROHA,Amroha,Chak Payanti Urf Gauspur,Chak Paiti
8029,AMROHA,Amroha,Chak Rustampur Badohiya,Badoniya
8030,AMROHA,Amroha,Chak Rustampur Urf Roshanpur,Jabda
8031,AMROHA,Amroha,Chak Saddoo,Nazarpur Khurd
8032,AMROHA,Amroha,Chak Shakria,Shikarya
8033,AMROHA,Amroha,Chak Shonali,Sheyonali
8034,AMROHA,Amroha,Chak Suratpur,Mithanpur
8035,AMROHA,Amroha,Chak Tikiya,Saintli
8036,AMROHA,Amroha,Chak Usmanpur,Apraula May Bag
8037,AMROHA,Amroha,Chakwaraspur,Majhola Khurd
8038,AMROHA,Amroha,Chandnagar,Chand Nagar
8039,AMROHA,Amroha,Chaubaria Kamal,Salamatpur
8040,AMROHA,Amroha,Chaudharpur,Chaudharpur
8041,AMROHA,Amroha,Chauhra Urf Mathuranagar,Bahadurpur Khurd
8042,AMROHA,Amroha,Chhabi,Sunpura
8043,AMROHA,Amroha,Chotipura,Chotipura
8044,AMROHA,Amroha,Chubka,Dhanaura urf Murad Nagar
8045,AMROHA,Amroha,Dabka,Dabka
8046,AMROHA,Amroha,Dahaikwara,Dehakbara
8047,AMROHA,Amroha,Daidera,Daidera
8048,AMROHA,Amroha,Danpur,Makanpur
8049,AMROHA,Amroha,Daryapur,Dariyapur
8050,AMROHA,Amroha,Dasipur,Rampur Ghana
8051,AMROHA,Amroha,Daud Sarai,Daud Sarai
8052,AMROHA,Amroha,Daulatpuri,Daulatpuri
8053,AMROHA,Amroha,Daulatpur Majra Mali Khera,MAALIPUR
8054,AMROHA,Amroha,Deeppur,Deeppur
8055,AMROHA,Amroha,Dehri Khurram,Dehri Khurram
8056,AMROHA,Amroha,Deori Urf Hadipur,Dheyori urf  Hadipur
8057,AMROHA,Amroha,Devipura,Jalilpur Bakkal
8058,AMROHA,Amroha,Devipura Urfdhana Nagla,Devipura Dhana Nagla
8059,AMROHA,Amroha,Dhakia,Dhakiya Chaman
8060,AMROHA,Amroha,Dhakka,Dhakka
8061,AMROHA,Amroha,Dhaktora,Dhaktoda
8062,AMROHA,Amroha,Dhanaura Aheer,Dhanori Aheer
8063,AMROHA,Amroha,Dhanora Urf Murad Nagar,Dhanaura urf Murad Nagar
8064,AMROHA,Amroha,Dhawari,Kankar Khera
8065,AMROHA,Amroha,Dhela Nagla,Dhela Nagla
8066,AMROHA,Amroha,Didauli,Didauli
8067,AMROHA,Amroha,Doolapur Sant Prasad,Khata
8068,AMROHA,Amroha,Durgpur,Durgpur
8069,AMROHA,Amroha,Ebrahimpur Urf Bhabanipur,Tofapur
8070,AMROHA,Amroha,Emnipur,Maudhi Jat
8071,AMROHA,Amroha,Fairdabad Urf Nasirpur,FAREEDPUR URF NASEERPUR
8072,AMROHA,Amroha,Fareedpur Ghosi,Daud Sarai
8073,AMROHA,Amroha,Fareedpur Imma,Faridpur Imma
8074,AMROHA,Amroha,Faridpur Afzalpur,FAREEDPUR AFZALPUR
8075,AMROHA,Amroha,Farid Purimma,Faridpur Imma
8076,AMROHA,Amroha,Faridpur Nikat  Rajabpur,Shahbazpur Kalan
8077,AMROHA,Amroha,Farraspura,FAREEDPUR URF NASEERPUR
8078,AMROHA,Amroha,Fatehpur Abu,Fatehpur Abu
8079,AMROHA,Amroha,Fatehpur Mafi,Fatehpur Mafi
8080,AMROHA,Amroha,Fatehpur Majra Jiwai,FATEHPUR JIVAI
8081,AMROHA,Amroha,Fathepur Mazra Gajasthal,Gajasthal
8082,AMROHA,Amroha,Fazalpur,Jalalpur Narayan
8083,AMROHA,Amroha,Gaffarpur,Gaffarpur
8084,AMROHA,Amroha,Gajana,Gajana
8085,AMROHA,Amroha,Gajasthal,Gajasthal
8086,AMROHA,Amroha,Gangadaspur,Gangdaspur
8087,AMROHA,Amroha,Gazraulla Prabhuban,Gajraula Prbhuvan
8088,AMROHA,Amroha,Ghansoor Bamaniya,Ghansurpur Bamniya
8089,AMROHA,Amroha,Ghansoorpur Santprasad,Khata
8090,AMROHA,Amroha,Gulariya,Guleriya
8091,AMROHA,Amroha,Hadipur Kalan,Hadipur Kalan
8092,AMROHA,Amroha,Hafeezpur,HAFEEZ PUR
8093,AMROHA,Amroha,Haibatipur Urf Haibatpur,Bibra Khurd
8094,AMROHA,Amroha,Haibatpur,Haibatpur
8095,AMROHA,Amroha,Hakampur,Salimpur Majra Atrasi
8096,AMROHA,Amroha,Haqdadpur,Mubarakpur Kalan
8097,AMROHA,Amroha,Haryana,Hariyana
8098,AMROHA,Amroha,Hasampur,Ahroi
8099,AMROHA,Amroha,Hasanpur Kalan,Hasanpur Kalan
8100,AMROHA,Amroha,Hasanpur Katiya,Hasanpur Katiya
8101,AMROHA,Amroha,Hashampuri,Bibra Khurd
8102,AMROHA,Amroha,Hatowa,Hatawwa
8103,AMROHA,Amroha,Hazarpur,Hajarpur
8104,AMROHA,Amroha,Heshampur,Hisampur
8105,AMROHA,Amroha,Husainpur Majra Manakjoori,Husain pur Majra Manakjudi
8106,AMROHA,Amroha,Husainpur Nikat Zirki,Rasulpur Gawadi
8107,AMROHA,Amroha,Hussainpur Near Mallikkhera,HUSSAINPUR NEAR MAALIKHERA
8108,AMROHA,Amroha,Ibraheempur Abad,Ibrahimpur Avad
8109,AMROHA,Amroha,Ibraheempur(Ghairabad),Rasulpur Gawadi
8110,AMROHA,Amroha,Ikonda,Ikonda
8111,AMROHA,Amroha,Int Ka Radha,Int Ka Rada
8112,AMROHA,Amroha,Isapur,Isapur
8113,AMROHA,Amroha,Jabbarpur,Jabbarpur
8114,AMROHA,Amroha,Jabda,Jabda
8115,AMROHA,Amroha,Jabdi,Jabdi urf Muneempur
8116,AMROHA,Amroha,Jagga Nagla,Jagga Nagla
8117,AMROHA,Amroha,Jagwa Kala,Jaguva khurd
8118,AMROHA,Amroha,Jagwa Khurd,Jaguva khurd
8119,AMROHA,Amroha,Jalalabad,Sunpura
8120,AMROHA,Amroha,Jalalpur Dhana,Jalalpur Ghana
8121,AMROHA,Amroha,Jalalpur Narayan,Jalalpur Narayan
8122,AMROHA,Amroha,Jalalpur Umar,Jalalpur Umar
8123,AMROHA,Amroha,Jaleelpur Baqqal,Jalilpur Bakkal
8124,AMROHA,Amroha,Jamalpur Khalsa,Jalalpur Narayan
8125,AMROHA,Amroha,Jamalpur Majra Nili Khera,Nili Kheri
8126,AMROHA,Amroha,Jamapur,AHMADPUR DEVIPURA
8127,AMROHA,Amroha,Jamuna Khas,Jamna Khas
8128,AMROHA,Amroha,Jirki,Ibrahimpur Avad
8129,AMROHA,Amroha,Jiwai,Jivai
8130,AMROHA,Amroha,Joj Khera,Sarkari Aziz
8131,AMROHA,Amroha,Joya Gramin Patkoi,Shahpur
8132,AMROHA,Amroha,Kailbakri,Kail Bakri
8133,AMROHA,Amroha,Kailsa,Kailsa
8134,AMROHA,Amroha,Kakrali,Kakrali
8135,AMROHA,Amroha,Kala Khera,KALAKHERA URF KALALKHERA
8136,AMROHA,Amroha,Kala Khera Urf Kalal Khera,Kalakhera
8137,AMROHA,Amroha,Kalali,KHALAKPUR KHURD
8138,AMROHA,Amroha,Kalampur Urf Kamalpur,Kalampur
8139,AMROHA,Amroha,Kalilet,Kalilate
8140,AMROHA,Amroha,Kamalpur Khalsa,Hisampur
8141,AMROHA,Amroha,Kamalpur Maafi,Jajroo
8142,AMROHA,Amroha,Kamalpur Zaid,Kamalpur Zaid
8143,AMROHA,Amroha,Kanker Khera,Kankar Khera
8144,AMROHA,Amroha,Kanpura,Kanpura
8145,AMROHA,Amroha,Kapasi,Kapasi
8146,AMROHA,Amroha,Karanpur,karanpur
8147,AMROHA,Amroha,Karar Nagar Urf Karapur,Majholi
8148,AMROHA,Amroha,Karaundi,Karaundi
8149,AMROHA,Amroha,Karhat Urf Ramhut,Karhat urf Ramhat
8150,AMROHA,Amroha,Kasampur Jat,Wajidpur
8151,AMROHA,Amroha,Kasampur Majra Atrasi,Atrasi Kalan
8152,AMROHA,Amroha,Kasampur Nikat Kalali,Sudanpur
8153,AMROHA,Amroha,Katai,Katai
8154,AMROHA,Amroha,Kayampur Urf Kararnagar,Kayampur urf Karar Nagar
8155,AMROHA,Amroha,Kazipura Sadat,Nasir Nagla
8156,AMROHA,Amroha,Kazi Sarai Urf Kanker Sarai,Kakar Sarai
8157,AMROHA,Amroha,Keshopur,Umarpur
8158,AMROHA,Amroha,Khalakpur Khurd,KHALAKPUR KHURD
8159,AMROHA,Amroha,Khanpur Majra Nanakjoori,Manakjudi
8160,AMROHA,Amroha,Khanpur Taga,Milak bakena
8161,AMROHA,Amroha,Kharkhunda Aazam,KHARKHODA AZAM
8162,AMROHA,Amroha,Khata,Khata
8163,AMROHA,Amroha,Khaya Mafi,Khaiya Mafi
8164,AMROHA,Amroha,Khempur,Dabka
8165,AMROHA,Amroha,Khera,Khera
8166,AMROHA,Amroha,Khetapur Jahangeerpur,Khetapur Jhangir
8167,AMROHA,Amroha,Khidmatpur,Narayanpur
8168,AMROHA,Amroha,Kkarsarae,Kakar Sarai
8169,AMROHA,Amroha,Koobi,Koobi
8170,AMROHA,Amroha,Kothipura,Ghansurpur Bamniya
8171,AMROHA,Amroha,Kua Kheda,Jalalpur Umar
8172,AMROHA,Amroha,KUMAKHYA,Kumakhiya
8173,AMROHA,Amroha,Kumhariya,Kumharya
8174,AMROHA,Amroha,Kuri,Pipli Ghoosi
8175,AMROHA,Amroha,Kutubpur Hameedpur,KUTUBPUR HAMEEDPUR
8176,AMROHA,Amroha,Lakarhat,Lakadhat
8177,AMROHA,Amroha,Laloo Nagla,LAALU NAGLA
8178,AMROHA,Amroha,Lambiya,Gajraula Prbhuvan
8179,AMROHA,Amroha,Latifpur,Latifpur
8180,AMROHA,Amroha,Lodhipur Banjara,Lodhipur Banjara
8181,AMROHA,Amroha,Madhwa Mafi,Dhaktoda
8182,AMROHA,Amroha,Mahammadi Mafi,PELI CHAUHAN
8183,AMROHA,Amroha,Mahua,Ahroi
8184,AMROHA,Amroha,Majeedpur Atairana,Chotipura
8185,AMROHA,Amroha,Majhauli,Majholi
8186,AMROHA,Amroha,Majhola Khurd,Majhola Khurd
8187,AMROHA,Amroha,Majjupura,Dhela Nagla
8188,AMROHA,Amroha,Makanpur,Makanpur
8189,AMROHA,Amroha,Makanpur Syad Kasba,Durgpur
8190,AMROHA,Amroha,Makhdoompur,Makhdumpur
8191,AMROHA,Amroha,Malipur,MAALIPUR
8192,AMROHA,Amroha,Malli Khera Urf Shahbaj Pur,Mali Khera
8193,AMROHA,Amroha,Manakjoori,Manakjudi
8194,AMROHA,Amroha,Mangupura,Mangupura
8195,AMROHA,Amroha,Masoodpur,Masoodpur Nawada
8196,AMROHA,Amroha,Masoodpur Nawada,Masoodpur Nawada
8197,AMROHA,Amroha,Maumayachak,Mau may chak
8198,AMROHA,Amroha,Mauri Jat,Maudhi Jat
8199,AMROHA,Amroha,Meera Sarai,Meera Sarai
8200,AMROHA,Amroha,Meerpur,Meerpur
8201,AMROHA,Amroha,Milak Bakena,Milak bakena
8202,AMROHA,Amroha,Milakbikni,Ahroi
8203,AMROHA,Amroha,Milak Fathepur Gawari,Nazarpur Kalan
8204,AMROHA,Amroha,Milak Mohamdi,Durgpur
8205,AMROHA,Amroha,Milak Muneempur,Khata
8206,AMROHA,Amroha,Milak Sahupura,Milak Sahupura
8207,AMROHA,Amroha,Mithanpur Kalan,Mitthepur kalan
8208,AMROHA,Amroha,Mithanpur Majra Nili Kheri,Mithanpur
8209,AMROHA,Amroha,Mohammadpur,Mohammadpur
8210,AMROHA,Amroha,Mohammadpurabu Saidpur,Saundala Faridpur
8211,AMROHA,Amroha,Mohammadpur Jati,Akbarpur Patti
8212,AMROHA,Amroha,Mohammadpur Kooda,Rajjakpur
8213,AMROHA,Amroha,Mohammadpur Mazra,Beejra
8214,AMROHA,Amroha,Mohanpur Shumali,Mohanpur Sumali
8215,AMROHA,Amroha,Mohanpur Zanib Janubi,Durgpur
8216,AMROHA,Amroha,Moonda Imma,Mundha Imma
8217,AMROHA,Amroha,Mubarakpur Barkalan,Mubarakpur Kalan
8218,AMROHA,Amroha,Mubarakpur Joya,Mubarakpur Joya
8219,AMROHA,Amroha,Mubarakpur Kalan,Mubarakpur Kalan
8220,AMROHA,Amroha,Mubarakpur Noori,Mubarakpur Noori
8221,AMROHA,Amroha,Mujaffarpur Patti,Sirsa Manihar
8222,AMROHA,Amroha,Mujahidpur Urf Zahidpur,Fatehpur Mafi
8223,AMROHA,Amroha,Munawwar Pur,Nasir Nagla
8224,AMROHA,Amroha,Munawwarpur Urf Muneempur,Munwwarpur
8225,AMROHA,Amroha,Muneemnagar Urf Muneempur,Jabdi urf Muneempur
8226,AMROHA,Amroha,Muneempur Waispur,MUNEEMPUR VESHPUR
8227,AMROHA,Amroha,Muzaffarpur Patti,Sirsa Manihar
8228,AMROHA,Amroha,Nagla Kalan,Makanpur
8229,AMROHA,Amroha,Nagli Asdullahpur,Dhanaura urf Murad Nagar
8230,AMROHA,Amroha,Nagli Meeranshah,Devipura Dhana Nagla
8231,AMROHA,Amroha,Nagli Sheikh,Nagli Shekih
8232,AMROHA,Amroha,Naipura,Int Ka Rada
8233,AMROHA,Amroha,Naloo Khurd,Kasampur Mev
8234,AMROHA,Amroha,Nanak Nagli,Nanak Nagli
8235,AMROHA,Amroha,Nanehda Alhyarpur,Nanhera Alyarpur
8236,AMROHA,Amroha,Nanhera Rajput,Nanhera Rajput
8237,AMROHA,Amroha,Naraini,Chotipura
8238,AMROHA,Amroha,Narangpur,Narangpur
8239,AMROHA,Amroha,Narayanpur,Narayanpur
8240,AMROHA,Amroha,Nartho,Kapasi
8241,AMROHA,Amroha,Naser Nagla,Nasir Nagla
8242,AMROHA,Amroha,Nathan Asepur Gaawri,Nazarpur Kalan
8243,AMROHA,Amroha,Naugawan Sadat,Beelna
8244,AMROHA,Amroha,Naurahan,Naurahan
8245,AMROHA,Amroha,Naurangipur,Sirsa Manihar
8246,AMROHA,Amroha,Nazarpur Kalan,Nazarpur Kalan
8247,AMROHA,Amroha,Nazarpur Khurd,Nazarpur Khurd
8248,AMROHA,Amroha,Nazarpur Rajput,Nanhera Rajput
8249,AMROHA,Amroha,Nijampur Saidahi,NIJAMPUR SAIDARI
8250,AMROHA,Amroha,Nikat Koi Husainpur,Adalpur Samdu
8251,AMROHA,Amroha,Nilikheri,Nili Kheri
8252,AMROHA,Amroha,Nizam Nagla,Makanpur
8253,AMROHA,Amroha,Nizampur Garbi,Panju Sarai
8254,AMROHA,Amroha,Pachdia,Hadipur Kalan
8255,AMROHA,Amroha,Pachkaura Meherban Ali,Pachokara Meharban Ali
8256,AMROHA,Amroha,Pagampur urf Shahpur,Paigamberpur Shahpur
8257,AMROHA,Amroha,Painti Kalan,Paynti kalan
8258,AMROHA,Amroha,Palola,Palaula
8259,AMROHA,Amroha,Pandki,Pandki
8260,AMROHA,Amroha,Panjoo Sarai,Panju Sarai
8261,AMROHA,Amroha,Papari,Papri
8262,AMROHA,Amroha,Papsara,Papsara
8263,AMROHA,Amroha,Papsara Bangar,Papsara Bangar
8264,AMROHA,Amroha,Patei Khalsa,Patai Khalsa
8265,AMROHA,Amroha,Pattiraipur Kalan,Nazarpur Khurd
8266,AMROHA,Amroha,Peelakund,Pilakund
8267,AMROHA,Amroha,Peli Chauchan,PELI CHAUHAN
8268,AMROHA,Amroha,Peli Chauhan,PELI CHAUHAN
8269,AMROHA,Amroha,Phoolpur Adalpur,Phoolpur Adalpur
8270,AMROHA,Amroha,Pilak Sarai,Aaivzabad
8271,AMROHA,Amroha,Prithvipur Kalan,Prithivipur Kalan
8272,AMROHA,Amroha,Prithvipur Khurd,Prithvipur Khurd
8273,AMROHA,Amroha,Puranpur,Puranpur
8274,AMROHA,Amroha,Raghunathpur,Raghunathpur
8275,AMROHA,Amroha,Raipur Kalan,Raipur Kalan
8276,AMROHA,Amroha,Raipur Khurd,Raipur Khurd
8277,AMROHA,Amroha,Raipur Urf Sehzadpur,Raipur Shahzadpur
8278,AMROHA,Amroha,Rajabpur,Rajabpur
8279,AMROHA,Amroha,Rajaqpur,Rajjakpur
8280,AMROHA,Amroha,Rampur Ghana,Rampur Ghana
8281,AMROHA,Amroha,Rampur Junnardar,Rampur Junnardar
8282,AMROHA,Amroha,Rampur Safedbag,Rampur Safed Bag
8283,AMROHA,Amroha,Rasoolpur Ganwari,Rasulpur Gawadi
8284,AMROHA,Amroha,Rasoolpur Goojar,Sibora
8285,AMROHA,Amroha,Rasoolpur Majra Atrasi,Raipur Shahzadpur
8286,AMROHA,Amroha,Sadullapur,Ahroi
8287,AMROHA,Amroha,Sahaspur Alinagar,Sahaspur Ali Nagar
8288,AMROHA,Amroha,Sahidpur,Shahidpur
8289,AMROHA,Amroha,Saidabad,Gajraula Prbhuvan
8290,AMROHA,Amroha,Saidpur Imma,Saidpur Imma
8291,AMROHA,Amroha,Saidpur Khalsa,Mali Khera
8292,AMROHA,Amroha,Saithli,Saintli
8293,AMROHA,Amroha,Sakarpur Samaspur,Shakarpur Samaspur
8294,AMROHA,Amroha,Salamatpur,Salamatpur
8295,AMROHA,Amroha,Sala Nagla,Sala Nagla
8296,AMROHA,Amroha,Salarpur Khalsa,Salarpur Khalsa
8297,AMROHA,Amroha,Salarpur Mafi,Salarpur Mafi
8298,AMROHA,Amroha,Saleempur Nawada,SALEEM PUR NAWADA
8299,AMROHA,Amroha,Salempur Hemnagar,Meera Sarai
8300,AMROHA,Amroha,Salimpur Majra Atrasi,Salimpur Majra Atrasi
8301,AMROHA,Amroha,Sarkara Kamal,Sarkara Kamal
8302,AMROHA,Amroha,Sarkarhi Mundi,Makanpur
8303,AMROHA,Amroha,Sarkari Aziz,Sarkari Aziz
8304,AMROHA,Amroha,Shadipur,Shadipur
8305,AMROHA,Amroha,Shahjadpur,SULTAANPUR ZAHOOR HASAN
8306,AMROHA,Amroha,Shahpur Farraspur,Shahpur
8307,AMROHA,Amroha,Sharfuddinpur,Dehra
8308,AMROHA,Amroha,Sharifpur Majra Sinora,Mithanpur
8309,AMROHA,Amroha,Shaunali,Sheyonali
8310,AMROHA,Amroha,Shebaazpur Khurd,Jagga Nagla
8311,AMROHA,Amroha,Shebazpur Kalan,Shahbazpur Kalan
8312,AMROHA,Amroha,Shedra urf Fayyaz Nagar,Mohammadpur
8313,AMROHA,Amroha,Shekhapura Imma,SHEKHUPURA IMMA
8314,AMROHA,Amroha,Shekhupura Goojar,Dhela Nagla
8315,AMROHA,Amroha,Shekhupur Mafi,Shekhupur Mafi
8316,AMROHA,Amroha,Shekhupur Majra Karaundi,Milak Sahupura
8317,AMROHA,Amroha,Shikarya,Shikarya
8318,AMROHA,Amroha,Shyampur,Shayampur
8319,AMROHA,Amroha,Sihali,Faundapur Sihali
8320,AMROHA,Amroha,Sihali Narayan,Sihali Narayan
8321,AMROHA,Amroha,Sikandarpur,Sikandarpur
8322,AMROHA,Amroha,Sinaura Jalalabad,Sinora Jalalabad
8323,AMROHA,Amroha,Sirsajat,Sirasa Jat
8324,AMROHA,Amroha,Sirsa Khumar,Sirsa Khumar
8325,AMROHA,Amroha,Sirsa Manihar,Sirsa Manihar
8326,AMROHA,Amroha,Sirsa Mohan,Paynti kalan
8327,AMROHA,Amroha,Siwora,Sibora
8328,AMROHA,Amroha,Sondala Faridpur,Saundala Faridpur
8329,AMROHA,Amroha,Sudanpur,Sudanpur
8330,AMROHA,Amroha,Sultanpur Iantazam Alikhan,Bhatpura Sakenia
8331,AMROHA,Amroha,Sultanpur Jahoor Hasan,SULTAANPUR ZAHOOR HASAN
8332,AMROHA,Amroha,Sunpura,Sunpura
8333,AMROHA,Amroha,Tajpur,Jabda
8334,AMROHA,Amroha,Takhatpur,Apraula May Bag
8335,AMROHA,Amroha,Tarapur,Beejra
8336,AMROHA,Amroha,Tarupur Awwal,Maudhi Jat
8337,AMROHA,Amroha,Tarupur Doyam,Maudhi Jat
8338,AMROHA,Amroha,Telipura Mafi,Telipura Mafi
8339,AMROHA,Amroha,Tikiya,TIKIA
8340,AMROHA,Amroha,Tohafapur,Tofapur
8341,AMROHA,Amroha,Turmaafi,Latifpur
8342,AMROHA,Amroha,Ukasi,Raipur Kalan
8343,AMROHA,Amroha,Umar Mohammadpur,Husain pur Majra Manakjudi
8344,AMROHA,Amroha,Umarpur,Umarpur
8345,AMROHA,Amroha,Umrijanib Garb,Umari Janib Garb
8346,AMROHA,Amroha,Umri Sadat,Kumharya
8347,AMROHA,Amroha,Usmanpur,BAAKIPUR
8348,AMROHA,Amroha,Wajidpur,Wajidpur
8349,AMROHA,Amroha,Waraspur Kalan,Maudhi Jat
8350,AMROHA,Amroha,Waraspur Majra Katai,Katai
8351,AMROHA,Amroha,Yahiyapur,Yahiyapur
8352,AMROHA,Amroha,Yaqoobpur,Latifpur
8353,AMROHA,Amroha,Yusufpur Kainch,Alampur Kainch
8354,AMROHA,Dhanaura,Aagapur Khurd,Vajirpur urf Agapur
8355,AMROHA,Dhanaura,Aarafpur Mafi,Arifpur Mafi
8356,AMROHA,Dhanaura,Abu Nasarpur,Abu Nasarpur
8357,AMROHA,Dhanaura,Afjalpur Lut,Afzalpur Loot
8358,AMROHA,Dhanaura,Ahamadpur Gawari,Naugawan Taga
8359,AMROHA,Dhanaura,Ahraula Mafi,Ahraula Mafi
8360,AMROHA,Dhanaura,Ahraula Tejvan,Ahraula Tejvan
8361,AMROHA,Dhanaura,Akbarpur Khurd Shumali,Dhanauri Khurd
8362,AMROHA,Dhanaura,Akhtyarpur Bhur,Akhtiyarpur Bhoor
8363,AMROHA,Dhanaura,Akka Nagla,Umari Janib Garb
8364,AMROHA,Dhanaura,Alinagar,Ali Nagar
8365,AMROHA,Dhanaura,Allipur Kalan,Alipur Kalan
8366,AMROHA,Dhanaura,Ameda,Amheda
8367,AMROHA,Dhanaura,Arafpur Khalsa,Fatehullahpur
8368,AMROHA,Dhanaura,Atalee,Meerpur
8369,AMROHA,Dhanaura,Bagadpur Mafi,Bagarpur Mafi
8370,AMROHA,Dhanaura,Bahalolpur,Bahalolpur
8371,AMROHA,Dhanaura,Bajidpur,Wajidpur
8372,AMROHA,Dhanaura,Bakerpur Mafi,Bakarpur Mafi
8373,AMROHA,Dhanaura,Baldana Asgarali Khan,Dhanauri Mafi
8374,AMROHA,Dhanaura,Baldana Heerasingh,Baldana Hira Singh
8375,AMROHA,Dhanaura,Bansgopalpur,Akhtiyarpur Bhoor
