,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
48061,GONDA,Colonelganj,Abhayipur,ABHAYIPUR
48062,GONDA,Colonelganj,Adayapur,TARHATA
48063,GONDA,Colonelganj,Ahiraura,AHIRAURA
48064,GONDA,Colonelganj,Akhadera,BHONKA
48065,GONDA,Colonelganj,Akhtyarpur,ULLAHA
48066,GONDA,Colonelganj,Akohari,AKOHARI
48067,GONDA,Colonelganj,Allipur Gokula,ALLIPUR GOKULA
48068,GONDA,Colonelganj,Allipur Khande Ray,BANUA
48069,GONDA,Colonelganj,Amorhwa,KHINDURI
48070,GONDA,Colonelganj,Andupur,ANDUPUR
48071,GONDA,Colonelganj,Anta,AATA
48072,GONDA,Colonelganj,Asarna,ASARNA
48073,GONDA,Colonelganj,Ashokpur,ASHOKPUR
48074,GONDA,Colonelganj,Atarauliya,MAUHAR
48075,GONDA,Colonelganj,Atarsuiya,GUMDAHA
48076,GONDA,Colonelganj,Babupur,BABUPUR
48077,GONDA,Colonelganj,Bahuvan Madar Majha,BAHUVAN MADAR MAJHA
48078,GONDA,Colonelganj,Bairampur,MOHAMMAD PUR
48079,GONDA,Colonelganj,Bakhariha,JHOUNAHA
48080,GONDA,Colonelganj,Baksaila,BAKSAILA
48081,GONDA,Colonelganj,Balpur Hajari,BALPUR HAJARI
48082,GONDA,Colonelganj,Bamdera,BAMDERA
48083,GONDA,Colonelganj,Bangawan,BANGAWAN
48084,GONDA,Colonelganj,Banjariya,KAITHOULA
48085,GONDA,Colonelganj,Bansgaon,BANSGAON
48086,GONDA,Colonelganj,Banua,BANUA
48087,GONDA,Colonelganj,Banuras,PAIROURI
48088,GONDA,Colonelganj,Baragadiya,RAMGARH
48089,GONDA,Colonelganj,Barai Gondaha,BARUI GONDAHA
48090,GONDA,Colonelganj,Baranv,BARAANV
48091,GONDA,Colonelganj,Barawaliya Tallukdari,GONAWA
48092,GONDA,Colonelganj,Bardaha,BARTARA
48093,GONDA,Colonelganj,Bartara,BARTARA
48094,GONDA,Colonelganj,Barwaliya Kurmi,BARWALIYA KURMI
48095,GONDA,Colonelganj,Barwatpur,BARWATPUR
