,"District Name
(in English)","Sub District Name
(in English)","Village Name
(in English)","Local Body Name
(in English)"
58128,JAUNPUR,Badlapur,Bharthari,BHARTHARI
58129,JAUNPUR,Badlapur,Bhatauli,BHATAULI
58130,JAUNPUR,Badlapur,Bhatehra,Bhatehra
58131,JAUNPUR,Badlapur,Bhatpura,BHAT  PURA
58132,JAUNPUR,Badlapur,Bhimpur,BHIMPUR
58133,JAUNPUR,Badlapur,Bhogipur,BHOGIPUR KATHAR
58134,JAUNPUR,Badlapur,Bhosila,MITAWA
58135,JAUNPUR,Badlapur,Bhula,BHULA
58136,JAUNPUR,Badlapur,Bhuptipur,KAMMARPUR
58137,JAUNPUR,Badlapur,Bibipur,GHANSYAMPUR
58138,JAUNPUR,Badlapur,Bijhawat,BIJHAWAT
58139,JAUNPUR,Badlapur,Birbhanpur,BIRBHANPUR
58140,JAUNPUR,Badlapur,Birpalpur,Bhatehra
58141,JAUNPUR,Badlapur,Bithua Kalan,BITHUA KALAN
58142,JAUNPUR,Badlapur,Bithua Khurd,BITHUA KALAN
58143,JAUNPUR,Badlapur,Bodhi Patti,NABHIPUR
58144,JAUNPUR,Badlapur,Brahmanpur Navabad,BRAHMANPUR NAVABAD
58145,JAUNPUR,Badlapur,Budhanepur,BUDHANEPUR
58146,JAUNPUR,Badlapur,Chakdaudaha,SARAI VIBHAR
58147,JAUNPUR,Badlapur,Chak Durauli,BANKAT LODI
58148,JAUNPUR,Badlapur,chak katehari,KATEHARI
58149,JAUNPUR,Badlapur,Chak Molanapur,BADLAPUR KHURD
58150,JAUNPUR,Badlapur,Chak Nagai,BANKAT LODI
58151,JAUNPUR,Badlapur,Chakpandeha,CHHANGA PUR
58152,JAUNPUR,Badlapur,Chak Semaraha,KAMALPUR
58153,JAUNPUR,Badlapur,Chandapur,CHANDAPUR
58154,JAUNPUR,Badlapur,Chandpur,RAJPUR RUKHAR
58155,JAUNPUR,Badlapur,Chanvari,CHANVARI
58156,JAUNPUR,Badlapur,Chariahi,CHARIAHI
58157,JAUNPUR,Badlapur,Charo,CHARO
58158,JAUNPUR,Badlapur,Cheti,CHETI
58159,JAUNPUR,Badlapur,Chhangapur,CHHANGA PUR
58160,JAUNPUR,Badlapur,Chhitkapur,BHIMPUR
58161,JAUNPUR,Badlapur,Col,PURA BALAI
58162,JAUNPUR,Badlapur,Dadari,DADARI
58163,JAUNPUR,Badlapur,Dadwa,DADWA
58164,JAUNPUR,Badlapur,Daloopur,DALOOPUR
58165,JAUNPUR,Badlapur,Dandwa,DANDWA
58166,JAUNPUR,Badlapur,Dayalpur,DAYALAPUR
58167,JAUNPUR,Badlapur,Deeh Dadare,DADARI
58168,JAUNPUR,Badlapur,Dehura,DEHURA
58169,JAUNPUR,Badlapur,Delhupur,KEWTLI DELHUPUR
58170,JAUNPUR,Badlapur,Denua,DENUA
58171,JAUNPUR,Badlapur,Deodaha,RASIKAPUR
58172,JAUNPUR,Badlapur,Deoram Pur,DEORAM PUR
58173,JAUNPUR,Badlapur,Deoria,DEORIA
58174,JAUNPUR,Badlapur,Dewa Patti,DEWA PATTI
58175,JAUNPUR,Badlapur,Dewapur,DEWA PATTI
58176,JAUNPUR,Badlapur,Dhanchua,RAJA PUR
58177,JAUNPUR,Badlapur,Dhani Gopalpur,Pura Rajwar
58178,JAUNPUR,Badlapur,Dhaniya Mau,DHANIYA MAU
58179,JAUNPUR,Badlapur,Dharam Das Pur,SARAI TRILOKI
58180,JAUNPUR,Badlapur,Dhema,DHEMA
58181,JAUNPUR,Badlapur,Dhuripur Urf Shiv Nagar,DHURIPUR URF SHIV NAGAR
58182,JAUNPUR,Badlapur,Dilshadpur,DILSHAD PUR
58183,JAUNPUR,Badlapur,Dompur,DOMPUR
58184,JAUNPUR,Badlapur,Dudhaura,DUDHAURA
58185,JAUNPUR,Badlapur,Dugauli,NAHARPUR
58186,JAUNPUR,Badlapur,Dugauli,SARHAPUR
58187,JAUNPUR,Badlapur,Dugauli Kalan,DUGAULI KALAN
58188,JAUNPUR,Badlapur,Dugauli Khurd,DUGAULI KHURD
58189,JAUNPUR,Badlapur,Durga Patti,BIRBHANPUR
58190,JAUNPUR,Badlapur,Ekdala,DEHURA
58191,JAUNPUR,Badlapur,Fattupur,BHAGWANPUR
58192,JAUNPUR,Badlapur,Fattupur,FATTUPUR
58193,JAUNPUR,Badlapur,Fattupur,FATTU PUR
58194,JAUNPUR,Badlapur,Firojpur,JAMAU PATTI
58195,JAUNPUR,Badlapur,Gaddopur,GADDO PUR
58196,JAUNPUR,Badlapur,Gaderiha,SHADRUDDENPUR
58197,JAUNPUR,Badlapur,Gajadharpur,GAJADHARPUR
58198,JAUNPUR,Badlapur,Gajandrapur,GAJENDRAPUR
58199,JAUNPUR,Badlapur,Gajapur,DENUA
58200,JAUNPUR,Badlapur,Gajhar Mau,GAJADHARPUR
58201,JAUNPUR,Badlapur,Gaura,GAUARA
58202,JAUNPUR,Badlapur,Gaura,GAURA
58203,JAUNPUR,Badlapur,Ghagharpara,BAHARIPUR KALAN
58204,JAUNPUR,Badlapur,Ghansyampur,GHANSYAMPUR
58205,JAUNPUR,Badlapur,Gharwaspur,BHATAULI
58206,JAUNPUR,Badlapur,Ghuskuri,GHUSKURI
58207,JAUNPUR,Badlapur,Girdharpur,DENUA
58208,JAUNPUR,Badlapur,Gokula,MASTHARI
58209,JAUNPUR,Badlapur,Gonauli,GONAULI
58210,JAUNPUR,Badlapur,Gopalapur,GOPALAPUR
58211,JAUNPUR,Badlapur,Gothawa,BHARTHARI
58212,JAUNPUR,Badlapur,Gulra,SUTAULI
58213,JAUNPUR,Badlapur,Gundalpur,GUNDALPUR
58214,JAUNPUR,Badlapur,Hardas Patti,LAKHANEPUR
58215,JAUNPUR,Badlapur,Hariharpur,BHULA
58216,JAUNPUR,Badlapur,Haripur,RAM  NAGAR
58217,JAUNPUR,Badlapur,Harisingh Patti,JAMAU PATTI
58218,JAUNPUR,Badlapur,Harkhpur,BASAHRA KALAN
58219,JAUNPUR,Badlapur,Hatiya Ram Nath,HATIYA RAM NATH
58220,JAUNPUR,Badlapur,Hilali,HILALI
58221,JAUNPUR,Badlapur,Himmatpur,Himmatpur
58222,JAUNPUR,Badlapur,Ibrahimpur,IBRAHIMPUR
58223,JAUNPUR,Badlapur,Inamipur,INAMIPUR
58224,JAUNPUR,Badlapur,Inamipur,SHANKARGARH (ATARA)
58225,JAUNPUR,Badlapur,Jagapur,BANKAT LODI
58226,JAUNPUR,Badlapur,Jagatpur,DEORAM PUR
58227,JAUNPUR,Badlapur,Jagatpur,KAMALPUR
58228,JAUNPUR,Badlapur,Jagdishpur,Mahmudpur
58229,JAUNPUR,Badlapur,Jagjiwan Patti,KAMMARPUR
58230,JAUNPUR,Badlapur,Jamau Patti,JAMAU PATTI
58231,JAUNPUR,Badlapur,Jamunipur,GHANSYAMPUR
58232,JAUNPUR,Badlapur,Janaur,JANAUR
58233,JAUNPUR,Badlapur,Jeerikpur,BIRBHANPUR
58234,JAUNPUR,Badlapur,Jokhapur,BUDHANEPUR
58235,JAUNPUR,Badlapur,Kachhora,KACHHORA
58236,JAUNPUR,Badlapur,Kailawal,KAILAWAL
58237,JAUNPUR,Badlapur,Kaithora,KAITHORA
58238,JAUNPUR,Badlapur,Kalinjara,KALINJARA
58239,JAUNPUR,Badlapur,Kalyanpur,KALYANPUR
58240,JAUNPUR,Badlapur,Kamalpur,KAMALPUR
58241,JAUNPUR,Badlapur,Kammarpur,KAMMARPUR
58242,JAUNPUR,Badlapur,Kanakpur,KACHHORA
58243,JAUNPUR,Badlapur,Kandhi Kalan,KANDHI KALAN
58244,JAUNPUR,Badlapur,Kandhi Khurd,KANDHI KALAN
58245,JAUNPUR,Badlapur,Kanerepur,DANDWA
58246,JAUNPUR,Badlapur,Karampur,KEWATLI KALAN
58247,JAUNPUR,Badlapur,Karanpur,KARANPUR
58248,JAUNPUR,Badlapur,Karanpur,khalishpur
58249,JAUNPUR,Badlapur,Karchhuli,KANDHI KALAN
58250,JAUNPUR,Badlapur,Karnepur,SHAHPUR NEWADA
58251,JAUNPUR,Badlapur,Kasturipur,BHIMPUR
58252,JAUNPUR,Badlapur,Kasturipur,Kasturipur
58253,JAUNPUR,Badlapur,Kathar,KATHAR
58254,JAUNPUR,Badlapur,Katra,MANAPUR
58255,JAUNPUR,Badlapur,Kaweli,KAWELI
58256,JAUNPUR,Badlapur,Keshopur,DADARI
58257,JAUNPUR,Badlapur,Keshopur,RAIEPUR
58258,JAUNPUR,Badlapur,Kewatli Kalan,KEWATLI KALAN
58259,JAUNPUR,Badlapur,Kewatli Khurd,KHANPUR
58260,JAUNPUR,Badlapur,Kewtli,KEWTLI
58261,JAUNPUR,Badlapur,Kewtli,KEWTLI DELHUPUR
58262,JAUNPUR,Badlapur,Khairpara,KHAIR PARA
58263,JAUNPUR,Badlapur,Khajuran,KHAJURAN
58264,JAUNPUR,Badlapur,Khalishpur,khalishpur
58265,JAUNPUR,Badlapur,Khampur,KHAMPUR
58266,JAUNPUR,Badlapur,Khanpur,KHANPUR
58267,JAUNPUR,Badlapur,Khuthani,KHUTHANI
58268,JAUNPUR,Badlapur,Kithua,ASROPUR
58269,JAUNPUR,Badlapur,Koba,BASAHRA KALAN
58270,JAUNPUR,Badlapur,Kobi,GADDO PUR
58271,JAUNPUR,Badlapur,Kodar Kalan,DENUA
58272,JAUNPUR,Badlapur,Kodar Khurd,DENUA
58273,JAUNPUR,Badlapur,Koiripur,BAIRMA
58274,JAUNPUR,Badlapur,Kolhua,KOLHUA
58275,JAUNPUR,Badlapur,Krishnapur,KRISHNAPUR
58276,JAUNPUR,Badlapur,Kuchauha,KAMALPUR
58277,JAUNPUR,Badlapur,Kudhuwa,KUDHUWA
58278,JAUNPUR,Badlapur,Kuhi Kalan,CHANDAPUR
58279,JAUNPUR,Badlapur,Kuhi Khurd,CHANDAPUR
58280,JAUNPUR,Badlapur,Kumar Patti,NABHIPUR
58281,JAUNPUR,Badlapur,Kumbhapur,RAJPUR RUKHAR
58282,JAUNPUR,Badlapur,Kurethuwa,MIRAPUR KEWAL
58283,JAUNPUR,Badlapur,Kusaha,KUSHAHA
58284,JAUNPUR,Badlapur,Kushaha,KUSHAHA 2
58285,JAUNPUR,Badlapur,Labidahi,INAMIPUR
58286,JAUNPUR,Badlapur,Lachhi Patti,LACHHI PATTI
58287,JAUNPUR,Badlapur,Laggupur,KAMMARPUR
58288,JAUNPUR,Badlapur,Lakhanepur,LAKHANEPUR
58289,JAUNPUR,Badlapur,Lamahan,LAMAHAN
58290,JAUNPUR,Badlapur,Larpur,JAMAU PATTI
58291,JAUNPUR,Badlapur,Leduka,LEDUKA
58292,JAUNPUR,Badlapur,Lohariyavn,LOHARIYAVN
58293,JAUNPUR,Badlapur,Lohinda,HATIYA RAM NATH
58294,JAUNPUR,Badlapur,Lokapur,CHARO
58295,JAUNPUR,Badlapur,Machhaligaon,MACHHALIGAON
58296,JAUNPUR,Badlapur,Madapur,Bhatehra
58297,JAUNPUR,Badlapur,Madhoram Patti,DADARI
58298,JAUNPUR,Badlapur,Madhupur,DHURIPUR URF SHIV NAGAR
58299,JAUNPUR,Badlapur,Mahada,MAHADA
58300,JAUNPUR,Badlapur,Mahmadpur,SUTAULI
58301,JAUNPUR,Badlapur,Mahmudpur,Mahmudpur
58302,JAUNPUR,Badlapur,Mainuddinpur,MAINUDDIN PUR
58303,JAUNPUR,Badlapur,Majethi,MAJETHI
58304,JAUNPUR,Badlapur,Majhgawan,ANAPUR
58305,JAUNPUR,Badlapur,Majithha,MAJETHI
58306,JAUNPUR,Badlapur,Mallupur,CHARIAHI
58307,JAUNPUR,Badlapur,Mallupur,MALLUPUR
58308,JAUNPUR,Badlapur,Mampur,SARAI TRILOKI
58309,JAUNPUR,Badlapur,Manapur,MANAPUR
58310,JAUNPUR,Badlapur,Manikapur,MANIKAPUR
58311,JAUNPUR,Badlapur,Maniyarepur,LAKHANEPUR
58312,JAUNPUR,Badlapur,Manjhanpur,RAIEPUR
58313,JAUNPUR,Badlapur,Margupur,MARGUPUR
58314,JAUNPUR,Badlapur,Markha Pur,MIRAPUR KEWAL
58315,JAUNPUR,Badlapur,Masanpur,MASAN PUR
58316,JAUNPUR,Badlapur,Masthari,MASTHARI
58317,JAUNPUR,Badlapur,Maya,MAYA
58318,JAUNPUR,Badlapur,Meerapur Shiromani,MEERAPUR SHIROMANI
58319,JAUNPUR,Badlapur,Melupur,GAUARA
58320,JAUNPUR,Badlapur,Merha,MERHA
58321,JAUNPUR,Badlapur,Mirapur Kalawal,MIRAPUR KEWAL
58322,JAUNPUR,Badlapur,Mirshadpur,MIRSHADPUR
58323,JAUNPUR,Badlapur,Misrauli,MISRAULI
58324,JAUNPUR,Badlapur,Mitawa,MITAWA
58325,JAUNPUR,Badlapur,Molnapur,ASROPUR
58326,JAUNPUR,Badlapur,Molnapur,MOLNAPUR
58327,JAUNPUR,Badlapur,Muhkucha,MUHKUCHA
58328,JAUNPUR,Badlapur,Muradpur Kotila,MURADPUR KOTILA
58329,JAUNPUR,Badlapur,Mureedpur,BIRBHANPUR
58330,JAUNPUR,Badlapur,Nabhipur,NABHIPUR
58331,JAUNPUR,Badlapur,NAHARPUR,NAHARPUR
58332,JAUNPUR,Badlapur,Nakahara Bhelumdeo,NAKAHARA KHANDEO
58333,JAUNPUR,Badlapur,Nakahara Khandeo,NAKAHARA KHANDEO
58334,JAUNPUR,Badlapur,Nakhatpur,SARAI DURGA DAS
58335,JAUNPUR,Badlapur,Narayanpur,Narayanpur
58336,JAUNPUR,Badlapur,Narendrapur,DENUA
58337,JAUNPUR,Badlapur,Naurangabad,Pura Rajwar
58338,JAUNPUR,Badlapur,Newada Mukhalispur,NEWADA MUKHALISPUR
58339,JAUNPUR,Badlapur,Newada Mureedpur,MACHHALIGAON
58340,JAUNPUR,Badlapur,Nidurpur,DEHURA
58341,JAUNPUR,Badlapur,Nuruddinpur,DEORIA
58342,JAUNPUR,Badlapur,Paharpur,PAHARPUR
58343,JAUNPUR,Badlapur,Pahitiyapur,PAHITIYAPUR
58344,JAUNPUR,Badlapur,Paran Patti,MASAN PUR
58345,JAUNPUR,Badlapur,Parwan Pur,Narayanpur
58346,JAUNPUR,Badlapur,Patkhauli,BADERI
58347,JAUNPUR,Badlapur,Pattidayal,PATTIDAYAL
58348,JAUNPUR,Badlapur,Pokhra,POKHRA
58349,JAUNPUR,Badlapur,Prau Patti,KAITHORA
58350,JAUNPUR,Badlapur,Pura Anoti,AHIROULI
58351,JAUNPUR,Badlapur,Pura Bahuriya,KAILAWAL
58352,JAUNPUR,Badlapur,Pura Balai,PURA BALAI
58353,JAUNPUR,Badlapur,Purachinta,BABURAA
58354,JAUNPUR,Badlapur,Pura Duddi,ASROPUR
58355,JAUNPUR,Badlapur,Pura Gambhir Shah,PURA GAMBHIR SHAH
58356,JAUNPUR,Badlapur,Pura Gangamani,RAM NAGAR UPDHAN
58357,JAUNPUR,Badlapur,Pura Holrai,BANKAT BHARTHI
58358,JAUNPUR,Badlapur,Pura Jujharrai,BAHARPUR KHURD
58359,JAUNPUR,Badlapur,Pura Kansa,AHIROULI
58360,JAUNPUR,Badlapur,Puralal,PURALAL
58361,JAUNPUR,Badlapur,Pura Mukund,FATTUPUR
58362,JAUNPUR,Badlapur,Pura Rajwar,Pura Rajwar
58363,JAUNPUR,Badlapur,Pura Ramdeo,BHATAULI
58364,JAUNPUR,Badlapur,Pura Sanwal Singh,CHANVARI
58365,JAUNPUR,Badlapur,Pura Sujanrai,PURA GAMBHIR SHAH
58366,JAUNPUR,Badlapur,Raghunathpur,DAYALAPUR
58367,JAUNPUR,Badlapur,Raibhanipur,Raibhanipur
58368,JAUNPUR,Badlapur,Raipur,BUDHANEPUR
58369,JAUNPUR,Badlapur,Raipur,RAIEPUR
58370,JAUNPUR,Badlapur,Raipur Kalan,PAHARPUR
58371,JAUNPUR,Badlapur,Raipur Khurd,PAHARPUR
58372,JAUNPUR,Badlapur,Rajapur,RAJA PUR
58373,JAUNPUR,Badlapur,Rajepur,RAIEPUR
58374,JAUNPUR,Badlapur,Rajinipur,MISRAULI
58375,JAUNPUR,Badlapur,Rajpur Urf Rukhar,RAJPUR RUKHAR
58376,JAUNPUR,Badlapur,Ramdeya,RASIKAPUR
58377,JAUNPUR,Badlapur,Ramipur,DADARI
58378,JAUNPUR,Badlapur,Ramkola,BAGOJHAR
58379,JAUNPUR,Badlapur,Ram Nagar,RAM  NAGAR
58380,JAUNPUR,Badlapur,Ram Nagar,RAM-NAGAR
58381,JAUNPUR,Badlapur,Ram Nagar Updhan,RAM NAGAR UPDHAN
58382,JAUNPUR,Badlapur,Ramnipur,KRISHNAPUR
58383,JAUNPUR,Badlapur,Rampur,KALYANPUR
58384,JAUNPUR,Badlapur,Rampur,RAMPUR
58385,JAUNPUR,Badlapur,Rampur Ghuskuri,GHUSKURI
58386,JAUNPUR,Badlapur,Rari Kala,RARI KALA
58387,JAUNPUR,Badlapur,Rari Khurd,Rari khurd
58388,JAUNPUR,Badlapur,Rasikapur,RASIKAPUR
58389,JAUNPUR,Badlapur,Rasikapur,SARAI VIBHAR
58390,JAUNPUR,Badlapur,Ratasi,RATASI
58391,JAUNPUR,Badlapur,Rautpur,Rautpur
58392,JAUNPUR,Badlapur,Roopchandpur,ROOP CHANDPUR
58393,JAUNPUR,Badlapur,Rooppur,BUDHANEPUR
58394,JAUNPUR,Badlapur,Sagodeeh,BABURAA
58395,JAUNPUR,Badlapur,Salamatpur,CHANVARI
58396,JAUNPUR,Badlapur,Salamatpur,SALAMAT PUR
58397,JAUNPUR,Badlapur,Salekhan Patti Urf Bangaon,Salekhan Patti Urf Bangaon
58398,JAUNPUR,Badlapur,Sammanpur,TILWARI
58399,JAUNPUR,Badlapur,Samodhpur Kalan,THEGAHA
58400,JAUNPUR,Badlapur,Samodhpur Khurd,THEGAHA
58401,JAUNPUR,Badlapur,Sarai Ahamad,BITHUA KALAN
58402,JAUNPUR,Badlapur,Sarai Bhani,GAURA
58403,JAUNPUR,Badlapur,Sarai Bibhar,SARAI VIBHAR
58404,JAUNPUR,Badlapur,Sarai Chandi,SIRKINA
58405,JAUNPUR,Badlapur,Sarai Durga Das,SARAI DURGA DAS
58406,JAUNPUR,Badlapur,Sarai Gobardhan,DEORAM PUR
58407,JAUNPUR,Badlapur,Sarai Gunja,SARAI GUNJA
58408,JAUNPUR,Badlapur,Sarai Harkhu,SARAI HARKHU
58409,JAUNPUR,Badlapur,Sarai Padari,SARAI PADARI
58410,JAUNPUR,Badlapur,Sarai Parasuram,SARAI PARASURAM
58411,JAUNPUR,Badlapur,Sarai Triloki,SARAI TRILOKI
58412,JAUNPUR,Badlapur,Sarasara,HILALI
58413,JAUNPUR,Badlapur,Saraule,BRAHMANPUR NAVABAD
58414,JAUNPUR,Badlapur,Sasrhapur,SARHAPUR
58415,JAUNPUR,Badlapur,Sawansa,SAWANSA
58416,JAUNPUR,Badlapur,Seerh,SEED
58417,JAUNPUR,Badlapur,Semaraha,KUSHAHA 2
58418,JAUNPUR,Badlapur,Senpur Kalan,CHARO
58419,JAUNPUR,Badlapur,Senpur Khurd,CHARO
58420,JAUNPUR,Badlapur,Setapur,BHATAULI
58421,JAUNPUR,Badlapur,Setapur,SIRKINA
58422,JAUNPUR,Badlapur,Shadruddenpur,SHADRUDDENPUR
58423,JAUNPUR,Badlapur,Shahpur,SHAHPUR
58424,JAUNPUR,Badlapur,Shahpur Newada,SHAHPUR NEWADA
58425,JAUNPUR,Badlapur,Shahpur Shani,SHAHPUR SHANI
58426,JAUNPUR,Badlapur,Shekhpur,KHUTHANI
58427,JAUNPUR,Badlapur,Singai Patti,BHULA
58428,JAUNPUR,Badlapur,Singaramau,SINGARAMAU
58429,JAUNPUR,Badlapur,Singhawal,SINGHAWAL
58430,JAUNPUR,Badlapur,Sirkina,SIRKINA
58431,JAUNPUR,Badlapur,Siyra Wasi,SUTAULI
58432,JAUNPUR,Badlapur,Sonpura,AHIROULI
58433,JAUNPUR,Badlapur,Sonwar,AGRAURA
58434,JAUNPUR,Badlapur,Sutauli,SUTAULI
58435,JAUNPUR,Badlapur,Tajanpur,RAM  NAGAR
58436,JAUNPUR,Badlapur,Thanhwan,KALYANPUR
58437,JAUNPUR,Badlapur,Thengaha,THEGAHA
58438,JAUNPUR,Badlapur,Tilwari,TILWARI
58439,JAUNPUR,Badlapur,Tiwaripur,DHURIPUR URF SHIV NAGAR
58440,JAUNPUR,Badlapur,Tiyara,TIYARA
58441,JAUNPUR,Badlapur,Tulapur,DADARI
58442,JAUNPUR,Badlapur,Tulsipur,BAHARIPUR KALAN
58443,JAUNPUR,Badlapur,Turkauli,SINGARAMAU
58444,JAUNPUR,Badlapur,Turkauli Urf Bhawanigarh,TURKAULI URF BHAWANIGARH
58445,JAUNPUR,Badlapur,Udai Bhanpur,UDAI BHANPUR
58446,JAUNPUR,Badlapur,Udpur,SHANKARGARH (ATARA)
58447,JAUNPUR,Badlapur,Udpur Gelhawa,UDPUR GELHAWA
58448,JAUNPUR,Badlapur,Udpur Ghatampur,UDPUR GHATAMPUR
58449,JAUNPUR,Badlapur,Ugrasen Patti,DADARI
58450,JAUNPUR,Badlapur,Umari Kalan,UMARI KALAN
58451,JAUNPUR,Badlapur,Umari Khurd,UMARI KHURD
58452,JAUNPUR,Jaunpur,aahirauli,MARGUPUR
58453,JAUNPUR,Jaunpur,Abdullahpur,LALMANPUR
58454,JAUNPUR,Jaunpur,Abdullapur,KISUNPUR
58455,JAUNPUR,Jaunpur,Abdullapur,MUSTAFABAD
58456,JAUNPUR,Jaunpur,Abhay Chand Patti,ABHAYCHAND PATTI
58457,JAUNPUR,Jaunpur,Adampur,ADAMPUR
58458,JAUNPUR,Jaunpur,Adampur Akabar,ADAMPUR AKABAR
58459,JAUNPUR,Jaunpur,Ahamadpur,AHAMADPUR
58460,JAUNPUR,Jaunpur,Ahamadpur,SULTANPUR GAUR
58461,JAUNPUR,Jaunpur,Ahirauli,AHIRAULI
58462,JAUNPUR,Jaunpur,Ahiyaie,GADDI  PUR
58463,JAUNPUR,Jaunpur,Akabar Khanpur,JAGADISHPUR AKBAR
58464,JAUNPUR,Jaunpur,Akbalpur,KERSAWA
58465,JAUNPUR,Jaunpur,Akbarpur Adam,LAKHANPUR
58466,JAUNPUR,Jaunpur,Alamgirpur,GAUSPUR CHAKIYA
58467,JAUNPUR,Jaunpur,Alhadia,ALHADIA
58468,JAUNPUR,Jaunpur,Ali Khanpur,ALI KHANPUR
58469,JAUNPUR,Jaunpur,Alishahpur,ALISHAHPUR
58470,JAUNPUR,Jaunpur,Amadaha,AMADAHA
58471,JAUNPUR,Jaunpur,Anand Rampur,KANAKPUR
